"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/30/2018 08:45:41:518 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"30","50","0.25","1","0","0","0","0","0","0"
"29","50","0.25","1","29","1136.25","619.4522697991199","516.7977302008801","0","0"
"23","50","0.2","1","99","3781.000000000001","1955.9314418609622","1825.0685581390392","0","0"
"24","50","0.2","1","64","2897.1999999999985","1505.69329936258","1391.5067006374204","0","0"
"30","50","0.25","1","1","20","11","9","0","0"
"26","50","0.25","1","52","2074.9999999999995","1127.8150128090901","947.18498719091","0","0"
"28","50","0.25","1","57","1936.7500000000011","1025.863461270039","910.886538729961","0","0"
"25","50","0.2","1","82","3507.600000000001","1896.5998620936844","1611.0001379063156","0","0"
"27","50","0.25","1","39","1804.2500000000002","1008.691858751221","795.5581412487793","0","0"
"30","50","0.25","1","2","60.250000000000036","31.49999999999999","28.749999999999993","0","0"
"23","50","0.2","1","100","3908.8000000000006","2030.8996958292153","1877.9003041707854","0","0"
"28","50","0.25","1","58","1981.2499999999993","1056.6326920392696","924.61730796073","0","0"
"29","50","0.25","1","30","1142.9999999999998","621.4522697991199","521.54773020088","0","0"
"25","50","0.2","1","83","3556.0000000000005","1926.1650794849884","1629.8349205150112","0","0"
"30","50","0.25","1","3","109.00000000000001","60.666666666666686","48.33333333333334","0","0"
"24","50","0.2","1","65","2984.5999999999995","1549.3599660292466","1435.240033970754","0","0"
"28","50","0.25","1","59","1985.4999999999995","1056.6326920392696","928.8673079607299","0","0"
"30","50","0.25","1","4","156.24999999999994","88.0144927536232","68.23550724637681","0","0"
"31","50","0.3","1","0","0","0","0","0","0"
"29","50","0.25","1","31","1149.75","623.4522697991199","526.2977302008799","0","0"
"25","50","0.2","1","84","3640.3999999999996","1958.165079484989","1682.2349205150113","0","0"
"26","50","0.25","1","53","2160.9999999999995","1178.3388223328993","982.6611776671004","0","0"
"27","50","0.25","1","40","1807.7499999999998","1008.6918587512209","799.0581412487793","0","0"
"30","50","0.25","1","5","166.49999999999997","91.01449275362322","75.48550724637681","0","0"
"31","50","0.3","1","1","139.00000000000003","63.93277310924368","75.06722689075627","0","0"
"28","50","0.25","1","60","2028.9999999999995","1083.2993587059366","945.7006412940633","0","0"
"30","50","0.25","1","6","169.75","94.0144927536232","75.73550724637681","0","0"
"25","50","0.2","1","85","3722.7999999999997","1987.2559885758983","1735.5440114241023","0","0"
"31","50","0.3","1","2","133.80000000000007","59.53277310924369","74.26722689075632","0","0"
"24","50","0.2","1","66","3033.6000000000013","1578.186052985768","1455.413947014232","0","0"
"29","50","0.25","1","32","1197","651.3346227402965","545.6653772597035","0","0"
"28","50","0.25","1","61","2035.4999999999993","1083.2993587059366","952.2006412940631","0","0"
"30","50","0.25","1","7","176.49999999999994","97.01449275362322","79.4855072463768","0","0"
"31","50","0.3","1","3","254.1000000000001","123.89593100398058","130.2040689960195","0","0"
"25","50","0.2","1","86","3727.600000000001","1987.2559885758983","1740.3440114241027","0","0"
"30","50","0.25","1","8","225.00000000000009","126.68115942028982","98.31884057971014","0","0"
"27","50","0.25","1","41","1851.2500000000002","1029.6442397036012","821.6057602963983","0","0"
"24","50","0.2","1","67","3038.6000000000017","1579.1860529857677","1459.413947014232","0","0"
"28","50","0.25","1","62","2082.75","1110.8855656024882","971.8644343975118","0","0"
"31","50","0.3","1","4","258.9","124.89593100398058","134.00406899601944","0","0"
"30","50","0.25","1","9","276.5","154.02898550724635","122.47101449275364","0","0"
"25","50","0.2","1","87","3813.0000000000005","2032.9702742901832","1780.0297257098161","0","0"
"29","50","0.25","1","33","1246.2500000000002","677.7790671847407","568.4709328152593","0","0"
"31","50","0.3","1","5","340.79999999999995","182.36651923927465","158.43348076072527","0","0"
"28","50","0.25","1","63","2088.25","1110.8855656024882","977.3644343975116","0","0"
"24","50","0.2","1","68","3044.4","1580.1860529857677","1464.2139470142322","0","0"
"30","50","0.25","1","10","364.24999999999994","197.02898550724635","167.22101449275365","0","0"
"31","50","0.3","1","6","386.99999999999994","208.62967713401147","178.3703228659885","0","0"
"27","50","0.25","1","42","1859.9999999999995","1029.6442397036014","830.3557602963982","0","0"
"25","50","0.2","1","88","3818.8","2032.970274290184","1785.829725709817","0","0"
"30","50","0.25","1","11","410.49999999999994","225.48353096179176","185.01646903820816","0","0"
"28","50","0.25","1","64","2212.499999999999","1168.3214630383857","1044.1785369616143","0","0"
"31","50","0.3","1","7","430.40000000000003","233.62967713401147","196.7703228659885","0","0"
"30","50","0.25","1","12","417.99999999999983","228.48353096179176","189.51646903820816","0","0"
"29","50","0.25","1","34","1290.75","702.936961921583","587.813038078417","0","0"
"25","50","0.2","1","89","3862.399999999999","2059.12412044403","1803.2758795559705","0","0"
"28","50","0.25","1","65","2219.499999999999","1168.321463038386","1051.178536961614","0","0"
"27","50","0.25","1","43","1943.749999999999","1074.4442397036014","869.3057602963985","0","0"
"30","50","0.25","1","13","420.7499999999999","231.48353096179176","189.26646903820816","0","0"
"29","50","0.25","1","35","1296.25","704.9369619215829","591.3130380784171","0","0"
"31","50","0.3","1","8","475.6000000000001","259.8928350287483","215.70716497125164","0","0"
"28","50","0.25","1","66","2261.999999999999","1193.3214630383857","1068.678536961614","0","0"
"30","50","0.25","1","14","428.24999999999994","234.48353096179176","193.7664690382082","0","0"
"25","50","0.2","1","90","3868.5999999999985","2059.12412044403","1809.4758795559706","0","0"
"29","50","0.25","1","36","1340.2499999999998","728.9369619215831","611.3130380784171","0","0"
"24","50","0.2","1","69","3128.0000000000005","1616.7416085413233","1511.2583914586767","0","0"
"26","50","0.25","1","54","2245.7499999999995","1228.8626318567092","1016.8873681432912","0","0"
"30","50","0.25","1","15","435.9999999999999","237.48353096179176","198.5164690382082","0","0"
"31","50","0.3","1","9","597.4000000000001","327.47668596042536","269.9233140395746","0","0"
"28","50","0.25","1","67","2268.4999999999995","1193.321463038386","1075.178536961614","0","0"
"25","50","0.2","1","91","3872.1999999999994","2059.12412044403","1813.0758795559705","0","0"
"29","50","0.25","1","37","1466.2500000000005","799.8091423727108","666.4408576272892","0","0"
"30","50","0.25","1","16","442.5","240.48353096179176","202.01646903820813","0","0"
"31","50","0.3","1","10","641.9000000000001","349.3462511778168","292.55374882218337","0","0"
"26","50","0.25","1","55","2371.000000000001","1302.8150128090901","1068.18498719091","0","0"
"27","50","0.25","1","44","1984.75","1093.5746744862097","891.1753255137895","0","0"
"28","50","0.25","1","68","2271.4999999999986","1193.321463038386","1078.1785369616143","0","0"
"30","50","0.25","1","17","487.50000000000017","270.1501976284586","217.3498023715415","0","0"
"31","50","0.3","1","11","649.8000000000001","350.34625117781667","299.4537488221833","0","0"
"29","50","0.25","1","38","1470.5000000000002","801.8091423727107","668.6908576272893","0","0"
"25","50","0.2","1","92","3877.799999999999","2059.12412044403","1818.6758795559708","0","0"
"24","50","0.2","1","70","3136.600000000001","1617.7416085413236","1518.8583914586766","0","0"
"26","50","0.25","1","56","2413.75","1322.9454475916987","1090.8045524083013","0","0"
"30","50","0.25","1","18","492.75000000000006","273.1501976284586","219.5998023715415","0","0"
"31","50","0.3","1","12","654.9999999999999","351.3462511778166","303.6537488221834","0","0"
"29","50","0.25","1","39","1476","803.8091423727109","672.1908576272892","0","0"
"28","50","0.25","1","69","2312.000000000001","1220.9076699349375","1091.0923300650622","0","0"
"25","50","0.2","1","93","3919.9999999999995","2085.277966597876","1834.7220334021247","0","0"
"30","50","0.25","1","19","615.75","335.33571799044944","280.41428200955056","0","0"
"26","50","0.25","1","57","2456.5000000000005","1344.8978285440794","1111.6021714559206","0","0"
"27","50","0.25","1","45","2030.0000000000002","1115.57467448621","914.4253255137895","0","0"
"29","50","0.25","1","40","1481.2499999999998","805.8091423727108","675.4408576272891","0","0"
"28","50","0.25","1","70","2318.75","1220.9076699349375","1097.8423300650625","0","0"
"30","50","0.25","1","20","663","363.7902634449951","299.2097365550051","0","0"
"31","50","0.3","1","13","696.8999999999996","377.60940907255343","319.2905909274465","0","0"
"25","50","0.2","1","94","3922.4000000000005","2085.2779665978755","1837.1220334021245","0","0"
"26","50","0.25","1","58","2544.7499999999995","1403.675606321857","1141.0743936781428","0","0"
"24","50","0.2","1","71","3183.600000000001","1644.341608541324","1539.2583914586762","0","0"
"30","50","0.25","1","21","672.2500000000002","366.790263444995","305.4597365550051","0","0"
"29","50","0.25","1","41","1608.4999999999995","885.232111560386","723.2678884396141","0","0"
"28","50","0.25","1","71","2359.2500000000005","1245.9076699349375","1113.3423300650625","0","0"
"31","50","0.3","1","14","700.9","378.6094090725535","322.2905909274465","0","0"
"25","50","0.2","1","95","3968.0000000000005","2113.61129993121","1854.3887000687914","0","0"
"26","50","0.25","1","59","2547.5","1404.6756063218572","1142.8243936781425","0","0"
"30","50","0.25","1","22","718.4999999999998","395.2448088995405","323.2551911004596","0","0"
"31","50","0.3","1","15","826.1","452.99286771916996","373.10713228083","0","0"
"24","50","0.2","1","72","3186.3999999999996","1645.3416085413237","1541.0583914586764","0","0"
"29","50","0.25","1","42","1657.75","911.6765560048303","746.0734439951698","0","0"
"27","50","0.25","1","46","2077.000000000001","1137.5746744862101","939.4253255137895","0","0"
"28","50","0.25","1","72","2362.7500000000005","1245.9076699349375","1116.8423300650625","0","0"
"30","50","0.25","1","23","768.0000000000001","423.6993543540858","344.30064564591413","0","0"
"31","50","0.3","1","16","829.2999999999998","453.99286771916996","375.30713228082993","0","0"
"25","50","0.2","1","96","4050.8000000000006","2156.2779665978765","1894.5220334021246","0","0"
"29","50","0.25","1","43","1662.2499999999993","913.6765560048303","748.5734439951696","0","0"
"27","50","0.25","1","47","2084","1137.5746744862101","946.4253255137895","0","0"
"28","50","0.25","1","73","2404.2500000000014","1273.4938768314896","1130.7561231685108","0","0"
"31","50","0.3","1","17","832.8999999999999","454.99286771916996","377.9071322808299","0","0"
"26","50","0.25","1","60","2594.7500000000005","1431.557959263034","1163.1920407369662","0","0"
"29","50","0.25","1","44","1788.9999999999998","985.1952725823703","803.8047274176297","0","0"
"25","50","0.2","1","97","4094.400000000001","2182.4318127517226","1911.9681872482777","0","0"
"31","50","0.3","1","18","835.7999999999998","455.9928677191699","379.80713228082993","0","0"
"28","50","0.25","1","74","2408.250000000001","1273.4938768314896","1134.7561231685104","0","0"
"30","50","0.25","1","24","852.0000000000003","458.69935435408587","393.3006456459142","0","0"
"26","50","0.25","1","61","2684.7500000000005","1479.8306865357615","1204.9193134642392","0","0"
"29","50","0.25","1","45","1795.7500000000002","987.1952725823703","808.5547274176297","0","0"
"24","50","0.2","1","73","3312.599999999999","1713.6236598233745","1598.9763401766254","0","0"
"25","50","0.2","1","98","4139.600000000001","2210.7651460850557","1928.8348539149451","0","0"
"27","50","0.25","1","48","2167","1186.2703266601234","980.7296733398765","0","0"
"26","50","0.25","1","62","2725.5","1500.8306865357613","1224.6693134642392","0","0"
"28","50","0.25","1","75","2409.000000000001","1273.4938768314896","1135.5061231685106","0","0"
"30","50","0.25","1","25","895.9999999999999","486.0471804410423","409.9528195589577","0","0"
"29","50","0.25","1","46","1842.4999999999998","1009.1952725823703","833.3047274176297","0","0"
"25","50","0.2","1","99","4146.000000000001","2210.7651460850557","1935.234853914945","0","0"
"26","50","0.25","1","63","2730.75","1501.8306865357615","1228.9193134642392","0","0"
"28","50","0.25","1","76","2412.5000000000005","1273.4938768314896","1139.0061231685106","0","0"
"30","50","0.25","1","26","1018.25","543.8711970041892","474.37880299581064","0","0"
"29","50","0.25","1","47","1886.7499999999998","1033.1952725823705","853.5547274176295","0","0"
"26","50","0.25","1","64","2858.25","1577.9885812726034","1280.2614187273969","0","0"
"27","50","0.25","1","49","2212.25","1212.1526796013","1000.0973203987003","0","0"
"30","50","0.25","1","27","1028","546.8711970041892","481.12880299581076","0","0"
"25","50","0.2","1","100","4149.000000000003","2210.765146085056","1938.2348539149452","0","0"
"28","50","0.25","1","77","2496.500000000001","1306.8272101648226","1189.6727898351774","0","0"
"30","50","0.25","1","28","1037.7500000000002","549.8711970041892","487.8788029958107","0","0"
"29","50","0.25","1","48","1930.4999999999995","1055.1952725823703","875.3047274176295","0","0"
"26","50","0.25","1","65","2944.5000000000005","1620.588581272604","1323.911418727397","0","0"
"30","50","0.25","1","29","1124.9999999999998","586.5554075305049","538.4445924694948","0","0"
"24","50","0.2","1","74","3319.999999999999","1714.6236598233745","1605.3763401766255","0","0"
"31","50","0.3","1","19","960.5999999999996","525.8923892502704","434.70761074972944","0","0"
"32","50","0.3","1","0","0","0","0","0","0"
"28","50","0.25","1","78","2502.7500000000014","1306.8272101648226","1195.9227898351774","0","0"
"29","50","0.25","1","49","1937.9999999999998","1057.19527258237","880.8047274176296","0","0"
"26","50","0.25","1","66","2949.2500000000005","1621.588581272604","1327.6614187273967","0","0"
"32","50","0.3","1","1","22","13","9","0","0"
"31","50","0.3","1","20","1081.0999999999997","595.8802435012825","485.21975649871723","0","0"
"27","50","0.25","1","50","2297.499999999999","1265.4860129346332","1032.0139870653666","0","0"
"32","50","0.3","1","2","66.00000000000001","38.735294117647065","27.26470588235294","0","0"
"28","50","0.25","1","79","2546.4999999999995","1334.4134170613743","1212.0865829386257","0","0"
"29","50","0.25","1","50","1949.2499999999998","1059.1952725823703","890.0547274176297","0","0"
"26","50","0.25","1","67","3037.4999999999995","1687.588581272604","1349.911418727397","0","0"
"32","50","0.3","1","3","112.90000000000003","64.41764705882355","48.48235294117647","0","0"
"24","50","0.2","1","75","3369.2","1741.2236598233758","1627.9763401766252","0","0"
"29","50","0.25","1","51","1953.7499999999995","1061.1952725823703","892.5547274176295","0","0"
"28","50","0.25","1","80","2589.2499999999986","1361.9996239579264","1227.2503760420739","0","0"
"32","50","0.3","1","4","159.39999999999998","89.86209150326799","69.53790849673203","0","0"
"31","50","0.3","1","21","1088.1","596.8802435012826","491.21975649871735","0","0"
"26","50","0.25","1","68","3082.999999999999","1710.5608034948261","1372.4391965051746","0","0"
"27","50","0.25","1","51","2340.999999999999","1286.4383938870142","1054.561606112986","0","0"
"32","50","0.3","1","5","160.6","90.862091503268","69.73790849673203","0","0"
"29","50","0.25","1","52","2003.9999999999998","1086.3531673192124","917.6468326807877","0","0"
"28","50","0.25","1","81","2712.250000000002","1420.3550616237092","1291.8949383762915","0","0"
"26","50","0.25","1","69","3089.25","1711.5608034948261","1377.6891965051746","0","0"
"32","50","0.3","1","6","245.00000000000006","148.0398692810458","96.96013071895426","0","0"
"24","50","0.2","1","76","3453.5999999999995","1774.2236598233756","1679.3763401766255","0","0"
"32","50","0.3","1","7","250.20000000000005","148.03986928104578","102.16013071895426","0","0"
"29","50","0.25","1","53","2090","1136.3531673192126","953.6468326807874","0","0"
"28","50","0.25","1","82","2716.000000000001","1420.355061623709","1295.6449383762917","0","0"
"30","50","0.25","1","30","1135.2499999999998","589.555407530505","545.6945924694949","0","0"
"26","50","0.25","1","70","3213.749999999999","1785.8941368281596","1427.8558631718415","0","0"
"27","50","0.25","1","52","2384.25","1309.596288623856","1074.6537113761435","0","0"
"31","50","0.3","1","22","1173.9","657.8802435012826","516.0197564987174","0","0"
"32","50","0.3","1","8","250.40000000000006","148.03986928104578","102.36013071895424","0","0"
"30","50","0.25","1","31","1220.75","645.8887408638386","574.8612591361615","0","0"
"29","50","0.25","1","54","2138.25","1160.3531673192126","977.8968326807876","0","0"
"28","50","0.25","1","83","2719.0000000000014","1420.355061623709","1298.6449383762915","0","0"
"26","50","0.25","1","71","3338.7500000000005","1856.6941368281587","1482.0558631718416","0","0"
"30","50","0.25","1","32","1348.7500000000005","715.9032336174618","632.8467663825384","0","0"
"24","50","0.2","1","77","3500.400000000001","1800.823659823375","1699.5763401766255","0","0"
"27","50","0.25","1","53","2431.75","1334.040733068301","1097.7092669316994","0","0"
"29","50","0.25","1","55","2182.2500000000005","1185.5110620560547","996.7389379439454","0","0"
"30","50","0.25","1","33","1394.75","750.0143447285727","644.7356552714274","0","0"
"26","50","0.25","1","72","3379.750000000001","1883.3264897693348","1496.4235102306652","0","0"
"31","50","0.3","1","23","1175.5","658.8802435012826","516.6197564987175","0","0"
"32","50","0.3","1","9","293.6999999999999","180.03986928104575","113.66013071895425","0","0"
"24","50","0.2","1","78","3584.999999999999","1847.537945537661","1737.4620544623394","0","0"
"27","50","0.25","1","54","2518.25","1392.9881014893538","1125.2618985106465","0","0"
"29","50","0.25","1","56","2190.5","1187.5110620560547","1002.9889379439453","0","0"
"30","50","0.25","1","34","1404","753.0143447285727","650.9856552714273","0","0"
"32","50","0.3","1","10","337.29999999999995","201.85805109922762","135.44194890077245","0","0"
"26","50","0.25","1","73","3425.250000000002","1908.7709342137796","1516.4790657862206","0","0"
"31","50","0.3","1","24","1217.3000000000002","681.6984253194645","535.6015746805357","0","0"
"32","50","0.3","1","11","337.4","201.85805109922757","135.54194890077247","0","0"
"27","50","0.25","1","55","2564.7500000000005","1418.87045443053","1145.87954556947","0","0"
"29","50","0.25","1","57","2276.4999999999995","1245.981650291349","1030.5183497086512","0","0"
"30","50","0.25","1","35","1490.0000000000005","801.7286304428584","688.2713695571417","0","0"
"24","50","0.2","1","79","3596.7999999999993","1848.537945537661","1748.2620544623396","0","0"
"31","50","0.3","1","25","1263.4","705.5555681766073","557.8444318233928","0","0"
"26","50","0.25","1","74","3547.249999999999","1976.2621622839556","1570.9878377160453","0","0"
"32","50","0.3","1","12","461.90000000000003","273.42667855020795","188.47332144979202","0","0"
"29","50","0.25","1","58","2325.25","1273.8640032325254","1051.3859967674748","0","0"
"30","50","0.25","1","36","1499.0000000000007","804.7286304428584","694.2713695571416","0","0"
"27","50","0.25","1","56","2693.7500000000005","1498.9946780330142","1194.7553219669858","0","0"
"32","50","0.3","1","13","466.20000000000005","273.426678550208","192.773321449792","0","0"
"24","50","0.2","1","80","3721.0000000000014","1911.0482430204981","1809.9517569795019","0","0"
"32","50","0.3","1","14","506.8000000000001","300.0933452168745","206.70665478312537","0","0"
"26","50","0.25","1","75","3550.749999999999","1977.2621622839556","1573.4878377160455","0","0"
"30","50","0.25","1","37","1542.0000000000005","836.0500590142873","705.949940985713","0","0"
"32","50","0.3","1","15","584.1000000000001","345.31073652122245","238.78926347877757","0","0"
"27","50","0.25","1","57","2737.5","1518.994678033014","1218.5053219669855","0","0"
"29","50","0.25","1","59","2369.4999999999995","1294.994438015134","1074.505561984866","0","0"
"32","50","0.3","1","16","625.1","367.0107365212225","258.0892634787776","0","0"
"24","50","0.2","1","81","3765.4","1941.1391521114074","1824.2608478885925","0","0"
"26","50","0.25","1","76","3634.2500000000014","2025.5348895566824","1608.7151104433178","0","0"
"30","50","0.25","1","38","1548.0000000000005","839.0500590142874","708.949940985713","0","0"
"32","50","0.3","1","17","629.0000000000001","367.0107365212226","261.9892634787776","0","0"
"27","50","0.25","1","58","2739","1518.9946780330142","1220.0053219669853","0","0"
"29","50","0.25","1","60","2375.2500000000005","1296.994438015134","1078.255561984866","0","0"
"28","50","0.25","1","84","2725.2500000000005","1420.3550616237094","1304.8949383762917","0","0"
"31","50","0.3","1","26","1347.6000000000004","748.2946986113899","599.3053013886101","0","0"
"26","50","0.25","1","77","3681.750000000002","2046.5348895566826","1635.2151104433178","0","0"
"30","50","0.25","1","39","1594","869.3227862870142","724.6772137129858","0","0"
"24","50","0.2","1","82","3770.3999999999996","1942.1391521114078","1828.2608478885927","0","0"
"27","50","0.25","1","59","2787.0000000000005","1544.8770309741908","1242.122969025809","0","0"
"29","50","0.25","1","61","2502.2500000000005","1368.2335684499167","1134.0164315500836","0","0"
"26","50","0.25","1","78","3686.750000000002","2047.284889556683","1639.4651104433176","0","0"
"28","50","0.25","1","85","2771.7499999999995","1446.161513236612","1325.5884867633883","0","0"
"30","50","0.25","1","40","1636.9999999999998","899.5955135597416","737.4044864402586","0","0"
"29","50","0.25","1","62","2505.7500000000005","1370.2335684499167","1135.5164315500836","0","0"
"24","50","0.2","1","83","3818.8000000000006","1969.8058187780732","1848.994181221926","0","0"
"30","50","0.25","1","41","1683.0000000000007","928.6824700814808","754.3175299185194","0","0"
"26","50","0.25","1","79","3730.2500000000023","2073.284889556683","1656.9651104433176","0","0"
"28","50","0.25","1","86","2774.25","1446.1615132366119","1328.0884867633883","0","0"
"29","50","0.25","1","63","2549.000000000001","1395.3914631867585","1153.6085368132415","0","0"
"30","50","0.25","1","42","1732.4999999999998","965.015803414814","767.4841965851862","0","0"
"24","50","0.2","1","84","3903.4000000000005","2008.4528776016034","1894.947122398397","0","0"
"27","50","0.25","1","60","2791.5000000000005","1544.877030974191","1246.622969025809","0","0"
"28","50","0.25","1","87","2816.5000000000005","1472.8281799032786","1343.6718200967216","0","0"
"26","50","0.25","1","80","3774.500000000001","2097.1927842935243","1677.307215706476","0","0"
"30","50","0.25","1","43","1862.0000000000002","1039.682470081481","822.3175299185194","0","0"
"29","50","0.25","1","64","2674.0000000000005","1464.0581298534255","1209.9418701465747","0","0"
"31","50","0.3","1","27","1354.9000000000003","749.29469861139","605.6053013886101","0","0"
"26","50","0.25","1","81","3775.750000000001","2098.1927842935243","1677.557215706476","0","0"
"28","50","0.25","1","88","2820.4999999999995","1472.8281799032784","1347.6718200967214","0","0"
"30","50","0.25","1","44","1907.249999999999","1064.1110415100516","843.138958489948","0","0"
"31","50","0.3","1","28","1358.5000000000005","750.29469861139","608.2053013886102","0","0"
"29","50","0.25","1","65","2685.0000000000014","1466.0581298534255","1218.9418701465747","0","0"
"24","50","0.2","1","85","3907.0000000000023","2009.4528776016032","1897.5471223983968","0","0"
"31","50","0.3","1","29","1403.7","775.29469861139","628.4053013886099","0","0"
"27","50","0.25","1","61","2791.5","1544.8770309741913","1246.6229690258092","0","0"
"26","50","0.25","1","82","3783.750000000001","2099.1927842935243","1684.5572157064755","0","0"
"30","50","0.25","1","45","1955.9999999999993","1095.6824700814807","860.3175299185195","0","0"
"32","50","0.3","1","18","672.8","394.51073652122255","278.28926347877757","0","0"
"31","50","0.3","1","30","1409.7000000000003","776.2946986113899","633.4053013886099","0","0"
"29","50","0.25","1","66","2730.500000000001","1487.1885646360342","1243.3114353639655","0","0"
"30","50","0.25","1","46","2045.25","1149.5915609905712","895.6584390094287","0","0"
"28","50","0.25","1","89","2828","1472.8281799032789","1355.1718200967218","0","0"
"26","50","0.25","1","83","3788.250000000001","2100.1927842935243","1688.0572157064755","0","0"
"32","50","0.3","1","19","716.7000000000002","418.95518096566695","297.7448190343331","0","0"
"31","50","0.3","1","31","1414.9000000000005","777.29469861139","637.6053013886102","0","0"
"29","50","0.25","1","67","2775.500000000001","1510.1409455884148","1265.359054411585","0","0"
"30","50","0.25","1","47","2051.25","1152.5915609905715","898.6584390094285","0","0"
"24","50","0.2","1","86","3948.400000000001","2038.2789645581254","1910.1210354418752","0","0"
"26","50","0.25","1","84","3833.250000000002","2124.350679030367","1708.8993209696332","0","0"
"27","50","0.25","1","62","2838.5000000000005","1572.3770309741913","1266.1229690258092","0","0"
"31","50","0.3","1","32","1459.7000000000007","801.1518414685328","658.5481585314674","0","0"
"30","50","0.25","1","48","2182.9999999999995","1229.5309549299652","953.4690450700346","0","0"
"29","50","0.25","1","68","2777.2500000000005","1512.140945588415","1265.1090544115852","0","0"
"32","50","0.3","1","20","759.9","442.1130757025091","317.786924297491","0","0"
"31","50","0.3","1","33","1463.8000000000006","802.1518414685327","661.6481585314672","0","0"
"26","50","0.25","1","85","3960.0000000000027","2199.350679030367","1760.6493209696337","0","0"
"28","50","0.25","1","90","2871.4999999999995","1500.4143867998303","1371.0856132001697","0","0"
"30","50","0.25","1","49","2225.7499999999995","1261.1023835013941","964.6476164986059","0","0"
"29","50","0.25","1","69","2905.7500000000014","1595.093326540796","1310.656673459204","0","0"
"27","50","0.25","1","63","2963.5","1651.3243993952428","1312.175600604757","0","0"
"31","50","0.3","1","34","1468.7000000000005","803.1518414685328","665.5481585314674","0","0"
"26","50","0.25","1","86","4007.7500000000027","2224.795123474811","1782.9548765251893","0","0"
"30","50","0.25","1","50","2274.5","1289.102383501394","985.397616498606","0","0"
"32","50","0.3","1","21","800.8000000000004","461.2435104851177","339.55648951488234","0","0"
"29","50","0.25","1","70","2912.250000000002","1597.0933265407966","1315.1566734592043","0","0"
"31","50","0.3","1","35","1509.3999999999999","825.9700232867145","683.4299767132853","0","0"
"30","50","0.25","1","51","2360.250000000001","1325.0435599719824","1035.2064400280178","0","0"
"27","50","0.25","1","64","3010.2499999999995","1673.3243993952428","1336.9256006047567","0","0"
"26","50","0.25","1","87","4046.0000000000023","2247.7951234748116","1798.2048765251889","0","0"
"28","50","0.25","1","91","2877.2499999999995","1500.4143867998305","1376.8356132001697","0","0"
"32","50","0.3","1","22","920","526.3204335620405","393.6795664379592","0","0"
"31","50","0.3","1","36","1516.9999999999998","826.9700232867145","690.0299767132852","0","0"
"30","50","0.25","1","52","2406.0000000000005","1358.0435599719824","1047.9564400280178","0","0"
"24","50","0.2","1","87","4037.2","2087.0789645581253","1950.121035441875","0","0"
"26","50","0.25","1","88","4089.250000000002","2269.7475044271923","1819.5024955728081","0","0"
"29","50","0.25","1","71","2918.250000000001","1599.0933265407962","1319.156673459204","0","0"
"27","50","0.25","1","65","3055.7500000000005","1702.6577327285768","1353.0922672714235","0","0"
"31","50","0.3","1","37","1643.9","907.2977543791518","736.6022456208484","0","0"
"30","50","0.25","1","53","2413.5","1361.0435599719824","1052.4564400280176","0","0"
"32","50","0.3","1","23","922.8000000000002","526.3204335620405","396.4795664379592","0","0"
"26","50","0.25","1","89","4133.000000000003","2289.8779392098013","1843.1220607901994","0","0"
"29","50","0.25","1","72","3042.249999999999","1665.9903517124205","1376.2596482875792","0","0"
"31","50","0.3","1","38","1648.9","908.2977543791518","740.6022456208486","0","0"
"27","50","0.25","1","66","3101.2500000000014","1725.8156274654186","1375.4343725345811","0","0"
"28","50","0.25","1","92","2884.25","1500.4143867998303","1383.83561320017","0","0"
"30","50","0.25","1","54","2459.9999999999995","1390.1305164937214","1069.8694835062786","0","0"
"31","50","0.3","1","39","1732.2","957.2977543791518","774.9022456208484","0","0"
"29","50","0.25","1","73","3167.25","1734.6570183790868","1432.592981620913","0","0"
"26","50","0.25","1","90","4175.000000000002","2310.0083739924094","1864.991626007591","0","0"
"30","50","0.25","1","55","2586.2500000000005","1451.5143548775604","1134.7356451224405","0","0"
"32","50","0.3","1","24","962.9999999999998","552.2027865032171","410.7972134967827","0","0"
"24","50","0.2","1","88","4122.800000000001","2130.431905734596","1992.368094265404","0","0"
"31","50","0.3","1","40","1775.6999999999996","981.1548972362945","794.5451027637056","0","0"
"29","50","0.25","1","74","3294.2500000000014","1813.1276066143812","1481.1223933856186","0","0"
"26","50","0.25","1","91","4222.250000000002","2336.8907269335864","1885.3592730664145","0","0"
"30","50","0.25","1","56","2593","1454.51435487756","1138.4856451224402","0","0"
"28","50","0.25","1","93","2928.000000000001","1524.656811042255","1403.3431889577455","0","0"
"31","50","0.3","1","41","1819.5999999999995","1006.1548972362946","813.4451027637056","0","0"
"29","50","0.25","1","75","3341.25","1841.009959555558","1500.2400404444422","0","0"
"30","50","0.25","1","57","2719.5","1520.5912779544826","1198.908722045517","0","0"
"26","50","0.25","1","92","4225.750000000002","2337.8907269335864","1887.8592730664145","0","0"
"24","50","0.2","1","89","4165.599999999999","2153.6541279568187","2011.9458720431821","0","0"
"28","50","0.25","1","94","2970.7499999999986","1550.4632626551581","1420.2867373448423","0","0"
"31","50","0.3","1","42","1822.8999999999999","1007.1548972362945","815.7451027637056","0","0"
