"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary p, tau=0"
"05/02/2018 08:09:57:117 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"117","50","0","0.25","70","4033.999999999999","1035.7699452290378","2998.230054770961"
"116","50","0","0.25","72","3337.000000000001","862.2852336607621","2474.7147663392384"
"120","50","0","0.25","9","438.00000000000006","100.79562357858504","337.20437642141496"
"115","50","0","0.25","72","3543","919.5754519930051","2623.4245480069953"
"113","50","0","0.25","82","4020.0000000000005","809.2715181230731","3210.7284818769285"
"118","50","0","0.25","47","1980","722.3329933503578","1257.6670066496424"
"117","50","0","0.25","71","4049.9999999999995","1035.7699452290378","3014.230054770962"
"114","50","0","0.25","89","4379.000000000001","1412.9874196188637","2966.012580381136"
"119","50","0","0.25","49","2406.9999999999995","852.1208507246333","1554.8791492753667"
"116","50","0","0.25","73","3467.0000000000005","898.9519003274287","2568.048099672572"
"115","50","0","0.25","73","3594.0000000000005","931.5754519930049","2662.4245480069953"
"113","50","0","0.25","83","4152","836.9987908503456","3315.0012091496546"
"117","50","0","0.25","72","4096","1052.4366118957046","3043.563388104295"
"118","50","0","0.25","48","1989","722.3329933503579","1266.6670066496422"
"114","50","0","0.25","90","4385.000000000001","1412.9874196188641","2972.012580381136"
"119","50","0","0.25","50","2423.000000000001","853.1208507246332","1569.8791492753671"
"116","50","0","0.25","74","3600.0000000000005","941.1871944450761","2658.8128055549237"
"117","50","0","0.25","73","4153.999999999999","1071.3839803167573","3082.6160196832425"
"113","50","0","0.25","84","4169.000000000002","836.9987908503455","3332.001209149654"
"115","50","0","0.25","74","3609.000000000001","931.5754519930049","2677.4245480069953"
"118","50","0","0.25","49","2040.9999999999993","745.8624051150637","1295.1375948849363"
"116","50","0","0.25","75","3609.0000000000005","941.1871944450761","2667.812805554925"
"114","50","0","0.25","91","4397.000000000002","1412.9874196188637","2984.012580381137"
"119","50","0","0.25","51","2433","853.1208507246332","1579.8791492753667"
"117","50","0","0.25","74","4201","1086.7685957013725","3114.2314042986263"
"118","50","0","0.25","50","2096.9999999999995","769.0202998519056","1327.9797001480943"
"116","50","0","0.25","76","3711.0000000000014","975.4729087307901","2735.52709126921"
"115","50","0","0.25","75","3703","947.8135472311001","2755.1864527689004"
"119","50","0","0.25","52","2482.000000000001","867.4541840579666","1614.5458159420336"
"114","50","0","0.25","92","4524","1457.1540862855306","3066.8459137144696"
"117","50","0","0.25","75","4215.999999999999","1086.7685957013725","3129.231404298627"
"116","50","0","0.25","77","3762.0000000000023","986.381999639881","2775.6180003601203"
"115","50","0","0.25","76","3754.999999999999","963.8135472311","2791.1864527689"
"118","50","0","0.25","51","2187.9999999999995","800.1314109630168","1387.8685890369834"
"119","50","0","0.25","53","2492.0000000000005","868.4541840579666","1623.5458159420336"
"114","50","0","0.25","93","4575","1475.3359044673487","3099.664095532651"
"117","50","0","0.25","76","4227","1086.7685957013728","3140.2314042986272"
"113","50","0","0.25","85","4224.000000000001","851.7356329556088","3372.2643670443927"
"116","50","0","0.25","78","3890.000000000002","1023.6896919475735","2866.3103080524274"
"115","50","0","0.25","77","3850.9999999999995","999.3691027866556","2851.6308972133447"
"118","50","0","0.25","52","2195","800.1314109630168","1394.8685890369834"
"119","50","0","0.25","54","2619","920.2766948804773","1698.7233051195224"
"117","50","0","0.25","77","4235.000000000001","1086.7685957013728","3148.2314042986272"
"120","50","0","0.25","10","449.0000000000001","100.79562357858501","348.20437642141496"
"114","50","0","0.25","94","4703","1520.6064927026428","3182.393507297357"
"113","50","0","0.25","86","4321.000000000001","870.1971714171474","3450.8028285828523"
"115","50","0","0.25","78","3946","1026.0357694533222","2919.9642305466778"
"120","50","0","0.25","11","496.00000000000006","110.79562357858504","385.2043764214149"
"118","50","0","0.25","53","2323.999999999999","854.9140196586688","1469.0859803413312"
"117","50","0","0.25","78","4249","1086.7685957013725","3162.2314042986277"
"116","50","0","0.25","79","3982.000000000002","1048.6896919475735","2933.310308052427"
"120","50","0","0.25","12","547.9999999999999","122.22419500715648","425.7758049928435"
"117","50","0","0.25","79","4299","1104.1599000491988","3194.840099950802"
"120","50","0","0.25","13","559","122.22419500715648","436.7758049928435"
"113","50","0","0.25","87","4410","884.3148184759709","3525.6851815240298"
"116","50","0","0.25","80","4037.0000000000023","1067.513221359338","2969.4867786406635"
"117","50","0","0.25","80","4315.999999999999","1105.1599000491988","3210.840099950802"
"115","50","0","0.25","79","3996","1036.470552062018","2959.5294479379822"
"120","50","0","0.25","14","647","144.4464172293787","502.5535827706214"
"113","50","0","0.25","88","4461.000000000001","898.3148184759709","3562.6851815240293"
"115","50","0","0.25","80","4089","1059.6927742842402","3029.3072257157596"
"116","50","0","0.25","81","4049.0000000000014","1067.513221359338","2981.486778640663"
"119","50","0","0.25","55","2629.000000000001","921.2766948804774","1707.7233051195224"
"117","50","0","0.25","81","4324","1105.1599000491988","3218.8400999508012"
"113","50","0","0.25","89","4468","898.3148184759709","3569.68518152403"
"116","50","0","0.25","82","4062.0000000000014","1067.513221359338","2994.4867786406635"
"120","50","0","0.25","15","653.9999999999998","144.4464172293787","509.5535827706214"
"119","50","0","0.25","56","2714.999999999998","954.2766948804775","1760.7233051195224"
"115","50","0","0.25","81","4135","1071.1213457128115","3063.8786542871876"
"117","50","0","0.25","82","4337.999999999999","1105.1599000491988","3232.8400999508012"
"114","50","0","0.25","95","4837","1571.7176038137538","3265.282396186247"
"120","50","0","0.25","16","664.0000000000002","144.44641722937868","519.5535827706212"
"113","50","0","0.25","90","4524","912.3148184759709","3611.6851815240298"
"119","50","0","0.25","57","2723.9999999999995","955.2766948804776","1768.7233051195224"
"117","50","0","0.25","83","4428","1119.2775471080222","3308.7224528919783"
"118","50","0","0.25","54","2415.9999999999986","882.6063273509764","1533.3936726490233"
"113","50","0","0.25","91","4572.999999999999","923.5148184759707","3649.4851815240295"
"117","50","0","0.25","84","4437","1120.2775471080222","3316.7224528919764"
"119","50","0","0.25","58","2817.999999999999","996.2766948804776","1821.7233051195228"
"120","50","0","0.25","17","758.0000000000003","173.0178458008073","584.9821541991928"
"116","50","0","0.25","83","4077.0000000000023","1067.513221359338","3009.4867786406626"
"117","50","0","0.25","85","4448","1120.2775471080222","3327.7224528919774"
"113","50","0","0.25","92","4584","923.5148184759706","3660.4851815240295"
"115","50","0","0.25","82","4145","1071.1213457128117","3073.8786542871885"
"119","50","0","0.25","59","2905.999999999998","1033.640331244114","1872.3596687558866"
"114","50","0","0.25","96","4843.000000000001","1571.7176038137538","3271.282396186245"
"118","50","0","0.25","55","2469.0000000000005","900.93966068431","1568.06033931569"
"120","50","0","0.25","18","769.0000000000002","173.01784580080727","595.9821541991929"
"116","50","0","0.25","84","4091.0000000000014","1067.513221359338","3023.486778640663"
"117","50","0","0.25","86","4460","1120.277547108022","3339.7224528919774"
"113","50","0","0.25","93","4639.999999999999","936.848151809304","3703.1518481906965"
"120","50","0","0.25","19","869.0000000000001","187.56330034626183","681.4366996537384"
"115","50","0","0.25","83","4231.999999999999","1100.2122548037207","3131.787745196279"
"119","50","0","0.25","60","2956.9999999999986","1052.140331244114","1904.8596687558868"
"118","50","0","0.25","56","2479.9999999999995","900.93966068431","1579.06033931569"
"114","50","0","0.25","97","4896","1594.2176038137538","3301.7823961862464"
"116","50","0","0.25","85","4106.000000000001","1067.513221359338","3038.486778640662"
"117","50","0","0.25","87","4473","1120.2775471080224","3352.722452891977"
"115","50","0","0.25","84","4326","1135.7678103592764","3190.232189640724"
"113","50","0","0.25","94","4699","954.3481518093041","3744.651848190696"
"118","50","0","0.25","57","2527.0000000000005","919.9872797319291","1607.0127202680706"
"120","50","0","0.25","20","881.0000000000001","187.56330034626177","693.4366996537382"
"116","50","0","0.25","86","4115.000000000002","1067.513221359338","3047.4867786406635"
"117","50","0","0.25","88","4483.999999999998","1120.2775471080222","3363.7224528919774"
"119","50","0","0.25","61","2967.9999999999995","1053.140331244114","1914.8596687558866"
"115","50","0","0.25","85","4419.999999999999","1162.434477025943","3257.565522974057"
"120","50","0","0.25","21","935","204.03388858155589","730.9661114184443"
"113","50","0","0.25","95","4714","954.348151809304","3759.6518481906965"
"118","50","0","0.25","58","2572.0000000000005","934.9872797319289","1637.0127202680708"
"116","50","0","0.25","87","4164.000000000001","1082.0586759047926","3081.9413240952076"
"120","50","0","0.25","22","1029.0000000000002","225.85207039973773","803.1479296002625"
"117","50","0","0.25","89","4624.999999999999","1165.3301786869692","3459.6698213130303"
"114","50","0","0.25","98","5032","1654.7731593693097","3377.22684063069"
"115","50","0","0.25","86","4434","1162.434477025943","3271.5655229740573"
"120","50","0","0.25","23","1080.0000000000002","235.37587992354727","844.624120076453"
"119","50","0","0.25","62","3020.999999999998","1067.4736645774472","1953.526335422553"
"118","50","0","0.25","59","2661","970.9872797319289","1690.0127202680708"
"116","50","0","0.25","88","4214","1097.2967711428878","3116.7032288571127"
"117","50","0","0.25","90","4635.999999999999","1165.3301786869697","3470.6698213130303"
"113","50","0","0.25","96","4731.000000000002","954.348151809304","3776.651848190696"
"114","50","0","0.25","99","5042.999999999999","1654.7731593693097","3388.2268406306894"
"120","50","0","0.25","24","1095.0000000000002","235.37587992354727","859.6241200764528"
"120","50","0","0.25","25","1189.0000000000002","254.199409335312","934.8005906646882"
"118","50","0","0.25","60","2676.0000000000005","970.9872797319289","1705.0127202680708"
"116","50","0","0.25","89","4351.000000000001","1142.7103049774746","3208.2896950225254"
"117","50","0","0.25","91","4681.000000000001","1180.1449935017843","3500.855006498214"
"113","50","0","0.25","97","4747.000000000001","954.348151809304","3792.6518481906955"
"114","50","0","0.25","100","5176","1708.2234517669704","3467.7765482330296"
"120","50","0","0.25","26","1245","271.04151459846986","973.9584854015304"
"115","50","0","0.25","87","4446","1162.434477025943","3283.5655229740573"
"116","50","0","0.25","90","4402","1157.4471470827377","3244.5528529172625"
"117","50","0","0.25","92","4693.000000000001","1180.1449935017843","3512.855006498215"
"121","50","0","0.3","0","0","0","0"
"119","50","0","0.25","63","3030.999999999998","1067.473664577447","1963.5263354225526"
"120","50","0","0.25","27","1298.9999999999998","286.5970701540254","1012.4029298459745"
"121","50","0","0.3","1","19","3","16"
"115","50","0","0.25","88","4456.999999999999","1162.434477025943","3294.565522974058"
"116","50","0","0.25","91","4411.000000000002","1157.4471470827377","3253.552852917263"
"120","50","0","0.25","28","1350","299.9304034873587","1050.069596512641"
"117","50","0","0.25","93","4744.999999999999","1198.1449935017843","3546.855006498215"
"118","50","0","0.25","61","2727.999999999999","990.1177145145377","1737.882285485462"
"121","50","0","0.3","2","27","4","23"
"119","50","0","0.25","64","3083.0000000000005","1084.944252812741","1998.0557471872585"
"120","50","0","0.25","29","1362.9999999999995","299.9304034873587","1063.069596512641"
"121","50","0","0.3","3","160.0000000000001","45.58479532163742","114.41520467836264"
"115","50","0","0.25","89","4474","1163.434477025943","3310.565522974057"
"116","50","0","0.25","92","4463.999999999997","1171.992601628192","3292.0073983718075"
"117","50","0","0.25","94","4834","1210.1449935017845","3623.8550064982146"
"118","50","0","0.25","62","2740.0000000000005","990.1177145145376","1749.882285485462"
"121","50","0","0.3","4","175.00000000000014","46.58479532163742","128.41520467836264"
"120","50","0","0.25","30","1416.9999999999995","314.4758580328133","1102.5241419671868"
"119","50","0","0.25","65","3131","1099.944252812741","2031.0557471872587"
"115","50","0","0.25","90","4487","1163.434477025943","3323.565522974057"
"121","50","0","0.3","5","191.00000000000014","47.58479532163742","143.41520467836264"
"116","50","0","0.25","93","4475","1171.992601628192","3303.0073983718075"
"120","50","0","0.25","31","1515.9999999999998","335.80919136614665","1180.1908086338533"
"117","50","0","0.25","95","4843.999999999999","1210.1449935017845","3633.8550064982155"
"118","50","0","0.25","63","2753.9999999999995","990.1177145145376","1763.882285485462"
"121","50","0","0.3","6","324.0000000000001","89.99656002751976","234.00343997248027"
"120","50","0","0.25","32","1649.9999999999998","369.14252469947996","1280.8574753005203"
"119","50","0","0.25","66","3223.0000000000005","1131.713483581972","2091.286516418028"
"116","50","0","0.25","94","4492","1171.9926016281922","3320.007398371808"
"117","50","0","0.25","96","4854","1210.144993501784","3643.8550064982155"
"121","50","0","0.3","7","463.00000000000017","138.01410388716891","324.98589611283114"
"118","50","0","0.25","64","2767","990.1177145145376","1776.8822854854623"
"120","50","0","0.25","33","1739.0000000000002","385.14252469947996","1353.8574753005196"
"121","50","0","0.3","8","518.0000000000001","152.34743722050223","365.6525627794978"
"119","50","0","0.25","67","3316.000000000001","1173.8187467398666","2142.1812532601334"
"116","50","0","0.25","95","4504.999999999998","1171.992601628192","3333.0073983718084"
"117","50","0","0.25","97","4862.000000000001","1210.1449935017843","3651.8550064982146"
"120","50","0","0.25","34","1790","395.14252469947996","1394.85747530052"
"115","50","0","0.25","91","4622","1206.3392389307048","3415.6607610692954"
"121","50","0","0.3","9","570.0000000000001","163.34743722050223","406.6525627794978"
"118","50","0","0.25","65","2898.0000000000005","1045.0383494351727","1852.9616505648273"
"120","50","0","0.25","35","1842.9999999999995","409.8793668047432","1433.1206331952567"
"116","50","0","0.25","96","4633.000000000001","1206.1744198100102","3426.8255801899904"
"121","50","0","0.3","10","584","164.34743722050223","419.6525627794979"
"117","50","0","0.25","98","4874.000000000002","1210.1449935017845","3663.855006498215"
"119","50","0","0.25","68","3369","1193.4854134065336","2175.5145865934664"
"115","50","0","0.25","92","4714.000000000001","1222.5773341688002","3491.4226658312"
"121","50","0","0.3","11","597.0000000000002","165.34743722050223","431.6525627794979"
"120","50","0","0.25","36","1895.9999999999998","423.21270013807634","1472.7872998619234"
"116","50","0","0.25","97","4643.000000000002","1206.1744198100105","3436.82558018999"
"118","50","0","0.25","66","2945.9999999999995","1068.5677611998785","1877.4322388001215"
"117","50","0","0.25","99","4927","1226.8116601684508","3700.188339831548"
"119","50","0","0.25","69","3377.0000000000005","1194.4854134065336","2182.514586593466"
"121","50","0","0.3","12","732.0000000000001","212.88338493292053","519.1166150670796"
"115","50","0","0.25","93","4731.000000000002","1222.5773341688002","3508.4226658312004"
"120","50","0","0.25","37","1947","435.71270013807646","1511.2872998619237"
"121","50","0","0.3","13","785.0000000000003","223.29514963880285","561.704850361197"
"116","50","0","0.25","98","4655.000000000001","1206.17441981001","3448.8255801899904"
"117","50","0","0.25","100","5017","1238.8116601684508","3778.188339831548"
"118","50","0","0.25","67","2960.9999999999995","1068.5677611998785","1892.4322388001217"
"119","50","0","0.25","70","3462.999999999999","1230.2680221021853","2232.7319778978144"
"121","50","0","0.3","14","840.0000000000001","232.7162022703818","607.2837977296182"
"120","50","0","0.25","38","1958.9999999999998","435.71270013807646","1523.2872998619232"
"116","50","0","0.25","99","4671","1206.1744198100102","3464.82558018999"
"121","50","0","0.3","15","972.9999999999998","274.19239274657235","698.8076072534277"
"119","50","0","0.25","71","3551.0000000000005","1269.3632601974236","2281.636739802576"
"122","50","0","0.3","0","0","0","0"
"121","50","0","0.3","16","1022.9999999999999","284.71620227038187","738.2837977296183"
"116","50","0","0.25","100","4682","1206.1744198100105","3475.8255801899895"
"115","50","0","0.25","94","4784.000000000001","1236.6949812276237","3547.3050187723766"
"120","50","0","0.25","39","1972","435.71270013807646","1536.2872998619232"
"121","50","0","0.3","17","1037","285.71620227038187","751.2837977296181"
"118","50","0","0.25","68","3091.000000000001","1125.3452548060168","1965.654745193984"
"119","50","0","0.25","72","3561","1270.3632601974234","2290.636739802577"
"123","50","0","0.3","0","0","0","0"
"122","50","0","0.3","1","53.99999999999999","23.777777777777775","30.222222222222218"
"121","50","0","0.3","18","1048","286.71620227038187","761.2837977296183"
"115","50","0","0.25","95","4798","1236.6949812276239","3561.305018772377"
"123","50","0","0.3","1","54.999999999999986","18.28571428571429","36.71428571428571"
"120","50","0","0.25","40","1984","435.7127001380764","1548.287299861923"
"118","50","0","0.25","69","3225.0000000000005","1186.2976357583975","2038.7023642416025"
"121","50","0","0.3","19","1141.9999999999995","313.17074772492725","828.8292522750728"
"119","50","0","0.25","73","3573","1270.3632601974236","2302.6367398025764"
"123","50","0","0.3","2","185.00000000000003","76.28571428571429","108.71428571428574"
"115","50","0","0.25","96","4933","1277.4318233328868","3655.568176667113"
"122","50","0","0.3","2","65","23.777777777777775","41.22222222222222"
"121","50","0","0.3","20","1154.9999999999998","314.1707477249273","840.8292522750728"
"123","50","0","0.3","3","235","96.109243697479","138.89075630252103"
"118","50","0","0.25","70","3271","1206.2976357583977","2064.7023642416025"
"119","50","0","0.25","74","3623.999999999999","1290.0299268640904","2333.970073135909"
"121","50","0","0.3","21","1214","325.6970635144009","888.3029364855988"
"115","50","0","0.25","97","5033.999999999999","1314.3549002559635","3719.6450997440365"
"123","50","0","0.3","4","369.00000000000006","153.10924369747897","215.89075630252103"
"120","50","0","0.25","41","1992.0000000000002","435.7127001380764","1556.2872998619234"
"122","50","0","0.3","3","154.00000000000006","68.22222222222221","85.77777777777777"
"121","50","0","0.3","22","1311.9999999999998","362.25261906995644","949.7473809300433"
"118","50","0","0.25","71","3319.9999999999995","1223.440492901255","2096.5595070987447"
"123","50","0","0.3","5","419.99999999999994","167.44257703081237","252.55742296918763"
"119","50","0","0.25","75","3630.999999999999","1290.0299268640902","2340.970073135909"
"115","50","0","0.25","98","5168.000000000003","1356.1730820741454","3811.8269179258555"
"121","50","0","0.3","23","1326","363.2526190699565","962.7473809300435"
"123","50","0","0.3","6","511.00000000000017","204.44257703081234","306.5574229691876"
"120","50","0","0.25","42","2038.9999999999998","446.48193090730723","1592.5180690926927"
"118","50","0","0.25","72","3331.9999999999995","1223.4404929012549","2108.559507098745"
"119","50","0","0.25","76","3723.0000000000005","1329.1251649593287","2393.8748350406718"
"121","50","0","0.3","24","1340.0000000000005","364.25261906995644","975.7473809300436"
"115","50","0","0.25","99","5179.000000000002","1356.1730820741457","3822.826917925855"
"123","50","0","0.3","7","562.0000000000001","225.44257703081234","336.5574229691877"
"122","50","0","0.3","4","164.00000000000009","68.22222222222221","95.7777777777778"
"121","50","0","0.3","25","1435","394.7263032804828","1040.273696719517"
"119","50","0","0.25","77","3848.9999999999995","1376.4499512841153","2472.550048715885"
"118","50","0","0.25","73","3344","1223.4404929012546","2120.5595070987456"
"123","50","0","0.3","8","615.0000000000001","242.44257703081234","372.5574229691877"
"115","50","0","0.25","100","5234.000000000002","1368.6730820741454","3865.326917925855"
"121","50","0","0.3","26","1486","404.14735591206176","1081.8526440879382"
"119","50","0","0.25","78","3899.0000000000005","1390.783284617448","2508.216715382552"
"120","50","0","0.25","43","2049","446.4819309073072","1602.5180690926927"
"123","50","0","0.3","9","667.0000000000002","258.68067226890764","408.31932773109247"
"124","50","0","0.3","0","0","0","0"
"121","50","0","0.3","27","1502","405.14735591206176","1096.8526440879382"
"119","50","0","0.25","79","3905","1391.7832846174483","2513.2167153825517"
"122","50","0","0.3","5","217.00000000000006","87.22222222222223","129.7777777777778"
"118","50","0","0.25","74","3474.999999999999","1283.9752522595431","2191.024747740457"
"124","50","0","0.3","1","15","3","12"
"123","50","0","0.3","10","758.0000000000001","293.96638655462186","464.0336134453782"
"121","50","0","0.3","28","1552.9999999999998","415.23826500297093","1137.761734997029"
"120","50","0","0.25","44","2105.0000000000005","458.2466367896602","1646.7533632103398"
"113","50","0","0.25","98","4800","970.8187400445983","3829.1812599554005"
"124","50","0","0.3","2","108","49","59"
"122","50","0","0.3","6","229.00000000000006","87.22222222222223","141.77777777777783"
"123","50","0","0.3","11","773.0000000000001","294.96638655462186","478.03361344537825"
"121","50","0","0.3","29","1560.9999999999995","416.2382650029709","1144.7617349970292"
"119","50","0","0.25","80","3917","1392.7832846174483","2524.2167153825517"
"124","50","0","0.3","3","157","63","94"
"121","50","0","0.3","30","1574.0000000000002","417.23826500297093","1156.761734997029"
"122","50","0","0.3","7","238.00000000000003","87.22222222222223","150.7777777777778"
"123","50","0","0.3","12","787.0000000000002","294.96638655462186","492.0336134453783"
"113","50","0","0.25","99","4853","984.1520733779316","3868.847926622069"
"124","50","0","0.3","4","207.00000000000009","76.33333333333334","130.6666666666667"
"121","50","0","0.3","31","1586.9999999999998","418.2382650029709","1168.761734997029"
"123","50","0","0.3","13","918.9999999999995","349.0756302521007","569.924369747899"
"122","50","0","0.3","8","246","87.22222222222223","158.7777777777778"
"120","50","0","0.25","45","2153.0000000000005","473.4847320277554","1679.5152679722446"
"124","50","0","0.3","5","221.00000000000009","77.33333333333334","143.66666666666669"
"121","50","0","0.3","32","1598","419.2382650029709","1178.761734997029"
"113","50","0","0.25","100","4941.999999999999","997.4854067112649","3944.5145932887353"
"122","50","0","0.3","9","259.00000000000006","88.22222222222224","170.7777777777778"
"119","50","0","0.25","81","3930","1392.7832846174483","2537.216715382552"
"123","50","0","0.3","14","973.0000000000001","367.85340802987866","605.1465919701214"
"122","50","0","0.3","10","268.00000000000006","89.22222222222221","178.77777777777783"
"121","50","0","0.3","33","1691.9999999999998","449.7119492134972","1242.2880507865027"
"124","50","0","0.3","6","273.00000000000006","93.33333333333334","179.6666666666667"
"118","50","0","0.25","75","3482.9999999999995","1283.9752522595434","2199.0247477404564"
"122","50","0","0.3","11","316.0000000000001","103.02222222222223","212.97777777777776"
"120","50","0","0.25","46","2203.0000000000005","489.48473202775534","1713.5152679722441"
"123","50","0","0.3","15","1062.9999999999995","404.8534080298786","658.1465919701214"
"118","50","0","0.25","76","3530.9999999999995","1303.0228713071626","2227.9771286928376"
"119","50","0","0.25","82","3975.0000000000014","1407.1166179507818","2567.8833820492177"
"122","50","0","0.3","12","325","103.02222222222221","221.9777777777778"
"121","50","0","0.3","34","1751.9999999999998","464.0452825468305","1287.9547174531695"
"124","50","0","0.3","7","324.00000000000006","107.24637681159419","216.75362318840575"
"123","50","0","0.3","16","1073","405.85340802987866","667.1465919701214"
"125","50","0","0.3","0","0","0","0"
"123","50","0","0.3","17","1123.9999999999998","422.99626517273566","701.0037348272643"
"121","50","0","0.3","35","1762.9999999999998","466.0452825468305","1296.954717453169"
"124","50","0","0.3","8","414.00000000000006","143.61001317523056","270.38998682476944"
"118","50","0","0.25","77","3662","1360.305480002815","2301.694519997185"
"119","50","0","0.25","83","4025.0000000000005","1422.1166179507818","2602.883382049218"
"122","50","0","0.3","13","334.00000000000006","104.02222222222221","229.97777777777776"
"123","50","0","0.3","18","1177.0000000000005","445.32959850606903","731.670401493931"
"121","50","0","0.3","36","1815.9999999999998","475.9341714357194","1340.0658285642803"
"122","50","0","0.3","14","389.0000000000001","123.84575163398694","265.154248366013"
"120","50","0","0.25","47","2217","489.4847320277553","1727.5152679722444"
"121","50","0","0.3","37","1830.9999999999998","476.9341714357194","1354.0658285642799"
"125","50","0","0.3","1","17","5","12"
"124","50","0","0.3","9","543","192.06099356738744","350.93900643261253"
"123","50","0","0.3","19","1189.0000000000002","446.3295985060691","742.670401493931"
"121","50","0","0.3","38","1843.9999999999998","477.93417143571935","1366.0658285642803"
"122","50","0","0.3","15","436.0000000000001","142.893370681606","293.106629318394"
"125","50","0","0.3","2","105.00000000000006","35.769230769230774","69.23076923076925"
"120","50","0","0.25","48","2268.9999999999995","502.81806536108877","1766.1819346389111"
"118","50","0","0.25","78","3673.999999999999","1360.3054800028149","2313.6945199971856"
"121","50","0","0.3","39","1978.9999999999995","520.3327728343206","1458.6672271656792"
"119","50","0","0.25","84","4037","1423.1166179507818","2613.883382049219"
"123","50","0","0.3","20","1239","466.1531279178338","772.8468720821662"
"125","50","0","0.3","3","158","50.76923076923078","107.23076923076924"
"124","50","0","0.3","10","549.9999999999999","193.0609935673874","356.93900643261253"
"121","50","0","0.3","40","2030.0000000000007","533.0974787166737","1496.902521283326"
"122","50","0","0.3","16","485.00000000000017","155.74522253345782","329.2547774665421"
"120","50","0","0.25","49","2362","521.6415947728535","1840.3584052271465"
"118","50","0","0.25","79","3726.0000000000014","1379.353099050434","2346.646900949566"
"125","50","0","0.3","4","210.99999999999991","73.62637362637363","137.37362637362637"
"121","50","0","0.3","41","2119","556.4974787166736","1562.5025212833261"
"123","50","0","0.3","21","1292","484.9309056956116","807.0690943043884"
"122","50","0","0.3","17","536.0000000000001","175.74522253345782","360.25477746654224"
"121","50","0","0.3","42","2166.9999999999995","568.0237945061472","1598.9762054938526"
"125","50","0","0.3","5","257.99999999999994","87.5394171046345","170.4605828953655"
"124","50","0","0.3","11","636","224.4895649959589","411.5104350040412"
"120","50","0","0.25","50","2456.999999999999","541.6415947728534","1915.3584052271462"
"121","50","0","0.3","43","2223","580.7885003885004","1642.2114996114992"
"125","50","0","0.3","6","347.00000000000006","120.26668983190723","226.73331016809274"
"124","50","0","0.3","12","729.0000000000001","267.59482815385365","461.4051718461465"
"123","50","0","0.3","22","1344.0000000000005","501.1690009337068","842.830999066293"
"121","50","0","0.3","44","2280","591.2002650943826","1688.799734905617"
"118","50","0","0.25","80","3814.0000000000005","1417.247835892539","2396.752164107461"
"119","50","0","0.25","85","4051.0000000000005","1424.1166179507818","2626.8833820492196"
"123","50","0","0.3","23","1389.9999999999998","516.0820444119677","873.9179555880321"
"121","50","0","0.3","45","2329.0000000000005","600.6213177259617","1728.378682274038"
"120","50","0","0.25","51","2512","559.1415947728534","1952.858405227146"
"118","50","0","0.25","81","3869.0000000000014","1448.01706666177","2420.982933338231"
"124","50","0","0.3","13","739.9999999999999","268.5948281538537","471.4051718461464"
"123","50","0","0.3","24","1400.9999999999995","517.0820444119677","883.9179555880324"
"121","50","0","0.3","46","2342.9999999999995","601.6213177259616","1741.3786822740378"
"122","50","0","0.3","18","666","231.78281651842013","434.21718348157987"
"125","50","0","0.3","7","358.0000000000001","120.2666898319072","237.7333101680928"
"118","50","0","0.25","82","3959.0000000000014","1478.4932571379604","2480.5067428620396"
"123","50","0","0.3","25","1535","579.0820444119677","955.9179555880323"
"121","50","0","0.3","47","2474.9999999999986","648.650303233208","1826.3496967667916"
"120","50","0","0.25","52","2563","575.1415947728534","1987.8584052271465"
"124","50","0","0.3","14","828.9999999999999","313.03927259829806","515.960727401702"
"119","50","0","0.25","86","4181.000000000002","1477.0358098699735","2703.9641901300274"
"125","50","0","0.3","8","368.0000000000001","120.26668983190721","247.7333101680928"
"123","50","0","0.3","26","1548.9999999999998","579.0820444119676","969.9179555880322"
"121","50","0","0.3","48","2530","662.150303233208","1867.8496967667918"
"118","50","0","0.25","83","4006.000000000001","1493.8778725225757","2512.1221274774243"
"125","50","0","0.3","9","380.0000000000001","120.2666898319072","259.73331016809277"
"122","50","0","0.3","19","677","232.78281651842016","444.21718348157987"
"119","50","0","0.25","87","4196","1478.0358098699733","2717.9641901300265"
"123","50","0","0.3","27","1639","610.0820444119678","1028.9179555880323"
"121","50","0","0.3","49","2582.9999999999995","671.1503032332079","1911.8496967667916"
"124","50","0","0.3","15","958.9999999999999","368.47786908952605","590.522130910474"
"118","50","0","0.25","84","4054.9999999999995","1510.5445391892426","2544.4554608107574"
"119","50","0","0.25","88","4245","1496.8593392817377","2748.140660718262"
"120","50","0","0.25","53","2692","604.4238914235711","2087.576108576429"
"125","50","0","0.3","10","391.0000000000001","120.26668983190723","270.7333101680928"
"124","50","0","0.3","16","1008","383.47786908952617","624.5221309104741"
"122","50","0","0.3","20","690","233.78281651842022","456.21718348157975"
"118","50","0","0.25","85","4183.999999999998","1564.324443495463","2619.675556504537"
"123","50","0","0.3","28","1688.9999999999998","629.7487110786344","1059.2512889213656"
"125","50","0","0.3","11","403.00000000000006","120.26668983190723","282.7333101680927"
"124","50","0","0.3","17","1056.9999999999998","397.10944803689455","659.8905519631054"
"122","50","0","0.3","21","703.0000000000003","234.7828165184202","468.2171834815798"
