"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/05/2018 17:28:23:151 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"3","50","0","0","8","408.99999999999994","15","24","11"
"7","50","0.05","0","7","305.55000000000007","3","34","13"
"8","50","0.05","0","6","275.15000000000003","5","34","11"
"1","50","0","0","3","144.00000000000003","3","20","27"
"4","50","0","0","7","208.99999999999994","7","12","31"
"6","50","0.05","0","8","367.80000000000007","6","15","29"
"2","50","0","0","5","226.00000000000003","3","10","37"
"3","50","0","0","9","453.0000000000001","4","12","34"
"5","50","0","0","7","366.9999999999999","3","19","28"
"6","50","0.05","0","9","450.3999999999998","4","31","15"
"3","50","0","0","10","463.00000000000006","10","30","10"
"7","50","0.05","0","8","351.05","7","17","26"
"5","50","0","0","8","454.00000000000017","7","26","17"
"3","50","0","0","11","467","4","21","25"
"6","50","0.05","0","10","496.79999999999995","8","12","30"
"8","50","0.05","0","7","320.44999999999993","7","21","22"
"4","50","0","0","8","214.99999999999997","6","30","14"
"7","50","0.05","0","9","353.45000000000005","4","32","14"
"1","50","0","0","4","193","9","31","10"
"5","50","0","0","9","500.0000000000002","6","13","31"
"3","50","0","0","12","558.9999999999999","12","18","20"
"6","50","0.05","0","11","498.0499999999999","3","33","14"
"2","50","0","0","6","232.00000000000006","6","30","14"
"7","50","0.05","0","10","441.00000000000006","9","10","31"
"4","50","0","0","9","222","7","13","30"
"1","50","0","0","5","195.00000000000006","2","9","39"
"3","50","0","0","13","563.0000000000002","4","25","21"
"5","50","0","0","10","509.0000000000001","9","32","9"
"6","50","0.05","0","12","628.2500000000001","12","14","24"
"8","50","0.05","0","8","365.2","6","19","25"
"7","50","0.05","0","11","445.50000000000006","6","30","14"
"2","50","0","0","7","236.00000000000003","4","22","24"
"3","50","0","0","14","697.9999999999998","15","15","20"
"6","50","0.05","0","13","630.65","4","27","19"
"4","50","0","0","10","270.00000000000006","8","30","12"
"5","50","0","0","11","597.9999999999999","9","9","32"
"7","50","0.05","0","12","493.15","9","13","28"
"8","50","0.05","0","9","410.15","6","35","9"
"1","50","0","0","6","201.00000000000006","6","28","16"
"3","50","0","0","15","699.9999999999998","2","26","22"
"6","50","0.05","0","14","761.1499999999999","12","17","21"
"5","50","0","0","12","646.9999999999998","9","23","18"
"7","50","0.05","0","13","495.6499999999999","4","28","18"
"2","50","0","0","8","241.00000000000006","5","27","18"
"3","50","0","0","16","756","16","15","19"
"5","50","0","0","13","736.9999999999999","10","18","22"
"8","50","0.05","0","10","417.54999999999995","9","8","33"
"4","50","0","0","11","312.00000000000006","2","13","35"
"1","50","0","0","7","204","3","18","29"
"3","50","0","0","17","836.0000000000002","0","28","22"
"7","50","0.05","0","14","585.1","11","21","18"
"2","50","0","0","9","286","5","18","27"
"6","50","0.05","0","15","765.7","6","26","18"
"8","50","0.05","0","11","424.9500000000001","9","20","21"
"1","50","0","0","8","253.99999999999994","10","32","8"
"5","50","0","0","14","783.0000000000002","6","30","14"
"4","50","0","0","12","319","7","27","16"
"3","50","0","0","18","892.0000000000001","16","12","22"
"7","50","0.05","0","15","706.0500000000001","2","18","30"
"6","50","0.05","0","16","772.4999999999999","8","17","25"
"5","50","0","0","15","832.9999999999999","10","11","29"
"3","50","0","0","19","935.9999999999998","4","26","20"
"1","50","0","0","9","302.00000000000006","8","15","27"
"6","50","0.05","0","17","780.2499999999997","9","27","14"
"8","50","0.05","0","12","427.8","4","27","19"
"2","50","0","0","10","332.0000000000001","6","32","12"
"3","50","0","0","20","989.0000000000001","13","16","21"
"4","50","0","0","13","442","3","13","34"
"5","50","0","0","16","839.0000000000001","6","25","19"
"6","50","0.05","0","18","821.75","3","16","31"
"7","50","0.05","0","16","761.7499999999999","17","23","10"
"5","50","0","0","17","849","10","17","23"
"1","50","0","0","10","347.9999999999999","6","29","15"
"8","50","0.05","0","13","474.49999999999994","8","15","27"
"3","50","0","0","21","1037","8","27","15"
"7","50","0.05","0","17","850.8499999999998","11","15","24"
"2","50","0","0","11","375.00000000000006","3","11","36"
"6","50","0.05","0","19","834.0500000000002","14","24","12"
"4","50","0","0","14","453","11","29","10"
"8","50","0.05","0","14","597.9499999999999","5","26","19"
"2","50","0","0","12","382.99999999999994","8","27","15"
"6","50","0.05","0","20","918.3","6","20","24"
"3","50","0","0","22","1044.9999999999998","8","18","24"
"5","50","0","0","18","857.9999999999998","9","28","13"
"7","50","0.05","0","18","857.3000000000003","8","22","20"
"1","50","0","0","11","353.9999999999999","6","15","29"
"3","50","0","0","23","1093","8","22","20"
"8","50","0.05","0","15","605.3999999999999","9","14","27"
"5","50","0","0","19","986.9999999999999","9","16","25"
"7","50","0.05","0","19","985.4500000000003","9","17","24"
"4","50","0","0","15","581","8","13","29"
"2","50","0","0","13","427.99999999999994","5","20","25"
"1","50","0","0","12","401","7","30","13"
"6","50","0.05","0","21","929.75","13","20","17"
"3","50","0","0","24","1226.9999999999998","14","16","20"
"4","50","0","0","16","704.0000000000002","3","29","18"
"7","50","0.05","0","20","1036.4","12","27","11"
"8","50","0.05","0","16","647.7999999999998","4","30","16"
"2","50","0","0","14","440","12","25","13"
"6","50","0.05","0","22","973.1999999999996","5","22","23"
"5","50","0","0","20","997","10","22","18"
"7","50","0.05","0","21","1079.7","5","15","30"
"8","50","0.05","0","17","691.95","6","17","27"
"4","50","0","0","17","713","9","15","26"
"1","50","0","0","13","410","9","13","28"
"2","50","0","0","15","523.9999999999999","4","11","35"
"5","50","0","0","21","1050","13","12","25"
"3","50","0","0","25","1232.0000000000002","5","25","20"
"7","50","0.05","0","22","1129.6999999999996","12","21","17"
"6","50","0.05","0","23","1022.8500000000001","11","21","18"
"8","50","0.05","0","18","696.4000000000001","6","24","20"
"1","50","0","0","14","455.9999999999999","6","32","12"
"5","50","0","0","22","1052.0000000000002","2","31","17"
"3","50","0","0","26","1286","14","11","25"
"4","50","0","0","18","798.0000000000001","5","28","17"
"7","50","0.05","0","23","1214","6","23","21"
"8","50","0.05","0","19","706.2499999999998","11","18","21"
"2","50","0","0","16","575.0000000000001","11","25","14"
"1","50","0","0","15","470.99999999999994","15","12","23"
"3","50","0","0","27","1290.0000000000002","4","26","20"
"5","50","0","0","23","1067.9999999999998","16","17","17"
"7","50","0.05","0","24","1346.6000000000004","14","14","22"
"6","50","0.05","0","24","1026.45","5","13","32"
"4","50","0","0","19","845.9999999999998","8","14","28"
"5","50","0","0","24","1070","2","20","28"
"3","50","0","0","28","1341","11","16","23"
"2","50","0","0","17","582","7","22","21"
"7","50","0.05","0","25","1391.05","6","21","23"
"6","50","0.05","0","25","1035.9999999999998","11","27","12"
"1","50","0","0","16","515.9999999999999","5","23","22"
"2","50","0","0","18","633","11","18","21"
"8","50","0.05","0","20","828.0999999999997","3","27","20"
"3","50","0","0","29","1347.9999999999998","7","28","15"
"7","50","0.05","0","26","1444.4999999999998","15","19","16"
"4","50","0","0","20","972.0000000000005","6","31","13"
"8","50","0.05","0","21","879.3499999999998","13","15","22"
"5","50","0","0","25","1126","16","15","19"
"3","50","0","0","30","1395","7","16","27"
"4","50","0","0","21","1063.9999999999995","12","17","21"
"6","50","0.05","0","26","1084.0000000000005","10","16","24"
"7","50","0.05","0","27","1449.8999999999996","7","19","24"
"8","50","0.05","0","22","880.5500000000001","3","29","18"
"5","50","0","0","26","1170","4","24","22"
"3","50","0","0","31","1441.0000000000002","6","24","20"
"1","50","0","0","17","525","9","26","15"
"4","50","0","0","22","1146.9999999999998","3","25","22"
"6","50","0.05","0","27","1134.25","12","22","16"
"5","50","0","0","27","1307.0000000000005","17","17","16"
"8","50","0.05","0","23","1007.9","9","17","24"
"3","50","0","0","32","1491","10","21","19"
"6","50","0.05","0","28","1178.4500000000003","6","21","23"
"4","50","0","0","23","1152","5","19","26"
"2","50","0","0","19","757.9999999999998","5","26","19"
"8","50","0.05","0","24","1011.25","5","28","17"
"5","50","0","0","28","1428","1","24","25"
"7","50","0.05","0","28","1501.2999999999997","13","25","12"
"3","50","0","0","33","1618.9999999999998","8","23","19"
"4","50","0","0","24","1244","12","31","7"
"8","50","0.05","0","25","1058.6499999999999","9","13","28"
"7","50","0.05","0","29","1625.55","6","7","37"
"5","50","0","0","29","1484.0000000000002","16","13","21"
"6","50","0.05","0","29","1268","11","24","15"
"1","50","0","0","18","571.0000000000001","6","15","29"
"8","50","0.05","0","26","1069","12","21","17"
"7","50","0.05","0","30","1678.6000000000001","15","16","19"
"4","50","0","0","25","1295.9999999999998","12","15","23"
"3","50","0","0","34","1671.9999999999998","13","11","26"
"5","50","0","0","30","1530.0000000000002","6","25","19"
"2","50","0","0","20","769.9999999999999","12","16","22"
"1","50","0","0","19","620.0000000000001","9","29","12"
"7","50","0.05","0","31","1722.1000000000004","5","26","19"
"8","50","0.05","0","27","1192.2","5","25","20"
"6","50","0.05","0","30","1316.25","10","9","31"
"3","50","0","0","35","1715.9999999999995","4","25","21"
"4","50","0","0","26","1340.0000000000005","4","23","23"
"2","50","0","0","21","776","6","26","18"
"5","50","0","0","31","1663.9999999999998","14","16","20"
"8","50","0.05","0","28","1245.85","15","19","16"
"3","50","0","0","36","1849.0000000000005","13","19","18"
"2","50","0","0","22","865","9","19","22"
"6","50","0.05","0","31","1322.1999999999996","8","24","18"
"8","50","0.05","0","29","1285.3","1","22","27"
"3","50","0","0","37","1894.0000000000002","5","20","25"
"5","50","0","0","32","1663.9999999999998","0","26","24"
"2","50","0","0","23","913.9999999999995","9","21","20"
"4","50","0","0","27","1384.9999999999998","5","25","20"
"1","50","0","0","20","631","11","17","22"
"8","50","0.05","0","30","1339.8500000000006","16","22","12"
"3","50","0","0","38","1906.0000000000005","12","21","17"
"6","50","0.05","0","32","1330.5000000000002","10","24","16"
"2","50","0","0","24","965.9999999999998","12","20","18"
"4","50","0","0","28","1512.9999999999998","8","13","29"
"5","50","0","0","33","1719.9999999999998","16","16","18"
"7","50","0.05","0","32","1773.4000000000003","13","9","28"
"8","50","0.05","0","31","1383.2000000000003","5","20","25"
"1","50","0","0","21","635","4","26","20"
"2","50","0","0","25","1007.0000000000001","1","19","30"
"4","50","0","0","29","1559.9999999999998","7","28","15"
"3","50","0","0","39","1909.0000000000002","3","24","23"
"8","50","0.05","0","32","1514.6","13","22","15"
"6","50","0.05","0","33","1378.3500000000001","9","11","30"
"1","50","0","0","22","686.0000000000001","11","20","19"
"5","50","0","0","34","1726","6","23","21"
"2","50","0","0","26","1023.0000000000001","16","26","8"
"4","50","0","0","30","1647.9999999999998","8","20","22"
"3","50","0","0","40","2003.9999999999993","15","14","21"
"8","50","0.05","0","33","1635.9499999999998","3","18","29"
"1","50","0","0","23","730.0000000000001","4","19","27"
"5","50","0","0","35","1779.9999999999995","14","19","17"
"2","50","0","0","27","1152","9","18","23"
"3","50","0","0","41","2008","4","29","17"
"6","50","0.05","0","34","1385.4499999999998","9","24","17"
"7","50","0.05","0","33","1783.5500000000004","12","22","16"
"4","50","0","0","31","1776.9999999999995","9","22","19"
"8","50","0.05","0","34","1768.2500000000002","14","23","13"
"5","50","0","0","36","1781.9999999999998","2","24","24"
"2","50","0","0","28","1164.9999999999998","13","21","16"
"3","50","0","0","42","2142.999999999999","15","19","16"
"4","50","0","0","32","1830.9999999999995","14","12","24"
"5","50","0","0","37","1795","13","24","13"
"8","50","0.05","0","35","1773.4999999999995","7","17","26"
"7","50","0.05","0","34","1826.9500000000007","5","18","27"
"1","50","0","0","24","746.9999999999999","17","26","7"
"3","50","0","0","43","2186.0000000000005","3","16","31"
"5","50","0","0","38","1805.9999999999995","11","15","24"
"2","50","0","0","29","1211","6","20","24"
"8","50","0.05","0","36","1826.8499999999997","15","21","14"
"4","50","0","0","33","1840","9","26","15"
"6","50","0.05","0","35","1510.6","7","26","17"
"1","50","0","0","25","762.0000000000002","15","10","25"
"7","50","0.05","0","35","1962.5999999999997","17","16","17"
"3","50","0","0","44","2279","13","19","18"
"8","50","0.05","0","37","1829.1500000000003","4","17","29"
"5","50","0","0","39","1808.9999999999995","3","31","16"
"4","50","0","0","34","1894.0000000000002","14","12","24"
"2","50","0","0","30","1307.9999999999998","17","21","12"
"7","50","0.05","0","36","2003.8999999999994","3","29","18"
"3","50","0","0","45","2283.0000000000005","4","26","20"
"1","50","0","0","26","811","9","24","17"
"8","50","0.05","0","38","1921.3000000000006","14","20","16"
"5","50","0","0","40","1822.9999999999995","14","18","18"
"4","50","0","0","35","2026.0000000000002","12","20","18"
"6","50","0.05","0","36","1636.5000000000002","7","13","30"
"8","50","0.05","0","39","1962.4500000000003","3","22","25"
"3","50","0","0","46","2332","9","18","23"
"2","50","0","0","31","1435.0000000000002","7","19","24"
"1","50","0","0","27","894.9999999999999","4","23","23"
"7","50","0.05","0","37","2133.2500000000005","11","15","24"
"4","50","0","0","36","2152","6","20","24"
"6","50","0.05","0","37","1649.4499999999998","15","23","12"
"2","50","0","0","32","1486.9999999999998","12","22","16"
"7","50","0.05","0","38","2173.65","2","29","19"
"4","50","0","0","37","2165.0000000000005","13","23","14"
"8","50","0.05","0","40","1976.9500000000003","16","23","11"
"5","50","0","0","41","1868.9999999999993","6","23","21"
"3","50","0","0","47","2385.999999999999","14","17","19"
"6","50","0.05","0","38","1657.5499999999993","10","23","17"
"1","50","0","0","28","1036.9999999999998","22","17","11"
"5","50","0","0","42","1960","11","16","23"
"7","50","0.05","0","39","2183","11","10","29"
"3","50","0","0","48","2428.9999999999995","3","26","21"
"8","50","0.05","0","41","2016.9999999999998","2","21","27"
"6","50","0.05","0","39","1746.2500000000002","10","15","25"
"2","50","0","0","33","1493.0000000000002","6","21","23"
"4","50","0","0","38","2214.000000000001","9","13","28"
"1","50","0","0","29","1082","5","16","29"
"3","50","0","0","49","2447.0000000000005","18","14","18"
"2","50","0","0","34","1631.9999999999998","19","16","15"
"6","50","0.05","0","40","1750.6499999999994","6","23","21"
"7","50","0.05","0","40","2232.3999999999996","11","23","16"
"8","50","0.05","0","42","2066.1","11","23","16"
"3","50","0","0","50","2496.0000000000005","9","21","20"
"1","50","0","0","30","1096.9999999999998","15","24","11"
"5","50","0","0","43","2005.0000000000002","5","28","17"
"6","50","0.05","0","41","1760.8999999999996","12","21","17"
"4","50","0","0","39","2219.0000000000005","5","27","18"
"3","50","0","0","51","2508","12","24","14"
"7","50","0.05","0","41","2356.9000000000005","6","20","24"
"2","50","0","0","35","1679.9999999999995","8","18","24"
"5","50","0","0","44","2021.0000000000005","16","15","19"
"8","50","0.05","0","43","2192.25","8","19","23"
"1","50","0","0","31","1141","4","20","26"
"6","50","0.05","0","42","1886.6499999999996","7","21","22"
"3","50","0","0","52","2551.999999999999","4","16","30"
"7","50","0.05","0","42","2407.2999999999997","12","18","20"
"5","50","0","0","45","2067","6","25","19"
"3","50","0","0","53","2565.0000000000005","13","20","17"
"4","50","0","0","40","2269.0000000000005","10","15","25"
"2","50","0","0","36","1732.0000000000002","12","27","11"
"1","50","0","0","32","1242.9999999999998","22","15","13"
"8","50","0.05","0","44","2240.7000000000003","10","24","16"
"3","50","0","0","54","2571","6","28","16"
"4","50","0","0","41","2276","7","24","19"
"5","50","0","0","46","2116.9999999999995","10","19","21"
"6","50","0.05","0","43","2019.1","14","19","17"
"2","50","0","0","37","1744.9999999999998","13","16","21"
"7","50","0.05","0","43","2451.9499999999994","6","22","22"
"5","50","0","0","47","2164","7","25","18"
"3","50","0","0","55","2584","13","16","21"
"7","50","0.05","0","44","2465.7500000000005","15","16","19"
"6","50","0.05","0","44","2059.3999999999996","2","20","28"
"4","50","0","0","42","2326.0000000000005","10","16","24"
"8","50","0.05","0","45","2290.1","11","17","22"
"1","50","0","0","33","1291.0000000000005","8","19","23"
"5","50","0","0","48","2172.9999999999995","9","18","23"
"2","50","0","0","38","1750.0000000000002","5","22","23"
"7","50","0.05","0","45","2505.250000000001","1","22","27"
"8","50","0.05","0","46","2332.2000000000007","4","24","22"
"6","50","0.05","0","45","2155.4999999999995","18","21","11"
"5","50","0","0","49","2219.999999999999","7","26","17"
"1","50","0","0","34","1300","9","20","21"
"7","50","0.05","0","46","2517.6499999999996","14","21","15"
"2","50","0","0","39","1803","13","31","6"
"3","50","0","0","56","2632.0000000000005","8","19","23"
"8","50","0.05","0","47","2462.5","12","17","21"
"5","50","0","0","50","2268.0000000000005","8","17","25"
"4","50","0","0","43","2334","8","23","19"
"7","50","0.05","0","47","2520.9500000000003","5","23","22"
"3","50","0","0","57","2679.9999999999995","8","25","17"
"6","50","0.05","0","46","2205.45","12","16","22"
"2","50","0","0","40","1861.9999999999998","19","15","16"
"7","50","0.05","0","48","2535.2999999999997","16","11","23"
"3","50","0","0","58","2689","9","16","25"
"6","50","0.05","0","47","2212.8500000000004","9","22","19"
"5","50","0","0","51","2311.9999999999995","4","29","17"
"4","50","0","0","44","2463.000000000001","9","20","21"
"1","50","0","0","35","1350.9999999999998","11","22","17"
"2","50","0","0","41","1948.9999999999998","7","24","19"
"7","50","0.05","0","49","2621.45","8","26","16"
"3","50","0","0","59","2700","11","22","17"
"8","50","0.05","0","48","2588.6","8","24","18"
"4","50","0","0","45","2512.0000000000005","9","20","21"
"6","50","0.05","0","48","2261.2999999999993","10","20","20"
"3","50","0","0","60","2747.0000000000005","7","24","19"
"5","50","0","0","52","2444.0000000000005","12","12","26"
"7","50","0.05","0","50","2710.7000000000007","11","14","25"
"8","50","0.05","0","49","2716.95","10","13","27"
"4","50","0","0","46","2605","13","25","12"
"2","50","0","0","42","2082.0000000000005","13","20","17"
"1","50","0","0","36","1356.9999999999998","6","14","30"
"3","50","0","0","61","2796","9","17","24"
"8","50","0.05","0","50","2844.850000000001","10","25","15"
"4","50","0","0","47","2652","7","13","30"
"2","50","0","0","43","2084","2","20","28"
"3","50","0","0","62","2846","10","23","17"
"7","50","0.05","0","51","2714.1499999999987","5","30","15"
"8","50","0.05","0","51","2931.85","9","18","23"
"4","50","0","0","48","2661.000000000001","9","26","15"
"2","50","0","0","44","2099","15","26","9"
"3","50","0","0","63","2972.0000000000005","6","24","20"
"6","50","0.05","0","49","2308.1499999999996","8","20","22"
"5","50","0","0","53","2452.0000000000005","8","25","17"
"1","50","0","0","37","1368","11","28","11"
"4","50","0","0","49","2706.0000000000014","5","16","29"
"3","50","0","0","64","3060.0000000000005","8","17","25"
"2","50","0","0","45","2112.0000000000005","13","13","24"
"7","50","0.05","0","52","2725.4500000000003","13","13","24"
"8","50","0.05","0","52","3058.350000000001","8","21","21"
"4","50","0","0","50","2837.0000000000005","11","22","17"
"3","50","0","0","65","3114.9999999999995","15","21","14"
"2","50","0","0","46","2206.0000000000005","14","16","20"
"5","50","0","0","54","2582.9999999999995","11","20","19"
"6","50","0.05","0","50","2317.4500000000003","10","24","16"
"3","50","0","0","66","3158","3","22","25"
"4","50","0","0","51","2886.9999999999995","10","12","28"
"8","50","0.05","0","53","3110.3500000000004","13","20","17"
"5","50","0","0","55","2586.999999999999","4","20","26"
"2","50","0","0","47","2248","2","28","20"
"3","50","0","0","67","3290","12","20","18"
"1","50","0","0","38","1455.9999999999998","8","15","27"
"4","50","0","0","52","2894.999999999999","8","28","14"
"8","50","0.05","0","54","3158.9500000000016","10","17","23"
"5","50","0","0","56","2598","11","20","19"
"6","50","0.05","0","51","2326.6999999999994","11","17","22"
"3","50","0","0","68","3296","6","20","24"
"7","50","0.05","0","53","2734.699999999999","11","23","16"
"4","50","0","0","53","2942.999999999999","8","19","23"
"6","50","0.05","0","52","2371.9000000000005","7","19","24"
"8","50","0.05","0","55","3167.650000000001","10","18","22"
"2","50","0","0","48","2305","17","15","18"
"5","50","0","0","57","2689","11","20","19"
"4","50","0","0","54","2955","12","19","19"
"7","50","0.05","0","54","2780.9999999999995","8","21","21"
"3","50","0","0","69","3349","13","20","17"
"6","50","0.05","0","53","2457.6","7","26","17"
"2","50","0","0","49","2309.9999999999995","5","15","30"
"8","50","0.05","0","56","3180.4","14","23","13"
"5","50","0","0","58","2737.000000000001","8","21","21"
"4","50","0","0","55","2962.9999999999995","8","23","19"
"3","50","0","0","70","3475.0000000000005","6","19","25"
"6","50","0.05","0","54","2545.3499999999995","9","17","24"
"7","50","0.05","0","55","2789.300000000001","10","20","20"
"2","50","0","0","50","2360","10","28","12"
"5","50","0","0","59","2829.0000000000005","12","14","24"
"4","50","0","0","56","2970.9999999999995","8","15","27"
"8","50","0.05","0","57","3267.3500000000004","8","16","26"
"3","50","0","0","71","3609.0000000000005","14","20","16"
"6","50","0.05","0","55","2670.5499999999997","7","21","22"
"2","50","0","0","51","2413","13","20","17"
"4","50","0","0","57","2978","7","30","13"
"3","50","0","0","72","3653.0000000000005","4","22","24"
"7","50","0.05","0","56","2797.05","9","22","19"
"6","50","0.05","0","56","2717.25","8","24","18"
"2","50","0","0","52","2497","4","17","29"
"5","50","0","0","60","2871","2","32","16"
"3","50","0","0","73","3669.000000000001","16","17","17"
"4","50","0","0","58","2986","8","19","23"
"1","50","0","0","39","1467.9999999999995","12","24","14"
"6","50","0.05","0","57","2729.2999999999997","13","14","23"
"8","50","0.05","0","58","3313.450000000001","8","20","22"
"7","50","0.05","0","57","2806.25","10","11","29"
"3","50","0","0","74","3714.9999999999995","6","22","22"
"4","50","0","0","59","3080.0000000000005","14","21","15"
"6","50","0.05","0","58","2854.749999999999","7","22","21"
"2","50","0","0","53","2507","10","25","15"
"1","50","0","0","40","1512.9999999999998","5","19","26"
"8","50","0.05","0","59","3402.8500000000004","11","25","14"
"5","50","0","0","61","2885","14","14","22"
"3","50","0","0","75","3774.0000000000005","19","15","16"
"4","50","0","0","60","3124","4","20","26"
"1","50","0","0","41","1564.9999999999998","12","22","16"
"6","50","0.05","0","59","2902.0500000000015","9","21","20"
"8","50","0.05","0","60","3408.75","7","18","25"
"5","50","0","0","62","2931","6","25","19"
"7","50","0.05","0","58","2892.4500000000007","8","31","11"
"2","50","0","0","54","2519.999999999999","13","18","19"
"3","50","0","0","76","3819.000000000001","5","21","24"
"6","50","0.05","0","60","2944.7999999999993","4","19","27"
"4","50","0","0","61","3134.9999999999995","11","23","16"
"5","50","0","0","63","2977.9999999999995","7","20","23"
"7","50","0.05","0","59","2946.4999999999995","16","21","13"
"3","50","0","0","77","3830.0000000000014","11","23","16"
"6","50","0.05","0","61","2995.4999999999995","12","22","16"
"5","50","0","0","64","2981.999999999999","4","25","21"
"4","50","0","0","62","3183.0000000000005","8","16","26"
"7","50","0.05","0","60","2989.35","4","27","19"
"3","50","0","0","78","3837.0000000000005","7","17","26"
"8","50","0.05","0","61","3417.950000000001","11","17","22"
"2","50","0","0","55","2646.999999999999","7","17","26"
"7","50","0.05","0","61","3038.9499999999994","11","14","25"
"1","50","0","0","42","1608.9999999999998","4","18","28"
"5","50","0","0","65","3078.9999999999995","17","11","22"
"3","50","0","0","79","3852.0000000000014","15","22","13"
"4","50","0","0","63","3192.0000000000005","9","26","15"
"7","50","0.05","0","62","3165.95","9","25","16"
"8","50","0.05","0","62","3462.8500000000013","6","26","18"
"2","50","0","0","56","2697.9999999999995","11","26","13"
"6","50","0.05","0","62","3037.5","4","20","26"
"1","50","0","0","43","1698.9999999999998","10","26","14"
"7","50","0.05","0","63","3171.0999999999995","7","17","26"
"3","50","0","0","80","3859.000000000001","7","21","22"
"2","50","0","0","57","2747.0000000000005","9","19","22"
"6","50","0.05","0","63","3166.349999999999","11","18","21"
"3","50","0","0","81","3871.9999999999995","13","16","21"
"7","50","0.05","0","64","3224.15","15","18","17"
"8","50","0.05","0","63","3471.100000000001","10","19","21"
"5","50","0","0","66","3084.9999999999995","6","22","22"
"2","50","0","0","58","2871.999999999999","5","16","29"
"6","50","0.05","0","64","3167.5999999999995","3","22","25"
"4","50","0","0","64","3320","8","19","23"
"7","50","0.05","0","65","3267.6","5","28","17"
"3","50","0","0","82","3878.9999999999995","7","19","24"
"1","50","0","0","44","1787.9999999999995","9","18","23"
"6","50","0.05","0","65","3222.6000000000013","17","17","16"
"2","50","0","0","59","3003.000000000001","11","29","10"
"5","50","0","0","67","3140.9999999999995","16","21","13"
"4","50","0","0","65","3410","10","20","20"
"8","50","0.05","0","64","3514.25","5","20","25"
"3","50","0","0","83","3927.999999999999","9","26","15"
"7","50","0.05","0","66","3399.8","14","10","26"
"6","50","0.05","0","66","3232.5999999999995","12","19","19"
"4","50","0","0","66","3501.0000000000005","11","18","21"
"5","50","0","0","68","3185.9999999999995","5","18","27"
"8","50","0.05","0","65","3524.7500000000014","12","22","16"
"7","50","0.05","0","67","3450.600000000001","13","22","15"
"6","50","0.05","0","67","3239.2999999999997","8","19","23"
"4","50","0","0","67","3549.0000000000005","8","21","21"
"8","50","0.05","0","66","3571.7","9","23","18"
