"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"05/01/2018 08:03:16:915 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"20","50","0.15","1","83","3769.350000000001","3769.350000000001","0","0","0"
"23","50","0.2","1","48","2530.6000000000004","2530.6000000000004","0","0","0"
"21","50","0.2","1","78","2770.999999999999","2770.999999999999","0","0","0"
"19","50","0.15","1","86","3609.6000000000017","3609.6000000000017","0","0","0"
"18","50","0.15","1","83","3730.05","3730.05","0","0","0"
"17","50","0.15","1","82","3898.150000000001","3898.150000000001","0","0","0"
"20","50","0.15","1","84","3890.3500000000013","3890.3500000000013","0","0","0"
"23","50","0.2","1","49","2530.600000000001","2530.600000000001","0","0","0"
"21","50","0.2","1","79","2813.0000000000014","2813.0000000000014","0","0","0"
"19","50","0.15","1","87","3609.6000000000017","3609.6000000000017","0","0","0"
"17","50","0.15","1","83","3939.149999999999","3939.149999999999","0","0","0"
"20","50","0.15","1","85","4011.35","4011.35","0","0","0"
"23","50","0.2","1","50","2570.6","2570.6","0","0","0"
"21","50","0.2","1","80","2895.0000000000014","2895.0000000000014","0","0","0"
"19","50","0.15","1","88","3609.6000000000026","3609.6000000000026","0","0","0"
"22","50","0.2","1","67","3303.1999999999994","3303.1999999999994","0","0","0"
"17","50","0.15","1","84","3940.1499999999996","3940.1499999999996","0","0","0"
"16","50","0.15","1","95","4534.149999999998","4534.149999999998","0","0","0"
"23","50","0.2","1","51","2610.6","2610.6","0","0","0"
"18","50","0.15","1","84","3812.050000000003","3812.050000000003","0","0","0"
"19","50","0.15","1","89","3649.6000000000017","3649.6000000000017","0","0","0"
"21","50","0.2","1","81","2897.0000000000027","2897.0000000000027","0","0","0"
"23","50","0.2","1","52","2650.6","2650.6","0","0","0"
"17","50","0.15","1","85","3981.1500000000015","3981.1500000000015","0","0","0"
"16","50","0.15","1","96","4577.149999999997","4577.149999999997","0","0","0"
"21","50","0.2","1","82","2939.000000000002","2939.000000000002","0","0","0"
"18","50","0.15","1","85","3854.0500000000025","3854.0500000000025","0","0","0"
"22","50","0.2","1","68","3305.2000000000016","3305.2000000000016","0","0","0"
"20","50","0.15","1","86","4012.3499999999995","4012.3499999999995","0","0","0"
"23","50","0.2","1","53","2650.5999999999995","2650.5999999999995","0","0","0"
"17","50","0.15","1","86","3982.150000000001","3982.150000000001","0","0","0"
"19","50","0.15","1","90","3689.6000000000017","3689.6000000000017","0","0","0"
"18","50","0.15","1","86","3976.05","3976.05","0","0","0"
"23","50","0.2","1","54","2770.6000000000004","2770.6000000000004","0","0","0"
"17","50","0.15","1","87","4023.15","4023.15","0","0","0"
"20","50","0.15","1","87","4133.349999999999","4133.349999999999","0","0","0"
"18","50","0.15","1","87","3978.0500000000006","3978.0500000000006","0","0","0"
"21","50","0.2","1","83","3021.000000000002","3021.000000000002","0","0","0"
"16","50","0.15","1","97","4620.149999999997","4620.149999999997","0","0","0"
"19","50","0.15","1","91","3729.600000000001","3729.600000000001","0","0","0"
"18","50","0.15","1","88","3980.05","3980.05","0","0","0"
"20","50","0.15","1","88","4134.35","4134.35","0","0","0"
"17","50","0.15","1","88","4024.15","4024.15","0","0","0"
"21","50","0.2","1","84","3023.000000000002","3023.000000000002","0","0","0"
"23","50","0.2","1","55","2770.6000000000004","2770.6000000000004","0","0","0"
"18","50","0.15","1","89","4022.0499999999997","4022.0499999999997","0","0","0"
"20","50","0.15","1","89","4135.349999999999","4135.349999999999","0","0","0"
"22","50","0.2","1","69","3347.2000000000007","3347.2000000000007","0","0","0"
"17","50","0.15","1","89","4025.150000000001","4025.150000000001","0","0","0"
"16","50","0.15","1","98","4663.149999999996","4663.149999999996","0","0","0"
"21","50","0.2","1","85","3025.000000000002","3025.000000000002","0","0","0"
"19","50","0.15","1","92","3729.600000000001","3729.600000000001","0","0","0"
"23","50","0.2","1","56","2850.6000000000004","2850.6000000000004","0","0","0"
"22","50","0.2","1","70","3349.2000000000003","3349.2000000000003","0","0","0"
"17","50","0.15","1","90","4106.1500000000015","4106.1500000000015","0","0","0"
"21","50","0.2","1","86","3107.000000000002","3107.000000000002","0","0","0"
"19","50","0.15","1","93","3849.5999999999967","3849.5999999999967","0","0","0"
"20","50","0.15","1","90","4136.349999999999","4136.349999999999","0","0","0"
"23","50","0.2","1","57","2890.5999999999995","2890.5999999999995","0","0","0"
"22","50","0.2","1","71","3471.199999999998","3471.199999999998","0","0","0"
"16","50","0.15","1","99","4666.149999999996","4666.149999999996","0","0","0"
"17","50","0.15","1","91","4147.150000000001","4147.150000000001","0","0","0"
"21","50","0.2","1","87","3189.000000000001","3189.000000000001","0","0","0"
"18","50","0.15","1","90","4064.0499999999993","4064.0499999999993","0","0","0"
"19","50","0.15","1","94","3889.5999999999976","3889.5999999999976","0","0","0"
"23","50","0.2","1","58","2890.6","2890.6","0","0","0"
"22","50","0.2","1","72","3473.199999999998","3473.199999999998","0","0","0"
"17","50","0.15","1","92","4188.15","4188.15","0","0","0"
"16","50","0.15","1","100","4709.149999999996","4709.149999999996","0","0","0"
"21","50","0.2","1","88","3271.000000000002","3271.000000000002","0","0","0"
"19","50","0.15","1","95","3969.600000000001","3969.600000000001","0","0","0"
"23","50","0.2","1","59","3010.6","3010.6","0","0","0"
"20","50","0.15","1","91","4177.349999999999","4177.349999999999","0","0","0"
"21","50","0.2","1","89","3313.0000000000005","3313.0000000000005","0","0","0"
"17","50","0.15","1","93","4189.150000000001","4189.150000000001","0","0","0"
"18","50","0.15","1","91","4146.049999999999","4146.049999999999","0","0","0"
"21","50","0.2","1","90","3355.0000000000005","3355.0000000000005","0","0","0"
"20","50","0.15","1","92","4218.35","4218.35","0","0","0"
"18","50","0.15","1","92","4188.050000000002","4188.050000000002","0","0","0"
"22","50","0.2","1","73","3475.199999999998","3475.199999999998","0","0","0"
"23","50","0.2","1","60","3010.6","3010.6","0","0","0"
"24","50","0.2","1","0","0","0","0","0","0"
"21","50","0.2","1","91","3357.0000000000005","3357.0000000000005","0","0","0"
"20","50","0.15","1","93","4259.350000000002","4259.350000000002","0","0","0"
"18","50","0.15","1","93","4190.050000000003","4190.050000000003","0","0","0"
"19","50","0.15","1","96","4009.5999999999995","4009.5999999999995","0","0","0"
"17","50","0.15","1","94","4310.150000000002","4310.150000000002","0","0","0"
"24","50","0.2","1","1","130","130","0","0","0"
"20","50","0.15","1","94","4380.3499999999985","4380.3499999999985","0","0","0"
"21","50","0.2","1","92","3358.9999999999995","3358.9999999999995","0","0","0"
"24","50","0.2","1","2","166.40000000000003","166.40000000000003","0","0","0"
"18","50","0.15","1","94","4312.050000000002","4312.050000000002","0","0","0"
"17","50","0.15","1","95","4351.1500000000015","4351.1500000000015","0","0","0"
"23","50","0.2","1","61","3050.600000000001","3050.600000000001","0","0","0"
"20","50","0.15","1","95","4421.349999999997","4421.349999999997","0","0","0"
"21","50","0.2","1","93","3361","3361","0","0","0"
"24","50","0.2","1","3","245.59999999999997","245.59999999999997","0","0","0"
"22","50","0.2","1","74","3557.1999999999975","3557.1999999999975","0","0","0"
"17","50","0.15","1","96","4352.1500000000015","4352.1500000000015","0","0","0"
"19","50","0.15","1","97","4049.5999999999995","4049.5999999999995","0","0","0"
"24","50","0.2","1","4","285.5999999999999","285.5999999999999","0","0","0"
"20","50","0.15","1","96","4462.349999999997","4462.349999999997","0","0","0"
"21","50","0.2","1","94","3403.0000000000005","3403.0000000000005","0","0","0"
"23","50","0.2","1","62","3170.599999999999","3170.599999999999","0","0","0"
"22","50","0.2","1","75","3599.199999999999","3599.199999999999","0","0","0"
"17","50","0.15","1","97","4353.1500000000015","4353.1500000000015","0","0","0"
"24","50","0.2","1","5","285.6","285.6","0","0","0"
"20","50","0.15","1","97","4463.349999999996","4463.349999999996","0","0","0"
"21","50","0.2","1","95","3404.9999999999995","3404.9999999999995","0","0","0"
"19","50","0.15","1","98","4089.5999999999976","4089.5999999999976","0","0","0"
"22","50","0.2","1","76","3641.2","3641.2","0","0","0"
"23","50","0.2","1","63","3210.5999999999995","3210.5999999999995","0","0","0"
"17","50","0.15","1","98","4354.150000000002","4354.150000000002","0","0","0"
"24","50","0.2","1","6","285.6","285.6","0","0","0"
"20","50","0.15","1","98","4464.349999999995","4464.349999999995","0","0","0"
"18","50","0.15","1","95","4314.050000000002","4314.050000000002","0","0","0"
"21","50","0.2","1","96","3487.0000000000014","3487.0000000000014","0","0","0"
"19","50","0.15","1","99","4129.5999999999985","4129.5999999999985","0","0","0"
"22","50","0.2","1","77","3643.1999999999994","3643.1999999999994","0","0","0"
"24","50","0.2","1","7","285.59999999999997","285.59999999999997","0","0","0"
"23","50","0.2","1","64","3210.5999999999995","3210.5999999999995","0","0","0"
"17","50","0.15","1","99","4475.1500000000015","4475.1500000000015","0","0","0"
"20","50","0.15","1","99","4465.349999999994","4465.349999999994","0","0","0"
"21","50","0.2","1","97","3609.0000000000023","3609.0000000000023","0","0","0"
"22","50","0.2","1","78","3645.2000000000003","3645.2000000000003","0","0","0"
"19","50","0.15","1","100","4129.599999999998","4129.599999999998","0","0","0"
"23","50","0.2","1","65","3250.5999999999995","3250.5999999999995","0","0","0"
"17","50","0.15","1","100","4476.1500000000015","4476.1500000000015","0","0","0"
"18","50","0.15","1","96","4436.049999999999","4436.049999999999","0","0","0"
"20","50","0.15","1","100","4466.349999999997","4466.349999999997","0","0","0"
"24","50","0.2","1","8","325.59999999999985","325.59999999999985","0","0","0"
"27","50","0.25","1","0","0","0","0","0","0"
"21","50","0.2","1","98","3691.0000000000027","3691.0000000000027","0","0","0"
"25","50","0.2","1","0","0","0","0","0","0"
"26","50","0.25","1","0","0","0","0","0","0"
"22","50","0.2","1","79","3647.1999999999994","3647.1999999999994","0","0","0"
"18","50","0.15","1","97","4478.050000000002","4478.050000000002","0","0","0"
"23","50","0.2","1","66","3290.5999999999995","3290.5999999999995","0","0","0"
"25","50","0.2","1","1","16","16","0","0","0"
"27","50","0.25","1","1","15","15","0","0","0"
"21","50","0.2","1","99","3733.0000000000023","3733.0000000000023","0","0","0"
"24","50","0.2","1","9","325.59999999999974","325.59999999999974","0","0","0"
"25","50","0.2","1","2","11.800000000000006","11.800000000000006","0","0","0"
"27","50","0.25","1","2","11.25","11.25","0","0","0"
"22","50","0.2","1","80","3689.2","3689.2","0","0","0"
"18","50","0.15","1","98","4520.05","4520.05","0","0","0"
"26","50","0.25","1","1","100","100","0","0","0"
"25","50","0.2","1","3","91.99999999999993","91.99999999999993","0","0","0"
"24","50","0.2","1","10","325.59999999999974","325.59999999999974","0","0","0"
"21","50","0.2","1","100","3775","3775","0","0","0"
"23","50","0.2","1","67","3410.6000000000013","3410.6000000000013","0","0","0"
"26","50","0.25","1","2","174.24999999999997","174.24999999999997","0","0","0"
"22","50","0.2","1","81","3771.199999999999","3771.199999999999","0","0","0"
"28","50","0.25","1","0","0","0","0","0","0"
"18","50","0.15","1","99","4562.05","4562.05","0","0","0"
"27","50","0.25","1","3","51.50000000000001","51.50000000000001","0","0","0"
"25","50","0.2","1","4","92.79999999999991","92.79999999999991","0","0","0"
"28","50","0.25","1","1","57.00000000000003","57.00000000000003","0","0","0"
"24","50","0.2","1","11","325.5999999999998","325.5999999999998","0","0","0"
"26","50","0.25","1","3","174.25","174.25","0","0","0"
"27","50","0.25","1","4","133.50000000000009","133.50000000000009","0","0","0"
"22","50","0.2","1","82","3813.2000000000003","3813.2000000000003","0","0","0"
"18","50","0.15","1","100","4604.050000000001","4604.050000000001","0","0","0"
"28","50","0.25","1","2","134.75000000000006","134.75000000000006","0","0","0"
"25","50","0.2","1","5","173.79999999999993","173.79999999999993","0","0","0"
"26","50","0.25","1","4","215.25","215.25","0","0","0"
"24","50","0.2","1","12","365.59999999999997","365.59999999999997","0","0","0"
"23","50","0.2","1","68","3410.6000000000013","3410.6000000000013","0","0","0"
"27","50","0.25","1","5","135.50000000000009","135.50000000000009","0","0","0"
"28","50","0.25","1","3","173.49999999999994","173.49999999999994","0","0","0"
"22","50","0.2","1","83","3855.2","3855.2","0","0","0"
"25","50","0.2","1","6","214.79999999999993","214.79999999999993","0","0","0"
"26","50","0.25","1","5","256.24999999999994","256.24999999999994","0","0","0"
"29","50","0.25","1","0","0","0","0","0","0"
"28","50","0.25","1","4","213.7499999999999","213.7499999999999","0","0","0"
"27","50","0.25","1","6","177.5000000000001","177.5000000000001","0","0","0"
"23","50","0.2","1","69","3490.6","3490.6","0","0","0"
"25","50","0.2","1","7","255.79999999999984","255.79999999999984","0","0","0"
"29","50","0.25","1","1","23","23","0","0","0"
"26","50","0.25","1","6","257.24999999999994","257.24999999999994","0","0","0"
"22","50","0.2","1","84","3937.2000000000003","3937.2000000000003","0","0","0"
"29","50","0.25","1","2","21","21","0","0","0"
"27","50","0.25","1","7","179.50000000000009","179.50000000000009","0","0","0"
"24","50","0.2","1","13","445.59999999999997","445.59999999999997","0","0","0"
"23","50","0.2","1","70","3490.6000000000004","3490.6000000000004","0","0","0"
"25","50","0.2","1","8","296.79999999999995","296.79999999999995","0","0","0"
"26","50","0.25","1","7","298.2499999999999","298.2499999999999","0","0","0"
"29","50","0.25","1","3","23.25","23.25","0","0","0"
"27","50","0.25","1","8","221.50000000000009","221.50000000000009","0","0","0"
"22","50","0.2","1","85","4019.1999999999994","4019.1999999999994","0","0","0"
"24","50","0.2","1","14","445.59999999999997","445.59999999999997","0","0","0"
"25","50","0.2","1","9","377.7999999999999","377.7999999999999","0","0","0"
"23","50","0.2","1","71","3490.6","3490.6","0","0","0"
"26","50","0.25","1","8","299.25","299.25","0","0","0"
"29","50","0.25","1","4","67.25","67.25","0","0","0"
"27","50","0.25","1","9","263.5000000000001","263.5000000000001","0","0","0"
"22","50","0.2","1","86","4141.2","4141.2","0","0","0"
"25","50","0.2","1","10","418.7999999999997","418.7999999999997","0","0","0"
"24","50","0.2","1","15","445.59999999999997","445.59999999999997","0","0","0"
"23","50","0.2","1","72","3530.599999999998","3530.599999999998","0","0","0"
"26","50","0.25","1","9","420.24999999999994","420.24999999999994","0","0","0"
"29","50","0.25","1","5","151.24999999999991","151.24999999999991","0","0","0"
"27","50","0.25","1","10","305.49999999999994","305.49999999999994","0","0","0"
"25","50","0.2","1","11","499.8000000000001","499.8000000000001","0","0","0"
"28","50","0.25","1","5","254.74999999999997","254.74999999999997","0","0","0"
"22","50","0.2","1","87","4143.2","4143.2","0","0","0"
"27","50","0.25","1","11","427.5000000000001","427.5000000000001","0","0","0"
"26","50","0.25","1","10","421.24999999999994","421.24999999999994","0","0","0"
"25","50","0.2","1","12","580.8","580.8","0","0","0"
"23","50","0.2","1","73","3570.5999999999985","3570.5999999999985","0","0","0"
"22","50","0.2","1","88","4265.2","4265.2","0","0","0"
"26","50","0.25","1","11","422.25","422.25","0","0","0"
"29","50","0.25","1","6","155.2499999999999","155.2499999999999","0","0","0"
"27","50","0.25","1","12","469.5000000000002","469.5000000000002","0","0","0"
"25","50","0.2","1","13","621.8","621.8","0","0","0"
"22","50","0.2","1","89","4347.199999999998","4347.199999999998","0","0","0"
"28","50","0.25","1","6","295.7499999999999","295.7499999999999","0","0","0"
"26","50","0.25","1","12","463.2499999999997","463.2499999999997","0","0","0"
"25","50","0.2","1","14","742.8000000000001","742.8000000000001","0","0","0"
"27","50","0.25","1","13","471.50000000000017","471.50000000000017","0","0","0"
"23","50","0.2","1","74","3610.5999999999995","3610.5999999999995","0","0","0"
"22","50","0.2","1","90","4349.199999999999","4349.199999999999","0","0","0"
"26","50","0.25","1","13","584.2499999999999","584.2499999999999","0","0","0"
"25","50","0.2","1","15","783.8","783.8","0","0","0"
"28","50","0.25","1","7","376.7500000000001","376.7500000000001","0","0","0"
"26","50","0.25","1","14","665.2499999999998","665.2499999999998","0","0","0"
"22","50","0.2","1","91","4391.2","4391.2","0","0","0"
"25","50","0.2","1","16","824.7999999999998","824.7999999999998","0","0","0"
"27","50","0.25","1","14","473.5000000000002","473.5000000000002","0","0","0"
"22","50","0.2","1","92","4473.2","4473.2","0","0","0"
"26","50","0.25","1","15","706.2500000000001","706.2500000000001","0","0","0"
"23","50","0.2","1","75","3610.6","3610.6","0","0","0"
"28","50","0.25","1","8","417.75000000000006","417.75000000000006","0","0","0"
"25","50","0.2","1","17","825.8","825.8","0","0","0"
"27","50","0.25","1","15","515.5000000000003","515.5000000000003","0","0","0"
"26","50","0.25","1","16","747.25","747.25","0","0","0"
"22","50","0.2","1","93","4555.200000000002","4555.200000000002","0","0","0"
"24","50","0.2","1","16","525.6000000000003","525.6000000000003","0","0","0"
"27","50","0.25","1","16","517.5000000000002","517.5000000000002","0","0","0"
"26","50","0.25","1","17","788.2499999999995","788.2499999999995","0","0","0"
"29","50","0.25","1","7","239.25","239.25","0","0","0"
"25","50","0.2","1","18","866.8000000000001","866.8000000000001","0","0","0"
"28","50","0.25","1","9","458.74999999999983","458.74999999999983","0","0","0"
"22","50","0.2","1","94","4557.2","4557.2","0","0","0"
"24","50","0.2","1","17","605.6000000000001","605.6000000000001","0","0","0"
"27","50","0.25","1","17","559.4999999999998","559.4999999999998","0","0","0"
"29","50","0.25","1","8","283.24999999999983","283.24999999999983","0","0","0"
"26","50","0.25","1","18","909.2499999999995","909.2499999999995","0","0","0"
"25","50","0.2","1","19","947.8000000000003","947.8000000000003","0","0","0"
"23","50","0.2","1","76","3650.5999999999995","3650.5999999999995","0","0","0"
"22","50","0.2","1","95","4559.199999999999","4559.199999999999","0","0","0"
"27","50","0.25","1","18","681.4999999999997","681.4999999999997","0","0","0"
"26","50","0.25","1","19","910.2499999999993","910.2499999999993","0","0","0"
"24","50","0.2","1","18","645.5999999999998","645.5999999999998","0","0","0"
"29","50","0.25","1","9","287.24999999999994","287.24999999999994","0","0","0"
"28","50","0.25","1","10","459.74999999999994","459.74999999999994","0","0","0"
"23","50","0.2","1","77","3650.6","3650.6","0","0","0"
"27","50","0.25","1","19","723.4999999999993","723.4999999999993","0","0","0"
"22","50","0.2","1","96","4681.199999999998","4681.199999999998","0","0","0"
"26","50","0.25","1","20","1031.2500000000005","1031.2500000000005","0","0","0"
"28","50","0.25","1","11","580.75","580.75","0","0","0"
"25","50","0.2","1","20","1068.8","1068.8","0","0","0"
"26","50","0.25","1","21","1152.2500000000005","1152.2500000000005","0","0","0"
"27","50","0.25","1","20","765.4999999999999","765.4999999999999","0","0","0"
"28","50","0.25","1","12","621.7499999999997","621.7499999999997","0","0","0"
"29","50","0.25","1","10","331.25000000000006","331.25000000000006","0","0","0"
"23","50","0.2","1","78","3650.599999999998","3650.599999999998","0","0","0"
"25","50","0.2","1","21","1069.8","1069.8","0","0","0"
"27","50","0.25","1","21","887.4999999999999","887.4999999999999","0","0","0"
"26","50","0.25","1","22","1273.2500000000002","1273.2500000000002","0","0","0"
"28","50","0.25","1","13","702.75","702.75","0","0","0"
"24","50","0.2","1","19","765.5999999999998","765.5999999999998","0","0","0"
"29","50","0.25","1","11","335.25","335.25","0","0","0"
"23","50","0.2","1","79","3690.6","3690.6","0","0","0"
"28","50","0.25","1","14","743.7500000000001","743.7500000000001","0","0","0"
"27","50","0.25","1","22","889.4999999999999","889.4999999999999","0","0","0"
"26","50","0.25","1","23","1314.2500000000005","1314.2500000000005","0","0","0"
"29","50","0.25","1","12","379.2499999999997","379.2499999999997","0","0","0"
"25","50","0.2","1","22","1110.7999999999997","1110.7999999999997","0","0","0"
"24","50","0.2","1","20","765.5999999999999","765.5999999999999","0","0","0"
"23","50","0.2","1","80","3690.6000000000004","3690.6000000000004","0","0","0"
"28","50","0.25","1","15","744.75","744.75","0","0","0"
"27","50","0.25","1","23","931.5000000000005","931.5000000000005","0","0","0"
"22","50","0.2","1","97","4723.199999999999","4723.199999999999","0","0","0"
"26","50","0.25","1","24","1395.2500000000007","1395.2500000000007","0","0","0"
"29","50","0.25","1","13","503.25000000000017","503.25000000000017","0","0","0"
"25","50","0.2","1","23","1111.8000000000002","1111.8000000000002","0","0","0"
"28","50","0.25","1","16","825.7499999999998","825.7499999999998","0","0","0"
"24","50","0.2","1","21","765.5999999999998","765.5999999999998","0","0","0"
"27","50","0.25","1","24","1053.4999999999993","1053.4999999999993","0","0","0"
"23","50","0.2","1","81","3730.5999999999976","3730.5999999999976","0","0","0"
"22","50","0.2","1","98","4765.2","4765.2","0","0","0"
"23","50","0.2","1","82","3730.599999999998","3730.599999999998","0","0","0"
"26","50","0.25","1","25","1396.250000000001","1396.250000000001","0","0","0"
"25","50","0.2","1","24","1192.7999999999997","1192.7999999999997","0","0","0"
"27","50","0.25","1","25","1175.5000000000005","1175.5000000000005","0","0","0"
"24","50","0.2","1","22","805.5999999999997","805.5999999999997","0","0","0"
"29","50","0.25","1","14","547.2500000000003","547.2500000000003","0","0","0"
"22","50","0.2","1","99","4807.199999999996","4807.199999999996","0","0","0"
"23","50","0.2","1","83","3770.6000000000004","3770.6000000000004","0","0","0"
"28","50","0.25","1","17","826.7499999999998","826.7499999999998","0","0","0"
"27","50","0.25","1","26","1217.4999999999995","1217.4999999999995","0","0","0"
"29","50","0.25","1","15","551.2500000000005","551.2500000000005","0","0","0"
"24","50","0.2","1","23","885.6","885.6","0","0","0"
"23","50","0.2","1","84","3810.5999999999995","3810.5999999999995","0","0","0"
"22","50","0.2","1","100","4809.199999999997","4809.199999999997","0","0","0"
"26","50","0.25","1","26","1397.2500000000005","1397.2500000000005","0","0","0"
"27","50","0.25","1","27","1219.5000000000002","1219.5000000000002","0","0","0"
"30","50","0.25","1","0","0","0","0","0","0"
"23","50","0.2","1","85","3890.599999999999","3890.599999999999","0","0","0"
"24","50","0.2","1","24","965.5999999999999","965.5999999999999","0","0","0"
"29","50","0.25","1","16","675.25","675.25","0","0","0"
"30","50","0.25","1","1","96.99999999999997","96.99999999999997","0","0","0"
"28","50","0.25","1","18","867.7499999999997","867.7499999999997","0","0","0"
"27","50","0.25","1","28","1221.5000000000002","1221.5000000000002","0","0","0"
"30","50","0.25","1","2","95.24999999999997","95.24999999999997","0","0","0"
"23","50","0.2","1","86","3890.5999999999985","3890.5999999999985","0","0","0"
"24","50","0.2","1","25","1085.5999999999997","1085.5999999999997","0","0","0"
"26","50","0.25","1","27","1518.2500000000005","1518.2500000000005","0","0","0"
"29","50","0.25","1","17","719.2499999999995","719.2499999999995","0","0","0"
"27","50","0.25","1","29","1263.5","1263.5","0","0","0"
"25","50","0.2","1","25","1193.7999999999997","1193.7999999999997","0","0","0"
"23","50","0.2","1","87","3890.5999999999995","3890.5999999999995","0","0","0"
"30","50","0.25","1","3","97.49999999999999","97.49999999999999","0","0","0"
"28","50","0.25","1","19","868.7499999999997","868.7499999999997","0","0","0"
"29","50","0.25","1","18","723.2499999999995","723.2499999999995","0","0","0"
"27","50","0.25","1","30","1305.4999999999995","1305.4999999999995","0","0","0"
"25","50","0.2","1","26","1274.8","1274.8","0","0","0"
"30","50","0.25","1","4","140.25","140.25","0","0","0"
"23","50","0.2","1","88","3890.5999999999995","3890.5999999999995","0","0","0"
"26","50","0.25","1","28","1519.2500000000002","1519.2500000000002","0","0","0"
"29","50","0.25","1","19","727.2499999999995","727.2499999999995","0","0","0"
"27","50","0.25","1","31","1307.4999999999993","1307.4999999999993","0","0","0"
"25","50","0.2","1","27","1395.7999999999997","1395.7999999999997","0","0","0"
"30","50","0.25","1","5","223.24999999999991","223.24999999999991","0","0","0"
"28","50","0.25","1","20","949.7499999999999","949.7499999999999","0","0","0"
"23","50","0.2","1","89","4010.5999999999995","4010.5999999999995","0","0","0"
"29","50","0.25","1","20","731.2499999999995","731.2499999999995","0","0","0"
"27","50","0.25","1","32","1309.4999999999995","1309.4999999999995","0","0","0"
"25","50","0.2","1","28","1436.7999999999997","1436.7999999999997","0","0","0"
"30","50","0.25","1","6","226.24999999999997","226.24999999999997","0","0","0"
"26","50","0.25","1","29","1640.2500000000011","1640.2500000000011","0","0","0"
"23","50","0.2","1","90","4010.5999999999995","4010.5999999999995","0","0","0"
"29","50","0.25","1","21","735.2499999999995","735.2499999999995","0","0","0"
"25","50","0.2","1","29","1437.8000000000004","1437.8000000000004","0","0","0"
"27","50","0.25","1","33","1351.5","1351.5","0","0","0"
"30","50","0.25","1","7","229.24999999999991","229.24999999999991","0","0","0"
"26","50","0.25","1","30","1761.2500000000018","1761.2500000000018","0","0","0"
"28","50","0.25","1","21","990.75","990.75","0","0","0"
"25","50","0.2","1","30","1438.8","1438.8","0","0","0"
"29","50","0.25","1","22","779.2499999999997","779.2499999999997","0","0","0"
"23","50","0.2","1","91","4050.6000000000004","4050.6000000000004","0","0","0"
"27","50","0.25","1","34","1433.5000000000007","1433.5000000000007","0","0","0"
"30","50","0.25","1","8","272.2499999999999","272.2499999999999","0","0","0"
"24","50","0.2","1","26","1085.6","1085.6","0","0","0"
"28","50","0.25","1","22","1031.7499999999998","1031.7499999999998","0","0","0"
"26","50","0.25","1","31","1762.2500000000016","1762.2500000000016","0","0","0"
"29","50","0.25","1","23","903.2499999999999","903.2499999999999","0","0","0"
"25","50","0.2","1","31","1439.8","1439.8","0","0","0"
"23","50","0.2","1","92","4170.6","4170.6","0","0","0"
"30","50","0.25","1","9","355.24999999999983","355.24999999999983","0","0","0"
"27","50","0.25","1","35","1475.5000000000011","1475.5000000000011","0","0","0"
"28","50","0.25","1","23","1152.7500000000002","1152.7500000000002","0","0","0"
"26","50","0.25","1","32","1803.2500000000005","1803.2500000000005","0","0","0"
"24","50","0.2","1","27","1125.6000000000004","1125.6000000000004","0","0","0"
"29","50","0.25","1","24","907.2499999999999","907.2499999999999","0","0","0"
"25","50","0.2","1","32","1560.7999999999997","1560.7999999999997","0","0","0"
"30","50","0.25","1","10","438.25000000000006","438.25000000000006","0","0","0"
"27","50","0.25","1","36","1597.5000000000005","1597.5000000000005","0","0","0"
"28","50","0.25","1","24","1153.7499999999998","1153.7499999999998","0","0","0"
"23","50","0.2","1","93","4210.6","4210.6","0","0","0"
"26","50","0.25","1","33","1844.2500000000018","1844.2500000000018","0","0","0"
"24","50","0.2","1","28","1165.6000000000004","1165.6000000000004","0","0","0"
"29","50","0.25","1","25","991.2500000000002","991.2500000000002","0","0","0"
"25","50","0.2","1","33","1561.8","1561.8","0","0","0"
"30","50","0.25","1","11","481.25000000000034","481.25000000000034","0","0","0"
"28","50","0.25","1","25","1154.7500000000002","1154.7500000000002","0","0","0"
"27","50","0.25","1","37","1639.5000000000007","1639.5000000000007","0","0","0"
"23","50","0.2","1","94","4250.5999999999985","4250.5999999999985","0","0","0"
"26","50","0.25","1","34","1845.2500000000016","1845.2500000000016","0","0","0"
"29","50","0.25","1","26","995.2500000000003","995.2500000000003","0","0","0"
"24","50","0.2","1","29","1165.5999999999995","1165.5999999999995","0","0","0"
"25","50","0.2","1","34","1562.7999999999997","1562.7999999999997","0","0","0"
"30","50","0.25","1","12","524.25","524.25","0","0","0"
"28","50","0.25","1","26","1155.75","1155.75","0","0","0"
"27","50","0.25","1","38","1681.5000000000016","1681.5000000000016","0","0","0"
"26","50","0.25","1","35","1966.25","1966.25","0","0","0"
"23","50","0.2","1","95","4330.6","4330.6","0","0","0"
"29","50","0.25","1","27","1039.2500000000005","1039.2500000000005","0","0","0"
"24","50","0.2","1","30","1165.5999999999997","1165.5999999999997","0","0","0"
"25","50","0.2","1","35","1603.8","1603.8","0","0","0"
"30","50","0.25","1","13","567.2500000000002","567.2500000000002","0","0","0"
"28","50","0.25","1","27","1156.7499999999998","1156.7499999999998","0","0","0"
