"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/27/2018 21:42:01:915 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"6","50","0.05","1","18","1098.8999999999996","1098.8999999999996","0"
"8","50","0.05","1","5","388.05","388.05","0"
"4","50","0","1","18","1259","1259","0"
"6","50","0.05","1","19","1152.55","1152.55","0"
"3","50","0","1","2","199.00000000000006","199.00000000000006","0"
"8","50","0.05","1","6","489.34999999999997","489.34999999999997","0"
"4","50","0","1","19","1279","1279","0"
"6","50","0.05","1","20","1168.8499999999997","1168.8499999999997","0"
"5","50","0","1","2","123","123","0"
"3","50","0","1","3","278","278","0"
"8","50","0.05","1","7","525.05","525.05","0"
"4","50","0","1","20","1287","1287","0"
"6","50","0.05","1","21","1178.5000000000002","1178.5000000000002","0"
"8","50","0.05","1","8","585.2499999999998","585.2499999999998","0"
"4","50","0","1","21","1287.0000000000005","1287.0000000000005","0"
"6","50","0.05","1","22","1220.1","1220.1","0"
"4","50","0","1","22","1327.0000000000002","1327.0000000000002","0"
"8","50","0.05","1","9","734.5500000000001","734.5500000000001","0"
"6","50","0.05","1","23","1232.3500000000004","1232.3500000000004","0"
"4","50","0","1","23","1435.0000000000005","1435.0000000000005","0"
"6","50","0.05","1","24","1241.1500000000003","1241.1500000000003","0"
"8","50","0.05","1","10","806.8000000000001","806.8000000000001","0"
"4","50","0","1","24","1519","1519","0"
"5","50","0","1","3","186","186","0"
"6","50","0.05","1","25","1247.0000000000002","1247.0000000000002","0"
"8","50","0.05","1","11","829.6","829.6","0"
"3","50","0","1","4","300","300","0"
"4","50","0","1","25","1594.0000000000005","1594.0000000000005","0"
"6","50","0.05","1","26","1366.6999999999994","1366.6999999999994","0"
"2","50","0","1","2","121.99999999999999","121.99999999999999","0"
"8","50","0.05","1","12","837.8499999999998","837.8499999999998","0"
"6","50","0.05","1","27","1414.2","1414.2","0"
"4","50","0","1","26","1651.0000000000002","1651.0000000000002","0"
"3","50","0","1","5","391","391","0"
"6","50","0.05","1","28","1451.5999999999997","1451.5999999999997","0"
"8","50","0.05","1","13","841.5999999999997","841.5999999999997","0"
"5","50","0","1","4","200","200","0"
"2","50","0","1","3","190.00000000000003","190.00000000000003","0"
"4","50","0","1","27","1706.9999999999995","1706.9999999999995","0"
"6","50","0.05","1","29","1473.85","1473.85","0"
"3","50","0","1","6","417.0000000000001","417.0000000000001","0"
"5","50","0","1","5","248.00000000000009","248.00000000000009","0"
"6","50","0.05","1","30","1512.7000000000003","1512.7000000000003","0"
"8","50","0.05","1","14","841.3999999999999","841.3999999999999","0"
"4","50","0","1","28","1722.9999999999993","1722.9999999999993","0"
"2","50","0","1","4","285.99999999999994","285.99999999999994","0"
"3","50","0","1","7","473.00000000000017","473.00000000000017","0"
"5","50","0","1","6","263.00000000000006","263.00000000000006","0"
"6","50","0.05","1","31","1535.4999999999993","1535.4999999999993","0"
"4","50","0","1","29","1730.0000000000002","1730.0000000000002","0"
"8","50","0.05","1","15","881.3999999999997","881.3999999999997","0"
"2","50","0","1","5","315.99999999999983","315.99999999999983","0"
"6","50","0.05","1","32","1552.1499999999999","1552.1499999999999","0"
"4","50","0","1","30","1851.0000000000002","1851.0000000000002","0"
"5","50","0","1","7","351","351","0"
"8","50","0.05","1","16","900.3999999999999","900.3999999999999","0"
"6","50","0.05","1","33","1561.7999999999997","1561.7999999999997","0"
"4","50","0","1","31","1900.0000000000002","1900.0000000000002","0"
"8","50","0.05","1","17","914.1","914.1","0"
"7","50","0.05","1","1","50","50","0"
"5","50","0","1","8","389.00000000000017","389.00000000000017","0"
"6","50","0.05","1","34","1561.3000000000004","1561.3000000000004","0"
"4","50","0","1","32","2012.0000000000005","2012.0000000000005","0"
"3","50","0","1","8","505.0000000000001","505.0000000000001","0"
"2","50","0","1","6","332","332","0"
"5","50","0","1","9","454.0000000000003","454.0000000000003","0"
"6","50","0.05","1","35","1601.3000000000002","1601.3000000000002","0"
"4","50","0","1","33","2084","2084","0"
"1","50","0","1","1","50","50","0"
"3","50","0","1","9","525.0000000000001","525.0000000000001","0"
"2","50","0","1","7","339.99999999999994","339.99999999999994","0"
"4","50","0","1","34","2143","2143","0"
"6","50","0.05","1","36","1612.6999999999996","1612.6999999999996","0"
"5","50","0","1","10","524.0000000000002","524.0000000000002","0"
"6","50","0.05","1","37","1621.55","1621.55","0"
"2","50","0","1","8","340","340","0"
"4","50","0","1","35","2208.0000000000005","2208.0000000000005","0"
"8","50","0.05","1","18","917.5999999999998","917.5999999999998","0"
"1","50","0","1","2","209.99999999999997","209.99999999999997","0"
"6","50","0.05","1","38","1748.45","1748.45","0"
"5","50","0","1","11","542.0000000000005","542.0000000000005","0"
"4","50","0","1","36","2230.0000000000005","2230.0000000000005","0"
"7","50","0.05","1","2","203.20000000000005","203.20000000000005","0"
"8","50","0.05","1","19","957.4000000000002","957.4000000000002","0"
"2","50","0","1","9","460.0000000000003","460.0000000000003","0"
"5","50","0","1","12","592.0000000000002","592.0000000000002","0"
"1","50","0","1","3","243.99999999999997","243.99999999999997","0"
"6","50","0.05","1","39","1828.9500000000005","1828.9500000000005","0"
"4","50","0","1","37","2240.0000000000005","2240.0000000000005","0"
"2","50","0","1","10","510.0000000000002","510.0000000000002","0"
"5","50","0","1","13","645.0000000000003","645.0000000000003","0"
"6","50","0.05","1","40","1857.0500000000004","1857.0500000000004","0"
"4","50","0","1","38","2281.0000000000005","2281.0000000000005","0"
"3","50","0","1","10","572.0000000000002","572.0000000000002","0"
"7","50","0.05","1","3","312.4499999999999","312.4499999999999","0"
"2","50","0","1","11","589","589","0"
"8","50","0.05","1","20","965","965","0"
"1","50","0","1","4","332.0000000000001","332.0000000000001","0"
"6","50","0.05","1","41","1993.4499999999991","1993.4499999999991","0"
"4","50","0","1","39","2329","2329","0"
"3","50","0","1","11","633.0000000000003","633.0000000000003","0"
"8","50","0.05","1","21","968.8000000000002","968.8000000000002","0"
"1","50","0","1","5","393.00000000000034","393.00000000000034","0"
"6","50","0.05","1","42","2023.95","2023.95","0"
"4","50","0","1","40","2417","2417","0"
"5","50","0","1","14","655.0000000000002","655.0000000000002","0"
"3","50","0","1","12","647.9999999999999","647.9999999999999","0"
"8","50","0.05","1","22","970.7000000000003","970.7000000000003","0"
"7","50","0.05","1","4","371.8499999999999","371.8499999999999","0"
"5","50","0","1","15","783.9999999999995","783.9999999999995","0"
"3","50","0","1","13","655.0000000000002","655.0000000000002","0"
"4","50","0","1","41","2502.000000000001","2502.000000000001","0"
"6","50","0.05","1","43","2043.3000000000004","2043.3000000000004","0"
"8","50","0.05","1","23","1010.6000000000001","1010.6000000000001","0"
"5","50","0","1","16","868.9999999999995","868.9999999999995","0"
"3","50","0","1","14","655.0000000000005","655.0000000000005","0"
"1","50","0","1","6","469.0000000000001","469.0000000000001","0"
"2","50","0","1","12","652.0000000000001","652.0000000000001","0"
"4","50","0","1","42","2531.000000000001","2531.000000000001","0"
"5","50","0","1","17","936.9999999999998","936.9999999999998","0"
"6","50","0.05","1","44","2134.9000000000005","2134.9000000000005","0"
"3","50","0","1","15","695.0000000000003","695.0000000000003","0"
"5","50","0","1","18","962.9999999999995","962.9999999999995","0"
"2","50","0","1","13","704.0000000000002","704.0000000000002","0"
"7","50","0.05","1","5","481.34999999999997","481.34999999999997","0"
"4","50","0","1","43","2548","2548","0"
"6","50","0.05","1","45","2149.5000000000005","2149.5000000000005","0"
"5","50","0","1","19","969.9999999999995","969.9999999999995","0"
"4","50","0","1","44","2548.9999999999995","2548.9999999999995","0"
"2","50","0","1","14","727.0000000000001","727.0000000000001","0"
"1","50","0","1","7","498.0000000000001","498.0000000000001","0"
"6","50","0.05","1","46","2159.2000000000003","2159.2000000000003","0"
"5","50","0","1","20","971.9999999999994","971.9999999999994","0"
"2","50","0","1","15","860.0000000000001","860.0000000000001","0"
"8","50","0.05","1","24","1095.35","1095.35","0"
"3","50","0","1","16","711.0000000000001","711.0000000000001","0"
"4","50","0","1","45","2629.0000000000014","2629.0000000000014","0"
"1","50","0","1","8","630.9999999999999","630.9999999999999","0"
"6","50","0.05","1","47","2164.9999999999995","2164.9999999999995","0"
"5","50","0","1","21","1051.9999999999998","1051.9999999999998","0"
"2","50","0","1","16","984.0000000000003","984.0000000000003","0"
"3","50","0","1","17","805.9999999999999","805.9999999999999","0"
"8","50","0.05","1","25","1219.95","1219.95","0"
"4","50","0","1","46","2653","2653","0"
"7","50","0.05","1","6","550.8499999999998","550.8499999999998","0"
"5","50","0","1","22","1122.9999999999998","1122.9999999999998","0"
"2","50","0","1","17","1128.0000000000002","1128.0000000000002","0"
"6","50","0.05","1","48","2164.6999999999994","2164.6999999999994","0"
"3","50","0","1","18","888.9999999999995","888.9999999999995","0"
"8","50","0.05","1","26","1288.9999999999998","1288.9999999999998","0"
"4","50","0","1","47","2711","2711","0"
"2","50","0","1","18","1203.9999999999998","1203.9999999999998","0"
"5","50","0","1","23","1161.9999999999998","1161.9999999999998","0"
"3","50","0","1","19","951.9999999999997","951.9999999999997","0"
"6","50","0.05","1","49","2164.7","2164.7","0"
"1","50","0","1","9","751.9999999999999","751.9999999999999","0"
"8","50","0.05","1","27","1353.4","1353.4","0"
"4","50","0","1","48","2788.0000000000005","2788.0000000000005","0"
"2","50","0","1","19","1348","1348","0"
"5","50","0","1","24","1223.9999999999998","1223.9999999999998","0"
"3","50","0","1","20","970.9999999999994","970.9999999999994","0"
"8","50","0.05","1","28","1372","1372","0"
"6","50","0.05","1","50","2164.7000000000003","2164.7000000000003","0"
"7","50","0.05","1","7","621.7","621.7","0"
"4","50","0","1","49","2856","2856","0"
"2","50","0","1","20","1384.0000000000005","1384.0000000000005","0"
"3","50","0","1","21","1017.9999999999994","1017.9999999999994","0"
"8","50","0.05","1","29","1384.6500000000003","1384.6500000000003","0"
"6","50","0.05","1","51","2244.7","2244.7","0"
"3","50","0","1","22","1065.9999999999998","1065.9999999999998","0"
"2","50","0","1","21","1406.0000000000002","1406.0000000000002","0"
"8","50","0.05","1","30","1430.3","1430.3","0"
"5","50","0","1","25","1242","1242","0"
"1","50","0","1","10","780.9999999999998","780.9999999999998","0"
"3","50","0","1","23","1077.9999999999998","1077.9999999999998","0"
"6","50","0.05","1","52","2299.9000000000005","2299.9000000000005","0"
"2","50","0","1","22","1414","1414","0"
"4","50","0","1","50","2961.999999999999","2961.999999999999","0"
"5","50","0","1","26","1292","1292","0"
"7","50","0.05","1","8","678.5000000000002","678.5000000000002","0"
"3","50","0","1","24","1126.9999999999993","1126.9999999999993","0"
"2","50","0","1","23","1454","1454","0"
"6","50","0.05","1","53","2339.8","2339.8","0"
"4","50","0","1","51","2988.9999999999986","2988.9999999999986","0"
"5","50","0","1","27","1352.9999999999998","1352.9999999999998","0"
"3","50","0","1","25","1131.0000000000002","1131.0000000000002","0"
"2","50","0","1","24","1560.0000000000002","1560.0000000000002","0"
"8","50","0.05","1","31","1486.1500000000003","1486.1500000000003","0"
"6","50","0.05","1","54","2363.95","2363.95","0"
"4","50","0","1","52","3130.000000000001","3130.000000000001","0"
"5","50","0","1","28","1366.9999999999995","1366.9999999999995","0"
"3","50","0","1","26","1253","1253","0"
"2","50","0","1","25","1603.0000000000005","1603.0000000000005","0"
"8","50","0.05","1","32","1539.8000000000002","1539.8000000000002","0"
"6","50","0.05","1","55","2374.25","2374.25","0"
"4","50","0","1","53","3167.999999999999","3167.999999999999","0"
"5","50","0","1","29","1453","1453","0"
"3","50","0","1","27","1381.0000000000002","1381.0000000000002","0"
"2","50","0","1","26","1628.9999999999995","1628.9999999999995","0"
"5","50","0","1","30","1530.9999999999998","1530.9999999999998","0"
"4","50","0","1","54","3223.0000000000005","3223.0000000000005","0"
"3","50","0","1","28","1413.9999999999998","1413.9999999999998","0"
"2","50","0","1","27","1636.9999999999998","1636.9999999999998","0"
"5","50","0","1","31","1568.0000000000007","1568.0000000000007","0"
"1","50","0","1","11","915.9999999999997","915.9999999999997","0"
"7","50","0.05","1","9","772.3499999999999","772.3499999999999","0"
"3","50","0","1","29","1427.000000000001","1427.000000000001","0"
"8","50","0.05","1","33","1591.3999999999996","1591.3999999999996","0"
"4","50","0","1","55","3285","3285","0"
"2","50","0","1","28","1677","1677","0"
"5","50","0","1","32","1628","1628","0"
"3","50","0","1","30","1467","1467","0"
"6","50","0.05","1","56","2413.7000000000003","2413.7000000000003","0"
"8","50","0.05","1","34","1636.8","1636.8","0"
"7","50","0.05","1","10","847.45","847.45","0"
"5","50","0","1","33","1685.0000000000002","1685.0000000000002","0"
"3","50","0","1","31","1494.0000000000002","1494.0000000000002","0"
"8","50","0.05","1","35","1686.4999999999993","1686.4999999999993","0"
"2","50","0","1","29","1782","1782","0"
"3","50","0","1","32","1513","1513","0"
"8","50","0.05","1","36","1693.25","1693.25","0"
"5","50","0","1","34","1744.0000000000005","1744.0000000000005","0"
"7","50","0.05","1","11","999.4499999999998","999.4499999999998","0"
"2","50","0","1","30","1862.0000000000005","1862.0000000000005","0"
"3","50","0","1","33","1525","1525","0"
"1","50","0","1","12","950.9999999999995","950.9999999999995","0"
"8","50","0.05","1","37","1736.0499999999995","1736.0499999999995","0"
"5","50","0","1","35","1837","1837","0"
"7","50","0.05","1","12","1068.65","1068.65","0"
"3","50","0","1","34","1524.9999999999998","1524.9999999999998","0"
"1","50","0","1","13","974.9999999999997","974.9999999999997","0"
"2","50","0","1","31","1966.9999999999998","1966.9999999999998","0"
"8","50","0.05","1","38","1776.85","1776.85","0"
"7","50","0.05","1","13","1211.3","1211.3","0"
"3","50","0","1","35","1565","1565","0"
"2","50","0","1","32","2039","2039","0"
"1","50","0","1","14","1027.9999999999995","1027.9999999999995","0"
"5","50","0","1","36","1869.9999999999998","1869.9999999999998","0"
"8","50","0.05","1","39","1859.7500000000002","1859.7500000000002","0"
"3","50","0","1","36","1577.0000000000002","1577.0000000000002","0"
"7","50","0.05","1","14","1286.3500000000001","1286.3500000000001","0"
"1","50","0","1","15","1162.9999999999998","1162.9999999999998","0"
"4","50","0","1","56","3297","3297","0"
"8","50","0.05","1","40","1946.3499999999992","1946.3499999999992","0"
"5","50","0","1","37","2008","2008","0"
"7","50","0.05","1","15","1314.3500000000001","1314.3500000000001","0"
"1","50","0","1","16","1209.9999999999998","1209.9999999999998","0"
"3","50","0","1","37","1587","1587","0"
"8","50","0.05","1","41","1984.75","1984.75","0"
"5","50","0","1","38","2083.9999999999995","2083.9999999999995","0"
"4","50","0","1","57","3347.999999999999","3347.999999999999","0"
"7","50","0.05","1","16","1444.4499999999998","1444.4499999999998","0"
"1","50","0","1","17","1354.9999999999998","1354.9999999999998","0"
"8","50","0.05","1","42","2044.8500000000004","2044.8500000000004","0"
"3","50","0","1","38","1710.9999999999998","1710.9999999999998","0"
"5","50","0","1","39","2111","2111","0"
"4","50","0","1","58","3399.000000000001","3399.000000000001","0"
"1","50","0","1","18","1393","1393","0"
"6","50","0.05","1","57","2434.6","2434.6","0"
"3","50","0","1","39","1757.0000000000005","1757.0000000000005","0"
"8","50","0.05","1","43","2098.1499999999996","2098.1499999999996","0"
"5","50","0","1","40","2245","2245","0"
"2","50","0","1","33","2110.0000000000005","2110.0000000000005","0"
"1","50","0","1","19","1527.000000000001","1527.000000000001","0"
"8","50","0.05","1","44","2196.45","2196.45","0"
"3","50","0","1","40","1789","1789","0"
"7","50","0.05","1","17","1562","1562","0"
"5","50","0","1","41","2324","2324","0"
"8","50","0.05","1","45","2276.9","2276.9","0"
"1","50","0","1","20","1571.0000000000002","1571.0000000000002","0"
"2","50","0","1","34","2212.000000000001","2212.000000000001","0"
"3","50","0","1","41","1810","1810","0"
"6","50","0.05","1","58","2530.3","2530.3","0"
"5","50","0","1","42","2431.9999999999995","2431.9999999999995","0"
"1","50","0","1","21","1593.0000000000005","1593.0000000000005","0"
"4","50","0","1","59","3452.0000000000005","3452.0000000000005","0"
"8","50","0.05","1","46","2344.65","2344.65","0"
"3","50","0","1","42","1849.9999999999995","1849.9999999999995","0"
"6","50","0.05","1","59","2686.2999999999997","2686.2999999999997","0"
"2","50","0","1","35","2283.0000000000005","2283.0000000000005","0"
"5","50","0","1","43","2459","2459","0"
"1","50","0","1","22","1605.0000000000007","1605.0000000000007","0"
"3","50","0","1","43","1877.9999999999998","1877.9999999999998","0"
"8","50","0.05","1","47","2490.6500000000005","2490.6500000000005","0"
"6","50","0.05","1","60","2838.8999999999996","2838.8999999999996","0"
"2","50","0","1","36","2315.0000000000005","2315.0000000000005","0"
"7","50","0.05","1","18","1594.15","1594.15","0"
"5","50","0","1","44","2472.999999999999","2472.999999999999","0"
"1","50","0","1","23","1645.0000000000007","1645.0000000000007","0"
"3","50","0","1","44","1897.9999999999998","1897.9999999999998","0"
"8","50","0.05","1","48","2520.600000000001","2520.600000000001","0"
"6","50","0.05","1","61","2908.15","2908.15","0"
"7","50","0.05","1","19","1653.4999999999998","1653.4999999999998","0"
"2","50","0","1","37","2414.9999999999995","2414.9999999999995","0"
"5","50","0","1","45","2516.9999999999995","2516.9999999999995","0"
"1","50","0","1","24","1756.9999999999998","1756.9999999999998","0"
"3","50","0","1","45","1905.9999999999998","1905.9999999999998","0"
"8","50","0.05","1","49","2540.0000000000005","2540.0000000000005","0"
"6","50","0.05","1","62","2932.899999999999","2932.899999999999","0"
"7","50","0.05","1","20","1674.4499999999998","1674.4499999999998","0"
"2","50","0","1","38","2441","2441","0"
"5","50","0","1","46","2546.0000000000005","2546.0000000000005","0"
"3","50","0","1","46","1946","1946","0"
"1","50","0","1","25","1798.9999999999998","1798.9999999999998","0"
"8","50","0.05","1","50","2550.5499999999993","2550.5499999999993","0"
"7","50","0.05","1","21","1689.05","1689.05","0"
"2","50","0","1","39","2453.0000000000005","2453.0000000000005","0"
"6","50","0.05","1","63","3023.1500000000005","3023.1500000000005","0"
"5","50","0","1","47","2647.0000000000005","2647.0000000000005","0"
"3","50","0","1","47","1956","1956","0"
"1","50","0","1","26","1862.0000000000002","1862.0000000000002","0"
"7","50","0.05","1","22","1815.6499999999999","1815.6499999999999","0"
"8","50","0.05","1","51","2590","2590","0"
"6","50","0.05","1","64","3087.6000000000017","3087.6000000000017","0"
"2","50","0","1","40","2463.0000000000005","2463.0000000000005","0"
"3","50","0","1","48","2039.9999999999998","2039.9999999999998","0"
"1","50","0","1","27","1878.0000000000002","1878.0000000000002","0"
"4","50","0","1","60","3541","3541","0"
"5","50","0","1","48","2720.000000000001","2720.000000000001","0"
"8","50","0.05","1","52","2691.850000000001","2691.850000000001","0"
"3","50","0","1","49","2085","2085","0"
"1","50","0","1","28","1927.9999999999998","1927.9999999999998","0"
"5","50","0","1","49","2829","2829","0"
"4","50","0","1","61","3704.9999999999995","3704.9999999999995","0"
"8","50","0.05","1","53","2776.3","2776.3","0"
"3","50","0","1","50","2109","2109","0"
"1","50","0","1","29","1942.9999999999995","1942.9999999999995","0"
"6","50","0.05","1","65","3118.2000000000003","3118.2000000000003","0"
"5","50","0","1","50","2858","2858","0"
"4","50","0","1","62","3776.0000000000005","3776.0000000000005","0"
"8","50","0.05","1","54","2886.45","2886.45","0"
"3","50","0","1","51","2120.0000000000005","2120.0000000000005","0"
"1","50","0","1","30","1990.9999999999998","1990.9999999999998","0"
"7","50","0.05","1","23","1856.1500000000008","1856.1500000000008","0"
"5","50","0","1","51","2990.999999999999","2990.999999999999","0"
"6","50","0.05","1","66","3172.35","3172.35","0"
"4","50","0","1","63","3796","3796","0"
"8","50","0.05","1","55","2946.25","2946.25","0"
"3","50","0","1","52","2159.9999999999995","2159.9999999999995","0"
"1","50","0","1","31","2043.9999999999993","2043.9999999999993","0"
"7","50","0.05","1","24","1918.1499999999999","1918.1499999999999","0"
"5","50","0","1","52","3072","3072","0"
"8","50","0.05","1","56","3003.650000000001","3003.650000000001","0"
"1","50","0","1","32","2091.9999999999995","2091.9999999999995","0"
"3","50","0","1","53","2266","2266","0"
"7","50","0.05","1","25","1981.850000000001","1981.850000000001","0"
"4","50","0","1","64","3843.999999999999","3843.999999999999","0"
"5","50","0","1","53","3141","3141","0"
"7","50","0.05","1","26","2032.8","2032.8","0"
"1","50","0","1","33","2099","2099","0"
"3","50","0","1","54","2386.0000000000005","2386.0000000000005","0"
"8","50","0.05","1","57","3021.7499999999995","3021.7499999999995","0"
"2","50","0","1","41","2463","2463","0"
"5","50","0","1","54","3203.999999999999","3203.999999999999","0"
"7","50","0.05","1","27","2045.35","2045.35","0"
"1","50","0","1","34","2142.0000000000005","2142.0000000000005","0"
"3","50","0","1","55","2413","2413","0"
"4","50","0","1","65","3945.999999999999","3945.999999999999","0"
"8","50","0.05","1","58","3152.349999999999","3152.349999999999","0"
"7","50","0.05","1","28","2087.8500000000004","2087.8500000000004","0"
"5","50","0","1","55","3219","3219","0"
"1","50","0","1","35","2188","2188","0"
"3","50","0","1","56","2426.000000000001","2426.000000000001","0"
"2","50","0","1","42","2503","2503","0"
"7","50","0.05","1","29","2138.25","2138.25","0"
"8","50","0.05","1","59","3228.85","3228.85","0"
"5","50","0","1","56","3222.9999999999995","3222.9999999999995","0"
"1","50","0","1","36","2192","2192","0"
"3","50","0","1","57","2507.9999999999995","2507.9999999999995","0"
"7","50","0.05","1","30","2184.9500000000003","2184.9500000000003","0"
"4","50","0","1","66","3985.999999999998","3985.999999999998","0"
"8","50","0.05","1","60","3258.0000000000005","3258.0000000000005","0"
"5","50","0","1","57","3265.9999999999986","3265.9999999999986","0"
"3","50","0","1","58","2646.0000000000005","2646.0000000000005","0"
"7","50","0.05","1","31","2191.75","2191.75","0"
"2","50","0","1","43","2532.0000000000005","2532.0000000000005","0"
"8","50","0.05","1","61","3395.399999999999","3395.399999999999","0"
"7","50","0.05","1","32","2192.4500000000007","2192.4500000000007","0"
"3","50","0","1","59","2687","2687","0"
"4","50","0","1","67","4050.0000000000005","4050.0000000000005","0"
"8","50","0.05","1","62","3547.0000000000005","3547.0000000000005","0"
"7","50","0.05","1","33","2232.3999999999996","2232.3999999999996","0"
"3","50","0","1","60","2712.0000000000005","2712.0000000000005","0"
"4","50","0","1","68","4074.0000000000005","4074.0000000000005","0"
"8","50","0.05","1","63","3623.6000000000004","3623.6000000000004","0"
"2","50","0","1","44","2630","2630","0"
"3","50","0","1","61","2758.9999999999995","2758.9999999999995","0"
"4","50","0","1","69","4083.9999999999995","4083.9999999999995","0"
"5","50","0","1","58","3316.9999999999995","3316.9999999999995","0"
"8","50","0.05","1","64","3689.1499999999987","3689.1499999999987","0"
"7","50","0.05","1","34","2238.1","2238.1","0"
"6","50","0.05","1","67","3187.3999999999996","3187.3999999999996","0"
"3","50","0","1","62","2897.0000000000005","2897.0000000000005","0"
"4","50","0","1","70","4089","4089","0"
"7","50","0.05","1","35","2283.0499999999997","2283.0499999999997","0"
"2","50","0","1","45","2710.9999999999995","2710.9999999999995","0"
"8","50","0.05","1","65","3705.0499999999997","3705.0499999999997","0"
"3","50","0","1","63","2943.000000000001","2943.000000000001","0"
"6","50","0.05","1","68","3231.8500000000004","3231.8500000000004","0"
"4","50","0","1","71","4169","4169","0"
"7","50","0.05","1","36","2325.85","2325.85","0"
"5","50","0","1","59","3324.9999999999995","3324.9999999999995","0"
"8","50","0.05","1","66","3751.549999999999","3751.549999999999","0"
"3","50","0","1","64","3015.9999999999986","3015.9999999999986","0"
"6","50","0.05","1","69","3248.05","3248.05","0"
"4","50","0","1","72","4240","4240","0"
"7","50","0.05","1","37","2366.6499999999996","2366.6499999999996","0"
"2","50","0","1","46","2814","2814","0"
"8","50","0.05","1","67","3809.449999999998","3809.449999999998","0"
"3","50","0","1","65","3034","3034","0"
"6","50","0.05","1","70","3294.5500000000006","3294.5500000000006","0"
"5","50","0","1","60","3367","3367","0"
"4","50","0","1","73","4318.999999999999","4318.999999999999","0"
"7","50","0.05","1","38","2369.55","2369.55","0"
"8","50","0.05","1","68","3818.7999999999984","3818.7999999999984","0"
"1","50","0","1","37","2234.9999999999995","2234.9999999999995","0"
"3","50","0","1","66","3082","3082","0"
"6","50","0.05","1","71","3347.999999999999","3347.999999999999","0"
"7","50","0.05","1","39","2410.4500000000003","2410.4500000000003","0"
"4","50","0","1","74","4347.999999999999","4347.999999999999","0"
"2","50","0","1","47","2960.0000000000005","2960.0000000000005","0"
"8","50","0.05","1","69","3944.599999999999","3944.599999999999","0"
"3","50","0","1","67","3097.0000000000005","3097.0000000000005","0"
"7","50","0.05","1","40","2411.3500000000004","2411.3500000000004","0"
"6","50","0.05","1","72","3397.5999999999995","3397.5999999999995","0"
"4","50","0","1","75","4399.999999999998","4399.999999999998","0"
"5","50","0","1","61","3490.9999999999995","3490.9999999999995","0"
"8","50","0.05","1","70","3986.100000000001","3986.100000000001","0"
