"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/01/2018 08:04:47:073 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"18","50","0.15","1","10","270.6","2","22","26"
"15","50","0.1","1","94","3936.4999999999986","0","21","29"
"14","50","0.1","1","98","4290.6","0","24","26"
"16","50","0.15","1","47","1945.4499999999996","1","33","16"
"13","50","0.1","1","78","2976.500000000002","0","29","21"
"12","50","0.1","1","97","3611.400000000002","0","28","22"
"14","50","0.1","1","99","4290.600000000002","0","24","26"
"15","50","0.1","1","95","4056.499999999999","0","21","29"
"17","50","0.15","1","15","585.5999999999999","1","22","27"
"18","50","0.15","1","11","272.5999999999999","2","22","26"
"12","50","0.1","1","98","3651.4000000000005","0","28","22"
"15","50","0.1","1","96","4056.4999999999986","0","21","29"
"13","50","0.1","1","79","3056.5000000000014","0","29","21"
"14","50","0.1","1","100","4330.600000000002","0","24","26"
"19","50","0.15","1","5","212.29999999999993","0","25","25"
"20","50","0.15","1","0","0","0","0","0"
"15","50","0.1","1","97","4096.499999999999","0","21","29"
"17","50","0.15","1","16","706.6","1","22","27"
"19","50","0.15","1","6","212.29999999999993","0","25","25"
"18","50","0.15","1","12","314.6000000000001","2","22","26"
"12","50","0.1","1","99","3651.3999999999996","0","28","22"
"15","50","0.1","1","98","4136.499999999999","0","21","29"
"16","50","0.15","1","48","2066.4499999999994","1","33","16"
"19","50","0.15","1","7","292.30000000000007","0","25","25"
"20","50","0.15","1","1","135.00000000000003","15","18","17"
"18","50","0.15","1","13","316.6","2","22","26"
"20","50","0.15","1","2","132.79999999999998","2","28","20"
"13","50","0.1","1","80","3056.5000000000014","0","29","21"
"19","50","0.15","1","8","292.3","0","25","25"
"15","50","0.1","1","99","4136.499999999999","0","21","29"
"16","50","0.15","1","49","2187.4499999999994","1","33","16"
"20","50","0.15","1","3","131.75","0","25","25"
"17","50","0.15","1","17","747.6","1","22","27"
"19","50","0.15","1","9","372.3","0","25","25"
"15","50","0.1","1","100","4176.499999999999","0","21","29"
"12","50","0.1","1","100","3731.399999999999","0","28","22"
"20","50","0.15","1","4","251.75","0","25","25"
"22","50","0.2","1","0","0","0","0","0"
"21","50","0.2","1","0","0","0","0","0"
"19","50","0.15","1","10","372.29999999999995","0","25","25"
"17","50","0.15","1","18","868.6000000000001","1","22","27"
"20","50","0.15","1","5","291.75","0","25","25"
"16","50","0.15","1","50","2228.449999999999","1","33","16"
"21","50","0.2","1","1","18","18","14","18"
"19","50","0.15","1","11","452.29999999999984","0","25","25"
"18","50","0.15","1","14","398.6","2","22","26"
"20","50","0.15","1","6","291.74999999999994","0","25","25"
"21","50","0.2","1","2","16.200000000000006","4","28","18"
"22","50","0.2","1","1","57.000000000000014","17","13","20"
"19","50","0.15","1","12","492.3","0","25","25"
"13","50","0.1","1","81","3096.5000000000005","0","29","21"
"20","50","0.15","1","7","291.75000000000006","0","25","25"
"21","50","0.2","1","3","17.800000000000004","3","31","16"
"16","50","0.15","1","51","2269.4500000000003","1","33","16"
"17","50","0.15","1","19","909.5999999999997","1","22","27"
"22","50","0.2","1","2","94.79999999999998","3","19","28"
"18","50","0.15","1","15","440.6","2","22","26"
"19","50","0.15","1","13","492.3000000000001","0","25","25"
"20","50","0.15","1","8","331.75000000000006","0","25","25"
"21","50","0.2","1","4","60.59999999999997","3","30","17"
"17","50","0.15","1","20","1030.6000000000004","1","22","27"
"22","50","0.2","1","3","96.39999999999999","3","22","25"
"18","50","0.15","1","16","442.6","2","22","26"
"19","50","0.15","1","14","532.2999999999997","0","25","25"
"20","50","0.15","1","9","371.75","0","25","25"
"17","50","0.15","1","21","1151.6","1","22","27"
"22","50","0.2","1","4","98.8","3","21","26"
"13","50","0.1","1","82","3096.5000000000014","0","29","21"
"16","50","0.15","1","52","2270.4500000000003","1","33","16"
"19","50","0.15","1","15","532.2999999999998","0","25","25"
"20","50","0.15","1","10","411.75000000000017","0","25","25"
"17","50","0.15","1","22","1192.6","1","22","27"
"21","50","0.2","1","5","63.59999999999999","3","30","17"
"22","50","0.2","1","5","142.6","4","21","25"
"18","50","0.15","1","17","524.6000000000001","2","22","26"
"19","50","0.15","1","16","532.2999999999996","0","25","25"
"13","50","0.1","1","83","3136.500000000001","0","29","21"
"21","50","0.2","1","6","66.6","3","30","17"
"17","50","0.15","1","23","1193.5999999999997","1","22","27"
"22","50","0.2","1","6","186.60000000000002","4","21","25"
"20","50","0.15","1","11","451.74999999999983","0","25","25"
"21","50","0.2","1","7","109.60000000000001","3","30","17"
"17","50","0.15","1","24","1234.6","1","22","27"
"22","50","0.2","1","7","230.6","4","21","25"
"16","50","0.15","1","53","2271.4500000000003","1","33","16"
"20","50","0.15","1","12","571.75","0","25","25"
"18","50","0.15","1","18","646.5999999999999","2","22","26"
"21","50","0.2","1","8","112.6","3","30","17"
"17","50","0.15","1","25","1235.6","1","22","27"
"22","50","0.2","1","8","314.59999999999985","4","21","25"
"19","50","0.15","1","17","572.3000000000001","0","25","25"
"20","50","0.15","1","13","691.75","0","25","25"
"13","50","0.1","1","84","3176.500000000002","0","29","21"
"21","50","0.2","1","9","195.59999999999994","3","30","17"
"17","50","0.15","1","26","1356.5999999999995","1","22","27"
"20","50","0.15","1","14","731.75","0","25","25"
"18","50","0.15","1","19","688.5999999999998","2","22","26"
"21","50","0.2","1","10","198.6","3","30","17"
"16","50","0.15","1","54","2312.449999999998","1","33","16"
"19","50","0.15","1","18","612.3000000000002","0","25","25"
"21","50","0.2","1","11","201.6","3","30","17"
"22","50","0.2","1","9","358.5999999999998","4","21","25"
"17","50","0.15","1","27","1357.5999999999997","1","22","27"
"18","50","0.15","1","20","690.5999999999997","2","22","26"
"21","50","0.2","1","12","244.60000000000008","3","30","17"
"13","50","0.1","1","85","3176.5000000000027","0","29","21"
"22","50","0.2","1","10","442.5999999999998","4","21","25"
"18","50","0.15","1","21","732.5999999999998","2","22","26"
"17","50","0.15","1","28","1358.5999999999997","1","22","27"
"16","50","0.15","1","55","2353.45","1","33","16"
"21","50","0.2","1","13","287.59999999999985","3","30","17"
"22","50","0.2","1","11","486.6000000000001","4","21","25"
"17","50","0.15","1","29","1399.6","1","22","27"
"20","50","0.15","1","15","771.7499999999998","0","25","25"
"16","50","0.15","1","56","2434.45","1","33","16"
"17","50","0.15","1","30","1400.6","1","22","27"
"21","50","0.2","1","14","330.59999999999985","3","30","17"
"19","50","0.15","1","19","692.3","0","25","25"
"22","50","0.2","1","12","490.59999999999997","4","21","25"
"16","50","0.15","1","57","2515.4500000000003","1","33","16"
"18","50","0.15","1","22","774.6000000000003","2","22","26"
"17","50","0.15","1","31","1521.5999999999995","1","22","27"
"20","50","0.15","1","16","771.75","0","25","25"
"21","50","0.2","1","15","333.59999999999985","3","30","17"
"16","50","0.15","1","58","2516.4499999999985","1","33","16"
"22","50","0.2","1","13","574.6000000000001","4","21","25"
"19","50","0.15","1","20","772.3000000000003","0","25","25"
"17","50","0.15","1","32","1562.5999999999997","1","22","27"
"20","50","0.15","1","17","851.7499999999998","0","25","25"
"21","50","0.2","1","16","336.5999999999998","3","30","17"
"18","50","0.15","1","23","776.6000000000004","2","22","26"
"19","50","0.15","1","21","892.3","0","25","25"
"13","50","0.1","1","86","3176.5000000000023","0","29","21"
"17","50","0.15","1","33","1643.5999999999995","1","22","27"
"18","50","0.15","1","24","778.6","2","22","26"
"21","50","0.2","1","17","379.6","3","30","17"
"22","50","0.2","1","14","658.5999999999999","4","21","25"
"19","50","0.15","1","22","972.3000000000002","0","25","25"
"17","50","0.15","1","34","1644.599999999999","1","22","27"
"20","50","0.15","1","18","891.7499999999999","0","25","25"
"16","50","0.15","1","59","2517.449999999999","1","33","16"
"18","50","0.15","1","25","780.6000000000001","2","22","26"
"21","50","0.2","1","18","382.6","3","30","17"
"19","50","0.15","1","23","972.3000000000002","0","25","25"
"22","50","0.2","1","15","702.6000000000001","4","21","25"
"13","50","0.1","1","87","3256.5000000000023","0","29","21"
"18","50","0.15","1","26","862.6000000000003","2","22","26"
"19","50","0.15","1","24","1012.2999999999994","0","25","25"
"22","50","0.2","1","16","706.6","4","21","25"
"20","50","0.15","1","19","1011.7499999999999","0","25","25"
"17","50","0.15","1","35","1645.5999999999995","1","22","27"
"18","50","0.15","1","27","904.5999999999997","2","22","26"
"19","50","0.15","1","25","1132.2999999999997","0","25","25"
"22","50","0.2","1","17","750.5999999999999","4","21","25"
"13","50","0.1","1","88","3296.500000000002","0","29","21"
"16","50","0.15","1","60","2558.4499999999994","1","33","16"
"18","50","0.15","1","28","1026.6000000000004","2","22","26"
"22","50","0.2","1","18","794.6000000000003","4","21","25"
"21","50","0.2","1","19","385.6000000000001","3","30","17"
"19","50","0.15","1","26","1172.2999999999997","0","25","25"
"17","50","0.15","1","36","1686.6","1","22","27"
"20","50","0.15","1","20","1011.7499999999998","0","25","25"
"18","50","0.15","1","29","1068.6000000000001","2","22","26"
"22","50","0.2","1","19","838.5999999999999","4","21","25"
"16","50","0.15","1","61","2599.4499999999985","1","33","16"
"21","50","0.2","1","20","508.5999999999996","3","30","17"
"19","50","0.15","1","27","1212.3000000000002","0","25","25"
"20","50","0.15","1","21","1051.7500000000005","0","25","25"
"17","50","0.15","1","37","1727.6000000000001","1","22","27"
"18","50","0.15","1","30","1190.6000000000001","2","22","26"
"21","50","0.2","1","21","511.59999999999974","3","30","17"
"16","50","0.15","1","62","2680.4499999999975","1","33","16"
"13","50","0.1","1","89","3336.5000000000005","0","29","21"
"19","50","0.15","1","28","1332.3000000000004","0","25","25"
"22","50","0.2","1","20","882.6","4","21","25"
"18","50","0.15","1","31","1272.6000000000001","2","22","26"
"17","50","0.15","1","38","1768.5999999999995","1","22","27"
"19","50","0.15","1","29","1372.2999999999993","0","25","25"
"20","50","0.15","1","22","1051.7500000000002","0","25","25"
"18","50","0.15","1","32","1314.6","2","22","26"
"16","50","0.15","1","63","2681.4499999999985","1","33","16"
"22","50","0.2","1","21","886.5999999999999","4","21","25"
"19","50","0.15","1","30","1412.3000000000002","0","25","25"
"17","50","0.15","1","39","1809.5999999999992","1","22","27"
"20","50","0.15","1","23","1051.7500000000002","0","25","25"
"18","50","0.15","1","33","1396.5999999999995","2","22","26"
"13","50","0.1","1","90","3336.5000000000005","0","29","21"
"19","50","0.15","1","31","1532.2999999999997","0","25","25"
"22","50","0.2","1","22","930.5999999999999","4","21","25"
"17","50","0.15","1","40","1850.6000000000001","1","22","27"
"18","50","0.15","1","34","1438.5999999999995","2","22","26"
"16","50","0.15","1","64","2762.4499999999985","1","33","16"
"13","50","0.1","1","91","3336.5000000000005","0","29","21"
"21","50","0.2","1","22","554.5999999999997","3","30","17"
"22","50","0.2","1","23","934.6000000000003","4","21","25"
"17","50","0.15","1","41","1891.5999999999997","1","22","27"
"21","50","0.2","1","23","597.6","3","30","17"
"13","50","0.1","1","92","3376.5000000000023","0","29","21"
"17","50","0.15","1","42","1892.6000000000001","1","22","27"
"21","50","0.2","1","24","720.5999999999999","3","30","17"
"22","50","0.2","1","24","1058.6","4","21","25"
"13","50","0.1","1","93","3416.500000000002","0","29","21"
"16","50","0.15","1","65","2763.4499999999985","1","33","16"
"20","50","0.15","1","24","1051.7500000000002","0","25","25"
"21","50","0.2","1","25","723.5999999999999","3","30","17"
"18","50","0.15","1","35","1560.6000000000001","2","22","26"
"17","50","0.15","1","43","1933.6","1","22","27"
"21","50","0.2","1","26","726.5999999999998","3","30","17"
"18","50","0.15","1","36","1602.6","2","22","26"
"19","50","0.15","1","32","1572.2999999999993","0","25","25"
"22","50","0.2","1","25","1102.5999999999997","4","21","25"
"21","50","0.2","1","27","729.5999999999999","3","30","17"
"18","50","0.15","1","37","1644.5999999999995","2","22","26"
"20","50","0.15","1","25","1171.75","0","25","25"
"19","50","0.15","1","33","1572.299999999999","0","25","25"
"22","50","0.2","1","26","1146.6","4","21","25"
"13","50","0.1","1","94","3456.500000000002","0","29","21"
"17","50","0.15","1","44","1974.6000000000006","1","22","27"
"21","50","0.2","1","28","772.6000000000003","3","30","17"
"18","50","0.15","1","38","1646.6000000000001","2","22","26"
"16","50","0.15","1","66","2804.4499999999994","1","33","16"
"22","50","0.2","1","27","1150.6","4","21","25"
"13","50","0.1","1","95","3576.499999999999","0","29","21"
"21","50","0.2","1","29","855.6000000000003","3","30","17"
"18","50","0.15","1","39","1768.5999999999997","2","22","26"
"20","50","0.15","1","26","1171.7500000000002","0","25","25"
"22","50","0.2","1","28","1274.6000000000004","4","21","25"
"16","50","0.15","1","67","2885.4500000000007","1","33","16"
"17","50","0.15","1","45","1975.600000000001","1","22","27"
"20","50","0.15","1","27","1251.75","0","25","25"
"18","50","0.15","1","40","1770.5999999999995","2","22","26"
"13","50","0.1","1","96","3576.4999999999986","0","29","21"
"22","50","0.2","1","29","1318.6000000000001","4","21","25"
"19","50","0.15","1","34","1572.2999999999993","0","25","25"
"17","50","0.15","1","46","1976.6000000000006","1","22","27"
"18","50","0.15","1","41","1812.6000000000004","2","22","26"
"20","50","0.15","1","28","1291.7499999999995","0","25","25"
"13","50","0.1","1","97","3616.5000000000023","0","29","21"
"16","50","0.15","1","68","2926.449999999997","1","33","16"
"21","50","0.2","1","30","898.5999999999997","3","30","17"
"22","50","0.2","1","30","1362.6000000000001","4","21","25"
"19","50","0.15","1","35","1572.2999999999997","0","25","25"
"18","50","0.15","1","42","1934.6000000000001","2","22","26"
"20","50","0.15","1","29","1331.7500000000002","0","25","25"
"13","50","0.1","1","98","3736.500000000001","0","29","21"
"19","50","0.15","1","36","1612.3000000000004","0","25","25"
"20","50","0.15","1","30","1411.7500000000002","0","25","25"
"16","50","0.15","1","69","2967.4500000000003","1","33","16"
"21","50","0.2","1","31","901.5999999999997","3","30","17"
"22","50","0.2","1","31","1366.6000000000004","4","21","25"
"13","50","0.1","1","99","3776.5","0","29","21"
"19","50","0.15","1","37","1652.2999999999993","0","25","25"
"20","50","0.15","1","31","1411.7500000000007","0","25","25"
"17","50","0.15","1","47","2017.6000000000006","1","22","27"
"16","50","0.15","1","70","3048.45","1","33","16"
"18","50","0.15","1","43","1976.5999999999995","2","22","26"
"13","50","0.1","1","100","3896.500000000001","0","29","21"
"22","50","0.2","1","32","1410.6000000000001","4","21","25"
"19","50","0.15","1","38","1732.2999999999993","0","25","25"
"20","50","0.15","1","32","1491.7500000000007","0","25","25"
"17","50","0.15","1","48","2098.6000000000004","1","22","27"
"21","50","0.2","1","32","944.6000000000001","3","30","17"
"22","50","0.2","1","33","1534.6000000000004","4","21","25"
"19","50","0.15","1","39","1812.3000000000002","0","25","25"
"17","50","0.15","1","49","2099.6","1","22","27"
"20","50","0.15","1","33","1491.750000000001","0","25","25"
"21","50","0.2","1","33","947.6","3","30","17"
"23","50","0.2","1","0","0","0","0","0"
"18","50","0.15","1","44","2018.6000000000006","2","22","26"
"22","50","0.2","1","34","1538.6000000000004","4","21","25"
"19","50","0.15","1","40","1852.3000000000004","0","25","25"
"20","50","0.15","1","34","1491.7500000000011","0","25","25"
"17","50","0.15","1","50","2100.6","1","22","27"
"16","50","0.15","1","71","3129.4500000000003","1","33","16"
"22","50","0.2","1","35","1542.6000000000004","4","21","25"
"19","50","0.15","1","41","1892.3000000000004","0","25","25"
"20","50","0.15","1","35","1611.75","0","25","25"
"17","50","0.15","1","51","2141.5999999999995","1","22","27"
"23","50","0.2","1","1","17","17","17","16"
"18","50","0.15","1","45","2060.6000000000004","2","22","26"
"23","50","0.2","1","2","94.39999999999999","3","25","22"
"16","50","0.15","1","72","3250.4499999999985","1","33","16"
"22","50","0.2","1","36","1546.6000000000001","4","21","25"
"19","50","0.15","1","42","1932.2999999999997","0","25","25"
"20","50","0.15","1","36","1611.75","0","25","25"
"17","50","0.15","1","52","2222.6","1","22","27"
"18","50","0.15","1","46","2102.600000000001","2","22","26"
"22","50","0.2","1","37","1550.6000000000004","4","21","25"
"19","50","0.15","1","43","1972.3000000000013","0","25","25"
"20","50","0.15","1","37","1691.7499999999995","0","25","25"
"17","50","0.15","1","53","2343.6000000000004","1","22","27"
"23","50","0.2","1","3","135.6","3","25","22"
"18","50","0.15","1","47","2224.5999999999995","2","22","26"
"22","50","0.2","1","38","1674.6000000000008","4","21","25"
"20","50","0.15","1","38","1771.749999999999","0","25","25"
"19","50","0.15","1","44","2012.3000000000002","0","25","25"
"17","50","0.15","1","54","2464.599999999999","1","22","27"
"23","50","0.2","1","4","178.59999999999997","3","25","22"
"21","50","0.2","1","34","950.6","3","30","17"
"18","50","0.15","1","48","2226.5999999999995","2","22","26"
"20","50","0.15","1","39","1851.7499999999995","0","25","25"
"19","50","0.15","1","45","2052.300000000001","0","25","25"
"22","50","0.2","1","39","1678.6","4","21","25"
"17","50","0.15","1","55","2545.599999999999","1","22","27"
"18","50","0.15","1","49","2228.5999999999995","2","22","26"
"19","50","0.15","1","46","2052.3000000000006","0","25","25"
"22","50","0.2","1","40","1682.6000000000001","4","21","25"
"17","50","0.15","1","56","2586.6000000000004","1","22","27"
"21","50","0.2","1","35","953.5999999999998","3","30","17"
"16","50","0.15","1","73","3291.4500000000003","1","33","16"
"18","50","0.15","1","50","2310.6000000000004","2","22","26"
"19","50","0.15","1","47","2052.300000000001","0","25","25"
"17","50","0.15","1","57","2627.6000000000004","1","22","27"
"21","50","0.2","1","36","996.6","3","30","17"
"16","50","0.15","1","74","3412.4499999999994","1","33","16"
"20","50","0.15","1","40","1851.7499999999995","0","25","25"
"18","50","0.15","1","51","2352.600000000001","2","22","26"
"17","50","0.15","1","58","2668.600000000001","1","22","27"
"19","50","0.15","1","48","2092.3","0","25","25"
"21","50","0.2","1","37","999.6","3","30","17"
"22","50","0.2","1","41","1726.6000000000004","4","21","25"
"16","50","0.15","1","75","3413.449999999999","1","33","16"
"18","50","0.15","1","52","2394.600000000001","2","22","26"
"17","50","0.15","1","59","2669.6000000000004","1","22","27"
"19","50","0.15","1","49","2092.3","0","25","25"
"23","50","0.2","1","5","221.60000000000002","3","25","22"
"20","50","0.15","1","41","1891.7499999999995","0","25","25"
"22","50","0.2","1","42","1730.6000000000006","4","21","25"
"17","50","0.15","1","60","2710.6000000000013","1","22","27"
"21","50","0.2","1","38","1002.5999999999999","3","30","17"
"19","50","0.15","1","50","2132.2999999999993","0","25","25"
"18","50","0.15","1","53","2396.6000000000004","2","22","26"
"20","50","0.15","1","42","1931.7500000000005","0","25","25"
"16","50","0.15","1","76","3454.4499999999966","1","33","16"
"22","50","0.2","1","43","1774.6000000000008","4","21","25"
"23","50","0.2","1","6","264.59999999999997","3","25","22"
"17","50","0.15","1","61","2751.6000000000004","1","22","27"
"19","50","0.15","1","51","2132.2999999999997","0","25","25"
"20","50","0.15","1","43","1931.7500000000002","0","25","25"
"18","50","0.15","1","54","2398.6000000000013","2","22","26"
"21","50","0.2","1","39","1045.6","3","30","17"
"17","50","0.15","1","62","2752.600000000001","1","22","27"
"19","50","0.15","1","52","2132.2999999999997","0","25","25"
"20","50","0.15","1","44","1931.7500000000005","0","25","25"
"16","50","0.15","1","77","3495.4500000000007","1","33","16"
"17","50","0.15","1","63","2793.5999999999995","1","22","27"
"20","50","0.15","1","45","1971.7499999999989","0","25","25"
"19","50","0.15","1","53","2132.2999999999997","0","25","25"
"23","50","0.2","1","7","267.59999999999997","3","25","22"
"18","50","0.15","1","55","2440.6000000000013","2","22","26"
"16","50","0.15","1","78","3496.4499999999994","1","33","16"
"17","50","0.15","1","64","2874.5999999999985","1","22","27"
"21","50","0.2","1","40","1168.6000000000004","3","30","17"
"20","50","0.15","1","46","1971.749999999999","0","25","25"
"19","50","0.15","1","54","2252.3000000000015","0","25","25"
"16","50","0.15","1","79","3537.449999999998","1","33","16"
"22","50","0.2","1","44","1898.6000000000004","4","21","25"
"23","50","0.2","1","8","270.5999999999999","3","25","22"
"17","50","0.15","1","65","2955.5999999999995","1","22","27"
"20","50","0.15","1","47","2011.7500000000007","0","25","25"
"21","50","0.2","1","41","1171.6000000000004","3","30","17"
"23","50","0.2","1","9","273.59999999999997","3","25","22"
"19","50","0.15","1","55","2292.300000000001","0","25","25"
"16","50","0.15","1","80","3538.4499999999975","1","33","16"
"20","50","0.15","1","48","2011.7500000000007","0","25","25"
"17","50","0.15","1","66","3036.599999999999","1","22","27"
"23","50","0.2","1","10","276.59999999999997","3","25","22"
"21","50","0.2","1","42","1254.6000000000004","3","30","17"
"17","50","0.15","1","67","3037.599999999999","1","22","27"
"16","50","0.15","1","81","3539.4499999999985","1","33","16"
"22","50","0.2","1","45","1982.5999999999997","4","21","25"
"19","50","0.15","1","56","2292.300000000001","0","25","25"
"17","50","0.15","1","68","3118.599999999999","1","22","27"
"21","50","0.2","1","43","1257.6000000000004","3","30","17"
"20","50","0.15","1","49","2131.75","0","25","25"
"18","50","0.15","1","56","2562.6000000000004","2","22","26"
"23","50","0.2","1","11","319.6000000000001","3","25","22"
"20","50","0.15","1","50","2171.7500000000005","0","25","25"
"21","50","0.2","1","44","1340.6000000000008","3","30","17"
"19","50","0.15","1","57","2292.300000000001","0","25","25"
"17","50","0.15","1","69","3119.599999999999","1","22","27"
"23","50","0.2","1","12","322.60000000000014","3","25","22"
"21","50","0.2","1","45","1383.6000000000004","3","30","17"
"20","50","0.15","1","51","2171.7499999999995","0","25","25"
"22","50","0.2","1","46","1986.5999999999995","4","21","25"
"19","50","0.15","1","58","2332.3000000000015","0","25","25"
"17","50","0.15","1","70","3160.600000000002","1","22","27"
"23","50","0.2","1","13","325.6000000000001","3","25","22"
"21","50","0.2","1","46","1386.6000000000004","3","30","17"
"18","50","0.15","1","57","2564.6000000000013","2","22","26"
"19","50","0.15","1","59","2372.300000000001","0","25","25"
"17","50","0.15","1","71","3161.600000000001","1","22","27"
"21","50","0.2","1","47","1389.6000000000004","3","30","17"
"23","50","0.2","1","14","328.60000000000014","3","25","22"
"19","50","0.15","1","60","2372.300000000002","0","25","25"
"17","50","0.15","1","72","3282.5999999999985","1","22","27"
"22","50","0.2","1","47","2110.6","4","21","25"
"18","50","0.15","1","58","2566.6000000000004","2","22","26"
"21","50","0.2","1","48","1432.5999999999997","3","30","17"
"17","50","0.15","1","73","3323.5999999999995","1","22","27"
"23","50","0.2","1","15","411.60000000000014","3","25","22"
"18","50","0.15","1","59","2568.6","2","22","26"
"21","50","0.2","1","49","1555.6","3","30","17"
"22","50","0.2","1","48","2154.600000000001","4","21","25"
"19","50","0.15","1","61","2412.3000000000006","0","25","25"
"21","50","0.2","1","50","1598.6000000000008","3","30","17"
"18","50","0.15","1","60","2690.600000000001","2","22","26"
"17","50","0.15","1","74","3404.5999999999995","1","22","27"
"16","50","0.15","1","82","3540.4499999999975","1","33","16"
"23","50","0.2","1","16","494.59999999999997","3","25","22"
"21","50","0.2","1","51","1721.5999999999995","3","30","17"
"18","50","0.15","1","61","2692.6000000000013","2","22","26"
"17","50","0.15","1","75","3485.6","1","22","27"
"22","50","0.2","1","49","2278.6000000000004","4","21","25"
"19","50","0.15","1","62","2452.3000000000006","0","25","25"
"16","50","0.15","1","83","3581.449999999999","1","33","16"
"21","50","0.2","1","52","1844.5999999999979","3","30","17"
"18","50","0.15","1","62","2774.600000000001","2","22","26"
"20","50","0.15","1","52","2211.750000000001","0","25","25"
"17","50","0.15","1","76","3486.600000000001","1","22","27"
"23","50","0.2","1","17","537.5999999999999","3","25","22"
"22","50","0.2","1","50","2282.6000000000004","4","21","25"
"19","50","0.15","1","63","2492.3","0","25","25"
"18","50","0.15","1","63","2816.6000000000017","2","22","26"
"17","50","0.15","1","77","3567.599999999999","1","22","27"
"22","50","0.2","1","51","2286.6","4","21","25"
"17","50","0.15","1","78","3648.6","1","22","27"
"21","50","0.2","1","53","1847.5999999999979","3","30","17"
"22","50","0.2","1","52","2330.6","4","21","25"
"18","50","0.15","1","64","2818.6000000000017","2","22","26"
"20","50","0.15","1","53","2211.750000000001","0","25","25"
"17","50","0.15","1","79","3769.6000000000013","1","22","27"
"19","50","0.15","1","64","2492.300000000001","0","25","25"
"23","50","0.2","1","18","540.5999999999998","3","25","22"
"22","50","0.2","1","53","2374.6000000000013","4","21","25"
"21","50","0.2","1","54","1850.5999999999976","3","30","17"
"20","50","0.15","1","54","2291.75","0","25","25"
"17","50","0.15","1","80","3770.600000000001","1","22","27"
"23","50","0.2","1","19","543.5999999999998","3","25","22"
"19","50","0.15","1","65","2572.3000000000006","0","25","25"
"16","50","0.15","1","84","3582.449999999999","1","33","16"
"22","50","0.2","1","54","2378.600000000001","4","21","25"
"21","50","0.2","1","55","1893.5999999999997","3","30","17"
"20","50","0.15","1","55","2291.75","0","25","25"
"17","50","0.15","1","81","3811.599999999999","1","22","27"
"19","50","0.15","1","66","2612.3000000000006","0","25","25"
"22","50","0.2","1","55","2382.6000000000004","4","21","25"
"23","50","0.2","1","20","546.5999999999998","3","25","22"
"18","50","0.15","1","65","2940.600000000001","2","22","26"
"21","50","0.2","1","56","1896.5999999999995","3","30","17"
"20","50","0.15","1","56","2331.7499999999995","0","25","25"
"16","50","0.15","1","85","3623.4499999999975","1","33","16"
"23","50","0.2","1","21","629.6000000000001","3","25","22"
"22","50","0.2","1","56","2466.6000000000004","4","21","25"
"21","50","0.2","1","57","1939.5999999999988","3","30","17"
"20","50","0.15","1","57","2331.7499999999995","0","25","25"
"17","50","0.15","1","82","3892.5999999999995","1","22","27"
"23","50","0.2","1","22","712.6000000000001","3","25","22"
"19","50","0.15","1","67","2612.300000000001","0","25","25"
"16","50","0.15","1","86","3744.4499999999994","1","33","16"
"22","50","0.2","1","57","2510.5999999999995","4","21","25"
"21","50","0.2","1","58","1982.5999999999983","3","30","17"
"20","50","0.15","1","58","2411.7500000000005","0","25","25"
"23","50","0.2","1","23","795.5999999999999","3","25","22"
"18","50","0.15","1","66","2942.6000000000004","2","22","26"
"17","50","0.15","1","83","3893.599999999998","1","22","27"
"16","50","0.15","1","87","3745.4499999999994","1","33","16"
"22","50","0.2","1","58","2634.5999999999985","4","21","25"
"21","50","0.2","1","59","1985.5999999999974","3","30","17"
"23","50","0.2","1","24","798.6000000000001","3","25","22"
"20","50","0.15","1","59","2491.7499999999986","0","25","25"
"19","50","0.15","1","68","2652.3000000000006","0","25","25"
"22","50","0.2","1","59","2638.6","4","21","25"
"16","50","0.15","1","88","3746.4500000000007","1","33","16"
"21","50","0.2","1","60","1988.5999999999974","3","30","17"
"20","50","0.15","1","60","2491.749999999999","0","25","25"
"17","50","0.15","1","84","3934.6000000000004","1","22","27"
"23","50","0.2","1","25","921.6000000000001","3","25","22"
"22","50","0.2","1","60","2762.5999999999995","4","21","25"
"21","50","0.2","1","61","1991.5999999999976","3","30","17"
"16","50","0.15","1","89","3747.4499999999994","1","33","16"
"20","50","0.15","1","61","2611.7500000000014","0","25","25"
"18","50","0.15","1","67","2944.6000000000013","2","22","26"
"17","50","0.15","1","85","3935.6000000000004","1","22","27"
"22","50","0.2","1","61","2846.5999999999995","4","21","25"
"21","50","0.2","1","62","2074.5999999999976","3","30","17"
"16","50","0.15","1","90","3788.4499999999994","1","33","16"
"20","50","0.15","1","62","2651.7500000000005","0","25","25"
"23","50","0.2","1","26","1044.6","3","25","22"
"17","50","0.15","1","86","3936.6","1","22","27"
"22","50","0.2","1","62","2850.6000000000004","4","21","25"
"21","50","0.2","1","63","2077.5999999999976","3","30","17"
"20","50","0.15","1","63","2651.7500000000014","0","25","25"
"18","50","0.15","1","68","2946.6000000000013","2","22","26"
"16","50","0.15","1","91","3909.449999999997","1","33","16"
"17","50","0.15","1","87","3937.6","1","22","27"
