"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/27/2018 21:30:23:341 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"30","50","0.25","0.5","85","4920.749999999998","2365.786920656377","2554.963079343623"
"35","50","0.3","0.5","3","219.1","110.77142857142857","108.32857142857145"
"27","50","0.25","0.5","97","5409.750000000002","2150.7609571924013","3258.9890428075987"
"34","50","0.3","0.5","46","2844.5999999999995","1420.0522991075422","1424.547700892458"
"28","50","0.25","0.5","85","4747.999999999999","2078.8253566884","2669.1746433116004"
"35","50","0.3","0.5","4","248.09999999999997","135.67142857142858","112.42857142857143"
"35","50","0.3","0.5","5","267.3","156.17142857142858","111.12857142857142"
"27","50","0.25","0.5","98","5472","2167.2609571924013","3304.7390428075983"
"33","50","0.3","0.5","36","2316.8","1015.14882427514","1301.65117572486"
"28","50","0.25","0.5","86","4804.000000000001","2110.527737640781","2693.4722623592193"
"35","50","0.3","0.5","6","323.2000000000001","186.21428571428572","136.98571428571432"
"30","50","0.25","0.5","86","4926.999999999999","2368.786920656377","2558.2130793436227"
"32","50","0.3","0.5","55","3399.9","930.9040789619738","2468.9959210380257"
"35","50","0.3","0.5","7","411.4999999999999","250.33246753246758","161.16753246753248"
"27","50","0.25","0.5","99","5531.499999999999","2187.2054016368456","3344.2945983631544"
"35","50","0.3","0.5","8","511.5000000000001","268.9324675324675","242.5675324675325"
"30","50","0.25","0.5","87","5051.499999999997","2446.3653520289254","2605.134647971074"
"32","50","0.3","0.5","56","3459.3000000000006","951.6040789619736","2507.6959210380255"
"35","50","0.3","0.5","9","614.4","291.63246753246756","322.7675324675324"
"34","50","0.3","0.5","47","2897.0999999999995","1433.3967435519862","1463.7032564480132"
"28","50","0.25","0.5","87","4819.249999999999","2122.0277376407807","2697.222262359219"
"27","50","0.25","0.5","100","5627.250000000002","2225.5625444939888","3401.687455506011"
"35","50","0.3","0.5","10","632.0000000000001","308.13246753246756","323.86753246753244"
"32","50","0.3","0.5","57","3514.8999999999987","965.7040789619736","2549.195921038026"
"30","50","0.25","0.5","88","5193","2466.3653520289263","2726.6346479710737"
"34","50","0.3","0.5","48","2949.4000000000015","1451.1967435519862","1498.2032564480135"
"31","50","0.3","0.5","70","4025","2001.235223703025","2023.7647762969746"
"33","50","0.3","0.5","37","2372.0000000000005","1033.6488242751402","1338.3511757248598"
"32","50","0.3","0.5","58","3569.1","976.8040789619737","2592.295921038027"
"30","50","0.25","0.5","89","5217.500000000001","2489.8653520289263","2727.6346479710737"
"34","50","0.3","0.5","49","2967.4000000000005","1460.2967435519863","1507.1032564480138"
"31","50","0.3","0.5","71","4125.799999999999","2059.835223703026","2065.964776296974"
"36","50","0.35","0.5","0","0","0","0"
"33","50","0.3","0.5","38","2419.9000000000005","1050.2565165828323","1369.6434834171678"
"34","50","0.3","0.5","50","3016.6000000000004","1470.2967435519863","1546.3032564480131"
"32","50","0.3","0.5","59","3617.0999999999995","988.0183646762595","2629.0816353237396"
"28","50","0.25","0.5","88","4832.999999999999","2134.2777376407807","2698.7222623592193"
"36","50","0.35","0.5","1","72","26","46"
"30","50","0.25","0.5","90","5236","2505.1153520289263","2730.8846479710733"
"31","50","0.3","0.5","72","4153.400000000001","2081.6352237030255","2071.7647762969737"
"36","50","0.35","0.5","2","138.00000000000003","52","86.00000000000001"
"33","50","0.3","0.5","39","2435.3000000000006","1057.4565165828326","1377.8434834171676"
"32","50","0.3","0.5","60","3624.599999999999","993.8183646762593","2630.7816353237404"
"36","50","0.35","0.5","3","193.65000000000006","76.05384615384617","117.59615384615387"
"30","50","0.25","0.5","91","5290.749999999999","2543.782018695593","2746.967981304407"
"35","50","0.3","0.5","11","682.3000000000002","344.3038961038962","337.99610389610393"
"28","50","0.25","0.5","89","4845.000000000001","2144.777737640781","2700.222262359219"
"32","50","0.3","0.5","61","3635.3999999999987","999.5183646762594","2635.88163532374"
"33","50","0.3","0.5","40","2480.1","1068.8565165828327","1411.243483417168"
"35","50","0.3","0.5","12","745.3000000000003","362.20389610389617","383.09610389610395"
"34","50","0.3","0.5","51","3063.899999999999","1480.0967435519863","1583.8032564480136"
"30","50","0.25","0.5","92","5349.5","2562.1683823319568","2787.3316176680432"
"35","50","0.3","0.5","13","805.7","381.40389610389616","424.2961038961039"
"32","50","0.3","0.5","62","3678.5999999999985","1007.8183646762593","2670.7816353237413"
"28","50","0.25","0.5","90","4896.999999999999","2170.4892761023198","2726.5107238976802"
"33","50","0.3","0.5","41","2490.7000000000007","1077.2565165828325","1413.4434834171675"
"35","50","0.3","0.5","14","816.1000000000003","390.0038961038962","426.09610389610384"
"34","50","0.3","0.5","52","3071.3","1482.8967435519867","1588.4032564480137"
"30","50","0.25","0.5","93","5405.000000000001","2573.9183823319563","2831.081617668043"
"35","50","0.3","0.5","15","824.7000000000003","395.80389610389614","428.8961038961039"
"32","50","0.3","0.5","63","3812.4","1050.0136027714975","2762.3863972285017"
"33","50","0.3","0.5","42","2538.5999999999995","1084.9565165828324","1453.6434834171678"
"28","50","0.25","0.5","91","4906.5","2179.2392761023198","2727.2607238976802"
"34","50","0.3","0.5","53","3080.4","1486.8967435519864","1593.5032564480132"
"32","50","0.3","0.5","64","3870.7999999999993","1062.0136027714975","2808.7863972285018"
"30","50","0.25","0.5","94","5531.5","2641.533766947341","2889.9662330526585"
"33","50","0.3","0.5","43","2544.1000000000004","1086.4565165828321","1457.6434834171673"
"34","50","0.3","0.5","54","3126.399999999999","1492.7110292662721","1633.6889707337277"
"28","50","0.25","0.5","92","4921.749999999998","2187.7392761023193","2734.01072389768"
"33","50","0.3","0.5","44","2589.0000000000005","1098.2850880114038","1490.7149119885958"
"32","50","0.3","0.5","65","3928.9","1078.7905258484207","2850.109474151578"
"30","50","0.25","0.5","95","5588.75","2663.7837669473415","2924.966233052659"
"33","50","0.3","0.5","45","2637.6999999999994","1100.785088011404","1536.914911988596"
"28","50","0.25","0.5","93","4930.749999999999","2191.7392761023198","2739.0107238976793"
"32","50","0.3","0.5","66","3949.0999999999995","1089.5905258484206","2859.5094741515795"
"33","50","0.3","0.5","46","2642.399999999999","1104.7850880114036","1537.614911988596"
"30","50","0.25","0.5","96","5697.000000000001","2696.033766947341","3000.966233052659"
"36","50","0.35","0.5","4","287.9","122.60384615384616","165.29615384615383"
"28","50","0.25","0.5","94","5017.25","2254.436644523372","2762.813355476628"
"32","50","0.3","0.5","67","3997.3","1106.9905258484207","2890.3094741515793"
"33","50","0.3","0.5","47","2646.5999999999995","1106.1850880114036","1540.414911988596"
"35","50","0.3","0.5","16","911.2999999999998","451.4038961038961","459.8961038961039"
"30","50","0.25","0.5","97","5757.249999999999","2726.867100280675","3030.382899719325"
"36","50","0.35","0.5","5","352.2499999999999","158.15384615384613","194.09615384615387"
"32","50","0.3","0.5","68","4009.0000000000005","1114.5905258484204","2894.409474151579"
"28","50","0.25","0.5","95","5032.250000000001","2266.4366445233723","2765.8133554766277"
"33","50","0.3","0.5","48","2686.899999999999","1111.2620110883272","1575.6379889116733"
"35","50","0.3","0.5","17","1007.1","474.303896103896","532.7961038961039"
"30","50","0.25","0.5","98","5856.000000000003","2763.94062969244","3092.0593703075615"
"32","50","0.3","0.5","69","4026.1","1120.6905258484205","2905.409474151579"
"36","50","0.35","0.5","6","407.1499999999999","185.28717948717946","221.86282051282052"
"33","50","0.3","0.5","49","2690.4","1112.662011088327","1577.737988911673"
"28","50","0.25","0.5","96","5173.500000000001","2320.5143756158086","2852.985624384191"
"35","50","0.3","0.5","18","1066.4","516.4705627705627","549.9294372294372"
"30","50","0.25","0.5","99","5957.999999999998","2801.2588115106205","3156.741188489379"
"32","50","0.3","0.5","70","4149.800000000001","1160.2548533338006","2989.5451466661993"
"33","50","0.3","0.5","50","2772.7","1175.99534442166","1596.7046555783397"
"34","50","0.3","0.5","55","3172.099999999999","1494.411029266272","1677.6889707337282"
"36","50","0.35","0.5","7","460.2999999999999","210.73717948717956","249.5628205128206"
"32","50","0.3","0.5","71","4204.999999999998","1171.3548533338005","3033.6451466662"
"30","50","0.25","0.5","100","6017.000000000001","2834.981033732843","3182.018966267158"
"35","50","0.3","0.5","19","1171.2000000000003","566.961471861472","604.2385281385282"
"33","50","0.3","0.5","51","2835.4000000000005","1197.7953444216603","1637.6046555783391"
"28","50","0.25","0.5","97","5276.75","2351.847708949143","2924.9022910508575"
"36","50","0.35","0.5","8","471.5499999999997","220.93717948717955","250.61282051282052"
"32","50","0.3","0.5","72","4305.400000000001","1189.9086994876468","3115.4913005123535"
"35","50","0.3","0.5","20","1198.9000000000003","589.5614718614717","609.3385281385281"
"37","50","0.35","0.5","0","0","0","0"
"36","50","0.35","0.5","9","520.3","240.84487179487184","279.45512820512823"
"32","50","0.3","0.5","73","4411.099999999999","1208.2814267603742","3202.8185732396246"
"37","50","0.35","0.5","1","110","25","85"
"34","50","0.3","0.5","56","3217.3000000000006","1496.411029266272","1720.888970733727"
"35","50","0.3","0.5","21","1263.4000000000003","624.0614718614718","639.3385281385282"
"37","50","0.35","0.5","2","176.70000000000005","50","126.70000000000002"
"32","50","0.3","0.5","74","4498.199999999998","1228.0891190680663","3270.1108809319335"
"37","50","0.35","0.5","3","231.60000000000005","69.91428571428571","161.68571428571428"
"35","50","0.3","0.5","22","1316.7","650.5460872460874","666.1539127539129"
"37","50","0.35","0.5","4","242.54999999999998","80.11428571428571","162.43571428571428"
"28","50","0.25","0.5","98","5339.749999999999","2382.3477089491425","2957.4022910508584"
"35","50","0.3","0.5","23","1331.2000000000003","662.546087246087","668.6539127539128"
"36","50","0.35","0.5","10","531.65","252.4448717948718","279.2051282051281"
"32","50","0.3","0.5","75","4547.599999999999","1245.9206980154347","3301.6793019845645"
"37","50","0.35","0.5","5","295.6500000000001","104.85714285714289","190.79285714285712"
"36","50","0.35","0.5","11","580.9999999999997","270.04487179487177","310.9551282051282"
"37","50","0.35","0.5","6","308.5","111.00714285714291","197.4928571428571"
"35","50","0.3","0.5","24","1462.1","736.1582084582085","725.9417915417915"
"33","50","0.3","0.5","52","2905.3","1222.4953444216603","1682.8046555783396"
"32","50","0.3","0.5","76","4596.7","1257.3778408725777","3339.322159127422"
"37","50","0.35","0.5","7","439.50000000000006","186.29047619047623","253.20952380952386"
"36","50","0.35","0.5","12","628.9999999999999","284.3115384615385","344.68846153846147"
"37","50","0.35","0.5","8","497.55","204.99047619047627","292.55952380952385"
"34","50","0.3","0.5","57","3264.9","1503.7776959329387","1761.122304067061"
"32","50","0.3","0.5","77","4612.800000000001","1265.1778408725777","3347.6221591274225"
"35","50","0.3","0.5","25","1559.9999999999998","773.2582084582083","786.7417915417916"
"37","50","0.35","0.5","9","569.5999999999999","229.99047619047622","339.60952380952386"
"31","50","0.3","0.5","73","4173.699999999999","2099.4352237030257","2074.264776296974"
"37","50","0.35","0.5","10","591.3000000000003","245.54047619047623","345.7595238095239"
"36","50","0.35","0.5","13","670.5499999999998","295.87820512820514","374.6717948717949"
"32","50","0.3","0.5","78","4664.2","1276.911174205911","3387.2888257940895"
"35","50","0.3","0.5","26","1624.8000000000002","810.3659007659007","814.4340992340992"
"37","50","0.35","0.5","11","644.6","276.9789377289378","367.6210622710623"
"34","50","0.3","0.5","58","3308.4","1505.4776959329386","1802.922304067061"
"31","50","0.3","0.5","74","4224.499999999998","2135.049509417311","2089.4504905826884"
"37","50","0.35","0.5","12","779.8","350.5178987678988","429.28210123210124"
"35","50","0.3","0.5","27","1654.4999999999995","836.5659007659009","817.9340992340992"
"33","50","0.3","0.5","53","2968.3","1255.6286777549938","1712.6713222450057"
"32","50","0.3","0.5","79","4677.5999999999985","1284.011174205911","3393.5888257940883"
"37","50","0.35","0.5","13","840.9499999999999","376.31789876789867","464.6321012321012"
"36","50","0.35","0.5","14","719.15","310.12820512820514","409.0217948717949"
"35","50","0.3","0.5","28","1712.7000000000005","865.3659007659006","847.3340992340992"
"37","50","0.35","0.5","14","855.1500000000005","390.16789876789875","464.98210123210123"
"28","50","0.25","0.5","99","5358.500000000002","2396.8477089491425","2961.652291050858"
"31","50","0.3","0.5","75","4239.3","2145.549509417311","2093.7504905826886"
"32","50","0.3","0.5","80","4678.599999999999","1284.2111742059112","3394.3888257940894"
"35","50","0.3","0.5","29","1725.7000000000003","873.5659007659006","852.1340992340993"
"37","50","0.35","0.5","15","877.5500000000002","405.8178987678988","471.7321012321012"
"35","50","0.3","0.5","30","1744.9000000000005","886.5659007659006","858.3340992340992"
"37","50","0.35","0.5","16","895.2","419.1178987678988","476.08210123210137"
"31","50","0.3","0.5","76","4254.899999999999","2155.3495094173113","2099.550490582689"
"34","50","0.3","0.5","59","3309.7999999999993","1506.177695932939","1803.622304067061"
"32","50","0.3","0.5","81","4687.3","1286.2111742059112","3401.088825794088"
"37","50","0.35","0.5","17","937.7500000000002","440.3345654345655","497.4154345654345"
"35","50","0.3","0.5","31","1748.9000000000003","887.865900765901","861.0340992340991"
"37","50","0.35","0.5","18","944.6999999999999","445.1845654345654","499.51543456543465"
"35","50","0.3","0.5","32","1794.6000000000004","912.788122988123","881.8118770118771"
"33","50","0.3","0.5","54","2991.0999999999985","1272.2286777549934","1718.871322245006"
"32","50","0.3","0.5","82","4732.599999999999","1299.1202651150022","3433.479734884998"
"31","50","0.3","0.5","77","4386.099999999999","2224.6832090510106","2161.4167909489884"
"37","50","0.35","0.5","19","951.7500000000003","450.48456543456535","501.26543456543465"
"35","50","0.3","0.5","33","1930.6000000000004","987.5500277500278","943.0499722499724"
"37","50","0.35","0.5","20","1081.15","525.7845654345654","555.3654345654345"
"28","50","0.25","0.5","100","5373.75","2407.597708949143","2966.1522910508575"
"32","50","0.3","0.5","83","4742.799999999998","1305.3202651150018","3437.479734884998"
"31","50","0.3","0.5","78","4486.800000000001","2254.111780479582","2232.688219520417"
"35","50","0.3","0.5","34","1959.3","1012.4500277500279","946.8499722499722"
"37","50","0.35","0.5","21","1138.8499999999997","547.0845654345654","591.7654345654345"
"36","50","0.35","0.5","15","729.2","317.4282051282051","411.7717948717949"
"37","50","0.35","0.5","22","1241.8499999999997","575.7012321012322","666.1487678987681"
"35","50","0.3","0.5","35","2032.1000000000004","1046.5500277500275","985.5499722499721"
"32","50","0.3","0.5","84","4756.7","1313.320265115002","3443.3797348849976"
"31","50","0.3","0.5","79","4639.4","2298.2117804795826","2341.1882195204175"
"36","50","0.35","0.5","16","817.9499999999998","374.15677655677666","443.79322344322344"
"37","50","0.35","0.5","23","1264.4500000000003","591.2512321012321","673.1987678987679"
"34","50","0.3","0.5","60","3313.9999999999995","1507.177695932939","1806.822304067061"
"36","50","0.35","0.5","17","869.2999999999997","395.6875457875457","473.6124542124543"
"31","50","0.3","0.5","80","4703.499999999999","2328.111780479582","2375.388219520418"
"37","50","0.35","0.5","24","1397.6999999999998","646.9124620477561","750.787537952244"
"32","50","0.3","0.5","85","4803.899999999998","1320.0869317816687","3483.813068218332"
"36","50","0.35","0.5","18","933.0000000000002","417.6375457875457","515.3624542124543"
"37","50","0.35","0.5","25","1540.2","681.1410334763276","859.0589665236726"
"34","50","0.3","0.5","61","3320.6000000000004","1508.177695932939","1812.4223040670608"
"31","50","0.3","0.5","81","4796.1","2381.1117804795826","2414.9882195204173"
"32","50","0.3","0.5","86","4855.4000000000015","1326.5202651150023","3528.8797348849976"
"36","50","0.35","0.5","19","952.0500000000002","435.2375457875458","516.8124542124542"
"37","50","0.35","0.5","26","1678.5000000000002","724.4252992105933","954.0747007894066"
"38","50","0.35","0.5","0","0","0","0"
"37","50","0.35","0.5","27","1769.9999999999995","754.0181563534506","1015.9818436465495"
"36","50","0.35","0.5","20","1003.0500000000002","460.9375457875458","542.1124542124543"
"31","50","0.3","0.5","82","4811.599999999999","2392.811780479582","2418.7882195204174"
"32","50","0.3","0.5","87","4942.3","1366.0028738106541","3576.2971261893463"
"38","50","0.35","0.5","1","32","21","11"
"37","50","0.35","0.5","28","1822.6499999999996","781.5497353008191","1041.100264699181"
"36","50","0.35","0.5","21","1093.2000000000003","513.4404869640163","579.7595130359837"
"34","50","0.3","0.5","62","3364.8000000000006","1513.6221403773836","1851.177859622616"
"37","50","0.35","0.5","29","1882.1999999999998","802.3664019674856","1079.8335980325144"
"31","50","0.3","0.5","83","4864.2","2424.8641614319636","2439.3358385680367"
"32","50","0.3","0.5","88","4957.2","1375.4028738106542","3581.7971261893454"
"38","50","0.35","0.5","2","57.04999999999999","42","15.050000000000004"
"37","50","0.35","0.5","30","1938.2000000000003","824.9830686341522","1113.2169313658478"
"32","50","0.3","0.5","89","4971.499999999999","1387.102873810654","3584.3971261893453"
"31","50","0.3","0.5","84","4919.6","2448.9732523410544","2470.6267476589455"
"38","50","0.35","0.5","3","197.65000000000003","73.94999999999999","123.7"
"37","50","0.35","0.5","31","2076.5499999999997","881.7727511738349","1194.7772488261653"
"36","50","0.35","0.5","22","1116.0499999999995","527.8904869640163","588.1595130359835"
"34","50","0.3","0.5","63","3410.4999999999995","1515.3221403773834","1895.1778596226166"
"32","50","0.3","0.5","90","4984","1395.2028738106542","3588.797126189346"
"37","50","0.35","0.5","32","2131.6999999999994","910.8394178405014","1220.8605821594986"
"36","50","0.35","0.5","23","1171.9999999999998","561.2904869640163","610.7095130359836"
"31","50","0.3","0.5","85","4979.499999999999","2467.7732523410536","2511.7267476589454"
"38","50","0.35","0.5","4","252.20000000000007","90.78636363636363","161.4136363636364"
"37","50","0.35","0.5","33","2268.9000000000005","962.799735300819","1306.100264699181"
"36","50","0.35","0.5","24","1232.55","584.9793758529053","647.5706241470948"
"32","50","0.3","0.5","91","5002.8","1404.2028738106542","3598.597126189345"
"38","50","0.35","0.5","5","305","111.1818181818182","193.8181818181818"
"31","50","0.3","0.5","86","4995.299999999999","2481.2732523410546","2514.0267476589456"
"37","50","0.35","0.5","34","2324.7000000000003","991.2843506854342","1333.4156493145654"
"34","50","0.3","0.5","64","3457.3999999999983","1521.7364260916688","1935.6635739083306"
"32","50","0.3","0.5","92","5052.3","1418.6028738106543","3633.6971261893455"
"36","50","0.35","0.5","25","1296.6000000000004","607.5657394892687","689.0342605107312"
"37","50","0.35","0.5","35","2348","1011.1843506854342","1336.8156493145657"
"31","50","0.3","0.5","87","5009.000000000001","2491.0732523410543","2517.9267476589453"
"36","50","0.35","0.5","26","1346.1499999999999","636.0657394892689","710.0842605107312"
"38","50","0.35","0.5","6","350.5","120.39610389610392","230.10389610389606"
"37","50","0.35","0.5","36","2398.5499999999997","1035.7176840187674","1362.8323159812326"
"36","50","0.35","0.5","27","1402.0499999999997","654.3300252035546","747.7199747964456"
"32","50","0.3","0.5","93","5060.200000000002","1424.5028738106541","3635.6971261893464"
"34","50","0.3","0.5","65","3461.5999999999995","1523.4364260916689","1938.1635739083306"
"31","50","0.3","0.5","88","5018.6","2496.8732523410545","2521.7267476589454"
"37","50","0.35","0.5","37","2494.2","1083.4624208608725","1410.7375791391273"
"36","50","0.35","0.5","28","1495.0500000000002","706.4847871083166","788.5652128916835"
"38","50","0.35","0.5","7","368.45","125.99610389610393","242.45389610389608"
"31","50","0.3","0.5","89","5146.3","2578.2256332934357","2568.0743667065644"
"36","50","0.35","0.5","29","1511.5499999999997","721.5847871083165","789.9652128916836"
"35","50","0.3","0.5","36","2091.2","1079.4357420357421","1011.7642579642579"
"34","50","0.3","0.5","66","3507.8","1525.436426091669","1982.3635739083304"
"36","50","0.35","0.5","30","1569.2500000000007","757.5181204416498","811.7318795583501"
"33","50","0.3","0.5","55","3084.599999999999","1320.2842333105489","1764.3157666894506"
"31","50","0.3","0.5","90","5159.800000000001","2592.125633293436","2567.6743667065643"
"35","50","0.3","0.5","37","2155.2000000000003","1101.335742035742","1053.864257964258"
"36","50","0.35","0.5","31","1706.3999999999996","802.0966918702211","904.3033081297789"
"34","50","0.3","0.5","67","3510.7","1526.1364260916694","1984.563573908331"
"35","50","0.3","0.5","38","2254.9000000000005","1173.3785991785992","1081.521400821401"
"33","50","0.3","0.5","56","3214.4","1374.3711111386035","1840.0288888613966"
"32","50","0.3","0.5","94","5109.799999999999","1441.420520869478","3668.3794791305218"
"31","50","0.3","0.5","91","5186.000000000001","2614.125633293435","2571.874366706564"
"36","50","0.35","0.5","32","1729.7499999999998","822.2966918702213","907.453308129779"
"38","50","0.35","0.5","8","414.1499999999998","131.64610389610394","282.50389610389607"
"35","50","0.3","0.5","39","2394.0000000000005","1247.9008214008215","1146.0991785991787"
"38","50","0.35","0.5","9","421.14999999999986","136.29610389610392","284.8538961038962"
"36","50","0.35","0.5","33","1748.7000000000003","837.1966918702213","911.503308129779"
"33","50","0.3","0.5","57","3232.8","1389.5711111386036","1843.2288888613969"
"38","50","0.35","0.5","10","469.5499999999998","141.29610389610394","328.2538961038961"
"34","50","0.3","0.5","68","3554.2999999999997","1527.1364260916687","2027.1635739083308"
"36","50","0.35","0.5","34","1755.7","847.4466918702213","908.253308129779"
"38","50","0.35","0.5","11","478.24999999999983","142.24610389610393","336.0038961038961"
"33","50","0.3","0.5","58","3370.5","1441.8615873290794","1928.6384126709202"
"34","50","0.3","0.5","69","3556.5999999999995","1526.8364260916692","2029.763573908331"
"38","50","0.35","0.5","12","604.9499999999999","203.64134199134196","401.308658008658"
"36","50","0.35","0.5","35","1881.0500000000004","916.4582303317599","964.5917696682405"
"35","50","0.3","0.5","40","2418.000000000001","1267.8008214008214","1150.1991785991784"
"31","50","0.3","0.5","92","5328","2674.8256332934357","2653.1743667065643"
"36","50","0.35","0.5","36","2021","956.7725160460454","1064.2274839539548"
"34","50","0.3","0.5","70","3561.599999999999","1526.8364260916687","2034.7635739083314"
"33","50","0.3","0.5","59","3435.2999999999997","1469.8615873290796","1965.4384126709206"
"38","50","0.35","0.5","13","736.9000000000002","217.291341991342","519.608658008658"
"36","50","0.35","0.5","37","2044.3","979.0225160460454","1065.2774839539547"
"31","50","0.3","0.5","93","5425.900000000001","2709.525633293435","2716.374366706564"
"34","50","0.3","0.5","71","3603.0999999999995","1529.9133491685918","2073.186650831408"
"35","50","0.3","0.5","41","2525.5000000000005","1325.756376956377","1199.7436230436233"
"33","50","0.3","0.5","60","3537.000000000002","1495.728253995746","2041.271746004254"
"36","50","0.35","0.5","38","2137.2","1012.2225160460455","1124.9774839539548"
"34","50","0.3","0.5","72","3607.9999999999986","1530.6133491685919","2077.3866508314077"
"38","50","0.35","0.5","14","800.2","238.29134199134197","561.908658008658"
"31","50","0.3","0.5","94","5529.600000000001","2741.1542047220073","2788.445795277992"
"36","50","0.35","0.5","39","2194.1","1049.4558493793786","1144.6441506206215"
"33","50","0.3","0.5","61","3634.8","1532.485396852889","2102.3146031471106"
"38","50","0.35","0.5","15","896.2000000000002","267.2246753246753","628.9753246753247"
"34","50","0.3","0.5","73","3652.5999999999995","1531.6133491685919","2120.9866508314076"
"36","50","0.35","0.5","40","2215.7","1067.3058493793787","1148.3941506206218"
"31","50","0.3","0.5","95","5657.799999999998","2797.520871388673","2860.279128611327"
"35","50","0.3","0.5","42","2660.600000000001","1371.6325674325674","1288.9674325674323"
"37","50","0.35","0.5","38","2543.6499999999996","1109.2124208608727","1434.437579139127"
"33","50","0.3","0.5","62","3728.3000000000006","1563.146935314428","2165.1530646855726"
"32","50","0.3","0.5","95","5166.299999999999","1449.6205208694773","3716.679479130523"
"36","50","0.35","0.5","41","2226.3000000000006","1076.1558493793789","1150.1441506206218"
"38","50","0.35","0.5","16","953.15","290.04610389610383","663.1038961038959"
"35","50","0.3","0.5","43","2723.4999999999995","1403.0039960039956","1320.4960039960038"
"31","50","0.3","0.5","96","5755.000000000001","2832.282409850212","2922.717590149788"
"33","50","0.3","0.5","63","3780.7999999999993","1595.891379758872","2184.9086202411277"
"36","50","0.35","0.5","42","2232.3500000000004","1081.4058493793787","1150.9441506206215"
"34","50","0.3","0.5","74","3654.0999999999985","1532.6133491685923","2121.4866508314076"
"37","50","0.35","0.5","39","2683.1500000000005","1171.793228941681","1511.3567710583193"
"32","50","0.3","0.5","96","5180.399999999999","1458.320520869478","3722.079479130521"
"31","50","0.3","0.5","97","5779.299999999998","2855.082409850211","2924.2175901497876"
"38","50","0.35","0.5","17","1007.3499999999997","304.8824675324676","702.4675324675325"
"35","50","0.3","0.5","44","2755.7999999999993","1428.203996003996","1327.596003996004"
"37","50","0.35","0.5","40","2705.4000000000005","1191.643228941681","1513.7567710583194"
"34","50","0.3","0.5","75","3655.5999999999985","1532.3133491685921","2123.286650831408"
"33","50","0.3","0.5","64","3843.000000000001","1615.691379758872","2227.3086202411278"
"38","50","0.35","0.5","18","1142.35","353.8450406318826","788.5049593681174"
"35","50","0.3","0.5","45","2813.6","1465.8039960039957","1347.796003996004"
"32","50","0.3","0.5","97","5193.1","1466.0205208694779","3727.0794791305225"
"38","50","0.35","0.5","19","1194.1999999999998","373.6736120604541","820.5263879395461"
"37","50","0.35","0.5","41","2765.4000000000005","1221.5023198507718","1543.8976801492283"
"34","50","0.3","0.5","76","3696.499999999999","1532.313349168592","2164.186650831408"
"33","50","0.3","0.5","65","3941.7000000000007","1671.491379758872","2270.208620241128"
"31","50","0.3","0.5","98","5878.999999999999","2899.249076516878","2979.750923483121"
"38","50","0.35","0.5","20","1251.45","388.9236120604541","862.5263879395455"
"37","50","0.35","0.5","42","2783.9999999999995","1238.052319850772","1545.9476801492283"
"32","50","0.3","0.5","98","5246.299999999997","1486.4205208694777","3759.8794791305213"
"38","50","0.35","0.5","21","1266.3499999999997","401.8736120604541","864.4763879395458"
"34","50","0.3","0.5","77","3697.0000000000005","1532.313349168592","2164.686650831408"
"31","50","0.3","0.5","99","5929.1","2924.9490765168784","3004.150923483122"
"33","50","0.3","0.5","66","3997.4000000000005","1697.080268647761","2300.319731352239"
"38","50","0.35","0.5","22","1280.95","413.17361206045416","867.7763879395458"
"31","50","0.3","0.5","100","6064","2990.702017693349","3073.2979823066507"
"37","50","0.35","0.5","43","2794.65","1247.602319850772","1547.0476801492284"
"34","50","0.3","0.5","78","3738.099999999999","1532.313349168592","2205.7866508314078"
"32","50","0.3","0.5","99","5249.699999999999","1489.3205208694776","3760.379479130522"
"35","50","0.3","0.5","46","2832.5999999999995","1482.3039960039957","1350.2960039960042"
"33","50","0.3","0.5","67","4054.5999999999995","1714.8374115049041","2339.7625884950958"
"38","50","0.35","0.5","23","1286.55","418.4236120604541","868.1263879395458"
"37","50","0.35","0.5","44","2804.300000000001","1254.2023198507723","1550.0976801492282"
"34","50","0.3","0.5","79","3825.399999999999","1601.6466825019256","2223.7533174980745"
"32","50","0.3","0.5","100","5339.600000000001","1535.1257840273724","3804.4742159726275"
"36","50","0.35","0.5","43","2280.0500000000006","1105.8793787911434","1174.170621208857"
"33","50","0.3","0.5","68","4072.4000000000015","1726.0374115049046","2346.362588495096"
"39","50","0.35","0.5","0","0","0","0"
"37","50","0.35","0.5","45","2930.9500000000016","1327.3023198507722","1603.6476801492286"
"35","50","0.3","0.5","47","2971.4","1550.8325674325677","1420.5674325674327"
"34","50","0.3","0.5","80","3892.3999999999987","1619.8466825019254","2272.5533174980737"
"38","50","0.35","0.5","24","1373.45","464.07361206045414","909.376387939546"
"37","50","0.35","0.5","46","2944.55","1342.2523198507722","1602.2976801492284"
"33","50","0.3","0.5","69","4083.1000000000004","1735.1374115049043","2347.9625884950956"
"39","50","0.35","0.5","1","69.99999999999999","25","44.99999999999999"
"37","50","0.35","0.5","47","3053.649999999999","1372.7912087396608","1680.8587912603396"
"36","50","0.35","0.5","44","2293.6499999999996","1113.0293787911435","1180.6206212088568"
"34","50","0.3","0.5","81","3996.3999999999996","1645.8466825019257","2350.553317498074"
