"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/05/2018 17:53:08:912 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"26","50","0.25","0","28","904.25","6","17","27"
"28","50","0.25","0","28","1474.4999999999998","8","22","20"
"30","50","0.25","0","22","933.5000000000001","15","19","16"
"31","50","0.3","0","13","444.4000000000001","4","27","19"
"27","50","0.25","0","28","1221.25","7","17","26"
"25","50","0.2","0","31","1531.1999999999998","9","28","13"
"32","50","0.3","0","3","5.200000000000001","2","21","27"
"29","50","0.25","0","27","1060.4999999999998","10","26","14"
"26","50","0.25","0","29","945.7499999999998","8","32","10"
"28","50","0.25","0","29","1479.7500000000005","7","22","21"
"30","50","0.25","0","23","936.5","8","18","24"
"27","50","0.25","0","29","1263.2499999999998","5","29","16"
"25","50","0.2","0","32","1574.4","9","19","22"
"31","50","0.3","0","14","487.9999999999998","6","21","23"
"32","50","0.3","0","4","123.29999999999998","2","30","18"
"29","50","0.25","0","28","1054.7499999999998","0","16","34"
"26","50","0.25","0","30","950.7500000000001","12","15","23"
"28","50","0.25","0","30","1525.7500000000005","7","18","25"
"30","50","0.25","0","24","1021.9999999999999","10","20","20"
"27","50","0.25","0","30","1268.0000000000002","11","19","20"
"25","50","0.2","0","33","1575.6000000000001","7","16","27"
"31","50","0.3","0","15","532.7999999999998","6","19","25"
"32","50","0.3","0","5","243.09999999999997","4","22","24"
"29","50","0.25","0","29","1137.2499999999998","12","25","13"
"26","50","0.25","0","31","1068.25","4","22","24"
"28","50","0.25","0","31","1569.25","7","26","17"
"27","50","0.25","0","31","1386.0000000000002","5","14","31"
"25","50","0.2","0","34","1617.0000000000005","5","32","13"
"30","50","0.25","0","25","1026.2499999999998","8","26","16"
"32","50","0.3","0","6","285.69999999999993","5","21","24"
"31","50","0.3","0","16","576.3999999999999","6","27","17"
"29","50","0.25","0","30","1173.2499999999998","5","22","23"
"26","50","0.25","0","32","1107.7499999999998","5","22","23"
"28","50","0.25","0","32","1683.7499999999998","3","24","23"
"27","50","0.25","0","32","1424","5","33","12"
"25","50","0.2","0","35","1619.9999999999998","10","20","20"
"30","50","0.25","0","26","1068.5","6","16","28"
"32","50","0.3","0","7","330.4","5","22","23"
"29","50","0.25","0","31","1212.4999999999995","7","15","28"
"31","50","0.3","0","17","618.9","7","18","25"
"26","50","0.25","0","33","1192.7500000000005","7","25","18"
"28","50","0.25","0","33","1727.25","9","15","26"
"25","50","0.2","0","36","1659.1999999999996","6","13","31"
"27","50","0.25","0","33","1469.5000000000002","13","20","17"
"30","50","0.25","0","27","1108.5","7","20","23"
"32","50","0.3","0","8","375.1000000000001","5","23","22"
"29","50","0.25","0","32","1332.0000000000005","4","29","17"
"31","50","0.3","0","18","617.6","5","23","22"
"26","50","0.25","0","34","1315.7500000000002","6","14","30"
"28","50","0.25","0","34","1768.7500000000007","8","27","15"
"25","50","0.2","0","37","1702.1999999999996","8","30","12"
"30","50","0.25","0","28","1148.7499999999995","4","32","14"
"27","50","0.25","0","34","1545.7500000000002","3","18","29"
"32","50","0.3","0","9","419.50000000000006","5","21","24"
"29","50","0.25","0","33","1447.7499999999998","4","25","21"
"31","50","0.3","0","19","700.5","5","26","19"
"26","50","0.25","0","35","1397.5000000000005","9","28","13"
"28","50","0.25","0","35","1765.25","4","19","27"
"25","50","0.2","0","38","1702.0000000000005","7","29","14"
"30","50","0.25","0","29","1232.5","9","19","22"
"27","50","0.25","0","35","1549.2500000000002","11","25","14"
"32","50","0.3","0","10","463.59999999999985","5","24","21"
"29","50","0.25","0","34","1449.5000000000002","5","17","28"
"26","50","0.25","0","36","1437.5000000000002","8","25","17"
"31","50","0.3","0","20","742.3999999999999","4","22","24"
"28","50","0.25","0","36","1804.7500000000002","6","16","28"
"25","50","0.2","0","39","1700.0000000000005","3","8","39"
"30","50","0.25","0","30","1356.2499999999998","10","14","26"
"27","50","0.25","0","36","1550.7500000000007","9","22","19"
"32","50","0.3","0","11","465.5","4","18","28"
"29","50","0.25","0","35","1448.9999999999995","5","27","18"
"31","50","0.3","0","21","784.6999999999998","5","26","19"
"26","50","0.25","0","37","1478.5000000000007","6","7","37"
"28","50","0.25","0","37","1809.0000000000002","9","32","9"
"25","50","0.2","0","40","1822.3999999999999","8","16","26"
"30","50","0.25","0","31","1401.0000000000005","8","26","16"
"27","50","0.25","0","37","1594.2500000000002","8","8","34"
"32","50","0.3","0","12","544.6999999999998","4","32","14"
"29","50","0.25","0","36","1530.0000000000002","9","21","20"
"26","50","0.25","0","38","1482.7500000000002","11","20","19"
"31","50","0.3","0","22","825.7000000000003","4","17","29"
"28","50","0.25","0","38","1814.2500000000007","13","22","15"
"30","50","0.25","0","32","1398.5000000000002","5","29","16"
"25","50","0.2","0","41","1826.2000000000005","9","33","8"
"27","50","0.25","0","38","1637.5","9","22","19"
"32","50","0.3","0","13","585.8000000000001","11","14","25"
"29","50","0.25","0","37","1571.2500000000002","7","16","27"
"26","50","0.25","0","39","1479.000000000001","4","29","17"
"31","50","0.3","0","23","826.3999999999999","7","27","16"
"28","50","0.25","0","39","1854.75","6","18","26"
"30","50","0.25","0","33","1517.4999999999998","5","7","38"
"25","50","0.2","0","42","1869.5999999999995","10","21","19"
"27","50","0.25","0","39","1723","10","27","13"
"32","50","0.3","0","14","585.7","8","23","19"
"29","50","0.25","0","38","1613.75","9","29","12"
"26","50","0.25","0","40","1478.7500000000005","6","13","31"
"28","50","0.25","0","40","1897.2500000000002","9","21","20"
"31","50","0.3","0","24","900.6999999999999","3","19","28"
"30","50","0.25","0","34","1528.4999999999995","18","14","18"
"25","50","0.2","0","43","1911.1999999999998","7","10","33"
"27","50","0.25","0","40","1805","8","7","35"
"32","50","0.3","0","15","585.6000000000001","5","25","20"
"29","50","0.25","0","39","1615.4999999999998","9","25","16"
"26","50","0.25","0","41","1601.0000000000005","11","27","12"
"28","50","0.25","0","41","1935.7499999999998","5","29","16"
"25","50","0.2","0","44","1914.8","8","26","16"
"30","50","0.25","0","35","1609.7499999999998","8","25","17"
"31","50","0.3","0","25","940.5999999999999","8","27","15"
"27","50","0.25","0","41","1813.9999999999998","15","18","17"
"32","50","0.3","0","16","589.1","5","20","25"
"29","50","0.25","0","40","1657","7","8","35"
"26","50","0.25","0","42","1643.5000000000002","12","17","21"
"25","50","0.2","0","45","1954.2","6","28","16"
"30","50","0.25","0","36","1612.5000000000002","10","22","18"
"27","50","0.25","0","42","1893.2500000000002","7","27","16"
"31","50","0.3","0","26","936.5000000000002","4","21","25"
"28","50","0.25","0","42","2057.25","7","11","32"
"29","50","0.25","0","41","1784","15","18","17"
"32","50","0.3","0","17","707.5999999999999","3","28","19"
"26","50","0.25","0","43","1767","9","16","25"
"25","50","0.2","0","46","1998.0000000000005","8","10","32"
"30","50","0.25","0","37","1650.7499999999998","3","10","37"
"27","50","0.25","0","43","2016.2500000000005","7","18","25"
"31","50","0.3","0","27","978.9000000000001","9","20","21"
"28","50","0.25","0","43","2180.7500000000005","11","19","20"
"29","50","0.25","0","42","1785.0000000000005","7","27","16"
"32","50","0.3","0","18","710.0000000000001","9","14","27"
"26","50","0.25","0","44","1847","5","31","14"
"25","50","0.2","0","47","2000.9999999999998","9","18","23"
"30","50","0.25","0","38","1776.5000000000002","12","20","18"
"27","50","0.25","0","44","2059.2500000000005","8","22","20"
"28","50","0.25","0","44","2219.25","4","36","10"
"31","50","0.3","0","28","1102.0000000000005","7","23","20"
"32","50","0.3","0","19","747.8000000000001","5","19","26"
"26","50","0.25","0","45","1846.9999999999995","7","18","25"
"25","50","0.2","0","48","1998.8000000000004","4","39","7"
"27","50","0.25","0","45","2064.0000000000005","8","26","16"
"30","50","0.25","0","39","1818.0000000000002","9","32","9"
"29","50","0.25","0","43","1902.2500000000005","5","19","26"
"28","50","0.25","0","45","2267.5000000000005","15","18","17"
"31","50","0.3","0","29","1107.5","7","24","19"
"26","50","0.25","0","46","1846.0000000000002","6","19","25"
"32","50","0.3","0","20","789","6","32","12"
"25","50","0.2","0","49","2007.6000000000001","15","18","17"
"27","50","0.25","0","46","2182.75","4","12","34"
"29","50","0.25","0","44","1903.0000000000002","7","18","25"
"30","50","0.25","0","40","1824.2499999999998","11","18","21"
"28","50","0.25","0","46","2308.499999999999","9","18","23"
"26","50","0.25","0","47","1888.75","6","30","14"
"32","50","0.3","0","21","787.0999999999999","5","17","28"
"25","50","0.2","0","50","2010.7999999999993","10","13","27"
"31","50","0.3","0","30","1153.3000000000004","7","20","23"
"27","50","0.25","0","47","2184.5","9","24","17"
"29","50","0.25","0","45","1943.9999999999995","5","34","11"
"30","50","0.25","0","41","1869.5000000000002","11","13","26"
"28","50","0.25","0","47","2388","5","22","23"
"26","50","0.25","0","48","1967.75","7","15","28"
"25","50","0.2","0","51","2134","8","30","12"
"32","50","0.3","0","22","783.4","5","18","27"
"31","50","0.3","0","31","1198.2000000000003","7","17","26"
"27","50","0.25","0","48","2178.2500000000005","3","26","21"
"29","50","0.25","0","46","1985.9999999999998","10","18","22"
"30","50","0.25","0","42","1868.25","5","36","9"
"28","50","0.25","0","48","2391.5","6","25","19"
"26","50","0.25","0","49","2008.2500000000002","8","16","26"
"25","50","0.2","0","52","2177.2","10","24","16"
"32","50","0.3","0","23","826.8000000000002","7","28","15"
"27","50","0.25","0","49","2218.500000000001","6","17","27"
"31","50","0.3","0","32","1279.8999999999996","5","27","18"
"29","50","0.25","0","47","2024.7500000000002","6","16","28"
"30","50","0.25","0","43","1873.7499999999998","13","23","14"
"28","50","0.25","0","49","2392.5000000000005","5","18","27"
"26","50","0.25","0","50","2050.75","7","32","11"
"25","50","0.2","0","53","2218.6000000000004","6","8","36"
"32","50","0.3","0","24","942.6999999999998","4","22","24"
"27","50","0.25","0","50","2300.0000000000014","7","25","18"
"29","50","0.25","0","48","2025.7499999999998","6","31","13"
"31","50","0.3","0","33","1278.9","5","21","24"
"30","50","0.25","0","44","1874.7499999999998","8","10","32"
"28","50","0.25","0","50","2390.5000000000005","4","23","23"
"25","50","0.2","0","54","2346.1999999999994","13","18","19"
"26","50","0.25","0","51","2058.7499999999995","15","16","19"
"27","50","0.25","0","51","2421.0000000000005","7","22","21"
"32","50","0.3","0","25","977.8","2","21","27"
"29","50","0.25","0","49","2143.7500000000005","6","22","22"
"31","50","0.3","0","34","1278.2000000000003","5","14","31"
"30","50","0.25","0","45","2001.2500000000002","14","22","14"
"28","50","0.25","0","51","2429.5","4","25","21"
"25","50","0.2","0","55","2463.2","3","31","16"
"26","50","0.25","0","52","2099.4999999999995","8","21","21"
"27","50","0.25","0","52","2465.2500000000005","7","16","27"
"32","50","0.3","0","26","1021.7999999999998","7","26","17"
"29","50","0.25","0","50","2220.4999999999995","4","16","30"
"31","50","0.3","0","35","1277.8000000000002","5","32","13"
"30","50","0.25","0","46","2044.75","10","29","11"
"28","50","0.25","0","52","2433.0000000000005","4","23","23"
"25","50","0.2","0","56","2509.799999999999","12","18","20"
"26","50","0.25","0","53","2133.5000000000005","1","23","26"
"27","50","0.25","0","53","2507.25","5","25","20"
"32","50","0.3","0","27","1139.8","4","14","32"
"29","50","0.25","0","51","2343.250000000001","7","28","15"
"31","50","0.3","0","36","1368.2000000000003","20","19","11"
"30","50","0.25","0","47","2161.75","4","10","36"
"28","50","0.25","0","53","2437.2500000000005","6","20","24"
"25","50","0.2","0","57","2547.7999999999993","5","13","32"
"27","50","0.25","0","54","2510.4999999999995","10","23","17"
"26","50","0.25","0","54","2257.5","8","23","19"
"32","50","0.3","0","28","1175","3","29","18"
"29","50","0.25","0","52","2382.9999999999995","8","19","23"
"30","50","0.25","0","48","2172.25","19","15","16"
"31","50","0.3","0","37","1369","11","13","26"
"28","50","0.25","0","54","2480.25","7","28","15"
"25","50","0.2","0","58","2554.199999999999","12","23","15"
"27","50","0.25","0","55","2549.75","3","18","29"
"29","50","0.25","0","53","2423.7500000000005","7","20","23"
"26","50","0.25","0","55","2338.750000000001","8","18","24"
"30","50","0.25","0","49","2175.5","11","28","11"
"31","50","0.3","0","38","1369.7000000000005","7","18","25"
"32","50","0.3","0","29","1218.2999999999997","12","26","12"
"28","50","0.25","0","55","2519.9999999999995","6","21","23"
"25","50","0.2","0","59","2634.8","7","26","17"
"27","50","0.25","0","56","2592.2499999999995","11","18","21"
"29","50","0.25","0","54","2429.0000000000005","7","27","16"
"26","50","0.25","0","56","2338.250000000001","5","29","16"
"30","50","0.25","0","50","2298.7499999999995","10","19","21"
"32","50","0.3","0","30","1218.4","7","14","29"
"31","50","0.3","0","39","1368.3000000000006","4","31","15"
"28","50","0.25","0","56","2519.5000000000005","8","13","29"
"25","50","0.2","0","60","2637.599999999999","8","12","30"
"27","50","0.25","0","57","2625.0000000000005","2","30","18"
"29","50","0.25","0","55","2429.7500000000005","7","18","25"
"26","50","0.25","0","57","2337.7499999999995","8","14","28"
"30","50","0.25","0","51","2337.9999999999995","6","11","33"
"32","50","0.3","0","31","1299.1999999999996","8","22","20"
"31","50","0.3","0","40","1492","10","19","21"
"28","50","0.25","0","57","2561.75","6","27","17"
"25","50","0.2","0","61","2762.3999999999996","11","21","18"
"29","50","0.25","0","56","2468.0000000000005","6","22","22"
"27","50","0.25","0","58","2629","12","17","21"
"26","50","0.25","0","58","2377.5000000000005","8","25","17"
"28","50","0.25","0","58","2598.25","5","26","19"
"30","50","0.25","0","52","2377.75","6","28","16"
"31","50","0.3","0","41","1604.2999999999993","1","16","33"
"32","50","0.3","0","32","1296.6999999999998","5","31","14"
"25","50","0.2","0","62","2843.399999999999","6","32","12"
"29","50","0.25","0","57","2472.25","8","27","15"
"27","50","0.25","0","59","2626.25","6","17","27"
"26","50","0.25","0","59","2376.9999999999995","8","16","26"
"28","50","0.25","0","59","2637.2500000000005","5","5","40"
"30","50","0.25","0","53","2381.750000000001","9","31","10"
"31","50","0.3","0","42","1728.5000000000002","12","28","10"
"32","50","0.3","0","33","1376.1999999999998","7","13","30"
"25","50","0.2","0","63","2965.5999999999995","7","15","28"
"29","50","0.25","0","58","2473.5000000000005","6","16","28"
"27","50","0.25","0","60","2629.2500000000005","9","24","17"
"26","50","0.25","0","60","2373.75","5","28","17"
"25","50","0.2","0","64","3001.999999999999","4","25","21"
"30","50","0.25","0","54","2420.2500000000005","4","16","30"
"31","50","0.3","0","43","1731.1000000000004","11","24","15"
"29","50","0.25","0","59","2513.4999999999995","8","17","25"
"27","50","0.25","0","61","2669.250000000001","7","25","18"
"28","50","0.25","0","60","2650.9999999999995","22","14","14"
"32","50","0.3","0","34","1415.0000000000002","9","22","19"
"26","50","0.25","0","61","2372.0000000000005","7","20","23"
"25","50","0.2","0","65","3126.2","9","28","13"
"30","50","0.25","0","55","2427","15","19","16"
"31","50","0.3","0","44","1767.9000000000005","4","12","34"
"27","50","0.25","0","62","2792.2500000000005","6","14","30"
"29","50","0.25","0","60","2595.5","6","32","12"
"28","50","0.25","0","61","2699.75","16","19","15"
"32","50","0.3","0","35","1413.3999999999999","5","28","17"
"26","50","0.25","0","62","2450.500000000001","6","17","27"
"25","50","0.2","0","66","3129.8","8","11","31"
"30","50","0.25","0","56","2507","8","23","19"
"27","50","0.25","0","63","2793.25","8","25","17"
"29","50","0.25","0","61","2677.25","9","19","22"
"31","50","0.3","0","45","1770.1999999999996","11","21","18"
"28","50","0.25","0","62","2741.4999999999995","8","21","21"
"32","50","0.3","0","36","1450.9","2","16","32"
"26","50","0.25","0","63","2573.250000000001","6","30","14"
"25","50","0.2","0","67","3134.3999999999996","10","19","21"
"30","50","0.25","0","57","2507.25","7","17","26"
"27","50","0.25","0","64","2831","6","29","15"
"29","50","0.25","0","62","2717.0000000000005","7","18","25"
"31","50","0.3","0","46","1766","6","29","15"
"28","50","0.25","0","63","2744.2499999999995","9","17","24"
"32","50","0.3","0","37","1450.2999999999997","9","21","20"
"26","50","0.25","0","64","2652.25","8","18","24"
"25","50","0.2","0","68","3174.0000000000005","5","33","12"
"30","50","0.25","0","58","2547.7500000000005","5","27","18"
"29","50","0.25","0","63","2719.5000000000005","6","31","13"
"27","50","0.25","0","65","2950.000000000001","5","8","37"
"28","50","0.25","0","64","2861.750000000001","3","29","18"
"31","50","0.3","0","47","1766.4","7","16","27"
"26","50","0.25","0","65","2687.7499999999995","4","17","29"
"32","50","0.3","0","38","1451.6","7","26","17"
"25","50","0.2","0","69","3217.4","9","9","32"
"30","50","0.25","0","59","2586.2500000000005","4","34","12"
"27","50","0.25","0","66","3076.5","15","18","17"
"28","50","0.25","0","65","2866.7499999999995","13","15","22"
"29","50","0.25","0","64","2757.7499999999986","6","17","27"
"32","50","0.3","0","39","1492.9999999999995","5","16","29"
"26","50","0.25","0","66","2687.250000000001","4","30","16"
"25","50","0.2","0","70","3266.8000000000006","15","10","25"
"31","50","0.3","0","48","1804.0000000000002","6","21","23"
"29","50","0.25","0","65","2802.4999999999995","12","17","21"
"28","50","0.25","0","66","2908.9999999999986","10","20","20"
"27","50","0.25","0","67","3124.4999999999995","15","25","10"
"30","50","0.25","0","60","2626.75","6","15","29"
"32","50","0.3","0","40","1491.9999999999998","8","23","19"
"26","50","0.25","0","67","2691","12","18","20"
"25","50","0.2","0","71","3269.6000000000004","8","27","15"
"29","50","0.25","0","66","2841.000000000001","4","28","18"
"31","50","0.3","0","49","1924.0000000000005","6","35","9"
"28","50","0.25","0","67","2946.000000000001","3","26","21"
"27","50","0.25","0","68","3168.5000000000005","9","18","23"
"30","50","0.25","0","61","2636.75","18","14","18"
"32","50","0.3","0","41","1489.2000000000003","5","27","18"
"26","50","0.25","0","68","2735.75","12","19","19"
"25","50","0.2","0","72","3309.4000000000005","6","28","16"
"29","50","0.25","0","67","2924.0000000000005","10","19","21"
"31","50","0.3","0","50","2048.8","12","17","21"
"27","50","0.25","0","69","3206.75","6","16","28"
"28","50","0.25","0","68","3067","4","19","27"
"30","50","0.25","0","62","2638.25","8","24","18"
"32","50","0.3","0","42","1528.6","3","21","26"
"26","50","0.25","0","69","2782.0000000000005","9","21","20"
"25","50","0.2","0","73","3308.2","4","6","40"
"29","50","0.25","0","68","2923.9999999999995","8","17","25"
"28","50","0.25","0","69","3107","6","24","20"
"27","50","0.25","0","70","3245.250000000001","4","35","11"
"31","50","0.3","0","51","2051.7","11","17","22"
"30","50","0.25","0","63","2678.25","8","26","16"
"32","50","0.3","0","43","1528.2000000000003","5","20","25"
"26","50","0.25","0","70","2820.750000000001","3","19","28"
"25","50","0.2","0","74","3322.2","21","18","11"
"29","50","0.25","0","69","2928.25","7","26","17"
"28","50","0.25","0","70","3106.250000000001","7","27","16"
"27","50","0.25","0","71","3292.0000000000005","12","25","13"
"31","50","0.3","0","52","2055.7999999999997","8","28","14"
"30","50","0.25","0","64","2721.2500000000005","7","12","31"
"32","50","0.3","0","44","1530.8","5","28","17"
"26","50","0.25","0","71","2818.75","3","29","18"
"25","50","0.2","0","75","3366.8","12","26","12"
"29","50","0.25","0","70","2968.5","8","15","27"
"27","50","0.25","0","72","3369.5","6","12","32"
"28","50","0.25","0","71","3150.7499999999995","7","18","25"
"31","50","0.3","0","53","2136.2000000000007","7","13","30"
"30","50","0.25","0","65","2805.7500000000005","13","22","15"
"32","50","0.3","0","45","1529.3999999999996","7","14","29"
"25","50","0.2","0","76","3405.800000000001","5","13","32"
"26","50","0.25","0","72","2821.5","9","23","18"
"29","50","0.25","0","71","3007.4999999999995","6","25","19"
"27","50","0.25","0","73","3500.5000000000014","18","11","21"
"30","50","0.25","0","66","2922.5000000000005","5","28","17"
"31","50","0.3","0","54","2180.3000000000006","11","24","15"
"28","50","0.25","0","72","3232.5","11","17","22"
"32","50","0.3","0","46","1529.7999999999997","10","23","17"
"25","50","0.2","0","77","3453.2000000000016","13","20","17"
"26","50","0.25","0","73","2829.499999999999","13","12","25"
"29","50","0.25","0","72","3011.4999999999995","10","23","17"
"27","50","0.25","0","74","3581.0000000000005","9","25","16"
"30","50","0.25","0","67","3002.0000000000005","6","13","31"
"28","50","0.25","0","73","3271.999999999999","5","26","19"
"31","50","0.3","0","55","2179.7999999999997","7","19","24"
"32","50","0.3","0","47","1566.0999999999997","5","21","24"
"25","50","0.2","0","78","3529.4000000000005","3","32","15"
"26","50","0.25","0","74","2831.2499999999995","8","21","21"
"29","50","0.25","0","73","3095.2500000000005","9","13","28"
"27","50","0.25","0","75","3621.2500000000005","7","30","13"
"30","50","0.25","0","68","3048.75","14","18","18"
"28","50","0.25","0","74","3271.75","8","23","19"
"31","50","0.3","0","56","2219.5999999999995","7","25","18"
"32","50","0.3","0","48","1605.7000000000005","5","29","16"
"25","50","0.2","0","79","3536.8000000000006","13","17","20"
"26","50","0.25","0","75","2829.75","6","30","14"
"29","50","0.25","0","74","3174.250000000001","6","24","20"
"27","50","0.25","0","76","3740.7500000000005","4","18","28"
"30","50","0.25","0","69","3129.7500000000005","8","24","18"
"28","50","0.25","0","75","3312.999999999999","6","14","30"
"31","50","0.3","0","57","2219.8","5","19","26"
"32","50","0.3","0","49","1649.0000000000002","9","14","27"
"26","50","0.25","0","76","2873.7499999999995","7","22","21"
"29","50","0.25","0","75","3174.749999999999","8","23","19"
"27","50","0.25","0","77","3864.0000000000005","10","17","23"
"25","50","0.2","0","80","3580","9","12","29"
"28","50","0.25","0","76","3353.2499999999995","8","25","17"
"30","50","0.25","0","70","3169.5000000000005","6","20","24"
"32","50","0.3","0","50","1644.5000000000007","6","22","22"
"31","50","0.3","0","58","2222.5000000000005","9","23","18"
"26","50","0.25","0","77","2872.9999999999986","6","12","32"
"29","50","0.25","0","76","3260.7500000000005","8","17","25"
"27","50","0.25","0","78","3905","7","26","17"
"28","50","0.25","0","77","3349.7500000000005","5","29","16"
"30","50","0.25","0","71","3288.000000000001","4","19","27"
"32","50","0.3","0","51","1643.3000000000004","6","27","17"
"31","50","0.3","0","59","2216.500000000001","3","22","25"
"26","50","0.25","0","78","2873.5","6","28","16"
"25","50","0.2","0","81","3695.600000000001","1","33","16"
"29","50","0.25","0","77","3299.5000000000005","5","24","21"
"27","50","0.25","0","79","4024.0000000000005","5","22","23"
"28","50","0.25","0","78","3389.9999999999995","4","17","29"
"30","50","0.25","0","72","3293.0000000000005","8","27","15"
"32","50","0.3","0","52","1647.1","8","17","25"
"31","50","0.3","0","60","2299.7","11","23","16"
"25","50","0.2","0","82","3739.0000000000005","8","26","16"
"29","50","0.25","0","78","3419.75","7","20","23"
"26","50","0.25","0","79","2915.749999999999","11","24","15"
"27","50","0.25","0","80","4027.5","10","14","26"
"28","50","0.25","0","79","3392.2499999999995","10","22","18"
"30","50","0.25","0","73","3291.7499999999995","6","22","22"
"32","50","0.3","0","53","1682.1000000000004","4","23","23"
"31","50","0.3","0","61","2333.5","4","20","26"
"29","50","0.25","0","79","3458.000000000001","4","30","16"
"26","50","0.25","0","80","2961.2499999999995","10","12","28"
"27","50","0.25","0","81","4028.5","7","24","19"
"25","50","0.2","0","83","3779.2","4","17","29"
"30","50","0.25","0","74","3291.4999999999995","6","12","32"
"32","50","0.3","0","54","1685","11","24","15"
"31","50","0.3","0","62","2375.6000000000004","12","25","13"
"26","50","0.25","0","81","2965.2499999999995","10","23","17"
"29","50","0.25","0","80","3502.0000000000005","10","14","26"
"28","50","0.25","0","80","3474.2499999999995","10","23","17"
"27","50","0.25","0","82","4148.500000000001","8","27","15"
"25","50","0.2","0","84","3902.400000000001","8","19","23"
"30","50","0.25","0","75","3337.2500000000005","12","22","16"
"32","50","0.3","0","55","1802.5","5","18","27"
"26","50","0.25","0","82","3002.2499999999995","4","32","14"
"31","50","0.3","0","63","2456.9999999999995","11","15","24"
"25","50","0.2","0","85","3984.400000000002","7","31","12"
"27","50","0.25","0","83","4150.500000000001","6","14","30"
"29","50","0.25","0","81","3579.750000000001","6","22","22"
"28","50","0.25","0","81","3478.7499999999995","7","16","27"
"30","50","0.25","0","76","3379.7499999999995","10","23","17"
"32","50","0.3","0","56","1802.1000000000001","8","20","22"
"31","50","0.3","0","64","2496.6999999999994","6","18","26"
"26","50","0.25","0","83","3003.4999999999995","7","12","31"
"27","50","0.25","0","84","4155.250000000001","14","20","16"
"28","50","0.25","0","82","3600.249999999999","9","25","16"
"29","50","0.25","0","82","3578.750000000002","6","24","20"
"30","50","0.25","0","77","3423.500000000002","7","16","27"
"25","50","0.2","0","86","4073.4000000000015","14","18","18"
"32","50","0.3","0","57","1842.9000000000008","5","26","19"
"26","50","0.25","0","84","3050.5000000000005","14","19","17"
"31","50","0.3","0","65","2498.2000000000003","6","28","16"
"27","50","0.25","0","85","4189.75","2","26","22"
"28","50","0.25","0","83","3597.7499999999995","6","24","20"
"29","50","0.25","0","83","3703.5","6","19","25"
"30","50","0.25","0","78","3461.4999999999995","4","26","20"
"25","50","0.2","0","87","4155.800000000002","8","14","28"
"32","50","0.3","0","58","1841.2000000000003","4","23","23"
"26","50","0.25","0","85","3091","8","30","12"
"31","50","0.3","0","66","2542.2","10","20","20"
"27","50","0.25","0","86","4236.75","16","19","15"
"28","50","0.25","0","84","3717.7499999999986","5","12","33"
"29","50","0.25","0","84","3701.7499999999995","4","26","20"
"30","50","0.25","0","79","3581.0000000000005","7","28","15"
"32","50","0.3","0","59","1842.8","4","17","29"
"25","50","0.2","0","88","4157.000000000001","5","21","24"
"31","50","0.3","0","67","2579.0999999999995","5","10","35"
"26","50","0.25","0","86","3133.000000000001","8","18","24"
"27","50","0.25","0","87","4240","13","13","24"
"28","50","0.25","0","85","3760.75","9","19","22"
"30","50","0.25","0","80","3626.0000000000005","8","20","22"
"29","50","0.25","0","85","3701","5","17","28"
"32","50","0.3","0","60","1840.3999999999996","3","29","18"
"25","50","0.2","0","89","4283.200000000002","10","29","11"
"26","50","0.25","0","87","3174.999999999998","9","17","24"
"27","50","0.25","0","88","4280.000000000001","6","23","21"
"28","50","0.25","0","86","3759.0000000000005","5","36","9"
"31","50","0.3","0","68","2579.2999999999997","8","27","15"
"30","50","0.25","0","81","3622.250000000001","4","14","32"
"25","50","0.2","0","90","4327.400000000001","11","19","20"
"32","50","0.3","0","61","1877.6999999999996","6","27","17"
"26","50","0.25","0","88","3179.499999999999","8","31","11"
"28","50","0.25","0","87","3847.999999999999","15","18","17"
"27","50","0.25","0","89","4319.750000000001","6","28","16"
"29","50","0.25","0","86","3780.5","6","19","25"
"25","50","0.2","0","91","4323.000000000001","2","14","34"
"32","50","0.3","0","62","1959.5999999999997","7","11","32"
"30","50","0.25","0","82","3665.2499999999995","7","22","21"
"31","50","0.3","0","69","2571.7","2","30","18"
"26","50","0.25","0","89","3217.4999999999986","6","20","24"
"27","50","0.25","0","90","4404.000000000001","8","20","22"
"30","50","0.25","0","83","3701.500000000002","5","30","15"
"25","50","0.2","0","92","4328.2","10","24","16"
"29","50","0.25","0","87","3823.2500000000005","7","34","9"
"32","50","0.3","0","63","2001.3000000000006","11","17","22"
"28","50","0.25","0","88","3853.2499999999995","13","12","25"
"31","50","0.3","0","70","2571.899999999999","5","20","25"
"26","50","0.25","0","90","3340.0000000000005","10","9","31"
"27","50","0.25","0","91","4445","9","12","29"
"30","50","0.25","0","84","3743.2500000000014","6","16","28"
"29","50","0.25","0","88","3872.750000000002","16","15","19"
"32","50","0.3","0","64","2041.1000000000004","7","28","15"
"25","50","0.2","0","93","4369.800000000002","8","34","8"
"28","50","0.25","0","89","3976.7499999999995","9","21","20"
"26","50","0.25","0","91","3338.4999999999995","5","28","17"
"31","50","0.3","0","71","2571.4999999999995","8","12","30"
"27","50","0.25","0","92","4446.75","7","29","14"
"29","50","0.25","0","89","3926.9999999999995","20","18","12"
