"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/05/2018 18:32:22:408 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"7","50","0.05","0","6","307.34999999999997","3","25","22"
"2","50","0","0","8","353.99999999999983","2","28","20"
"8","50","0.05","0","10","550.8999999999997","3","29","18"
"5","50","0","0","8","293.99999999999994","9","19","22"
"4","50","0","0","5","232.99999999999991","5","22","23"
"3","50","0","0","13","428.00000000000006","5","25","20"
"6","50","0.05","0","7","394.95","6","25","19"
"7","50","0.05","0","7","311.20000000000005","4","25","21"
"1","50","0","0","3","99.99999999999999","1","28","21"
"3","50","0","0","14","515","7","26","17"
"4","50","0","0","6","319.9999999999999","7","24","19"
"6","50","0.05","0","8","439.7000000000001","5","25","20"
"5","50","0","0","9","378.99999999999994","5","17","28"
"2","50","0","0","9","396.99999999999994","3","23","24"
"7","50","0.05","0","8","355.1000000000001","4","23","23"
"8","50","0.05","0","11","552.65","2","26","22"
"3","50","0","0","15","562.9999999999998","8","23","19"
"4","50","0","0","7","444","4","21","25"
"2","50","0","0","10","402.99999999999994","6","25","19"
"8","50","0.05","0","12","673.5000000000001","1","27","22"
"3","50","0","0","16","649.9999999999997","7","21","22"
"1","50","0","0","4","222.99999999999997","3","21","26"
"5","50","0","0","10","466.00000000000006","7","23","20"
"4","50","0","0","8","488.99999999999994","5","25","20"
"6","50","0.05","0","9","484.6000000000001","5","25","20"
"8","50","0.05","0","13","796.1999999999998","3","27","20"
"7","50","0.05","0","9","359.00000000000006","4","25","21"
"1","50","0","0","5","222.99999999999997","0","25","25"
"2","50","0","0","11","447.9999999999999","5","24","21"
"3","50","0","0","17","657.9999999999998","8","22","20"
"8","50","0.05","0","14","799.9499999999999","4","25","21"
"4","50","0","0","9","534","5","23","22"
"6","50","0.05","0","10","570.5499999999998","6","24","20"
"2","50","0","0","12","492.99999999999994","5","26","19"
"3","50","0","0","18","786.0000000000002","8","22","20"
"5","50","0","0","11","474.0000000000001","8","20","22"
"8","50","0.05","0","15","843.7499999999997","4","27","19"
"7","50","0.05","0","10","443.90000000000015","5","23","22"
"2","50","0","0","13","498.9999999999998","6","24","20"
"6","50","0.05","0","11","656.35","6","24","20"
"3","50","0","0","19","792.9999999999999","7","23","20"
"4","50","0","0","10","538","4","23","23"
"8","50","0.05","0","16","847.5999999999999","4","26","20"
"5","50","0","0","12","480.0000000000001","6","19","25"
"2","50","0","0","14","504.99999999999994","6","26","18"
"3","50","0","0","20","842.0000000000001","9","25","16"
"6","50","0.05","0","12","702.2499999999998","6","24","20"
"8","50","0.05","0","17","891.4500000000002","4","25","21"
"1","50","0","0","6","307.0000000000001","4","24","22"
"2","50","0","0","15","509.9999999999998","5","24","21"
"5","50","0","0","13","567.9999999999999","8","22","20"
"4","50","0","0","11","584","6","25","19"
"6","50","0.05","0","13","748.0999999999999","6","23","21"
"3","50","0","0","21","850.0000000000002","8","19","23"
"2","50","0","0","16","557.9999999999999","8","26","16"
"1","50","0","0","7","391.00000000000006","4","27","19"
"5","50","0","0","14","694","6","21","23"
"8","50","0.05","0","18","936.35","5","23","22"
"4","50","0","0","12","708.9999999999999","5","25","20"
"6","50","0.05","0","14","794.0999999999999","6","23","21"
"3","50","0","0","22","856","6","22","22"
"2","50","0","0","17","562.9999999999998","5","25","20"
"7","50","0.05","0","11","488.9","5","23","22"
"1","50","0","0","8","392.00000000000006","1","26","23"
"5","50","0","0","15","704","10","23","17"
"6","50","0.05","0","15","881.8499999999999","8","22","20"
"2","50","0","0","18","570.9999999999998","8","25","17"
"8","50","0.05","0","19","981.1999999999998","5","24","21"
"4","50","0","0","13","714.9999999999999","6","25","19"
"1","50","0","0","9","439.00000000000017","7","25","18"
"3","50","0","0","23","905.0000000000003","9","20","21"
"6","50","0.05","0","16","889.7","8","22","20"
"7","50","0.05","0","12","534.7499999999999","6","21","23"
"2","50","0","0","19","617","6","26","18"
"5","50","0","0","16","750.9999999999998","7","22","21"
"8","50","0.05","0","20","1027.0500000000002","6","22","22"
"4","50","0","0","14","761","6","21","23"
"1","50","0","0","10","441.00000000000017","2","25","23"
"2","50","0","0","20","663.9999999999999","7","23","20"
"8","50","0.05","0","21","1033.8500000000001","7","21","22"
"7","50","0.05","0","13","660.75","6","21","23"
"5","50","0","0","17","879.9999999999997","9","19","22"
"4","50","0","0","15","809.9999999999999","9","20","21"
"6","50","0.05","0","17","1017.65","8","21","21"
"3","50","0","0","24","916.0000000000003","11","19","20"
"4","50","0","0","16","937.9999999999998","8","26","16"
"7","50","0.05","0","14","705.6500000000001","5","21","24"
"1","50","0","0","11","568.9999999999999","8","23","19"
"8","50","0.05","0","22","1040.75","7","23","20"
"6","50","0.05","0","18","1027.5","10","20","20"
"5","50","0","0","18","887","7","26","17"
"4","50","0","0","17","1063","5","19","26"
"3","50","0","0","25","1046","10","20","20"
"2","50","0","0","21","710.9999999999998","7","25","18"
"7","50","0.05","0","15","752.5","7","22","21"
"8","50","0.05","0","23","1047.7","7","24","19"
"1","50","0","0","12","570.9999999999998","2","27","21"
"6","50","0.05","0","19","1038.4","11","20","19"
"5","50","0","0","19","894.9999999999997","8","24","18"
"4","50","0","0","18","1072.9999999999998","10","23","17"
"8","50","0.05","0","24","1094.5500000000002","7","22","21"
"7","50","0.05","0","16","879.05","7","23","20"
"6","50","0.05","0","20","1048.3","10","19","21"
"2","50","0","0","22","717.9999999999999","7","25","18"
"1","50","0","0","13","619.0000000000001","8","24","18"
"5","50","0","0","20","942.9999999999999","8","25","17"
"3","50","0","0","26","1133.0000000000005","7","21","22"
"8","50","0.05","0","25","1142.5","8","22","20"
"7","50","0.05","0","17","883.9000000000001","5","24","21"
"2","50","0","0","23","764.9999999999999","7","24","19"
"4","50","0","0","19","1118.9999999999995","6","22","22"
"5","50","0","0","21","990.9999999999995","8","22","20"
"6","50","0.05","0","21","1098.1999999999996","10","19","21"
"8","50","0.05","0","26","1189.4499999999998","7","22","21"
"2","50","0","0","24","812","7","22","21"
"3","50","0","0","27","1260","7","24","19"
"7","50","0.05","0","18","971.6999999999999","8","22","20"
"6","50","0.05","0","22","1107.0499999999997","9","22","19"
"8","50","0.05","0","27","1240.1499999999999","11","21","18"
"5","50","0","0","22","1003","12","22","16"
"3","50","0","0","28","1268","8","23","19"
"4","50","0","0","20","1131.9999999999995","13","22","15"
"1","50","0","0","14","743.9999999999999","5","22","23"
"7","50","0.05","0","19","1099.5500000000004","8","19","23"
"8","50","0.05","0","28","1288.95","9","21","20"
"5","50","0","0","23","1010.9999999999999","8","24","18"
"2","50","0","0","25","818.9999999999999","7","22","21"
"3","50","0","0","29","1276.9999999999998","9","17","24"
"6","50","0.05","0","23","1235.85","9","18","23"
"7","50","0.05","0","20","1146.2000000000003","7","22","21"
"2","50","0","0","26","828","9","23","18"
"5","50","0","0","24","1060","9","18","23"
"3","50","0","0","30","1403.9999999999995","7","21","22"
"6","50","0.05","0","24","1244.65","9","20","21"
"1","50","0","0","15","788","4","27","19"
"8","50","0.05","0","29","1377.7499999999998","9","21","20"
"7","50","0.05","0","21","1236.0000000000002","10","20","20"
"5","50","0","0","25","1149","9","23","18"
"4","50","0","0","21","1176.9999999999998","5","21","24"
"2","50","0","0","27","833.9999999999999","6","26","18"
"3","50","0","0","31","1533","9","21","20"
"6","50","0.05","0","25","1294.4000000000003","10","22","18"
"4","50","0","0","22","1265.9999999999995","9","24","17"
"7","50","0.05","0","22","1285.8","10","20","20"
"5","50","0","0","26","1157","8","20","22"
"8","50","0.05","0","30","1426.6999999999998","9","20","21"
"3","50","0","0","32","1586.0000000000002","13","19","18"
"4","50","0","0","23","1315","9","17","24"
"7","50","0.05","0","23","1294.65","9","21","20"
"5","50","0","0","27","1166.9999999999998","10","21","19"
"8","50","0.05","0","31","1475.6000000000006","9","22","19"
"1","50","0","0","16","797.0000000000005","9","22","19"
"6","50","0.05","0","26","1303.2000000000005","9","20","21"
"2","50","0","0","28","878","4","23","23"
"3","50","0","0","33","1596","10","19","21"
"7","50","0.05","0","24","1345.3500000000004","11","19","20"
"5","50","0","0","28","1214.9999999999998","8","23","19"
"4","50","0","0","24","1442.9999999999998","8","24","18"
"3","50","0","0","34","1646.9999999999993","11","23","16"
"8","50","0.05","0","32","1562.2999999999997","7","21","22"
"2","50","0","0","29","887.0000000000002","9","23","18"
"4","50","0","0","25","1493.0000000000002","10","15","25"
"5","50","0","0","29","1222","7","19","24"
"8","50","0.05","0","33","1569.9499999999994","8","23","19"
"3","50","0","0","35","1733","6","22","22"
"6","50","0.05","0","27","1432.2000000000003","9","20","21"
"1","50","0","0","17","842.0000000000001","5","21","24"
"7","50","0.05","0","25","1393.1500000000003","8","21","21"
"2","50","0","0","30","897","10","21","19"
"4","50","0","0","26","1540.0000000000005","7","25","18"
"5","50","0","0","30","1314.0000000000005","12","20","18"
"2","50","0","0","31","943.0000000000002","6","20","24"
"1","50","0","0","18","888.0000000000002","6","26","18"
"7","50","0.05","0","26","1522.7999999999997","10","21","19"
"5","50","0","0","31","1401.0000000000002","7","22","21"
"3","50","0","0","36","1744.9999999999998","12","23","15"
"4","50","0","0","27","1629.0000000000002","9","17","24"
"6","50","0.05","0","28","1440.0500000000002","8","20","22"
"2","50","0","0","32","1032.0000000000002","9","21","20"
"5","50","0","0","32","1409.9999999999998","9","18","23"
"8","50","0.05","0","34","1616.6500000000003","7","23","20"
"4","50","0","0","28","1637","8","23","19"
"7","50","0.05","0","27","1531.6499999999996","9","21","20"
"3","50","0","0","37","1873","8","24","18"
"6","50","0.05","0","29","1489.7500000000002","10","22","18"
"2","50","0","0","33","1080.0000000000002","8","25","17"
"8","50","0.05","0","35","1664.4999999999995","8","23","19"
"5","50","0","0","33","1457","7","23","20"
"7","50","0.05","0","28","1539.5000000000002","8","20","22"
"4","50","0","0","29","1684.9999999999998","8","22","20"
"1","50","0","0","19","976.0000000000001","8","21","21"
"2","50","0","0","34","1126.9999999999998","7","20","23"
"8","50","0.05","0","36","1712.35","8","21","21"
"6","50","0.05","0","30","1496.4500000000005","7","23","20"
"5","50","0","0","34","1508.9999999999995","12","20","18"
"7","50","0.05","0","29","1669.15","10","23","17"
"3","50","0","0","38","1879.9999999999998","7","22","21"
"8","50","0.05","0","37","1723.1499999999999","11","20","19"
"5","50","0","0","35","1515.9999999999998","7","19","24"
"6","50","0.05","0","31","1623.0500000000004","7","23","20"
"8","50","0.05","0","38","1849.7499999999998","7","18","25"
"1","50","0","0","20","1058.9999999999998","3","23","24"
"5","50","0","0","36","1526","10","20","20"
"7","50","0.05","0","30","1672.65","4","22","24"
"2","50","0","0","35","1256","9","20","21"
"4","50","0","0","30","1696","11","18","21"
"3","50","0","0","39","1929","9","18","23"
"6","50","0.05","0","32","1751.9","9","20","21"
"8","50","0.05","0","39","1899.0499999999997","10","21","19"
"7","50","0.05","0","31","1762.95","11","22","17"
"2","50","0","0","36","1345.0000000000005","9","24","17"
"1","50","0","0","21","1107","8","23","19"
"8","50","0.05","0","40","1944.35","6","19","25"
"7","50","0.05","0","32","1810.4000000000005","8","18","24"
"2","50","0","0","37","1393.0000000000002","8","19","23"
"4","50","0","0","31","1786.0000000000002","10","23","17"
"5","50","0","0","37","1571.9999999999995","6","22","22"
"1","50","0","0","22","1192","5","22","23"
"8","50","0.05","0","41","1952.9499999999998","9","22","19"
"6","50","0.05","0","33","1839.7500000000007","8","21","21"
"7","50","0.05","0","33","1855.7000000000003","6","22","22"
"6","50","0.05","0","34","1888.6000000000004","9","21","20"
"5","50","0","0","38","1584","12","23","15"
"3","50","0","0","40","1937","8","23","19"
"8","50","0.05","0","42","1960.6500000000003","8","23","19"
"4","50","0","0","32","1832.0000000000007","6","17","27"
"1","50","0","0","23","1320.9999999999998","9","19","22"
"2","50","0","0","38","1402.0000000000002","9","22","19"
"7","50","0.05","0","34","1864.1500000000003","9","25","16"
"6","50","0.05","0","35","1977.5000000000007","9","21","20"
"8","50","0.05","0","43","2006.5000000000002","6","25","19"
"4","50","0","0","33","1840.0000000000002","8","22","20"
"6","50","0.05","0","36","2105.4500000000003","8","21","21"
"7","50","0.05","0","35","1871.7999999999995","8","21","21"
"8","50","0.05","0","44","2013.3500000000001","7","24","19"
"4","50","0","0","34","1928.9999999999998","9","20","21"
"3","50","0","0","41","1988","11","20","19"
"2","50","0","0","39","1532.0000000000002","10","22","18"
"6","50","0.05","0","37","2193.4","8","22","20"
"7","50","0.05","0","36","1881.6500000000003","10","19","21"
"8","50","0.05","0","45","2100.35","7","24","19"
"1","50","0","0","24","1366.0000000000005","5","23","22"
"4","50","0","0","35","2017.0000000000005","8","22","20"
"8","50","0.05","0","46","2145.9999999999995","6","18","26"
"2","50","0","0","40","1539.0000000000002","7","18","25"
"7","50","0.05","0","37","1929.2500000000005","8","22","20"
"6","50","0.05","0","38","2241.2000000000016","8","22","20"
"8","50","0.05","0","47","2192.5499999999997","7","23","20"
"4","50","0","0","36","2066.0000000000005","9","20","21"
"1","50","0","0","25","1374.0000000000002","8","20","22"
"3","50","0","0","42","2113","5","21","24"
"5","50","0","0","39","1630.9999999999995","7","24","19"
"2","50","0","0","41","1631.0000000000007","12","20","18"
"7","50","0.05","0","38","1976.7999999999997","8","21","21"
"4","50","0","0","37","2075.0000000000005","9","22","19"
"6","50","0.05","0","39","2249.200000000001","8","22","20"
"3","50","0","0","43","2162","9","24","17"
"5","50","0","0","40","1640.9999999999998","10","20","20"
"2","50","0","0","42","1642","11","24","15"
"7","50","0.05","0","39","1985.6","9","24","17"
"8","50","0.05","0","48","2282.2499999999995","10","19","21"
"3","50","0","0","44","2207.0000000000005","5","21","24"
"5","50","0","0","41","1688.9999999999998","8","25","17"
"2","50","0","0","43","1690.0000000000005","8","18","24"
"1","50","0","0","26","1422.9999999999995","9","25","16"
"6","50","0.05","0","40","2257.100000000001","8","22","20"
"4","50","0","0","38","2202.000000000001","7","20","23"
"7","50","0.05","0","40","1993.3500000000006","8","20","22"
"5","50","0","0","42","1739.9999999999995","11","20","19"
"2","50","0","0","44","1702.0000000000007","12","19","19"
"3","50","0","0","45","2254.000000000001","7","18","25"
"1","50","0","0","27","1427","4","26","20"
"6","50","0.05","0","41","2267.8499999999995","11","19","20"
"4","50","0","0","39","2329.9999999999995","8","23","19"
"7","50","0.05","0","41","2041.7","9","19","22"
"5","50","0","0","43","1787.9999999999998","8","20","22"
"8","50","0.05","0","49","2290","8","20","22"
"6","50","0.05","0","42","2275.5000000000005","8","23","19"
"3","50","0","0","46","2303.0000000000005","9","20","21"
"4","50","0","0","40","2335","5","21","24"
"7","50","0.05","0","42","2051.5","10","20","20"
"2","50","0","0","45","1750.0000000000002","8","22","20"
"6","50","0.05","0","43","2401.1999999999994","6","21","23"
"4","50","0","0","41","2390.9999999999995","16","20","14"
"1","50","0","0","28","1561.9999999999995","15","16","19"
"8","50","0.05","0","50","2417.9000000000005","8","20","22"
"7","50","0.05","0","43","2059.2","8","20","22"
"2","50","0","0","46","1763.0000000000007","13","18","19"
"5","50","0","0","44","1797.9999999999998","10","21","19"
"3","50","0","0","47","2394.0000000000005","11","22","17"
"6","50","0.05","0","44","2449.6500000000005","9","23","18"
"1","50","0","0","29","1606.0000000000002","4","26","20"
"8","50","0.05","0","51","2466.85","9","20","21"
"4","50","0","0","42","2399","8","17","25"
"7","50","0.05","0","44","2109.9","11","23","16"
"2","50","0","0","47","1813.0000000000002","10","24","16"
"3","50","0","0","48","2404","10","22","18"
"8","50","0.05","0","52","2475.7000000000003","9","22","19"
"6","50","0.05","0","45","2458.099999999999","9","17","24"
"4","50","0","0","43","2412.0000000000005","13","19","18"
"1","50","0","0","30","1698","12","17","21"
"7","50","0.05","0","45","2156.3499999999995","7","22","21"
"2","50","0","0","48","1821.0000000000005","8","20","22"
"5","50","0","0","45","1807","9","20","21"
"3","50","0","0","49","2412.0000000000005","8","22","20"
"6","50","0.05","0","46","2506.2499999999995","9","20","21"
"4","50","0","0","44","2498.999999999999","7","17","26"
"8","50","0.05","0","53","2483.5499999999997","8","20","22"
"2","50","0","0","49","1915","14","18","18"
"5","50","0","0","46","1820","13","21","16"
"4","50","0","0","45","2510.0000000000005","11","22","17"
"1","50","0","0","31","1788.0000000000002","10","24","16"
"7","50","0.05","0","46","2165","9","21","20"
"6","50","0.05","0","47","2555.85","10","20","20"
"2","50","0","0","50","1965.0000000000002","10","23","17"
"3","50","0","0","50","2460.0000000000005","8","21","21"
"5","50","0","0","47","1909.0000000000002","9","22","19"
"4","50","0","0","46","2517.000000000001","7","23","20"
"8","50","0.05","0","54","2533.3500000000004","10","21","19"
"7","50","0.05","0","47","2212.8000000000006","8","21","21"
"2","50","0","0","51","1976","11","14","25"
"3","50","0","0","51","2553.000000000001","13","21","16"
"1","50","0","0","32","1795","7","22","21"
"6","50","0.05","0","48","2603.6","8","17","25"
"5","50","0","0","48","1921","12","17","21"
"2","50","0","0","52","2106.9999999999995","11","23","16"
"3","50","0","0","52","2599.000000000001","6","21","23"
"7","50","0.05","0","48","2302.55","10","22","18"
"8","50","0.05","0","55","2584.05","11","17","22"
"4","50","0","0","47","2529","12","18","20"
"2","50","0","0","53","2113.9999999999995","7","20","23"
"3","50","0","0","53","2608.0000000000005","9","19","22"
"7","50","0.05","0","49","2429.1500000000005","7","20","23"
"6","50","0.05","0","49","2611.55","8","18","24"
"8","50","0.05","0","56","2712.8","9","22","19"
"5","50","0","0","49","1931","10","22","18"
"2","50","0","0","54","2162.9999999999995","9","17","24"
"4","50","0","0","48","2579","10","18","22"
"6","50","0.05","0","50","2623.35","12","18","20"
"7","50","0.05","0","50","2481.6","13","19","18"
"8","50","0.05","0","57","2721.6499999999996","9","19","22"
"4","50","0","0","49","2589.000000000001","10","22","18"
"1","50","0","0","33","1929.0000000000005","14","22","14"
"5","50","0","0","50","2019.999999999999","9","17","24"
"6","50","0.05","0","51","2630.9500000000003","8","24","18"
"3","50","0","0","54","2620.0000000000005","12","19","19"
"5","50","0","0","51","2109","9","20","21"
"8","50","0.05","0","58","2732.5","11","20","19"
"4","50","0","0","50","2597","8","17","25"
"6","50","0.05","0","52","2681.2999999999997","11","18","21"
"7","50","0.05","0","51","2531.9999999999995","11","16","23"
"1","50","0","0","34","1936.0000000000002","7","22","21"
"5","50","0","0","52","2199.9999999999995","11","21","18"
"6","50","0.05","0","53","2728.85","8","24","18"
"4","50","0","0","51","2605.0000000000005","8","23","19"
"7","50","0.05","0","52","2659.349999999999","8","20","22"
"5","50","0","0","53","2207","7","20","23"
"1","50","0","0","35","1988.000000000001","12","19","19"
"2","50","0","0","55","2291.0000000000005","8","24","18"
"6","50","0.05","0","54","2777.3999999999996","9","15","26"
"3","50","0","0","55","2628.0000000000005","8","22","20"
"4","50","0","0","52","2617","12","16","22"
"8","50","0.05","0","59","2861.0500000000006","9","19","22"
"5","50","0","0","54","2258.0000000000005","11","16","23"
"2","50","0","0","56","2340","9","16","25"
"1","50","0","0","36","1994.0000000000007","6","23","21"
"6","50","0.05","0","55","2821.6499999999996","5","19","26"
"8","50","0.05","0","60","2950.55","10","21","19"
"7","50","0.05","0","53","2669","10","22","18"
"2","50","0","0","57","2349.999999999999","10","23","17"
"3","50","0","0","56","2682","14","19","17"
"6","50","0.05","0","56","2828.15","7","18","25"
"8","50","0.05","0","61","2958.2000000000003","8","22","20"
"4","50","0","0","53","2663.000000000001","6","23","21"
"7","50","0.05","0","54","2675.4999999999995","7","21","22"
"5","50","0","0","55","2305.9999999999995","8","22","20"
"3","50","0","0","57","2689","7","23","20"
"2","50","0","0","58","2397.0000000000005","7","23","20"
"1","50","0","0","37","2006.0000000000002","12","15","23"
"3","50","0","0","58","2818.9999999999995","10","16","24"
"5","50","0","0","56","2397.0000000000005","11","18","21"
"4","50","0","0","54","2714.000000000001","11","21","18"
"2","50","0","0","59","2407.0000000000005","10","19","21"
"7","50","0.05","0","55","2727","12","21","17"
"8","50","0.05","0","62","3044.0000000000005","6","20","24"
"6","50","0.05","0","57","2836.1000000000004","8","18","24"
"2","50","0","0","60","2413.999999999999","7","23","20"
"3","50","0","0","59","2909","10","19","21"
"8","50","0.05","0","63","3170.8000000000006","7","22","21"
"7","50","0.05","0","56","2775.2000000000003","9","20","21"
"5","50","0","0","57","2444","7","24","19"
"1","50","0","0","38","2053.000000000001","7","24","19"
"2","50","0","0","61","2424","10","23","17"
"6","50","0.05","0","58","2963.6000000000004","8","24","18"
"8","50","0.05","0","64","3177.5499999999993","7","19","24"
"7","50","0.05","0","57","2826.8000000000006","12","21","17"
"3","50","0","0","60","3039.0000000000005","10","22","18"
"2","50","0","0","62","2554","10","18","22"
"4","50","0","0","55","2760.000000000001","6","22","22"
"6","50","0.05","0","59","3008.9500000000003","6","24","20"
"7","50","0.05","0","58","2877.6500000000005","11","21","18"
"8","50","0.05","0","65","3227.1000000000004","10","23","17"
"1","50","0","0","39","2184.9999999999995","12","16","22"
"5","50","0","0","58","2452.999999999999","9","18","23"
"4","50","0","0","56","2812","12","21","17"
"2","50","0","0","63","2561.999999999999","8","23","19"
"6","50","0.05","0","60","3014.7499999999995","6","22","22"
"7","50","0.05","0","59","2888.5000000000005","11","19","20"
"8","50","0.05","0","66","3233.4999999999995","7","18","25"
"2","50","0","0","64","2573.9999999999995","12","17","21"
"4","50","0","0","57","2860","8","23","19"
"7","50","0.05","0","60","2899.350000000001","11","20","19"
"8","50","0.05","0","67","3362.7000000000003","10","23","17"
"3","50","0","0","61","3086.999999999999","8","20","22"
"5","50","0","0","59","2463.0000000000005","10","22","18"
"6","50","0.05","0","61","3062.499999999999","8","23","19"
"1","50","0","0","40","2194","9","23","18"
"2","50","0","0","65","2702.000000000001","8","24","18"
"4","50","0","0","58","2869.0000000000005","9","20","21"
"8","50","0.05","0","68","3366.9500000000007","5","19","26"
"7","50","0.05","0","61","2908.1999999999994","9","19","22"
"6","50","0.05","0","62","3109.300000000001","7","24","19"
"2","50","0","0","66","2752.0000000000005","10","17","23"
"4","50","0","0","59","2958.0000000000005","9","21","20"
"8","50","0.05","0","69","3494.2000000000007","8","24","18"
"7","50","0.05","0","62","2917.7999999999997","10","20","20"
"5","50","0","0","60","2550","7","22","21"
"3","50","0","0","62","3173","6","22","22"
"6","50","0.05","0","63","3156.2","7","26","17"
"1","50","0","0","41","2280.9999999999995","7","21","22"
"7","50","0.05","0","63","2925.4500000000003","8","21","21"
"5","50","0","0","61","2607.0000000000005","17","18","15"
"6","50","0.05","0","64","3201.999999999999","6","23","21"
"4","50","0","0","60","3046","8","24","18"
"3","50","0","0","63","3225.999999999999","13","20","17"
"2","50","0","0","67","2880.9999999999986","9","21","20"
"8","50","0.05","0","70","3541.7000000000003","8","21","21"
"7","50","0.05","0","64","2934.2000000000003","9","23","18"
"2","50","0","0","68","2893.999999999999","13","17","20"
"1","50","0","0","42","2412.0000000000005","11","25","14"
"5","50","0","0","62","2612.000000000001","5","27","18"
"4","50","0","0","61","3054.000000000001","8","21","21"
"3","50","0","0","64","3230","4","25","21"
"8","50","0.05","0","71","3590.5500000000006","9","21","20"
"7","50","0.05","0","65","2979.6999999999994","6","20","24"
"6","50","0.05","0","65","3211.55","10","19","21"
"1","50","0","0","43","2455.9999999999995","4","23","23"
"2","50","0","0","69","2939.000000000001","5","25","20"
"4","50","0","0","62","3103.000000000001","9","21","20"
"3","50","0","0","65","3361.0000000000005","11","15","24"
"7","50","0.05","0","66","2989.9999999999995","11","21","18"
"5","50","0","0","63","2622.0000000000005","10","18","22"
"6","50","0.05","0","66","3342.85","12","24","14"
"8","50","0.05","0","72","3599.2500000000014","9","19","22"
"1","50","0","0","44","2588.999999999999","13","20","17"
"7","50","0.05","0","67","2997.25","8","19","23"
"5","50","0","0","64","2668","6","21","23"
"4","50","0","0","63","3111.000000000001","8","21","21"
"6","50","0.05","0","67","3349.2500000000005","7","24","19"
"3","50","0","0","66","3371.000000000001","10","20","20"
"2","50","0","0","70","2995","16","17","17"
"8","50","0.05","0","73","3648.850000000001","10","24","16"
"1","50","0","0","45","2675","6","25","19"
"5","50","0","0","65","2681.999999999999","14","20","16"
"4","50","0","0","64","3241","10","23","17"
"6","50","0.05","0","68","3397.8","9","17","24"
"3","50","0","0","67","3380.0000000000014","9","23","18"
"8","50","0.05","0","74","3696.4500000000003","8","20","22"
"5","50","0","0","66","2810","8","23","19"
