"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/27/2018 21:32:57:938 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"29","50","0.25","0","49","2644.75","0","2644.75"
"30","50","0.25","0","22","887.2500000000003","0","887.2500000000003"
"28","50","0.25","0","68","3422.5","0","3422.5"
"27","50","0.25","0","94","4405.750000000003","0","4405.750000000003"
"25","50","0.2","0","87","4539.2","0","4539.2"
"29","50","0.25","0","50","2656.9999999999986","0","2656.9999999999986"
"23","50","0.2","0","79","3727.8000000000006","0","3727.8000000000006"
"30","50","0.25","0","23","900.5000000000002","0","900.5000000000002"
"27","50","0.25","0","95","4454","0","4454"
"29","50","0.25","0","51","2707.7499999999995","0","2707.7499999999995"
"26","50","0.25","0","85","4014.75","0","4014.75"
"25","50","0.2","0","88","4543.2","0","4543.2"
"30","50","0.25","0","24","950.5","0","950.5"
"28","50","0.25","0","69","3468.0000000000005","0","3468.0000000000005"
"27","50","0.25","0","96","4498.500000000002","0","4498.500000000002"
"29","50","0.25","0","52","2800","0","2800"
"30","50","0.25","0","25","1038.75","0","1038.75"
"25","50","0.2","0","89","4550.799999999999","0","4550.799999999999"
"30","50","0.25","0","26","1053","0","1053"
"29","50","0.25","0","53","2928","0","2928"
"27","50","0.25","0","97","4587.500000000001","0","4587.500000000001"
"30","50","0.25","0","27","1101.5000000000002","0","1101.5000000000002"
"25","50","0.2","0","90","4606.999999999999","0","4606.999999999999"
"29","50","0.25","0","54","3052.2500000000005","0","3052.2500000000005"
"23","50","0.2","0","80","3861.0000000000005","0","3861.0000000000005"
"26","50","0.25","0","86","4059.5","0","4059.5"
"27","50","0.25","0","98","4596.000000000002","0","4596.000000000002"
"29","50","0.25","0","55","3061.249999999999","0","3061.249999999999"
"25","50","0.2","0","91","4610.6","0","4610.6"
"28","50","0.25","0","70","3516.000000000001","0","3516.000000000001"
"30","50","0.25","0","28","1151.2499999999998","0","1151.2499999999998"
"23","50","0.2","0","81","3907","0","3907"
"27","50","0.25","0","99","4686.750000000001","0","4686.750000000001"
"24","50","0.2","0","90","3857.7999999999997","0","3857.7999999999997"
"29","50","0.25","0","56","3110.4999999999995","0","3110.4999999999995"
"25","50","0.2","0","92","4741.800000000001","0","4741.800000000001"
"26","50","0.25","0","87","4106.25","0","4106.25"
"28","50","0.25","0","71","3526.0000000000005","0","3526.0000000000005"
"27","50","0.25","0","100","4811.000000000002","0","4811.000000000002"
"29","50","0.25","0","57","3163.4999999999995","0","3163.4999999999995"
"23","50","0.2","0","82","3957.8000000000015","0","3957.8000000000015"
"30","50","0.25","0","29","1289.2500000000002","0","1289.2500000000002"
"25","50","0.2","0","93","4796.199999999999","0","4796.199999999999"
"29","50","0.25","0","58","3173.25","0","3173.25"
"30","50","0.25","0","30","1298.4999999999998","0","1298.4999999999998"
"28","50","0.25","0","72","3615.25","0","3615.25"
"31","50","0.3","0","0","0","0","0"
"23","50","0.2","0","83","4089.6000000000013","0","4089.6000000000013"
"25","50","0.2","0","94","4847","0","4847"
"26","50","0.25","0","88","4120.749999999999","0","4120.749999999999"
"29","50","0.25","0","59","3299.2500000000005","0","3299.2500000000005"
"31","50","0.3","0","1","20","0","20"
"31","50","0.3","0","2","65.60000000000002","0","65.60000000000002"
"29","50","0.25","0","60","3420.9999999999995","0","3420.9999999999995"
"23","50","0.2","0","84","4143.000000000001","0","4143.000000000001"
"25","50","0.2","0","95","4896.800000000001","0","4896.800000000001"
"31","50","0.3","0","3","71.10000000000002","0","71.10000000000002"
"30","50","0.25","0","31","1302.0000000000005","0","1302.0000000000005"
"24","50","0.2","0","91","3943.4000000000015","0","3943.4000000000015"
"31","50","0.3","0","4","117.39999999999993","0","117.39999999999993"
"29","50","0.25","0","61","3472.2499999999995","0","3472.2499999999995"
"30","50","0.25","0","32","1344.2499999999995","0","1344.2499999999995"
"31","50","0.3","0","5","164.7","0","164.7"
"25","50","0.2","0","96","4908.400000000001","0","4908.400000000001"
"23","50","0.2","0","85","4152.4000000000015","0","4152.4000000000015"
"31","50","0.3","0","6","177.9","0","177.9"
"24","50","0.2","0","92","3992","0","3992"
"26","50","0.25","0","89","4133","0","4133"
"29","50","0.25","0","62","3565.7500000000005","0","3565.7500000000005"
"30","50","0.25","0","33","1348.7500000000002","0","1348.7500000000002"
"30","50","0.25","0","34","1356.9999999999995","0","1356.9999999999995"
"26","50","0.25","0","90","4147.25","0","4147.25"
"30","50","0.25","0","35","1403.9999999999998","0","1403.9999999999998"
"28","50","0.25","0","73","3707.25","0","3707.25"
"31","50","0.3","0","7","303.69999999999993","0","303.69999999999993"
"29","50","0.25","0","63","3611.75","0","3611.75"
"24","50","0.2","0","93","4042.6000000000013","0","4042.6000000000013"
"23","50","0.2","0","86","4160.2","0","4160.2"
"31","50","0.3","0","8","435.9","0","435.9"
"29","50","0.25","0","64","3656.5","0","3656.5"
"28","50","0.25","0","74","3756.250000000001","0","3756.250000000001"
"24","50","0.2","0","94","4053.200000000001","0","4053.200000000001"
"25","50","0.2","0","97","4918.000000000002","0","4918.000000000002"
"29","50","0.25","0","65","3662.2499999999995","0","3662.2499999999995"
"26","50","0.25","0","91","4236.000000000001","0","4236.000000000001"
"24","50","0.2","0","95","4187.4000000000015","0","4187.4000000000015"
"31","50","0.3","0","9","449.29999999999995","0","449.29999999999995"
"28","50","0.25","0","75","3802.0000000000005","0","3802.0000000000005"
"29","50","0.25","0","66","3714.2500000000005","0","3714.2500000000005"
"25","50","0.2","0","98","5050.399999999999","0","5050.399999999999"
"30","50","0.25","0","36","1410.2499999999998","0","1410.2499999999998"
"26","50","0.25","0","92","4284.249999999999","0","4284.249999999999"
"28","50","0.25","0","76","3806.75","0","3806.75"
"29","50","0.25","0","67","3722.0000000000005","0","3722.0000000000005"
"31","50","0.3","0","10","452.9999999999999","0","452.9999999999999"
"23","50","0.2","0","87","4292.800000000001","0","4292.800000000001"
"31","50","0.3","0","11","533.5000000000001","0","533.5000000000001"
"29","50","0.25","0","68","3770.5000000000005","0","3770.5000000000005"
"28","50","0.25","0","77","3849.7500000000005","0","3849.7500000000005"
"26","50","0.25","0","93","4293.249999999999","0","4293.249999999999"
"30","50","0.25","0","37","1415","0","1415"
"25","50","0.2","0","99","5143.400000000001","0","5143.400000000001"
"24","50","0.2","0","96","4235.000000000002","0","4235.000000000002"
"31","50","0.3","0","12","654.3000000000003","0","654.3000000000003"
"29","50","0.25","0","69","3815.25","0","3815.25"
"28","50","0.25","0","78","3976.000000000001","0","3976.000000000001"
"23","50","0.2","0","88","4309.8","0","4309.8"
"28","50","0.25","0","79","3989.000000000001","0","3989.000000000001"
"24","50","0.2","0","97","4251","0","4251"
"29","50","0.25","0","70","3863.7500000000005","0","3863.7500000000005"
"31","50","0.3","0","13","662.4999999999999","0","662.4999999999999"
"23","50","0.2","0","89","4311.600000000003","0","4311.600000000003"
"28","50","0.25","0","80","4081.500000000002","0","4081.500000000002"
"25","50","0.2","0","100","5155.4000000000015","0","5155.4000000000015"
"31","50","0.3","0","14","670.3000000000001","0","670.3000000000001"
"29","50","0.25","0","71","3914.500000000001","0","3914.500000000001"
"26","50","0.25","0","94","4306.5","0","4306.5"
"31","50","0.3","0","15","710.6000000000001","0","710.6000000000001"
"30","50","0.25","0","38","1421.7499999999995","0","1421.7499999999995"
"28","50","0.25","0","81","4129.5","0","4129.5"
"31","50","0.3","0","16","796.2000000000002","0","796.2000000000002"
"29","50","0.25","0","72","4013.500000000001","0","4013.500000000001"
"26","50","0.25","0","95","4392","0","4392"
"30","50","0.25","0","39","1425.4999999999998","0","1425.4999999999998"
"31","50","0.3","0","17","843.3000000000001","0","843.3000000000001"
"24","50","0.2","0","98","4265.2","0","4265.2"
"28","50","0.25","0","82","4182.250000000001","0","4182.250000000001"
"31","50","0.3","0","18","851.5000000000001","0","851.5000000000001"
"29","50","0.25","0","73","4018.7500000000014","0","4018.7500000000014"
"30","50","0.25","0","40","1555.2499999999998","0","1555.2499999999998"
"26","50","0.25","0","96","4404.499999999999","0","4404.499999999999"
"31","50","0.3","0","19","856.9000000000001","0","856.9000000000001"
"24","50","0.2","0","99","4316.8","0","4316.8"
"28","50","0.25","0","83","4238.25","0","4238.25"
"30","50","0.25","0","41","1645.75","0","1645.75"
"31","50","0.3","0","20","862.3000000000003","0","862.3000000000003"
"29","50","0.25","0","74","4067.0000000000014","0","4067.0000000000014"
"26","50","0.25","0","97","4492.499999999999","0","4492.499999999999"
"31","50","0.3","0","21","909.5000000000001","0","909.5000000000001"
"32","50","0.3","0","0","0","0","0"
"30","50","0.25","0","42","1735.5","0","1735.5"
"29","50","0.25","0","75","4116.000000000001","0","4116.000000000001"
"28","50","0.25","0","84","4284.25","0","4284.25"
"31","50","0.3","0","22","913.3999999999997","0","913.3999999999997"
"32","50","0.3","0","1","135.00000000000003","0","135.00000000000003"
"26","50","0.25","0","98","4501.250000000001","0","4501.250000000001"
"30","50","0.25","0","43","1819.5000000000005","0","1819.5000000000005"
"31","50","0.3","0","23","955.9000000000001","0","955.9000000000001"
"29","50","0.25","0","76","4122.250000000002","0","4122.250000000002"
"32","50","0.3","0","2","138.1","0","138.1"
"31","50","0.3","0","24","958.8000000000003","0","958.8000000000003"
"24","50","0.2","0","100","4453.4000000000015","0","4453.4000000000015"
"30","50","0.25","0","44","1869.2500000000002","0","1869.2500000000002"
"26","50","0.25","0","99","4548.750000000001","0","4548.750000000001"
"31","50","0.3","0","25","1042.6","0","1042.6"
"29","50","0.25","0","77","4133.750000000002","0","4133.750000000002"
"23","50","0.2","0","90","4323.200000000001","0","4323.200000000001"
"30","50","0.25","0","45","1918","0","1918"
"31","50","0.3","0","26","1086.7","0","1086.7"
"29","50","0.25","0","78","4141.500000000002","0","4141.500000000002"
"26","50","0.25","0","100","4553.25","0","4553.25"
"30","50","0.25","0","46","1960.0000000000002","0","1960.0000000000002"
"31","50","0.3","0","27","1132.3000000000002","0","1132.3000000000002"
"32","50","0.3","0","3","183.70000000000005","0","183.70000000000005"
"30","50","0.25","0","47","2015.7500000000002","0","2015.7500000000002"
"29","50","0.25","0","79","4154.750000000001","0","4154.750000000001"
"31","50","0.3","0","28","1217.2","0","1217.2"
"32","50","0.3","0","4","186.29999999999998","0","186.29999999999998"
"23","50","0.2","0","91","4340.000000000002","0","4340.000000000002"
"31","50","0.3","0","29","1227.9999999999995","0","1227.9999999999995"
"32","50","0.3","0","5","194.99999999999997","0","194.99999999999997"
"34","50","0.3","0","0","0","0","0"
"30","50","0.25","0","48","2065.2499999999995","0","2065.2499999999995"
"29","50","0.25","0","80","4160.250000000002","0","4160.250000000002"
"33","50","0.3","0","0","0","0","0"
"31","50","0.3","0","30","1360.3","0","1360.3"
"34","50","0.3","0","1","136.99999999999997","0","136.99999999999997"
"32","50","0.3","0","6","246.5","0","246.5"
"30","50","0.25","0","49","2115.5","0","2115.5"
"34","50","0.3","0","2","183.99999999999997","0","183.99999999999997"
"31","50","0.3","0","31","1408.5999999999995","0","1408.5999999999995"
"29","50","0.25","0","81","4214.500000000002","0","4214.500000000002"
"33","50","0.3","0","1","16","0","16"
"34","50","0.3","0","3","187.39999999999998","0","187.39999999999998"
"31","50","0.3","0","32","1492.3000000000002","0","1492.3000000000002"
"30","50","0.25","0","50","2129.2500000000005","0","2129.2500000000005"
"32","50","0.3","0","7","300.5999999999999","0","300.5999999999999"
"34","50","0.3","0","4","238.6000000000001","0","238.6000000000001"
"29","50","0.25","0","82","4302.000000000001","0","4302.000000000001"
"31","50","0.3","0","33","1500.1000000000001","0","1500.1000000000001"
"28","50","0.25","0","85","4371.749999999999","0","4371.749999999999"
"34","50","0.3","0","5","247.00000000000006","0","247.00000000000006"
"33","50","0.3","0","2","59.60000000000003","0","59.60000000000003"
"30","50","0.25","0","51","2148.75","0","2148.75"
"34","50","0.3","0","6","296.1000000000001","0","296.1000000000001"
"32","50","0.3","0","8","303.3999999999999","0","303.3999999999999"
"31","50","0.3","0","34","1549.0000000000002","0","1549.0000000000002"
"29","50","0.25","0","83","4429.250000000001","0","4429.250000000001"
"34","50","0.3","0","7","300.09999999999997","0","300.09999999999997"
"30","50","0.25","0","52","2151.5000000000005","0","2151.5000000000005"
"33","50","0.3","0","3","107","0","107"
"31","50","0.3","0","35","1554.3000000000006","0","1554.3000000000006"
"34","50","0.3","0","8","346.69999999999993","0","346.69999999999993"
"32","50","0.3","0","9","386.9","0","386.9"
"23","50","0.2","0","92","4389.000000000002","0","4389.000000000002"
"29","50","0.25","0","84","4438.750000000001","0","4438.750000000001"
"30","50","0.25","0","53","2278.0000000000005","0","2278.0000000000005"
"34","50","0.3","0","9","394.3999999999999","0","394.3999999999999"
"31","50","0.3","0","36","1683.7000000000003","0","1683.7000000000003"
"28","50","0.25","0","86","4424.250000000001","0","4424.250000000001"
"33","50","0.3","0","4","239.79999999999998","0","239.79999999999998"
"34","50","0.3","0","10","439.89999999999986","0","439.89999999999986"
"32","50","0.3","0","10","428.19999999999993","0","428.19999999999993"
"30","50","0.25","0","54","2286.499999999999","0","2286.499999999999"
"29","50","0.25","0","85","4570.250000000001","0","4570.250000000001"
"31","50","0.3","0","37","1682.9","0","1682.9"
"34","50","0.3","0","11","489.59999999999985","0","489.59999999999985"
"33","50","0.3","0","5","282.89999999999986","0","282.89999999999986"
"34","50","0.3","0","12","536.2999999999998","0","536.2999999999998"
"28","50","0.25","0","87","4470.75","0","4470.75"
"31","50","0.3","0","38","1689.1","0","1689.1"
"30","50","0.25","0","55","2343.749999999999","0","2343.749999999999"
"32","50","0.3","0","11","433.9000000000001","0","433.9000000000001"
"29","50","0.25","0","86","4584.25","0","4584.25"
"34","50","0.3","0","13","586.4999999999998","0","586.4999999999998"
"31","50","0.3","0","39","1780.4","0","1780.4"
"33","50","0.3","0","6","325.69999999999993","0","325.69999999999993"
"30","50","0.25","0","56","2394.75","0","2394.75"
"34","50","0.3","0","14","587.4999999999999","0","587.4999999999999"
"28","50","0.25","0","88","4567","0","4567"
"32","50","0.3","0","12","444.8","0","444.8"
"29","50","0.25","0","87","4637.500000000002","0","4637.500000000002"
"31","50","0.3","0","40","1787.8000000000004","0","1787.8000000000004"
"34","50","0.3","0","15","594.4000000000002","0","594.4000000000002"
"30","50","0.25","0","57","2404.75","0","2404.75"
"33","50","0.3","0","7","373.40000000000015","0","373.40000000000015"
"34","50","0.3","0","16","605.5000000000001","0","605.5000000000001"
"28","50","0.25","0","89","4621.249999999998","0","4621.249999999998"
"31","50","0.3","0","41","1796.8999999999996","0","1796.8999999999996"
"32","50","0.3","0","13","455.4000000000001","0","455.4000000000001"
"29","50","0.25","0","88","4760.500000000002","0","4760.500000000002"
"34","50","0.3","0","17","653.2000000000003","0","653.2000000000003"
"30","50","0.25","0","58","2528.0000000000005","0","2528.0000000000005"
"33","50","0.3","0","8","381.6999999999999","0","381.6999999999999"
"31","50","0.3","0","42","1926.1000000000001","0","1926.1000000000001"
"34","50","0.3","0","18","777.9000000000001","0","777.9000000000001"
"28","50","0.25","0","90","4666.499999999999","0","4666.499999999999"
"29","50","0.25","0","89","4770.250000000002","0","4770.250000000002"
"32","50","0.3","0","14","458.9000000000001","0","458.9000000000001"
"30","50","0.25","0","59","2582.5000000000005","0","2582.5000000000005"
"34","50","0.3","0","19","824.0000000000002","0","824.0000000000002"
"31","50","0.3","0","43","1928.5","0","1928.5"
"33","50","0.3","0","9","470.0999999999999","0","470.0999999999999"
"28","50","0.25","0","91","4717.249999999999","0","4717.249999999999"
"34","50","0.3","0","20","910.7000000000002","0","910.7000000000002"
"30","50","0.25","0","60","2586.25","0","2586.25"
"29","50","0.25","0","90","4781.250000000002","0","4781.250000000002"
"31","50","0.3","0","44","1942.0000000000002","0","1942.0000000000002"
"32","50","0.3","0","15","505","0","505"
"33","50","0.3","0","10","481.30000000000007","0","481.30000000000007"
"34","50","0.3","0","21","914.6000000000001","0","914.6000000000001"
"31","50","0.3","0","45","1947.2000000000003","0","1947.2000000000003"
"28","50","0.25","0","92","4765.25","0","4765.25"
"30","50","0.25","0","61","2594.9999999999995","0","2594.9999999999995"
"34","50","0.3","0","22","1043.3999999999996","0","1043.3999999999996"
"29","50","0.25","0","91","4866.250000000002","0","4866.250000000002"
"33","50","0.3","0","11","527.5","0","527.5"
"23","50","0.2","0","93","4438.200000000001","0","4438.200000000001"
"34","50","0.3","0","23","1051.1","0","1051.1"
"31","50","0.3","0","46","1997.2000000000005","0","1997.2000000000005"
"30","50","0.25","0","62","2680.2500000000005","0","2680.2500000000005"
"32","50","0.3","0","16","512.9000000000002","0","512.9000000000002"
"28","50","0.25","0","93","4773.75","0","4773.75"
"29","50","0.25","0","92","4874.750000000001","0","4874.750000000001"
"34","50","0.3","0","24","1052.4000000000005","0","1052.4000000000005"
"31","50","0.3","0","47","2004.4000000000003","0","2004.4000000000003"
"33","50","0.3","0","12","567.6","0","567.6"
"30","50","0.25","0","63","2811.250000000001","0","2811.250000000001"
"34","50","0.3","0","25","1133.6","0","1133.6"
"23","50","0.2","0","94","4448.8","0","4448.8"
"32","50","0.3","0","17","522.6000000000001","0","522.6000000000001"
"28","50","0.25","0","94","4780.250000000001","0","4780.250000000001"
"29","50","0.25","0","93","4926.5","0","4926.5"
"31","50","0.3","0","48","2017.3000000000004","0","2017.3000000000004"
"34","50","0.3","0","26","1142.6000000000006","0","1142.6000000000006"
"33","50","0.3","0","13","694.9999999999999","0","694.9999999999999"
"30","50","0.25","0","64","2862.25","0","2862.25"
"31","50","0.3","0","49","2024.9999999999998","0","2024.9999999999998"
"34","50","0.3","0","27","1189.4","0","1189.4"
"32","50","0.3","0","18","526.5000000000001","0","526.5000000000001"
"23","50","0.2","0","95","4495.600000000003","0","4495.600000000003"
"29","50","0.25","0","94","4930.750000000001","0","4930.750000000001"
"34","50","0.3","0","28","1314.8000000000002","0","1314.8000000000002"
"33","50","0.3","0","14","742.0000000000001","0","742.0000000000001"
"30","50","0.25","0","65","2945.7500000000014","0","2945.7500000000014"
"31","50","0.3","0","50","2114.5","0","2114.5"
"32","50","0.3","0","19","535.6000000000003","0","535.6000000000003"
"34","50","0.3","0","29","1404.2999999999997","0","1404.2999999999997"
"29","50","0.25","0","95","4976.249999999999","0","4976.249999999999"
"23","50","0.2","0","96","4552.000000000002","0","4552.000000000002"
"31","50","0.3","0","51","2207.799999999999","0","2207.799999999999"
"30","50","0.25","0","66","2994.75","0","2994.75"
"33","50","0.3","0","15","792.8000000000001","0","792.8000000000001"
"34","50","0.3","0","30","1531.6999999999998","0","1531.6999999999998"
"29","50","0.25","0","96","4991.25","0","4991.25"
"31","50","0.3","0","52","2255.9999999999995","0","2255.9999999999995"
"32","50","0.3","0","20","666.9999999999997","0","666.9999999999997"
"34","50","0.3","0","31","1613.9999999999998","0","1613.9999999999998"
"30","50","0.25","0","67","3002.5","0","3002.5"
"23","50","0.2","0","97","4601.800000000002","0","4601.800000000002"
"28","50","0.25","0","95","4866.75","0","4866.75"
"33","50","0.3","0","16","883.5","0","883.5"
"34","50","0.3","0","32","1664.1999999999996","0","1664.1999999999996"
"31","50","0.3","0","53","2386.3","0","2386.3"
"29","50","0.25","0","97","5080","0","5080"
"30","50","0.25","0","68","3092.2500000000005","0","3092.2500000000005"
"32","50","0.3","0","21","676.7000000000003","0","676.7000000000003"
"34","50","0.3","0","33","1672","0","1672"
"28","50","0.25","0","96","4923.000000000001","0","4923.000000000001"
"31","50","0.3","0","54","2432.1","0","2432.1"
"33","50","0.3","0","17","930.5","0","930.5"
"29","50","0.25","0","98","5135.25","0","5135.25"
"30","50","0.25","0","69","3137.25","0","3137.25"
"34","50","0.3","0","34","1672.5000000000002","0","1672.5000000000002"
"32","50","0.3","0","22","690","0","690"
"31","50","0.3","0","55","2438.2","0","2438.2"
"28","50","0.25","0","97","4923.75","0","4923.75"
"34","50","0.3","0","35","1795.6000000000001","0","1795.6000000000001"
"33","50","0.3","0","18","1059.1999999999998","0","1059.1999999999998"
"30","50","0.25","0","70","3186.5000000000005","0","3186.5000000000005"
"29","50","0.25","0","99","5142.000000000001","0","5142.000000000001"
"31","50","0.3","0","56","2441.7","0","2441.7"
"32","50","0.3","0","23","700.8000000000001","0","700.8000000000001"
"34","50","0.3","0","36","1843.0999999999997","0","1843.0999999999997"
"28","50","0.25","0","98","4936.250000000001","0","4936.250000000001"
"30","50","0.25","0","71","3190.5000000000005","0","3190.5000000000005"
"31","50","0.3","0","57","2527","0","2527"
"33","50","0.3","0","19","1108.0000000000002","0","1108.0000000000002"
"29","50","0.25","0","100","5233.5","0","5233.5"
"34","50","0.3","0","37","1845.2999999999997","0","1845.2999999999997"
"28","50","0.25","0","99","4943.500000000001","0","4943.500000000001"
"32","50","0.3","0","24","782.8000000000001","0","782.8000000000001"
"30","50","0.25","0","72","3203.250000000001","0","3203.250000000001"
"31","50","0.3","0","58","2657.7","0","2657.7"
"34","50","0.3","0","38","1855.9999999999995","0","1855.9999999999995"
"33","50","0.3","0","20","1110.9000000000003","0","1110.9000000000003"
"31","50","0.3","0","59","2789.0999999999995","0","2789.0999999999995"
"30","50","0.25","0","73","3211.250000000001","0","3211.250000000001"
"35","50","0.3","0","0","0","0","0"
"34","50","0.3","0","39","1904.2","0","1904.2"
"32","50","0.3","0","25","782.8","0","782.8"
"35","50","0.3","0","1","56.00000000000002","0","56.00000000000002"
"31","50","0.3","0","60","2839.4","0","2839.4"
"33","50","0.3","0","21","1153.8999999999999","0","1153.8999999999999"
"34","50","0.3","0","40","1952.8","0","1952.8"
"35","50","0.3","0","2","60.60000000000004","0","60.60000000000004"
"30","50","0.25","0","74","3221.2499999999995","0","3221.2499999999995"
"35","50","0.3","0","3","185.20000000000005","0","185.20000000000005"
"32","50","0.3","0","26","787.1999999999999","0","787.1999999999999"
"28","50","0.25","0","100","5040.750000000001","0","5040.750000000001"
"31","50","0.3","0","61","2844.7999999999997","0","2844.7999999999997"
"34","50","0.3","0","41","1963.6999999999998","0","1963.6999999999998"
"35","50","0.3","0","4","239.20000000000002","0","239.20000000000002"
"30","50","0.25","0","75","3234.2499999999995","0","3234.2499999999995"
"33","50","0.3","0","22","1202.8000000000002","0","1202.8000000000002"
"35","50","0.3","0","5","252","0","252"
"31","50","0.3","0","62","2929.7000000000003","0","2929.7000000000003"
"34","50","0.3","0","42","2090.3999999999996","0","2090.3999999999996"
"32","50","0.3","0","27","792.6","0","792.6"
"30","50","0.25","0","76","3282.0000000000005","0","3282.0000000000005"
"35","50","0.3","0","6","300.5000000000001","0","300.5000000000001"
"36","50","0.35","0","0","0","0","0"
"31","50","0.3","0","63","3058.1","0","3058.1"
"34","50","0.3","0","43","2176.7999999999997","0","2176.7999999999997"
"33","50","0.3","0","23","1248.0000000000005","0","1248.0000000000005"
"35","50","0.3","0","7","426.1999999999998","0","426.1999999999998"
"36","50","0.35","0","1","97.00000000000001","0","97.00000000000001"
"35","50","0.3","0","8","438.09999999999997","0","438.09999999999997"
"30","50","0.25","0","77","3327.5000000000005","0","3327.5000000000005"
"32","50","0.3","0","28","800.4999999999998","0","800.4999999999998"
"34","50","0.3","0","44","2184.6999999999994","0","2184.6999999999994"
"31","50","0.3","0","64","3062.599999999999","0","3062.599999999999"
"35","50","0.3","0","9","442.4","0","442.4"
"36","50","0.35","0","2","144.40000000000006","0","144.40000000000006"
"33","50","0.3","0","24","1296.7000000000003","0","1296.7000000000003"
"30","50","0.25","0","78","3331.7500000000005","0","3331.7500000000005"
"34","50","0.3","0","45","2230.599999999999","0","2230.599999999999"
"36","50","0.35","0","3","270.8000000000001","0","270.8000000000001"
"31","50","0.3","0","65","3109.1999999999994","0","3109.1999999999994"
"32","50","0.3","0","29","808.6999999999999","0","808.6999999999999"
"36","50","0.35","0","4","325.95000000000005","0","325.95000000000005"
"34","50","0.3","0","46","2236.3999999999996","0","2236.3999999999996"
"30","50","0.25","0","79","3339.2499999999995","0","3339.2499999999995"
"33","50","0.3","0","25","1338.9999999999998","0","1338.9999999999998"
"36","50","0.35","0","5","375.0500000000001","0","375.0500000000001"
"31","50","0.3","0","66","3152.8999999999996","0","3152.8999999999996"
"36","50","0.35","0","6","370.79999999999995","0","370.79999999999995"
"32","50","0.3","0","30","821.3000000000004","0","821.3000000000004"
"34","50","0.3","0","47","2282.9","0","2282.9"
"31","50","0.3","0","67","3160.2","0","3160.2"
"36","50","0.35","0","7","376.8500000000001","0","376.8500000000001"
"30","50","0.25","0","80","3340.5000000000014","0","3340.5000000000014"
"33","50","0.3","0","26","1464","0","1464"
"36","50","0.35","0","8","415.9","0","415.9"
"34","50","0.3","0","48","2411.9999999999995","0","2411.9999999999995"
"31","50","0.3","0","68","3167.299999999999","0","3167.299999999999"
"23","50","0.2","0","98","4652.200000000002","0","4652.200000000002"
"32","50","0.3","0","31","906.8999999999997","0","906.8999999999997"
"35","50","0.3","0","10","454.20000000000016","0","454.20000000000016"
"30","50","0.25","0","81","3341.5000000000005","0","3341.5000000000005"
"35","50","0.3","0","11","501.90000000000003","0","501.90000000000003"
"34","50","0.3","0","49","2457.1000000000004","0","2457.1000000000004"
"33","50","0.3","0","27","1552.7999999999997","0","1552.7999999999997"
"31","50","0.3","0","69","3253.6999999999994","0","3253.6999999999994"
"35","50","0.3","0","12","550.8","0","550.8"
"30","50","0.25","0","82","3344.7500000000014","0","3344.7500000000014"
"23","50","0.2","0","99","4662.400000000002","0","4662.400000000002"
"32","50","0.3","0","32","909.1999999999999","0","909.1999999999999"
"34","50","0.3","0","50","2461.9","0","2461.9"
"35","50","0.3","0","13","603.5","0","603.5"
"31","50","0.3","0","70","3304.5","0","3304.5"
"33","50","0.3","0","28","1593.6000000000001","0","1593.6000000000001"
"34","50","0.3","0","51","2507.3999999999996","0","2507.3999999999996"
"30","50","0.25","0","83","3353.750000000001","0","3353.750000000001"
"35","50","0.3","0","14","685.9999999999999","0","685.9999999999999"
"23","50","0.2","0","100","4711.799999999999","0","4711.799999999999"
"31","50","0.3","0","71","3388.2","0","3388.2"
"33","50","0.3","0","29","1640.6000000000006","0","1640.6000000000006"
"35","50","0.3","0","15","769.5000000000001","0","769.5000000000001"
"32","50","0.3","0","33","990.5999999999999","0","990.5999999999999"
"34","50","0.3","0","52","2517.7999999999997","0","2517.7999999999997"
"35","50","0.3","0","16","901.6999999999999","0","901.6999999999999"
"33","50","0.3","0","30","1648.9","0","1648.9"
"30","50","0.25","0","84","3397.2500000000005","0","3397.2500000000005"
"35","50","0.3","0","17","947.1000000000001","0","947.1000000000001"
"33","50","0.3","0","31","1658.4","0","1658.4"
"32","50","0.3","0","34","1030.5000000000002","0","1030.5000000000002"
"31","50","0.3","0","72","3437.2","0","3437.2"
"35","50","0.3","0","18","952.1","0","952.1"
"33","50","0.3","0","32","1703.4999999999998","0","1703.4999999999998"
"30","50","0.25","0","85","3483.2500000000014","0","3483.2500000000014"
"32","50","0.3","0","35","1075.6000000000001","0","1075.6000000000001"
"35","50","0.3","0","19","1083.2","0","1083.2"
"34","50","0.3","0","53","2645.9999999999995","0","2645.9999999999995"
"33","50","0.3","0","33","1711.2","0","1711.2"
"35","50","0.3","0","20","1133","0","1133"
"32","50","0.3","0","36","1204.8999999999996","0","1204.8999999999996"
"30","50","0.25","0","86","3529.750000000001","0","3529.750000000001"
"31","50","0.3","0","73","3523.4999999999995","0","3523.4999999999995"
"33","50","0.3","0","34","1719.4999999999995","0","1719.4999999999995"
"35","50","0.3","0","21","1179.4","0","1179.4"
"35","50","0.3","0","22","1224.9","0","1224.9"
"32","50","0.3","0","37","1216","0","1216"
