"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/30/2018 08:36:52:333 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"1","50","0","1","16","829.9999999999997","0","829.9999999999997","0","0"
"7","50","0.05","1","32","1292.9999999999993","0","1292.9999999999993","0","0"
"5","50","0","1","20","1057.9999999999995","0","1057.9999999999995","0","0"
"3","50","0","1","19","648","0","648","0","0"
"6","50","0.05","1","38","1899.2","0","1899.2","0","0"
"8","50","0.05","1","21","637.05","0","637.05","0","0"
"2","50","0","1","24","843","0","843","0","0"
"4","50","0","1","39","2132.000000000001","0","2132.000000000001","0","0"
"6","50","0.05","1","39","1899.2000000000003","0","1899.2000000000003","0","0"
"4","50","0","1","40","2172.9999999999995","0","2172.9999999999995","0","0"
"8","50","0.05","1","22","638.0499999999998","0","638.0499999999998","0","0"
"1","50","0","1","17","830.9999999999995","0","830.9999999999995","0","0"
"8","50","0.05","1","23","679.0500000000002","0","679.0500000000002","0","0"
"4","50","0","1","41","2214","0","2214","0","0"
"5","50","0","1","21","1138","0","1138","0","0"
"7","50","0.05","1","33","1372.9999999999995","0","1372.9999999999995","0","0"
"6","50","0.05","1","40","1979.2000000000003","0","1979.2000000000003","0","0"
"3","50","0","1","20","769.9999999999999","0","769.9999999999999","0","0"
"6","50","0.05","1","41","1979.2000000000003","0","1979.2000000000003","0","0"
"4","50","0","1","42","2215.0000000000005","0","2215.0000000000005","0","0"
"1","50","0","1","18","871.9999999999995","0","871.9999999999995","0","0"
"2","50","0","1","25","883.9999999999994","0","883.9999999999994","0","0"
"5","50","0","1","22","1178.0000000000005","0","1178.0000000000005","0","0"
"7","50","0.05","1","34","1452.9999999999998","0","1452.9999999999998","0","0"
"8","50","0.05","1","24","760.0500000000001","0","760.0500000000001","0","0"
"3","50","0","1","21","851.9999999999999","0","851.9999999999999","0","0"
"6","50","0.05","1","42","2019.2000000000007","0","2019.2000000000007","0","0"
