"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/05/2018 18:27:38:088 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"5","50","0","0","3","99","4","19","27"
"6","50","0.05","0","7","390.0999999999999","6","21","23"
"7","50","0.05","0","3","10.999999999999998","0","25","25"
"4","50","0","0","5","146.99999999999994","8","23","19"
"2","50","0","0","6","81.99999999999999","9","26","15"
"6","50","0.05","0","8","514.3000000000001","5","23","22"
"1","50","0","0","4","221.99999999999997","4","18","28"
"8","50","0.05","0","3","131.85000000000005","1","27","22"
"4","50","0","0","6","275.99999999999994","9","22","19"
"6","50","0.05","0","9","641.55","8","25","17"
"5","50","0","0","4","105.00000000000001","6","25","19"
"7","50","0.05","0","4","10.299999999999999","0","25","25"
"2","50","0","0","7","92.99999999999999","11","20","19"
"3","50","0","0","6","487.0000000000001","9","18","23"
"6","50","0.05","0","10","689.7499999999999","9","24","17"
"4","50","0","0","7","285","9","23","18"
"2","50","0","0","8","142","9","21","20"
"7","50","0.05","0","5","52.45000000000002","3","27","20"
"3","50","0","0","7","494.9999999999999","8","23","19"
"1","50","0","0","5","272.99999999999994","11","19","20"
"6","50","0.05","0","11","821.8000000000001","13","20","17"
"4","50","0","0","8","415.00000000000006","10","26","14"
"2","50","0","0","9","233.00000000000006","11","22","17"
"8","50","0.05","0","4","255.89999999999995","5","29","16"
"7","50","0.05","0","6","135.85000000000002","4","25","21"
"5","50","0","0","5","150","5","23","22"
"3","50","0","0","8","545.0000000000001","10","19","21"
"6","50","0.05","0","12","835.0999999999998","14","20","16"
"4","50","0","0","9","428.0000000000001","13","16","21"
"2","50","0","0","10","280","7","23","20"
"7","50","0.05","0","7","264.05","9","19","22"
"5","50","0","0","6","192.99999999999991","3","22","25"
"6","50","0.05","0","13","883.85","10","21","19"
"3","50","0","0","9","595","10","23","17"
"8","50","0.05","0","5","378.79999999999995","4","20","26"
"4","50","0","0","10","519.0000000000001","11","21","18"
"2","50","0","0","11","371.99999999999994","12","18","20"
"7","50","0.05","0","8","275.30000000000007","12","19","19"
"6","50","0.05","0","14","974.9500000000003","12","22","16"
"5","50","0","0","7","245","12","22","16"
"3","50","0","0","10","726.0000000000002","11","21","18"
"4","50","0","0","11","570","11","21","18"
"8","50","0.05","0","6","426.65","9","28","13"
"1","50","0","0","6","279.99999999999994","7","18","25"
"6","50","0.05","0","15","1026.1","12","17","21"
"5","50","0","0","8","371","6","20","24"
"2","50","0","0","12","466.00000000000006","14","21","15"
"8","50","0.05","0","7","470.54999999999995","5","26","19"
"3","50","0","0","11","735","9","17","24"
"7","50","0.05","0","9","402.2500000000001","8","19","23"
"4","50","0","0","12","617.9999999999999","8","20","22"
"2","50","0","0","13","596.9999999999999","11","18","21"
"8","50","0.05","0","8","595.65","6","25","19"
"6","50","0.05","0","16","1036.8000000000002","12","18","20"
"7","50","0.05","0","10","450.50000000000006","9","20","21"
"4","50","0","0","13","628","10","20","20"
"5","50","0","0","9","501.0000000000001","10","22","18"
"3","50","0","0","12","745","10","24","16"
"6","50","0.05","0","17","1086.1000000000001","10","19","21"
"7","50","0.05","0","11","460.6500000000001","11","16","23"
"2","50","0","0","14","649.9999999999999","13","17","20"
"4","50","0","0","14","677.9999999999999","10","22","18"
"1","50","0","0","7","327.9999999999998","8","27","15"
"8","50","0.05","0","9","601.5999999999999","7","24","19"
"3","50","0","0","13","794.0000000000002","9","19","22"
"6","50","0.05","0","18","1135.2999999999997","10","19","21"
"4","50","0","0","15","690.0000000000002","12","19","19"
"5","50","0","0","10","509.0000000000001","8","22","20"
"2","50","0","0","15","706","16","17","17"
"7","50","0.05","0","12","514.55","15","19","16"
"1","50","0","0","8","419","11","13","26"
"3","50","0","0","14","805.9999999999999","12","18","20"
"6","50","0.05","0","19","1184.8","10","19","21"
"2","50","0","0","16","715.0000000000001","9","19","22"
"4","50","0","0","16","740.9999999999999","11","18","21"
"8","50","0.05","0","10","727.9999999999999","7","24","19"
"3","50","0","0","15","816.9999999999997","11","24","15"
"5","50","0","0","11","518.9999999999999","10","22","18"
"6","50","0.05","0","20","1192.4000000000003","8","20","22"
"2","50","0","0","17","773.0000000000001","18","18","14"
"4","50","0","0","17","798.9999999999999","18","13","19"
"3","50","0","0","16","827","10","22","18"
"5","50","0","0","12","528","9","20","21"
"7","50","0.05","0","13","565.3","12","19","19"
"8","50","0.05","0","11","736.1499999999999","9","24","17"
"2","50","0","0","18","823.0000000000001","10","17","23"
"4","50","0","0","18","856","17","20","13"
"3","50","0","0","17","878.9999999999998","12","20","18"
"6","50","0.05","0","21","1320.6500000000005","9","19","22"
"5","50","0","0","13","582.0000000000001","14","25","11"
"8","50","0.05","0","12","863.55","8","25","17"
"2","50","0","0","19","840.0000000000002","17","16","17"
"4","50","0","0","19","913.0000000000001","17","16","17"
"1","50","0","0","9","474.00000000000006","15","19","16"
"7","50","0.05","0","14","580.75","16","18","16"
"3","50","0","0","18","927","8","17","25"
"5","50","0","0","14","634.0000000000001","12","23","15"
"8","50","0.05","0","13","870.8999999999999","8","24","18"
"2","50","0","0","20","976.9999999999999","17","17","16"
"1","50","0","0","10","522","8","16","26"
"7","50","0.05","0","15","592.4499999999998","13","16","21"
"2","50","0","0","21","1028.9999999999998","12","16","22"
"3","50","0","0","19","978.0000000000002","11","19","20"
"8","50","0.05","0","14","962.0499999999998","12","22","16"
"4","50","0","0","20","970","17","17","16"
"1","50","0","0","11","536","14","19","17"
"6","50","0.05","0","22","1446.95","7","20","23"
"2","50","0","0","22","1045","16","19","15"
"8","50","0.05","0","15","1095.1000000000004","14","17","19"
"3","50","0","0","20","1112.9999999999998","15","17","18"
"7","50","0.05","0","16","643.5499999999998","12","22","16"
"5","50","0","0","15","649.9999999999998","16","16","18"
"1","50","0","0","12","591","15","19","16"
"4","50","0","0","21","1059.9999999999998","10","19","21"
"2","50","0","0","23","1096","11","15","24"
"6","50","0.05","0","23","1458.2000000000007","12","19","19"
"3","50","0","0","21","1126","13","20","17"
"4","50","0","0","22","1109.9999999999995","10","20","20"
"5","50","0","0","16","784.9999999999998","15","21","14"
"1","50","0","0","13","643","12","21","17"
"2","50","0","0","24","1111.9999999999998","16","16","18"
"8","50","0.05","0","16","1225.05","11","22","17"
"7","50","0.05","0","17","657.4000000000001","15","18","17"
"3","50","0","0","22","1142.0000000000002","16","19","15"
"4","50","0","0","23","1120.9999999999995","11","16","23"
"5","50","0","0","17","885.0000000000002","20","19","11"
"2","50","0","0","25","1172.0000000000002","20","14","16"
"6","50","0.05","0","24","1551.1","14","23","13"
"8","50","0.05","0","17","1232.1499999999999","8","18","24"
"3","50","0","0","23","1199","17","13","20"
"5","50","0","0","18","985","20","16","14"
"2","50","0","0","26","1187.9999999999995","16","18","16"
"4","50","0","0","24","1174","13","14","23"
"6","50","0.05","0","25","1685.05","15","17","18"
"8","50","0.05","0","18","1365.2500000000005","14","19","17"
"3","50","0","0","24","1255.0000000000002","16","14","20"
"5","50","0","0","19","1082.9999999999995","18","19","13"
"1","50","0","0","14","655.0000000000001","12","28","10"
"7","50","0.05","0","18","670.1","14","19","17"
"6","50","0.05","0","26","1696.9000000000003","13","21","16"
"2","50","0","0","27","1244.0000000000002","16","15","19"
"4","50","0","0","25","1310.0000000000005","16","17","17"
"3","50","0","0","25","1305.9999999999998","11","15","24"
"7","50","0.05","0","19","720.4","11","24","15"
"1","50","0","0","15","706.0000000000001","11","21","18"
"2","50","0","0","28","1301.9999999999998","18","14","18"
"5","50","0","0","20","1180.9999999999995","18","20","12"
"4","50","0","0","26","1324.0000000000002","14","15","21"
"7","50","0.05","0","20","772.3","13","21","16"
"8","50","0.05","0","19","1420.1500000000003","16","19","15"
"2","50","0","0","29","1353.0000000000002","11","16","23"
"1","50","0","0","16","718.9999999999999","13","21","16"
"5","50","0","0","21","1317","16","22","12"
"4","50","0","0","27","1337.9999999999995","14","16","20"
"3","50","0","0","26","1359.0000000000002","13","19","18"
"6","50","0.05","0","27","1792.9999999999998","17","15","18"
"7","50","0.05","0","21","781.7000000000003","10","23","17"
"2","50","0","0","30","1374.9999999999998","22","14","14"
"1","50","0","0","17","808.9999999999999","10","17","23"
"5","50","0","0","22","1409.9999999999993","13","18","19"
"7","50","0.05","0","22","830","9","19","22"
"8","50","0.05","0","20","1439.3","20","15","15"
"3","50","0","0","27","1373","14","20","16"
"6","50","0.05","0","28","1810.6999999999996","19","18","13"
"4","50","0","0","28","1352","14","18","18"
"2","50","0","0","31","1393","18","15","17"
"5","50","0","0","23","1423.9999999999995","14","21","15"
"7","50","0.05","0","23","875.85","7","28","15"
"3","50","0","0","28","1386.0000000000007","13","21","16"
"6","50","0.05","0","29","1862.3999999999999","13","20","17"
"2","50","0","0","32","1478.9999999999995","6","18","26"
"4","50","0","0","29","1491.0000000000007","19","18","13"
"5","50","0","0","24","1473","9","22","19"
"7","50","0.05","0","24","1008.3499999999999","14","19","17"
"3","50","0","0","29","1440","14","20","16"
"6","50","0.05","0","30","1872.2999999999997","11","17","22"
"2","50","0","0","33","1547.9999999999998","29","14","7"
"5","50","0","0","25","1523.9999999999998","11","21","18"
"7","50","0.05","0","25","1060.3500000000004","13","23","14"
"3","50","0","0","30","1528","8","20","22"
"6","50","0.05","0","31","1883.2499999999993","12","20","18"
"2","50","0","0","34","1580.9999999999998","33","8","9"
"4","50","0","0","30","1586","15","16","19"
"1","50","0","0","18","822.9999999999999","14","17","19"
"8","50","0.05","0","21","1455.2499999999995","17","18","15"
"6","50","0.05","0","32","1894.2499999999998","12","17","21"
"3","50","0","0","31","1623.0000000000002","15","22","13"
"5","50","0","0","26","1532","8","23","19"
"2","50","0","0","35","1617.0000000000002","36","9","5"
"7","50","0.05","0","26","1149.8499999999997","10","20","20"
"4","50","0","0","31","1602.0000000000002","16","21","13"
"6","50","0.05","0","33","1909.9500000000003","17","21","12"
"2","50","0","0","36","1692.9999999999998","36","8","6"
"1","50","0","0","19","958","15","17","18"
"7","50","0.05","0","27","1239.05","10","27","13"
"5","50","0","0","27","1588","16","13","21"
"4","50","0","0","32","1738","16","19","15"
"6","50","0.05","0","34","1968.2999999999997","20","19","11"
"2","50","0","0","37","1729","36","8","6"
"8","50","0.05","0","22","1509.25","15","20","15"
"7","50","0.05","0","28","1258.7","21","10","19"
"5","50","0","0","28","1646","18","20","12"
"1","50","0","0","20","970.9999999999998","13","14","23"
"6","50","0.05","0","35","2113.2999999999997","26","14","10"
"4","50","0","0","33","1749.9999999999998","12","18","20"
"8","50","0.05","0","23","1563.45","15","15","20"
"2","50","0","0","38","1883.9999999999998","35","9","6"
"3","50","0","0","32","1677","14","18","18"
"5","50","0","0","29","1663.0000000000002","17","17","16"
"7","50","0.05","0","29","1405.1999999999998","28","17","5"
"1","50","0","0","21","983.9999999999994","13","17","20"
"6","50","0.05","0","36","2134.15","22","16","12"
"4","50","0","0","34","1768.9999999999995","19","15","16"
"3","50","0","0","33","1688.0000000000005","11","20","19"
"2","50","0","0","39","1951.9999999999993","28","12","10"
"8","50","0.05","0","24","1700.1499999999999","18","13","19"
"4","50","0","0","35","1866.9999999999998","18","19","13"
"6","50","0.05","0","37","2194.2500000000005","21","14","15"
"3","50","0","0","34","1819.9999999999993","12","20","18"
"2","50","0","0","40","2016.9999999999998","25","14","11"
"8","50","0.05","0","25","1799.2","20","14","16"
"7","50","0.05","0","30","1469.9","26","15","9"
"4","50","0","0","36","1916","9","22","19"
"1","50","0","0","22","1075.0000000000002","11","15","24"
"6","50","0.05","0","38","2330.2","17","14","19"
"5","50","0","0","30","1678","15","21","14"
"4","50","0","0","37","1937","21","17","12"
"7","50","0.05","0","31","1491.1500000000003","22","19","9"
"8","50","0.05","0","26","1816.4499999999996","18","13","19"
"1","50","0","0","23","1127","12","19","19"
"2","50","0","0","41","2117.0000000000005","20","17","13"
"4","50","0","0","38","1956.9999999999995","20","19","11"
"7","50","0.05","0","32","1589.25","19","20","11"
"3","50","0","0","35","1830.9999999999998","11","20","19"
"8","50","0.05","0","27","1832.4999999999998","17","15","18"
"5","50","0","0","31","1688.9999999999998","11","19","20"
"6","50","0.05","0","39","2382.1000000000004","13","16","21"
"5","50","0","0","32","1704","15","18","17"
"7","50","0.05","0","33","1611.4","23","11","16"
"8","50","0.05","0","28","1843.4999999999993","12","17","21"
"6","50","0.05","0","40","2403.2","22","11","17"
"3","50","0","0","36","1960.9999999999998","10","17","23"
"1","50","0","0","24","1177.0000000000002","10","19","21"
"5","50","0","0","33","1834.9999999999998","11","16","23"
"2","50","0","0","42","2249.9999999999995","13","18","19"
"8","50","0.05","0","29","1855.6","13","18","19"
"7","50","0.05","0","34","1635.1","25","12","13"
"6","50","0.05","0","41","2457.9499999999994","16","17","17"
"4","50","0","0","39","2015.9999999999995","19","15","16"
"2","50","0","0","43","2310.0000000000005","20","12","18"
"8","50","0.05","0","30","1913.75","19","13","18"
"7","50","0.05","0","35","1692.3","18","18","14"
"6","50","0.05","0","42","2467.75","11","19","20"
"5","50","0","0","34","1890.0000000000002","15","21","14"
"2","50","0","0","44","2368.9999999999995","19","14","17"
"3","50","0","0","37","1980.9999999999995","20","18","12"
"4","50","0","0","40","2153.9999999999995","18","19","13"
"7","50","0.05","0","36","1703.9999999999998","13","17","20"
"8","50","0.05","0","31","1925.6000000000004","13","15","22"
"1","50","0","0","25","1228","11","19","20"
"2","50","0","0","45","2426.0000000000005","17","16","17"
"5","50","0","0","35","1903.9999999999998","14","15","21"
"3","50","0","0","38","2037.9999999999995","17","16","17"
"7","50","0.05","0","37","1764.6500000000003","22","13","15"
"8","50","0.05","0","32","2018.5499999999997","14","18","18"
"2","50","0","0","46","2483.9999999999995","18","15","17"
"5","50","0","0","36","1992","8","22","20"
"6","50","0.05","0","43","2481.8","15","12","23"
"3","50","0","0","39","2176.9999999999995","19","16","15"
"7","50","0.05","0","38","1780.4000000000003","17","18","15"
"1","50","0","0","26","1283.0000000000002","15","16","19"
"7","50","0.05","0","39","1797.9999999999995","19","15","16"
"8","50","0.05","0","33","2153.55","16","19","15"
"3","50","0","0","40","2231.0000000000005","14","16","20"
"2","50","0","0","47","2619","15","18","17"
"6","50","0.05","0","44","2583.55","23","15","12"
"5","50","0","0","37","2045","13","14","23"
"4","50","0","0","41","2208.9999999999995","15","18","17"
"3","50","0","0","41","2369","18","15","17"
"7","50","0.05","0","40","1859.9499999999994","23","14","13"
"8","50","0.05","0","34","2245.05","12","21","17"
"6","50","0.05","0","45","2604.0999999999995","22","18","10"
"1","50","0","0","27","1300","17","16","17"
"2","50","0","0","48","2634.0000000000005","15","14","21"
"5","50","0","0","38","2107","22","10","18"
"4","50","0","0","42","2263","14","21","15"
"3","50","0","0","42","2388.9999999999995","20","19","11"
"7","50","0.05","0","41","1913.8999999999996","15","19","16"
"8","50","0.05","0","35","2299.1000000000004","15","27","8"
"4","50","0","0","43","2274.9999999999995","12","24","14"
"5","50","0","0","39","2164.0000000000005","17","21","12"
"3","50","0","0","43","2447","18","18","14"
"1","50","0","0","28","1352","12","19","19"
"7","50","0.05","0","42","1976.55","24","14","12"
"6","50","0.05","0","46","2663.3999999999996","20","17","13"
"4","50","0","0","44","2292","17","17","16"
"3","50","0","0","44","2501.0000000000005","14","15","21"
"2","50","0","0","49","2649.000000000001","15","17","18"
"8","50","0.05","0","36","2320.899999999999","23","18","9"
"6","50","0.05","0","47","2718.5000000000014","16","16","18"
"5","50","0","0","40","2260","16","13","21"
"1","50","0","0","29","1482.9999999999998","11","20","19"
"4","50","0","0","45","2351.000000000001","19","12","19"
"2","50","0","0","50","2781","12","20","18"
"3","50","0","0","45","2566.0000000000005","25","10","15"
"7","50","0.05","0","43","1996.9","22","19","9"
"5","50","0","0","41","2315.000000000001","15","17","18"
"8","50","0.05","0","37","2381.45","22","9","19"
"6","50","0.05","0","48","2851.1999999999994","14","19","17"
"4","50","0","0","46","2410.000000000001","19","18","13"
"2","50","0","0","51","2878.9999999999986","18","11","21"
"7","50","0.05","0","44","2016.6499999999999","21","12","17"
"5","50","0","0","42","2325","10","19","21"
"3","50","0","0","46","2669.9999999999995","24","14","12"
"8","50","0.05","0","38","2480.7999999999997","21","11","18"
"5","50","0","0","43","2380.9999999999995","16","16","18"
"1","50","0","0","30","1534","11","22","17"
"6","50","0.05","0","49","2864.1999999999994","14","18","18"
"8","50","0.05","0","39","2537.2000000000003","17","16","17"
"3","50","0","0","47","2686.0000000000005","16","19","15"
"2","50","0","0","52","2939.999999999999","21","20","9"
"5","50","0","0","44","2476.000000000001","15","17","18"
"7","50","0.05","0","45","2075.35","20","14","16"
"4","50","0","0","47","2431","21","15","14"
"1","50","0","0","31","1588.0000000000002","14","22","14"
"8","50","0.05","0","40","2588.250000000001","12","17","21"
"2","50","0","0","53","3043","23","19","8"
"5","50","0","0","45","2487.0000000000005","11","19","20"
"6","50","0.05","0","50","2911.25","8","25","17"
"4","50","0","0","48","2530.9999999999995","20","17","13"
"1","50","0","0","32","1643.9999999999998","16","20","14"
"2","50","0","0","54","3059.999999999999","17","19","14"
"8","50","0.05","0","41","2605.95","19","15","16"
"5","50","0","0","46","2539.9999999999995","13","18","19"
"6","50","0.05","0","51","3005.0000000000005","15","17","18"
"3","50","0","0","48","2703","17","11","22"
"8","50","0.05","0","42","2700.6999999999994","16","13","21"
"2","50","0","0","55","3200.0000000000005","20","13","17"
"1","50","0","0","33","1780","16","18","16"
"7","50","0.05","0","46","2140.7000000000003","26","11","13"
"6","50","0.05","0","52","3014.4499999999994","11","25","14"
"3","50","0","0","49","2724","21","14","15"
"5","50","0","0","47","2631.000000000001","11","19","20"
"2","50","0","0","56","3219.9999999999995","20","10","20"
"4","50","0","0","49","2550.0000000000014","19","15","16"
"7","50","0.05","0","47","2160.7000000000003","21","13","16"
"8","50","0.05","0","43","2718.2500000000005","19","15","16"
"6","50","0.05","0","53","3111.1000000000004","18","17","15"
"5","50","0","0","48","2725.000000000001","14","20","16"
"1","50","0","0","34","1913.0000000000002","13","15","22"
"2","50","0","0","57","3242.9999999999995","23","18","9"
"3","50","0","0","50","2860.999999999999","17","15","18"
"4","50","0","0","50","2568.0000000000005","18","18","14"
"2","50","0","0","58","3385","22","15","13"
"8","50","0.05","0","44","2733.0000000000005","16","18","16"
"5","50","0","0","49","2776","11","22","17"
"4","50","0","0","51","2702.000000000001","14","19","17"
"6","50","0.05","0","54","3127.6000000000004","18","16","16"
"2","50","0","0","59","3442.000000000001","17","18","15"
"5","50","0","0","50","2873.0000000000005","17","20","13"
"3","50","0","0","51","2874.999999999999","14","15","21"
"7","50","0.05","0","48","2180.6000000000004","21","11","18"
"8","50","0.05","0","45","2784.2500000000005","12","20","18"
"4","50","0","0","52","2754","12","17","21"
"2","50","0","0","60","3497.0000000000005","15","16","19"
"7","50","0.05","0","49","2242.5499999999993","23","13","14"
"5","50","0","0","51","2892.000000000001","19","22","9"
"6","50","0.05","0","55","3149.7000000000007","23","12","15"
"2","50","0","0","61","3520.0000000000005","23","11","16"
"4","50","0","0","53","2811.0000000000005","17","19","14"
"1","50","0","0","35","2051","18","15","17"
"8","50","0.05","0","46","2838.45","15","20","15"
"5","50","0","0","52","2953","21","12","17"
"3","50","0","0","52","2930.9999999999995","16","19","15"
"6","50","0.05","0","56","3210.749999999999","22","15","13"
"4","50","0","0","54","2823.9999999999995","13","18","19"
"7","50","0.05","0","50","2262.7","21","13","16"
"5","50","0","0","53","3053","20","20","10"
"6","50","0.05","0","57","3272.699999999999","23","11","16"
"8","50","0.05","0","47","2968.6499999999996","11","21","18"
"3","50","0","0","53","2981.999999999999","11","16","23"
"2","50","0","0","62","3657.9999999999995","18","20","12"
"4","50","0","0","55","2880.000000000001","16","13","21"
"5","50","0","0","54","3110","17","18","15"
"3","50","0","0","54","3004","22","16","12"
"6","50","0.05","0","58","3299.749999999999","28","10","12"
"8","50","0.05","0","48","3026.500000000001","19","20","11"
"4","50","0","0","56","2903","23","17","10"
"3","50","0","0","55","3106","22","14","14"
"7","50","0.05","0","51","2324.6","23","11","16"
"5","50","0","0","55","3166.9999999999995","17","18","15"
"4","50","0","0","57","2924","21","18","11"
"1","50","0","0","36","2069","18","16","16"
"2","50","0","0","63","3674.0000000000005","16","19","15"
"6","50","0.05","0","59","3323.9000000000005","25","14","11"
"8","50","0.05","0","49","3036.2500000000014","11","17","22"
"3","50","0","0","56","3119.0000000000005","13","18","19"
"4","50","0","0","58","2977.999999999999","14","14","22"
"2","50","0","0","64","3734","20","15","15"
"1","50","0","0","37","2084","15","19","16"
"7","50","0.05","0","52","2340.75","17","19","14"
"6","50","0.05","0","60","3383.9500000000003","21","12","17"
"5","50","0","0","56","3261.0000000000014","14","14","22"
"4","50","0","0","59","3034.999999999998","17","19","14"
"2","50","0","0","65","3788.000000000001","14","16","20"
"7","50","0.05","0","53","2403.2","24","12","14"
"8","50","0.05","0","50","3089.600000000001","15","19","16"
"3","50","0","0","57","3134.9999999999995","16","18","16"
"5","50","0","0","57","3281.0000000000005","20","14","16"
"4","50","0","0","60","3052","17","16","17"
"6","50","0.05","0","61","3439.8000000000006","17","13","20"
"2","50","0","0","66","3847.0000000000005","19","12","19"
"7","50","0.05","0","54","2540.5500000000006","19","14","17"
"6","50","0.05","0","62","3454.4999999999986","16","14","20"
"5","50","0","0","58","3300.000000000001","19","17","14"
"4","50","0","0","61","3188","16","17","17"
"1","50","0","0","38","2101.0000000000005","17","15","18"
"7","50","0.05","0","55","2601.2000000000007","22","13","15"
"2","50","0","0","67","3906.9999999999995","20","15","15"
"8","50","0.05","0","51","3137.5500000000006","9","20","21"
"3","50","0","0","58","3185.9999999999995","11","20","19"
"4","50","0","0","62","3201.9999999999995","14","18","18"
"6","50","0.05","0","63","3511.7999999999993","18","17","15"
"1","50","0","0","39","2112","11","16","23"
"7","50","0.05","0","56","2618.2000000000003","18","14","18"
"2","50","0","0","68","3963.999999999999","17","15","18"
"5","50","0","0","59","3437","17","19","14"
"4","50","0","0","63","3296.9999999999995","15","19","16"
"6","50","0.05","0","64","3570.4500000000003","20","16","14"
"7","50","0.05","0","57","2675.15","18","15","17"
"8","50","0.05","0","52","3233.4","17","20","13"
"2","50","0","0","69","3981","17","14","19"
"1","50","0","0","40","2134","22","14","14"
"3","50","0","0","59","3245","19","20","11"
"4","50","0","0","64","3317","20","14","16"
"6","50","0.05","0","65","3585.650000000001","16","18","16"
"5","50","0","0","60","3452.0000000000005","15","19","16"
"8","50","0.05","0","53","3289.900000000001","18","18","14"
"1","50","0","0","41","2159","25","12","13"
"3","50","0","0","60","3262.000000000001","17","23","10"
"4","50","0","0","65","3411.9999999999995","15","16","19"
"2","50","0","0","70","4037.999999999999","17","15","18"
"6","50","0.05","0","66","3720.4999999999995","16","12","22"
"7","50","0.05","0","58","2730.1499999999996","16","14","20"
"3","50","0","0","61","3281","19","19","12"
"5","50","0","0","61","3506","14","14","22"
"1","50","0","0","42","2181.0000000000005","22","12","16"
"8","50","0.05","0","54","3305.500000000001","17","20","13"
"6","50","0.05","0","67","3861.95","23","13","14"
"2","50","0","0","71","4092.999999999999","15","17","18"
"7","50","0.05","0","59","2744.399999999999","15","16","19"
"6","50","0.05","0","68","3958.350000000001","18","16","16"
"4","50","0","0","66","3430.999999999999","19","17","14"
"2","50","0","0","72","4144.999999999999","12","21","17"
"5","50","0","0","62","3567.9999999999986","22","17","11"
"7","50","0.05","0","60","2797.3","14","15","21"
"3","50","0","0","62","3372.999999999999","12","19","19"
"6","50","0.05","0","69","3977.149999999999","20","17","13"
"8","50","0.05","0","55","3367.4500000000007","23","12","15"
"2","50","0","0","73","4166.999999999999","22","16","12"
"7","50","0.05","0","61","2851.0000000000014","15","24","11"
"3","50","0","0","63","3390.999999999999","18","16","16"
"6","50","0.05","0","70","4076.65","21","14","15"
"1","50","0","0","43","2202.0000000000005","21","14","15"
"2","50","0","0","74","4227.000000000001","20","18","12"
"4","50","0","0","67","3449","18","18","14"
"7","50","0.05","0","62","2916.550000000001","27","14","9"
"2","50","0","0","75","4244","17","17","16"
"8","50","0.05","0","56","3391.100000000001","25","13","12"
"6","50","0.05","0","71","4132.650000000001","17","16","17"
"1","50","0","0","44","2223.0000000000005","21","12","17"
"3","50","0","0","64","3402.999999999999","12","18","20"
"5","50","0","0","63","3628.000000000001","20","14","16"
"7","50","0.05","0","63","2978.9500000000007","24","18","8"
"2","50","0","0","76","4296.999999999999","13","16","21"
"4","50","0","0","68","3465","16","16","18"
"6","50","0.05","0","72","4149.4000000000015","18","15","17"
"3","50","0","0","65","3545","22","14","14"
"7","50","0.05","0","64","3000.7999999999997","23","11","16"
"1","50","0","0","45","2280.0000000000005","17","19","14"
"2","50","0","0","77","4320","23","18","9"
"8","50","0.05","0","57","3531.25","21","14","15"
"6","50","0.05","0","73","4245.4","17","17","16"
"5","50","0","0","64","3644.9999999999995","17","19","14"
"3","50","0","0","66","3604.999999999999","20","12","18"
"7","50","0.05","0","65","3059.05","20","16","14"
"1","50","0","0","46","2303.000000000001","23","11","16"
"2","50","0","0","78","4346.999999999999","27","14","9"
"4","50","0","0","69","3478","13","16","21"
"3","50","0","0","67","3666.000000000001","21","17","12"
"7","50","0.05","0","66","3147.5","10","14","26"
"5","50","0","0","65","3739.000000000001","14","15","21"
"6","50","0.05","0","74","4260.6500000000015","16","17","17"
"2","50","0","0","79","4414","27","16","7"
"1","50","0","0","47","2366.0000000000005","23","11","16"
"8","50","0.05","0","58","3587.95","18","11","21"
"3","50","0","0","68","3803.999999999999","18","13","19"
