"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"04/27/2018 21:35:33:103 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","56","0","30"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]"
"25","50","0.2","1","34","2327.5999999999995","2327.5999999999995","0"
"21","50","0.2","1","76","4146.999999999999","4146.999999999999","0"
"26","50","0.25","1","22","1079.2499999999993","1079.2499999999993","0"
"24","50","0.2","1","54","3826.6","3826.6","0"
"28","50","0.25","1","19","1438.5","1438.5","0"
"22","50","0.2","1","92","5264.2","5264.2","0"
"28","50","0.25","1","20","1468.4999999999998","1468.4999999999998","0"
"24","50","0.2","1","55","3906.600000000001","3906.600000000001","0"
"21","50","0.2","1","77","4295.4","4295.4","0"
"26","50","0.25","1","23","1198.9999999999998","1198.9999999999998","0"
"28","50","0.25","1","21","1531.2499999999995","1531.2499999999995","0"
"22","50","0.2","1","93","5343.799999999999","5343.799999999999","0"
"24","50","0.2","1","56","3936.9999999999995","3936.9999999999995","0"
"28","50","0.25","1","22","1596","1596","0"
"25","50","0.2","1","35","2426.9999999999995","2426.9999999999995","0"
"24","50","0.2","1","57","4080.4","4080.4","0"
"21","50","0.2","1","78","4372","4372","0"
"26","50","0.25","1","24","1236.4999999999995","1236.4999999999995","0"
"28","50","0.25","1","23","1618.7499999999998","1618.7499999999998","0"
"22","50","0.2","1","94","5393.6","5393.6","0"
"28","50","0.25","1","24","1637.5","1637.5","0"
"24","50","0.2","1","58","4114.599999999999","4114.599999999999","0"
"22","50","0.2","1","95","5431.5999999999985","5431.5999999999985","0"
"25","50","0.2","1","36","2496.2000000000003","2496.2000000000003","0"
"28","50","0.25","1","25","1648.7499999999998","1648.7499999999998","0"
"21","50","0.2","1","79","4443.600000000001","4443.600000000001","0"
"26","50","0.25","1","25","1286.5","1286.5","0"
"24","50","0.2","1","59","4270.799999999999","4270.799999999999","0"
"28","50","0.25","1","26","1656.7500000000002","1656.7500000000002","0"
"27","50","0.25","1","27","1998.9999999999995","1998.9999999999995","0"
"25","50","0.2","1","37","2617","2617","0"
"22","50","0.2","1","96","5500.8","5500.8","0"
"24","50","0.2","1","60","4305","4305","0"
"27","50","0.25","1","28","2027.5","2027.5","0"
"28","50","0.25","1","27","1658.2499999999998","1658.2499999999998","0"
"26","50","0.25","1","26","1365.2499999999993","1365.2499999999993","0"
"21","50","0.2","1","80","4511.600000000001","4511.600000000001","0"
"27","50","0.25","1","29","2046.4999999999995","2046.4999999999995","0"
"28","50","0.25","1","28","1658.7499999999998","1658.7499999999998","0"
"22","50","0.2","1","97","5567.8","5567.8","0"
"24","50","0.2","1","61","4327.200000000001","4327.200000000001","0"
"27","50","0.25","1","30","2140.9999999999995","2140.9999999999995","0"
"28","50","0.25","1","29","1658.5000000000002","1658.5000000000002","0"
"24","50","0.2","1","62","4422.6","4422.6","0"
"22","50","0.2","1","98","5587.2","5587.2","0"
"27","50","0.25","1","31","2199.5","2199.5","0"
"28","50","0.25","1","30","1738.5000000000007","1738.5000000000007","0"
"26","50","0.25","1","27","1520.7499999999993","1520.7499999999993","0"
"21","50","0.2","1","81","4573","4573","0"
"28","50","0.25","1","31","1804.7499999999998","1804.7499999999998","0"
"24","50","0.2","1","63","4480.4","4480.4","0"
"22","50","0.2","1","99","5639.400000000001","5639.400000000001","0"
"28","50","0.25","1","32","1850.9999999999995","1850.9999999999995","0"
"23","50","0.2","1","30","2539","2539","0"
"27","50","0.25","1","32","2273.249999999999","2273.249999999999","0"
"26","50","0.25","1","28","1596.75","1596.75","0"
"24","50","0.2","1","64","4594.4","4594.4","0"
"28","50","0.25","1","33","1893.5000000000005","1893.5000000000005","0"
"25","50","0.2","1","38","2685.6","2685.6","0"
"22","50","0.2","1","100","5660.6","5660.6","0"
"27","50","0.25","1","33","2310.7499999999986","2310.7499999999986","0"
"26","50","0.25","1","29","1627.2499999999995","1627.2499999999995","0"
"28","50","0.25","1","34","1962.5000000000007","1962.5000000000007","0"
"21","50","0.2","1","82","4637.4000000000015","4637.4000000000015","0"
"23","50","0.2","1","31","2574.4000000000005","2574.4000000000005","0"
"25","50","0.2","1","39","2715.7999999999997","2715.7999999999997","0"
"26","50","0.25","1","30","1684.7499999999993","1684.7499999999993","0"
"27","50","0.25","1","34","2379.749999999999","2379.749999999999","0"
"28","50","0.25","1","35","2026.5000000000002","2026.5000000000002","0"
"29","50","0.25","1","0","0","0","0"
"23","50","0.2","1","32","2646.1999999999994","2646.1999999999994","0"
"25","50","0.2","1","40","2780.399999999999","2780.399999999999","0"
"27","50","0.25","1","35","2439.750000000001","2439.750000000001","0"
"26","50","0.25","1","31","1791.9999999999995","1791.9999999999995","0"
"28","50","0.25","1","36","2050.7500000000005","2050.7500000000005","0"
"21","50","0.2","1","83","4691.799999999999","4691.799999999999","0"
"25","50","0.2","1","41","2838.8000000000006","2838.8000000000006","0"
"23","50","0.2","1","33","2752.7999999999993","2752.7999999999993","0"
"27","50","0.25","1","36","2503","2503","0"
"24","50","0.2","1","65","4630","4630","0"
"28","50","0.25","1","37","2062.750000000001","2062.750000000001","0"
"25","50","0.2","1","42","2859.2","2859.2","0"
"23","50","0.2","1","34","2779.2000000000003","2779.2000000000003","0"
"21","50","0.2","1","84","4707.600000000002","4707.600000000002","0"
"27","50","0.25","1","37","2523.0000000000005","2523.0000000000005","0"
"26","50","0.25","1","32","1868.4999999999998","1868.4999999999998","0"
"25","50","0.2","1","43","2871.6000000000004","2871.6000000000004","0"
"23","50","0.2","1","35","2839.4000000000005","2839.4000000000005","0"
"27","50","0.25","1","38","2613.7500000000005","2613.7500000000005","0"
"21","50","0.2","1","85","4721.800000000002","4721.800000000002","0"
"24","50","0.2","1","66","4777.199999999998","4777.199999999998","0"
"25","50","0.2","1","44","2959.5999999999995","2959.5999999999995","0"
"27","50","0.25","1","39","2648.75","2648.75","0"
"29","50","0.25","1","1","50","50","0"
"26","50","0.25","1","33","1898.7499999999993","1898.7499999999993","0"
"21","50","0.2","1","86","4735.599999999999","4735.599999999999","0"
"23","50","0.2","1","36","2944.2000000000003","2944.2000000000003","0"
"29","50","0.25","1","2","100","100","0"
"25","50","0.2","1","45","3065.7999999999993","3065.7999999999993","0"
"27","50","0.25","1","40","2804.25","2804.25","0"
"29","50","0.25","1","3","178.75","178.75","0"
"23","50","0.2","1","37","3063.2","3063.2","0"
"21","50","0.2","1","87","4866.000000000001","4866.000000000001","0"
"25","50","0.2","1","46","3102.2000000000007","3102.2000000000007","0"
"26","50","0.25","1","34","1962.4999999999995","1962.4999999999995","0"
"24","50","0.2","1","67","4812.2","4812.2","0"
"29","50","0.25","1","4","202.00000000000003","202.00000000000003","0"
"27","50","0.25","1","41","2878.5000000000005","2878.5000000000005","0"
"29","50","0.25","1","5","297.5000000000001","297.5000000000001","0"
"23","50","0.2","1","38","3138.8","3138.8","0"
"25","50","0.2","1","47","3244.8","3244.8","0"
"27","50","0.25","1","42","2909","2909","0"
"21","50","0.2","1","88","4982.200000000001","4982.200000000001","0"
"29","50","0.25","1","6","393.24999999999994","393.24999999999994","0"
"29","50","0.25","1","7","414.74999999999994","414.74999999999994","0"
"23","50","0.2","1","39","3172.2","3172.2","0"
"25","50","0.2","1","48","3321.3999999999996","3321.3999999999996","0"
"27","50","0.25","1","43","2975.5","2975.5","0"
"26","50","0.25","1","35","2104.75","2104.75","0"
"21","50","0.2","1","89","5026.4000000000015","5026.4000000000015","0"
"24","50","0.2","1","68","4844.799999999997","4844.799999999997","0"
"29","50","0.25","1","8","432.74999999999994","432.74999999999994","0"
"23","50","0.2","1","40","3272.4","3272.4","0"
"25","50","0.2","1","49","3357.1999999999994","3357.1999999999994","0"
"27","50","0.25","1","44","3037.9999999999986","3037.9999999999986","0"
"29","50","0.25","1","9","486.75000000000017","486.75000000000017","0"
"21","50","0.2","1","90","5135.599999999999","5135.599999999999","0"
"28","50","0.25","1","38","2112.7500000000005","2112.7500000000005","0"
"23","50","0.2","1","41","3339.8","3339.8","0"
"25","50","0.2","1","50","3419.6","3419.6","0"
"26","50","0.25","1","36","2221.4999999999995","2221.4999999999995","0"
"27","50","0.25","1","45","3128.5","3128.5","0"
"29","50","0.25","1","10","557.5","557.5","0"
"28","50","0.25","1","39","2246.0000000000005","2246.0000000000005","0"
"21","50","0.2","1","91","5201.200000000001","5201.200000000001","0"
"23","50","0.2","1","42","3371.8","3371.8","0"
"24","50","0.2","1","69","4869.199999999999","4869.199999999999","0"
"27","50","0.25","1","46","3161.25","3161.25","0"
"27","50","0.25","1","47","3197.250000000001","3197.250000000001","0"
"21","50","0.2","1","92","5275.8","5275.8","0"
"28","50","0.25","1","40","2321.2499999999995","2321.2499999999995","0"
"23","50","0.2","1","43","3439.2000000000003","3439.2000000000003","0"
"29","50","0.25","1","11","595.0000000000001","595.0000000000001","0"
"26","50","0.25","1","37","2259.0000000000005","2259.0000000000005","0"
"25","50","0.2","1","51","3561.0000000000005","3561.0000000000005","0"
"28","50","0.25","1","41","2366.0000000000005","2366.0000000000005","0"
"27","50","0.25","1","48","3261.749999999999","3261.749999999999","0"
"24","50","0.2","1","70","4918.399999999999","4918.399999999999","0"
"23","50","0.2","1","44","3462.5999999999995","3462.5999999999995","0"
"21","50","0.2","1","93","5382.000000000002","5382.000000000002","0"
"28","50","0.25","1","42","2400.7500000000005","2400.7500000000005","0"
"27","50","0.25","1","49","3291.7500000000005","3291.7500000000005","0"
"29","50","0.25","1","12","661.25","661.25","0"
"25","50","0.2","1","52","3597.6000000000004","3597.6000000000004","0"
"26","50","0.25","1","38","2327.75","2327.75","0"
"23","50","0.2","1","45","3522.4","3522.4","0"
"28","50","0.25","1","43","2460.25","2460.25","0"
"27","50","0.25","1","50","3362.999999999999","3362.999999999999","0"
"25","50","0.2","1","53","3675.7999999999997","3675.7999999999997","0"
"23","50","0.2","1","46","3583.4","3583.4","0"
"26","50","0.25","1","39","2394.75","2394.75","0"
"28","50","0.25","1","44","2521.4999999999995","2521.4999999999995","0"
"29","50","0.25","1","13","727.2500000000001","727.2500000000001","0"
"27","50","0.25","1","51","3383.0000000000005","3383.0000000000005","0"
"21","50","0.2","1","94","5451.4000000000015","5451.4000000000015","0"
"25","50","0.2","1","54","3741.5999999999995","3741.5999999999995","0"
"24","50","0.2","1","71","4979.999999999999","4979.999999999999","0"
"29","50","0.25","1","14","783.0000000000001","783.0000000000001","0"
"23","50","0.2","1","47","3599.599999999999","3599.599999999999","0"
"28","50","0.25","1","45","2537.5","2537.5","0"
"27","50","0.25","1","52","3392.0000000000005","3392.0000000000005","0"
"26","50","0.25","1","40","2423.2499999999995","2423.2499999999995","0"
"25","50","0.2","1","55","3891.6","3891.6","0"
"24","50","0.2","1","72","5044.799999999998","5044.799999999998","0"
"23","50","0.2","1","48","3653.7999999999997","3653.7999999999997","0"
"28","50","0.25","1","46","2590","2590","0"
"27","50","0.25","1","53","3400.2500000000014","3400.2500000000014","0"
"26","50","0.25","1","41","2523.000000000001","2523.000000000001","0"
"25","50","0.2","1","56","3967.6","3967.6","0"
"23","50","0.2","1","49","3747.9999999999995","3747.9999999999995","0"
"28","50","0.25","1","47","2686.7499999999995","2686.7499999999995","0"
"24","50","0.2","1","73","5178.400000000001","5178.400000000001","0"
"27","50","0.25","1","54","3485.499999999999","3485.499999999999","0"
"21","50","0.2","1","95","5528.5999999999985","5528.5999999999985","0"
"26","50","0.25","1","42","2590.2500000000005","2590.2500000000005","0"
"29","50","0.25","1","15","919.9999999999993","919.9999999999993","0"
"25","50","0.2","1","57","4125.000000000001","4125.000000000001","0"
"23","50","0.2","1","50","3786.5999999999995","3786.5999999999995","0"
"28","50","0.25","1","48","2723.2499999999995","2723.2499999999995","0"
"27","50","0.25","1","55","3509.75","3509.75","0"
"29","50","0.25","1","16","951.25","951.25","0"
"26","50","0.25","1","43","2626.2500000000005","2626.2500000000005","0"
"21","50","0.2","1","96","5559.799999999999","5559.799999999999","0"
"25","50","0.2","1","58","4239.800000000002","4239.800000000002","0"
"28","50","0.25","1","49","2800.749999999999","2800.749999999999","0"
"23","50","0.2","1","51","3824.4","3824.4","0"
"27","50","0.25","1","56","3542.75","3542.75","0"
"29","50","0.25","1","17","1069.75","1069.75","0"
"29","50","0.25","1","18","1140.75","1140.75","0"
"28","50","0.25","1","50","2954.2499999999995","2954.2499999999995","0"
"27","50","0.25","1","57","3604.500000000001","3604.500000000001","0"
"23","50","0.2","1","52","3851.400000000001","3851.400000000001","0"
"29","50","0.25","1","19","1172.5000000000002","1172.5000000000002","0"
"28","50","0.25","1","51","3028.499999999999","3028.499999999999","0"
"27","50","0.25","1","58","3712.7499999999995","3712.7499999999995","0"
"29","50","0.25","1","20","1237.25","1237.25","0"
"23","50","0.2","1","53","3912","3912","0"
"21","50","0.2","1","97","5623.200000000001","5623.200000000001","0"
"24","50","0.2","1","74","5298","5298","0"
"25","50","0.2","1","59","4315.6","4315.6","0"
"27","50","0.25","1","59","3869.250000000001","3869.250000000001","0"
"23","50","0.2","1","54","3981.2000000000007","3981.2000000000007","0"
"26","50","0.25","1","44","2655.25","2655.25","0"
"28","50","0.25","1","52","3108.249999999999","3108.249999999999","0"
"25","50","0.2","1","60","4463.8","4463.8","0"
"29","50","0.25","1","21","1379.250000000001","1379.250000000001","0"
"27","50","0.25","1","60","3983.250000000002","3983.250000000002","0"
"28","50","0.25","1","53","3136.7500000000005","3136.7500000000005","0"
"23","50","0.2","1","55","4045.7999999999993","4045.7999999999993","0"
"25","50","0.2","1","61","4501.8","4501.8","0"
"26","50","0.25","1","45","2797.5","2797.5","0"
"29","50","0.25","1","22","1451.0000000000002","1451.0000000000002","0"
"25","50","0.2","1","62","4536.4","4536.4","0"
"27","50","0.25","1","61","4016.5","4016.5","0"
"29","50","0.25","1","23","1488","1488","0"
"26","50","0.25","1","46","2870.9999999999995","2870.9999999999995","0"
"24","50","0.2","1","75","5344.200000000001","5344.200000000001","0"
"21","50","0.2","1","98","5645.4000000000015","5645.4000000000015","0"
"23","50","0.2","1","56","4143.6","4143.6","0"
"25","50","0.2","1","63","4555.5999999999985","4555.5999999999985","0"
"29","50","0.25","1","24","1520.5000000000002","1520.5000000000002","0"
"27","50","0.25","1","62","4045","4045","0"
"26","50","0.25","1","47","2909","2909","0"
"28","50","0.25","1","54","3158.5","3158.5","0"
"23","50","0.2","1","57","4221.000000000001","4221.000000000001","0"
"29","50","0.25","1","25","1543.2500000000005","1543.2500000000005","0"
"21","50","0.2","1","99","5699.400000000001","5699.400000000001","0"
"25","50","0.2","1","64","4687.999999999999","4687.999999999999","0"
"27","50","0.25","1","63","4100","4100","0"
"26","50","0.25","1","48","2932.75","2932.75","0"
"29","50","0.25","1","26","1559.5000000000007","1559.5000000000007","0"
"24","50","0.2","1","76","5494.4000000000015","5494.4000000000015","0"
"23","50","0.2","1","58","4344","4344","0"
"25","50","0.2","1","65","4802.399999999999","4802.399999999999","0"
"27","50","0.25","1","64","4205","4205","0"
"21","50","0.2","1","100","5749.4000000000015","5749.4000000000015","0"
"29","50","0.25","1","27","1686.2499999999995","1686.2499999999995","0"
"26","50","0.25","1","49","2951","2951","0"
"28","50","0.25","1","55","3168.7500000000005","3168.7500000000005","0"
"29","50","0.25","1","28","1715.9999999999995","1715.9999999999995","0"
"27","50","0.25","1","65","4279.250000000001","4279.250000000001","0"
"25","50","0.2","1","66","4879.800000000001","4879.800000000001","0"
"26","50","0.25","1","50","3003.500000000001","3003.500000000001","0"
"24","50","0.2","1","77","5572.599999999999","5572.599999999999","0"
"29","50","0.25","1","29","1836.75","1836.75","0"
"27","50","0.25","1","66","4313.999999999999","4313.999999999999","0"
"30","50","0.25","1","0","0","0","0"
"25","50","0.2","1","67","4955.6","4955.6","0"
"26","50","0.25","1","51","3025.5","3025.5","0"
"29","50","0.25","1","30","1870.9999999999998","1870.9999999999998","0"
"30","50","0.25","1","1","50","50","0"
"28","50","0.25","1","56","3175.5000000000005","3175.5000000000005","0"
"27","50","0.25","1","67","4423.25","4423.25","0"
"26","50","0.25","1","52","3082.25","3082.25","0"
"30","50","0.25","1","2","100","100","0"
"25","50","0.2","1","68","5028.199999999999","5028.199999999999","0"
"29","50","0.25","1","31","1902.7499999999998","1902.7499999999998","0"
"30","50","0.25","1","3","177.5","177.5","0"
"24","50","0.2","1","78","5683.600000000003","5683.600000000003","0"
"29","50","0.25","1","32","2003.2499999999998","2003.2499999999998","0"
"27","50","0.25","1","68","4488.000000000001","4488.000000000001","0"
"26","50","0.25","1","53","3141.2499999999995","3141.2499999999995","0"
"25","50","0.2","1","69","5083.6","5083.6","0"
"29","50","0.25","1","33","2022.2499999999993","2022.2499999999993","0"
"28","50","0.25","1","57","3218.4999999999986","3218.4999999999986","0"
"27","50","0.25","1","69","4521.750000000002","4521.750000000002","0"
"26","50","0.25","1","54","3159.5000000000005","3159.5000000000005","0"
"23","50","0.2","1","59","4378.200000000001","4378.200000000001","0"
"25","50","0.2","1","70","5145.000000000001","5145.000000000001","0"
"30","50","0.25","1","4","243.00000000000006","243.00000000000006","0"
"29","50","0.25","1","34","2034.7499999999998","2034.7499999999998","0"
"30","50","0.25","1","5","387.25000000000017","387.25000000000017","0"
"27","50","0.25","1","70","4547","4547","0"
"26","50","0.25","1","55","3168.25","3168.25","0"
"24","50","0.2","1","79","5712.799999999998","5712.799999999998","0"
"29","50","0.25","1","35","2082.2500000000005","2082.2500000000005","0"
"30","50","0.25","1","6","539.5000000000002","539.5000000000002","0"
"23","50","0.2","1","60","4444.400000000001","4444.400000000001","0"
"27","50","0.25","1","71","4558.749999999999","4558.749999999999","0"
"26","50","0.25","1","56","3291.7499999999995","3291.7499999999995","0"
"30","50","0.25","1","7","615.75","615.75","0"
"25","50","0.2","1","71","5209.2","5209.2","0"
"30","50","0.25","1","8","692.2499999999998","692.2499999999998","0"
"27","50","0.25","1","72","4570","4570","0"
"26","50","0.25","1","57","3368.0000000000005","3368.0000000000005","0"
"30","50","0.25","1","9","722.2499999999997","722.2499999999997","0"
"25","50","0.2","1","72","5348","5348","0"
"30","50","0.25","1","10","742.75","742.75","0"
"26","50","0.25","1","58","3496.250000000001","3496.250000000001","0"
"28","50","0.25","1","58","3279.75","3279.75","0"
"27","50","0.25","1","73","4577","4577","0"
"30","50","0.25","1","11","836.9999999999999","836.9999999999999","0"
"25","50","0.2","1","73","5386.200000000001","5386.200000000001","0"
"30","50","0.25","1","12","979.2499999999999","979.2499999999999","0"
"27","50","0.25","1","74","4621.249999999999","4621.249999999999","0"
"24","50","0.2","1","80","5738.399999999998","5738.399999999998","0"
"30","50","0.25","1","13","1133.9999999999995","1133.9999999999995","0"
"25","50","0.2","1","74","5426.400000000001","5426.400000000001","0"
"27","50","0.25","1","75","4671.25","4671.25","0"
"30","50","0.25","1","14","1172.0000000000002","1172.0000000000002","0"
"28","50","0.25","1","59","3308.999999999999","3308.999999999999","0"
"25","50","0.2","1","75","5534.200000000002","5534.200000000002","0"
"30","50","0.25","1","15","1241.4999999999998","1241.4999999999998","0"
"27","50","0.25","1","76","4687.750000000002","4687.750000000002","0"
"30","50","0.25","1","16","1262.7499999999998","1262.7499999999998","0"
"24","50","0.2","1","81","5751","5751","0"
"25","50","0.2","1","76","5597.000000000001","5597.000000000001","0"
"30","50","0.25","1","17","1319.7499999999995","1319.7499999999995","0"
"27","50","0.25","1","77","4697.25","4697.25","0"
"28","50","0.25","1","60","3330.250000000001","3330.250000000001","0"
"30","50","0.25","1","18","1450.5000000000002","1450.5000000000002","0"
"25","50","0.2","1","77","5666.2","5666.2","0"
"27","50","0.25","1","78","4704.499999999999","4704.499999999999","0"
"30","50","0.25","1","19","1569.4999999999995","1569.4999999999995","0"
"26","50","0.25","1","59","3528.5","3528.5","0"
"28","50","0.25","1","61","3388.25","3388.25","0"
"30","50","0.25","1","20","1613.9999999999998","1613.9999999999998","0"
"25","50","0.2","1","78","5693.800000000001","5693.800000000001","0"
"27","50","0.25","1","79","4709.999999999999","4709.999999999999","0"
"30","50","0.25","1","21","1771.25","1771.25","0"
"24","50","0.2","1","82","5837.599999999999","5837.599999999999","0"
"26","50","0.25","1","60","3559.5000000000005","3559.5000000000005","0"
"30","50","0.25","1","22","1841","1841","0"
"25","50","0.2","1","79","5717.8","5717.8","0"
"28","50","0.25","1","62","3399.25","3399.25","0"
"24","50","0.2","1","83","5897.6","5897.6","0"
"26","50","0.25","1","61","3577.7500000000005","3577.7500000000005","0"
"30","50","0.25","1","23","1876.0000000000005","1876.0000000000005","0"
"29","50","0.25","1","36","2147.2499999999995","2147.2499999999995","0"
"25","50","0.2","1","80","5730.800000000002","5730.800000000002","0"
"30","50","0.25","1","24","1936.5000000000002","1936.5000000000002","0"
"28","50","0.25","1","63","3486.750000000001","3486.750000000001","0"
"26","50","0.25","1","62","3707.5000000000014","3707.5000000000014","0"
"24","50","0.2","1","84","5978.000000000002","5978.000000000002","0"
"30","50","0.25","1","25","1948.4999999999995","1948.4999999999995","0"
"29","50","0.25","1","37","2258.5","2258.5","0"
"25","50","0.2","1","81","5738.6","5738.6","0"
"28","50","0.25","1","64","3594.2500000000014","3594.2500000000014","0"
"26","50","0.25","1","63","3854.250000000001","3854.250000000001","0"
"30","50","0.25","1","26","2002.7500000000002","2002.7500000000002","0"
"24","50","0.2","1","85","6138.400000000002","6138.400000000002","0"
"23","50","0.2","1","61","4470.4","4470.4","0"
"30","50","0.25","1","27","2141","2141","0"
"25","50","0.2","1","82","5784.000000000001","5784.000000000001","0"
"24","50","0.2","1","86","6291.199999999999","6291.199999999999","0"
"26","50","0.25","1","64","3900.250000000002","3900.250000000002","0"
"30","50","0.25","1","28","2219","2219","0"
"23","50","0.2","1","62","4571","4571","0"
"24","50","0.2","1","87","6366.600000000001","6366.600000000001","0"
"25","50","0.2","1","83","5869.999999999998","5869.999999999998","0"
"30","50","0.25","1","29","2255.2499999999995","2255.2499999999995","0"
"26","50","0.25","1","65","3936.75","3936.75","0"
"24","50","0.2","1","88","6403.8","6403.8","0"
"30","50","0.25","1","30","2320.5","2320.5","0"
"23","50","0.2","1","63","4717.399999999999","4717.399999999999","0"
"25","50","0.2","1","84","5909.399999999999","5909.399999999999","0"
"26","50","0.25","1","66","4002.000000000001","4002.000000000001","0"
"24","50","0.2","1","89","6425.999999999999","6425.999999999999","0"
"30","50","0.25","1","31","2467.4999999999986","2467.4999999999986","0"
"24","50","0.2","1","90","6440.199999999999","6440.199999999999","0"
"25","50","0.2","1","85","5954","5954","0"
"30","50","0.25","1","32","2584.2499999999995","2584.2499999999995","0"
"26","50","0.25","1","67","4149","4149","0"
"24","50","0.2","1","91","6530.200000000001","6530.200000000001","0"
"30","50","0.25","1","33","2656.999999999999","2656.999999999999","0"
"26","50","0.25","1","68","4222.75","4222.75","0"
"30","50","0.25","1","34","2726.749999999998","2726.749999999998","0"
"24","50","0.2","1","92","6672.400000000001","6672.400000000001","0"
"29","50","0.25","1","38","2327","2327","0"
"23","50","0.2","1","64","4839.399999999998","4839.399999999998","0"
"30","50","0.25","1","35","2876.5","2876.5","0"
"29","50","0.25","1","39","2403","2403","0"
"24","50","0.2","1","93","6712.000000000002","6712.000000000002","0"
"26","50","0.25","1","69","4248.500000000001","4248.500000000001","0"
"30","50","0.25","1","36","3026.999999999999","3026.999999999999","0"
"23","50","0.2","1","65","4918.6","4918.6","0"
"30","50","0.25","1","37","3146.5","3146.5","0"
"28","50","0.25","1","65","3671.500000000001","3671.500000000001","0"
"27","50","0.25","1","80","4751.000000000001","4751.000000000001","0"
"25","50","0.2","1","86","5985.800000000001","5985.800000000001","0"
"26","50","0.25","1","70","4312.25","4312.25","0"
"30","50","0.25","1","38","3300.25","3300.25","0"
"28","50","0.25","1","66","3711.5000000000014","3711.5000000000014","0"
"27","50","0.25","1","81","4754.999999999999","4754.999999999999","0"
"25","50","0.2","1","87","6087.799999999998","6087.799999999998","0"
"26","50","0.25","1","71","4371.749999999999","4371.749999999999","0"
"30","50","0.25","1","39","3372","3372","0"
"29","50","0.25","1","40","2478.25","2478.25","0"
"28","50","0.25","1","67","3780.5","3780.5","0"
"27","50","0.25","1","82","4841.000000000001","4841.000000000001","0"
"25","50","0.2","1","88","6155.000000000003","6155.000000000003","0"
"30","50","0.25","1","40","3399.2500000000005","3399.2500000000005","0"
"29","50","0.25","1","41","2543.7500000000014","2543.7500000000014","0"
"28","50","0.25","1","68","3810.0000000000005","3810.0000000000005","0"
"30","50","0.25","1","41","3464","3464","0"
"27","50","0.25","1","83","4878.75","4878.75","0"
"23","50","0.2","1","66","4944.4","4944.4","0"
"25","50","0.2","1","89","6267.199999999999","6267.199999999999","0"
"29","50","0.25","1","42","2565.249999999999","2565.249999999999","0"
"28","50","0.25","1","69","3872.0000000000014","3872.0000000000014","0"
"27","50","0.25","1","84","4926.500000000001","4926.500000000001","0"
"23","50","0.2","1","67","4960","4960","0"
"25","50","0.2","1","90","6375.4","6375.4","0"
"29","50","0.25","1","43","2582.7499999999995","2582.7499999999995","0"
"28","50","0.25","1","70","3922.2500000000005","3922.2500000000005","0"
"30","50","0.25","1","42","3521.7499999999995","3521.7499999999995","0"
"27","50","0.25","1","85","4997","4997","0"
"29","50","0.25","1","44","2666.749999999999","2666.749999999999","0"
"25","50","0.2","1","91","6407.799999999998","6407.799999999998","0"
"23","50","0.2","1","68","4974.4","4974.4","0"
"30","50","0.25","1","43","3536.5000000000005","3536.5000000000005","0"
"28","50","0.25","1","71","3979.000000000001","3979.000000000001","0"
"24","50","0.2","1","94","6869.800000000002","6869.800000000002","0"
"29","50","0.25","1","45","2736.2500000000005","2736.2500000000005","0"
"30","50","0.25","1","44","3629.5","3629.5","0"
"25","50","0.2","1","92","6476.799999999999","6476.799999999999","0"
"23","50","0.2","1","69","4979.799999999999","4979.799999999999","0"
"28","50","0.25","1","72","4033.7500000000014","4033.7500000000014","0"
"29","50","0.25","1","46","2778.25","2778.25","0"
"27","50","0.25","1","86","5021.750000000001","5021.750000000001","0"
"30","50","0.25","1","45","3704.5000000000005","3704.5000000000005","0"
"25","50","0.2","1","93","6622.000000000002","6622.000000000002","0"
"23","50","0.2","1","70","4979.5999999999985","4979.5999999999985","0"
"28","50","0.25","1","73","4165.500000000001","4165.500000000001","0"
"29","50","0.25","1","47","2810.7499999999995","2810.7499999999995","0"
"30","50","0.25","1","46","3743.499999999999","3743.499999999999","0"
"27","50","0.25","1","87","5042.000000000001","5042.000000000001","0"
"26","50","0.25","1","72","4510.25","4510.25","0"
"25","50","0.2","1","94","6776.000000000001","6776.000000000001","0"
"24","50","0.2","1","95","6906.8","6906.8","0"
"29","50","0.25","1","48","2830.7499999999995","2830.7499999999995","0"
"30","50","0.25","1","47","3815.499999999999","3815.499999999999","0"
"23","50","0.2","1","71","5019.400000000002","5019.400000000002","0"
"27","50","0.25","1","88","5057.750000000001","5057.750000000001","0"
"26","50","0.25","1","73","4625.500000000001","4625.500000000001","0"
"29","50","0.25","1","49","2883.7499999999995","2883.7499999999995","0"
"30","50","0.25","1","48","3839.000000000001","3839.000000000001","0"
"25","50","0.2","1","95","6820.400000000001","6820.400000000001","0"
"28","50","0.25","1","74","4206.5","4206.5","0"
"23","50","0.2","1","72","5114.6","5114.6","0"
"27","50","0.25","1","89","5097.249999999999","5097.249999999999","0"
"26","50","0.25","1","74","4737.75","4737.75","0"
"29","50","0.25","1","50","2904.4999999999995","2904.4999999999995","0"
"30","50","0.25","1","49","3901.499999999999","3901.499999999999","0"
"25","50","0.2","1","96","6897.8","6897.8","0"
"24","50","0.2","1","96","6979.4000000000015","6979.4000000000015","0"
"27","50","0.25","1","90","5153.25","5153.25","0"
