"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau"
"05/07/2018 00:39:06:388 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","26","0","15"
"[run number]","N","tau","p","[step]","total-wealth","sum [wealth] of turtles with [ strategy = 0 ]","sum [wealth] of turtles with [ strategy = 1 ]","sum [wealth] of turtles with [ strategy = 2 ]","sum [wealth] of turtles with [ strategy = 3 ]"
"31","50","0.3","1","83","6299.299999999999","6299.299999999999","0","0","0"
"37","50","0.35","1","17","1431.8999999999994","1431.8999999999994","0","0","0"
"35","50","0.3","1","39","2786.100000000001","2786.100000000001","0","0","0"
"34","50","0.3","1","36","2576.300000000001","2576.300000000001","0","0","0"
"32","50","0.3","1","68","5073.200000000002","5073.200000000002","0","0","0"
"36","50","0.35","1","23","1677.6499999999996","1677.6499999999996","0","0","0"
"33","50","0.3","1","50","3584.3000000000015","3584.3000000000015","0","0","0"
"37","50","0.35","1","18","1517.1499999999999","1517.1499999999999","0","0","0"
"31","50","0.3","1","84","6424.100000000001","6424.100000000001","0","0","0"
"36","50","0.35","1","24","1726.2499999999998","1726.2499999999998","0","0","0"
"37","50","0.35","1","19","1564.7499999999998","1564.7499999999998","0","0","0"
"35","50","0.3","1","40","2874.8000000000015","2874.8000000000015","0","0","0"
"34","50","0.3","1","37","2623.700000000001","2623.700000000001","0","0","0"
"32","50","0.3","1","69","5121.600000000002","5121.600000000002","0","0","0"
"36","50","0.35","1","25","1774.9000000000003","1774.9000000000003","0","0","0"
"37","50","0.35","1","20","1690.3499999999992","1690.3499999999992","0","0","0"
"33","50","0.3","1","51","3668.5000000000023","3668.5000000000023","0","0","0"
"31","50","0.3","1","85","6470.299999999999","6470.299999999999","0","0","0"
"35","50","0.3","1","41","2919.3000000000015","2919.3000000000015","0","0","0"
"34","50","0.3","1","38","2671.800000000002","2671.800000000002","0","0","0"
"32","50","0.3","1","70","5246.1","5246.1","0","0","0"
"36","50","0.35","1","26","1821.8500000000001","1821.8500000000001","0","0","0"
"37","50","0.35","1","21","1729.8499999999992","1729.8499999999992","0","0","0"
"33","50","0.3","1","52","3752.400000000003","3752.400000000003","0","0","0"
"35","50","0.3","1","42","3084.2","3084.2","0","0","0"
"34","50","0.3","1","39","2758.900000000002","2758.900000000002","0","0","0"
"31","50","0.3","1","86","6558.400000000001","6558.400000000001","0","0","0"
"37","50","0.35","1","22","1856.0499999999993","1856.0499999999993","0","0","0"
"36","50","0.35","1","27","1909.7999999999997","1909.7999999999997","0","0","0"
"32","50","0.3","1","71","5292.3","5292.3","0","0","0"
"33","50","0.3","1","53","3838.600000000003","3838.600000000003","0","0","0"
"35","50","0.3","1","43","3133.300000000001","3133.300000000001","0","0","0"
"37","50","0.35","1","23","1981.6499999999994","1981.6499999999994","0","0","0"
"36","50","0.35","1","28","1995.4","1995.4","0","0","0"
"34","50","0.3","1","40","2843.1000000000017","2843.1000000000017","0","0","0"
"31","50","0.3","1","87","6604.2","6604.2","0","0","0"
"32","50","0.3","1","72","5339.0999999999985","5339.0999999999985","0","0","0"
"37","50","0.35","1","24","2067.8999999999996","2067.8999999999996","0","0","0"
"36","50","0.35","1","29","2123","2123","0","0","0"
"33","50","0.3","1","54","3885.4000000000005","3885.4000000000005","0","0","0"
"35","50","0.3","1","44","3178.1000000000013","3178.1000000000013","0","0","0"
"28","50","0.25","1","74","5121.5","5121.5","0","0","0"
"34","50","0.3","1","41","2891.9000000000024","2891.9000000000024","0","0","0"
"37","50","0.35","1","25","2151.7999999999997","2151.7999999999997","0","0","0"
"36","50","0.35","1","30","2167.25","2167.25","0","0","0"
"31","50","0.3","1","88","6730.700000000002","6730.700000000002","0","0","0"
"32","50","0.3","1","73","5423.3","5423.3","0","0","0"
"34","50","0.3","1","42","2978.0000000000014","2978.0000000000014","0","0","0"
"37","50","0.35","1","26","2200.399999999999","2200.399999999999","0","0","0"
"36","50","0.35","1","31","2215.8499999999995","2215.8499999999995","0","0","0"
"32","50","0.3","1","74","5509.500000000002","5509.500000000002","0","0","0"
"31","50","0.3","1","89","6854.9000000000015","6854.9000000000015","0","0","0"
"37","50","0.35","1","27","2250.3999999999996","2250.3999999999996","0","0","0"
"36","50","0.35","1","32","2261.8","2261.8","0","0","0"
"34","50","0.3","1","43","3024.500000000002","3024.500000000002","0","0","0"
"37","50","0.35","1","28","2336.35","2336.35","0","0","0"
"32","50","0.3","1","75","5558.899999999999","5558.899999999999","0","0","0"
"31","50","0.3","1","90","6903.700000000001","6903.700000000001","0","0","0"
"36","50","0.35","1","33","2305.35","2305.35","0","0","0"
"34","50","0.3","1","44","3191.3000000000015","3191.3000000000015","0","0","0"
"37","50","0.35","1","29","2382.5999999999995","2382.5999999999995","0","0","0"
"36","50","0.35","1","34","2388.5499999999997","2388.5499999999997","0","0","0"
"32","50","0.3","1","76","5607.6","5607.6","0","0","0"
"31","50","0.3","1","91","6948.500000000003","6948.500000000003","0","0","0"
"34","50","0.3","1","45","3319.400000000002","3319.400000000002","0","0","0"
"37","50","0.35","1","30","2470.5499999999993","2470.5499999999993","0","0","0"
"36","50","0.35","1","35","2435.8","2435.8","0","0","0"
"28","50","0.25","1","75","5168.250000000001","5168.250000000001","0","0","0"
"34","50","0.3","1","46","3362.6000000000013","3362.6000000000013","0","0","0"
"32","50","0.3","1","77","5655.999999999999","5655.999999999999","0","0","0"
"36","50","0.35","1","36","2484.1000000000004","2484.1000000000004","0","0","0"
"35","50","0.3","1","45","3304.300000000001","3304.300000000001","0","0","0"
"33","50","0.3","1","55","4052.200000000002","4052.200000000002","0","0","0"
"37","50","0.35","1","31","2518.8499999999995","2518.8499999999995","0","0","0"
"34","50","0.3","1","47","3408.500000000002","3408.500000000002","0","0","0"
"28","50","0.25","1","76","5216.500000000001","5216.500000000001","0","0","0"
"31","50","0.3","1","92","6994.700000000002","6994.700000000002","0","0","0"
"33","50","0.3","1","56","4095.1000000000004","4095.1000000000004","0","0","0"
"36","50","0.35","1","37","2531.0499999999997","2531.0499999999997","0","0","0"
"34","50","0.3","1","48","3454.0000000000027","3454.0000000000027","0","0","0"
"33","50","0.3","1","57","4222.300000000001","4222.300000000001","0","0","0"
"28","50","0.25","1","77","5266.249999999999","5266.249999999999","0","0","0"
"35","50","0.3","1","46","3389.8000000000015","3389.8000000000015","0","0","0"
"36","50","0.35","1","38","2577.65","2577.65","0","0","0"
"34","50","0.3","1","49","3501.8000000000025","3501.8000000000025","0","0","0"
"31","50","0.3","1","93","7041.500000000003","7041.500000000003","0","0","0"
"34","50","0.3","1","50","3585.000000000002","3585.000000000002","0","0","0"
"33","50","0.3","1","58","4268.100000000002","4268.100000000002","0","0","0"
"36","50","0.35","1","39","2742.9","2742.9","0","0","0"
"35","50","0.3","1","47","3438.900000000002","3438.900000000002","0","0","0"
"28","50","0.25","1","78","5391.25","5391.25","0","0","0"
"37","50","0.35","1","32","2645.7999999999993","2645.7999999999993","0","0","0"
"34","50","0.3","1","51","3633.5000000000023","3633.5000000000023","0","0","0"
"31","50","0.3","1","94","7125.7000000000035","7125.7000000000035","0","0","0"
"32","50","0.3","1","78","5737.900000000001","5737.900000000001","0","0","0"
"33","50","0.3","1","59","4315.9","4315.9","0","0","0"
"36","50","0.35","1","40","2785.4500000000003","2785.4500000000003","0","0","0"
"34","50","0.3","1","52","3720.9000000000024","3720.9000000000024","0","0","0"
"35","50","0.3","1","48","3486.3000000000015","3486.3000000000015","0","0","0"
"36","50","0.35","1","41","2831","2831","0","0","0"
"33","50","0.3","1","60","4401.7","4401.7","0","0","0"
"32","50","0.3","1","79","5786.099999999998","5786.099999999998","0","0","0"
"31","50","0.3","1","95","7173.200000000004","7173.200000000004","0","0","0"
"34","50","0.3","1","53","3769.0000000000027","3769.0000000000027","0","0","0"
"35","50","0.3","1","49","3535.700000000002","3535.700000000002","0","0","0"
"36","50","0.35","1","42","2877.6000000000004","2877.6000000000004","0","0","0"
"28","50","0.25","1","79","5556.500000000001","5556.500000000001","0","0","0"
"33","50","0.3","1","61","4445.900000000001","4445.900000000001","0","0","0"
"32","50","0.3","1","80","5833.500000000001","5833.500000000001","0","0","0"
"34","50","0.3","1","54","3817.400000000003","3817.400000000003","0","0","0"
"31","50","0.3","1","96","7260.300000000004","7260.300000000004","0","0","0"
"35","50","0.3","1","50","3584.4000000000024","3584.4000000000024","0","0","0"
"36","50","0.35","1","43","2965.5499999999993","2965.5499999999993","0","0","0"
"33","50","0.3","1","62","4493.400000000001","4493.400000000001","0","0","0"
"34","50","0.3","1","55","3864.5000000000014","3864.5000000000014","0","0","0"
"32","50","0.3","1","81","5920.299999999999","5920.299999999999","0","0","0"
"37","50","0.35","1","33","2692.4","2692.4","0","0","0"
"31","50","0.3","1","97","7307.100000000006","7307.100000000006","0","0","0"
"28","50","0.25","1","80","5603.25","5603.25","0","0","0"
"36","50","0.35","1","44","3092.4999999999986","3092.4999999999986","0","0","0"
"33","50","0.3","1","63","4541.799999999999","4541.799999999999","0","0","0"
"34","50","0.3","1","56","3913.9000000000024","3913.9000000000024","0","0","0"
"32","50","0.3","1","82","6004.5","6004.5","0","0","0"
"35","50","0.3","1","51","3672.8000000000025","3672.8000000000025","0","0","0"
"31","50","0.3","1","98","7395.200000000004","7395.200000000004","0","0","0"
"36","50","0.35","1","45","3176.75","3176.75","0","0","0"
"33","50","0.3","1","64","4627.6","4627.6","0","0","0"
"28","50","0.25","1","81","5687.999999999999","5687.999999999999","0","0","0"
"34","50","0.3","1","57","3961.300000000002","3961.300000000002","0","0","0"
"37","50","0.35","1","34","2740.3499999999995","2740.3499999999995","0","0","0"
"32","50","0.3","1","83","6085.499999999999","6085.499999999999","0","0","0"
"36","50","0.35","1","46","3302.6499999999996","3302.6499999999996","0","0","0"
"33","50","0.3","1","65","4755.4000000000015","4755.4000000000015","0","0","0"
"34","50","0.3","1","58","4008.100000000003","4008.100000000003","0","0","0"
"31","50","0.3","1","99","7442.600000000005","7442.600000000005","0","0","0"
"35","50","0.3","1","52","3721.200000000002","3721.200000000002","0","0","0"
"32","50","0.3","1","84","6133.7","6133.7","0","0","0"
"28","50","0.25","1","82","5812.000000000001","5812.000000000001","0","0","0"
"36","50","0.35","1","47","3351.95","3351.95","0","0","0"
"33","50","0.3","1","66","4843.799999999999","4843.799999999999","0","0","0"
"34","50","0.3","1","59","4054.900000000001","4054.900000000001","0","0","0"
"37","50","0.35","1","35","2828.6499999999996","2828.6499999999996","0","0","0"
"31","50","0.3","1","100","7489.700000000004","7489.700000000004","0","0","0"
"32","50","0.3","1","85","6222.4","6222.4","0","0","0"
"28","50","0.25","1","83","5858.5","5858.5","0","0","0"
"36","50","0.35","1","48","3399.249999999999","3399.249999999999","0","0","0"
"33","50","0.3","1","67","4890.9","4890.9","0","0","0"
"34","50","0.3","1","60","4102.000000000001","4102.000000000001","0","0","0"
"35","50","0.3","1","53","3847.0000000000014","3847.0000000000014","0","0","0"
"32","50","0.3","1","86","6270.8","6270.8","0","0","0"
"36","50","0.35","1","49","3445.8499999999995","3445.8499999999995","0","0","0"
"33","50","0.3","1","68","4939.000000000001","4939.000000000001","0","0","0"
"28","50","0.25","1","84","5904.250000000001","5904.250000000001","0","0","0"
"34","50","0.3","1","61","4147.500000000002","4147.500000000002","0","0","0"
"38","50","0.35","1","0","0","0","0","0","0"
"37","50","0.35","1","36","2912.8999999999996","2912.8999999999996","0","0","0"
"36","50","0.35","1","50","3493.7999999999984","3493.7999999999984","0","0","0"
"38","50","0.35","1","1","49","49","0","0","0"
"33","50","0.3","1","69","4987.400000000001","4987.400000000001","0","0","0"
"32","50","0.3","1","87","6357.900000000002","6357.900000000002","0","0","0"
"35","50","0.3","1","54","3930.9000000000024","3930.9000000000024","0","0","0"
"34","50","0.3","1","62","4195.299999999999","4195.299999999999","0","0","0"
"28","50","0.25","1","85","5949.75","5949.75","0","0","0"
"38","50","0.35","1","2","97.30000000000001","97.30000000000001","0","0","0"
"36","50","0.35","1","51","3542.099999999999","3542.099999999999","0","0","0"
"33","50","0.3","1","70","5037.1","5037.1","0","0","0"
"35","50","0.3","1","55","4057.100000000002","4057.100000000002","0","0","0"
"37","50","0.35","1","37","2998.8","2998.8","0","0","0"
"32","50","0.3","1","88","6444.700000000001","6444.700000000001","0","0","0"
"38","50","0.35","1","3","145.60000000000002","145.60000000000002","0","0","0"
"28","50","0.25","1","86","5996.5","5996.5","0","0","0"
"38","50","0.35","1","4","192.55","192.55","0","0","0"
"36","50","0.35","1","52","3670.3999999999987","3670.3999999999987","0","0","0"
"33","50","0.3","1","71","5085.800000000001","5085.800000000001","0","0","0"
"35","50","0.3","1","56","4181.300000000001","4181.300000000001","0","0","0"
"34","50","0.3","1","63","4323.7","4323.7","0","0","0"
"38","50","0.35","1","5","276.45","276.45","0","0","0"
"36","50","0.35","1","53","3718.699999999999","3718.699999999999","0","0","0"
"33","50","0.3","1","72","5134.2","5134.2","0","0","0"
"35","50","0.3","1","57","4346.200000000002","4346.200000000002","0","0","0"
"28","50","0.25","1","87","6083.500000000001","6083.500000000001","0","0","0"
"37","50","0.35","1","38","3045.399999999999","3045.399999999999","0","0","0"
"38","50","0.35","1","6","362.3500000000001","362.3500000000001","0","0","0"
"36","50","0.35","1","54","3765.649999999999","3765.649999999999","0","0","0"
"38","50","0.35","1","7","410.30000000000007","410.30000000000007","0","0","0"
"35","50","0.3","1","58","4394.000000000002","4394.000000000002","0","0","0"
"34","50","0.3","1","64","4370.800000000001","4370.800000000001","0","0","0"
"33","50","0.3","1","73","5183.900000000001","5183.900000000001","0","0","0"
"36","50","0.35","1","55","3812.249999999999","3812.249999999999","0","0","0"
"28","50","0.25","1","88","6131.750000000001","6131.750000000001","0","0","0"
"35","50","0.3","1","59","4482.400000000001","4482.400000000001","0","0","0"
"32","50","0.3","1","89","6568.900000000002","6568.900000000002","0","0","0"
"37","50","0.35","1","39","3133.6999999999994","3133.6999999999994","0","0","0"
"36","50","0.35","1","56","3860.199999999998","3860.199999999998","0","0","0"
"33","50","0.3","1","74","5346.099999999999","5346.099999999999","0","0","0"
"38","50","0.35","1","8","455.90000000000003","455.90000000000003","0","0","0"
"35","50","0.3","1","60","4526.900000000001","4526.900000000001","0","0","0"
"28","50","0.25","1","89","6177.75","6177.75","0","0","0"
"34","50","0.3","1","65","4420.199999999999","4420.199999999999","0","0","0"
"38","50","0.35","1","9","502.5000000000001","502.5000000000001","0","0","0"
"32","50","0.3","1","90","6616.400000000002","6616.400000000002","0","0","0"
"36","50","0.35","1","57","3944.4499999999994","3944.4499999999994","0","0","0"
"33","50","0.3","1","75","5431.7","5431.7","0","0","0"
"35","50","0.3","1","61","4574.400000000001","4574.400000000001","0","0","0"
"38","50","0.35","1","10","587.75","587.75","0","0","0"
"37","50","0.35","1","40","3182.0000000000005","3182.0000000000005","0","0","0"
"28","50","0.25","1","90","6225.75","6225.75","0","0","0"
"36","50","0.35","1","58","3988.999999999999","3988.999999999999","0","0","0"
"32","50","0.3","1","91","6702.2","6702.2","0","0","0"
"33","50","0.3","1","76","5557.2","5557.2","0","0","0"
"38","50","0.35","1","11","635.35","635.35","0","0","0"
"35","50","0.3","1","62","4658.899999999999","4658.899999999999","0","0","0"
"37","50","0.35","1","41","3308.9500000000003","3308.9500000000003","0","0","0"
"38","50","0.35","1","12","722.2999999999998","722.2999999999998","0","0","0"
"36","50","0.35","1","59","4036.5999999999995","4036.5999999999995","0","0","0"
"33","50","0.3","1","77","5605","5605","0","0","0"
"32","50","0.3","1","92","6750","6750","0","0","0"
"28","50","0.25","1","91","6275.5","6275.5","0","0","0"
"35","50","0.3","1","63","4825.099999999999","4825.099999999999","0","0","0"
"34","50","0.3","1","66","4507.599999999999","4507.599999999999","0","0","0"
"38","50","0.35","1","13","808.8999999999999","808.8999999999999","0","0","0"
"36","50","0.35","1","60","4086.249999999999","4086.249999999999","0","0","0"
"33","50","0.3","1","78","5688.2","5688.2","0","0","0"
"32","50","0.3","1","93","6795.800000000002","6795.800000000002","0","0","0"
"35","50","0.3","1","64","4871.9000000000015","4871.9000000000015","0","0","0"
"38","50","0.35","1","14","851.4499999999999","851.4499999999999","0","0","0"
"37","50","0.35","1","42","3396.8999999999996","3396.8999999999996","0","0","0"
"28","50","0.25","1","92","6325.5","6325.5","0","0","0"
"36","50","0.35","1","61","4130.849999999999","4130.849999999999","0","0","0"
"38","50","0.35","1","15","899.6999999999996","899.6999999999996","0","0","0"
"33","50","0.3","1","79","5815.400000000001","5815.400000000001","0","0","0"
"35","50","0.3","1","65","4956.400000000001","4956.400000000001","0","0","0"
"34","50","0.3","1","67","4555.7","4555.7","0","0","0"
"32","50","0.3","1","94","6881.000000000001","6881.000000000001","0","0","0"
"38","50","0.35","1","16","948.3499999999996","948.3499999999996","0","0","0"
"28","50","0.25","1","93","6412.999999999999","6412.999999999999","0","0","0"
"36","50","0.35","1","62","4214.049999999998","4214.049999999998","0","0","0"
"35","50","0.3","1","66","5005.2","5005.2","0","0","0"
"33","50","0.3","1","80","5902.5","5902.5","0","0","0"
"37","50","0.35","1","43","3525.199999999999","3525.199999999999","0","0","0"
"38","50","0.35","1","17","1035.2999999999995","1035.2999999999995","0","0","0"
"32","50","0.3","1","95","6924.900000000003","6924.900000000003","0","0","0"
"36","50","0.35","1","63","4259.950000000001","4259.950000000001","0","0","0"
"38","50","0.35","1","18","1080.5499999999995","1080.5499999999995","0","0","0"
"35","50","0.3","1","67","5131.299999999999","5131.299999999999","0","0","0"
"28","50","0.25","1","94","6458.75","6458.75","0","0","0"
"33","50","0.3","1","81","5950.6","5950.6","0","0","0"
"34","50","0.3","1","68","4640.2","4640.2","0","0","0"
"32","50","0.3","1","96","6969.800000000004","6969.800000000004","0","0","0"
"38","50","0.35","1","19","1165.4499999999998","1165.4499999999998","0","0","0"
"36","50","0.35","1","64","4347.900000000001","4347.900000000001","0","0","0"
"35","50","0.3","1","68","5179.100000000001","5179.100000000001","0","0","0"
"37","50","0.35","1","44","3610.7999999999993","3610.7999999999993","0","0","0"
"33","50","0.3","1","82","5998.999999999999","5998.999999999999","0","0","0"
"38","50","0.35","1","20","1213.0499999999997","1213.0499999999997","0","0","0"
"28","50","0.25","1","95","6505.500000000001","6505.500000000001","0","0","0"
"32","50","0.3","1","97","7017.600000000001","7017.600000000001","0","0","0"
"36","50","0.35","1","65","4396.199999999999","4396.199999999999","0","0","0"
"38","50","0.35","1","21","1261.3499999999995","1261.3499999999995","0","0","0"
"35","50","0.3","1","69","5228.799999999999","5228.799999999999","0","0","0"
"34","50","0.3","1","69","4688.999999999999","4688.999999999999","0","0","0"
"33","50","0.3","1","83","6044.800000000001","6044.800000000001","0","0","0"
"38","50","0.35","1","22","1345.6000000000001","1345.6000000000001","0","0","0"
"28","50","0.25","1","96","6593.750000000001","6593.750000000001","0","0","0"
"36","50","0.35","1","66","4444.500000000001","4444.500000000001","0","0","0"
"32","50","0.3","1","98","7063.400000000004","7063.400000000004","0","0","0"
"35","50","0.3","1","70","5276.199999999999","5276.199999999999","0","0","0"
"37","50","0.35","1","45","3658.399999999999","3658.399999999999","0","0","0"
"33","50","0.3","1","84","6167.4","6167.4","0","0","0"
"38","50","0.35","1","23","1394.1999999999996","1394.1999999999996","0","0","0"
"36","50","0.35","1","67","4530.099999999999","4530.099999999999","0","0","0"
"32","50","0.3","1","99","7112.5000000000055","7112.5000000000055","0","0","0"
"35","50","0.3","1","71","5443.000000000001","5443.000000000001","0","0","0"
"28","50","0.25","1","97","6682.25","6682.25","0","0","0"
"34","50","0.3","1","70","4736.400000000001","4736.400000000001","0","0","0"
"38","50","0.35","1","24","1442.8499999999997","1442.8499999999997","0","0","0"
"33","50","0.3","1","85","6292.000000000001","6292.000000000001","0","0","0"
"38","50","0.35","1","25","1491.1499999999996","1491.1499999999996","0","0","0"
"36","50","0.35","1","68","4615.349999999999","4615.349999999999","0","0","0"
"35","50","0.3","1","72","5527.199999999997","5527.199999999997","0","0","0"
"32","50","0.3","1","100","7161.200000000006","7161.200000000006","0","0","0"
"37","50","0.35","1","46","3746.6999999999985","3746.6999999999985","0","0","0"
"33","50","0.3","1","86","6339.799999999998","6339.799999999998","0","0","0"
"38","50","0.35","1","26","1540.7999999999993","1540.7999999999993","0","0","0"
"34","50","0.3","1","71","4903.2","4903.2","0","0","0"
"36","50","0.35","1","69","4660.5999999999985","4660.5999999999985","0","0","0"
"33","50","0.3","1","87","6386.900000000002","6386.900000000002","0","0","0"
"35","50","0.3","1","73","5572.099999999999","5572.099999999999","0","0","0"
"38","50","0.35","1","27","1588.1","1588.1","0","0","0"
"33","50","0.3","1","88","6435.000000000002","6435.000000000002","0","0","0"
"34","50","0.3","1","72","4949.999999999999","4949.999999999999","0","0","0"
"37","50","0.35","1","47","3832.2999999999993","3832.2999999999993","0","0","0"
"35","50","0.3","1","74","5698.599999999999","5698.599999999999","0","0","0"
"38","50","0.35","1","28","1674.7000000000003","1674.7000000000003","0","0","0"
"37","50","0.35","1","48","3875.8499999999985","3875.8499999999985","0","0","0"
"34","50","0.3","1","73","4996.799999999999","4996.799999999999","0","0","0"
"33","50","0.3","1","89","6482.1","6482.1","0","0","0"
"35","50","0.3","1","75","5746.7","5746.7","0","0","0"
"38","50","0.35","1","29","1722.6499999999992","1722.6499999999992","0","0","0"
"37","50","0.35","1","49","3963.0999999999976","3963.0999999999976","0","0","0"
"38","50","0.35","1","30","1768.2499999999998","1768.2499999999998","0","0","0"
"34","50","0.3","1","74","5082.299999999999","5082.299999999999","0","0","0"
"33","50","0.3","1","90","6570.2","6570.2","0","0","0"
"35","50","0.3","1","76","5835.0999999999985","5835.0999999999985","0","0","0"
"36","50","0.35","1","70","4709.549999999999","4709.549999999999","0","0","0"
"37","50","0.35","1","50","4011.3999999999974","4011.3999999999974","0","0","0"
"38","50","0.35","1","31","1893.1499999999999","1893.1499999999999","0","0","0"
"34","50","0.3","1","75","5164.900000000001","5164.900000000001","0","0","0"
"33","50","0.3","1","91","6619.900000000001","6619.900000000001","0","0","0"
"39","50","0.35","1","0","0","0","0","0","0"
"36","50","0.35","1","71","4876.85","4876.85","0","0","0"
"38","50","0.35","1","32","1942.099999999999","1942.099999999999","0","0","0"
"34","50","0.3","1","76","5213.399999999999","5213.399999999999","0","0","0"
"39","50","0.35","1","1","88","88","0","0","0"
"36","50","0.35","1","72","4926.149999999999","4926.149999999999","0","0","0"
"33","50","0.3","1","92","6669.9000000000015","6669.9000000000015","0","0","0"
"37","50","0.35","1","51","4059.699999999998","4059.699999999998","0","0","0"
"35","50","0.3","1","77","5884.799999999997","5884.799999999997","0","0","0"
"34","50","0.3","1","77","5302.099999999999","5302.099999999999","0","0","0"
"38","50","0.35","1","33","1988.0499999999988","1988.0499999999988","0","0","0"
"39","50","0.35","1","2","137.3","137.3","0","0","0"
"39","50","0.35","1","3","184.60000000000002","184.60000000000002","0","0","0"
"36","50","0.35","1","73","5010.750000000002","5010.750000000002","0","0","0"
"33","50","0.3","1","93","6714.700000000003","6714.700000000003","0","0","0"
"38","50","0.35","1","34","2034.2999999999997","2034.2999999999997","0","0","0"
"35","50","0.3","1","78","6052.199999999998","6052.199999999998","0","0","0"
"34","50","0.3","1","78","5347.899999999998","5347.899999999998","0","0","0"
"39","50","0.35","1","4","232.55","232.55","0","0","0"
"36","50","0.35","1","74","5059.3499999999985","5059.3499999999985","0","0","0"
"38","50","0.35","1","35","2082.2499999999995","2082.2499999999995","0","0","0"
"39","50","0.35","1","5","280.8500000000001","280.8500000000001","0","0","0"
"33","50","0.3","1","94","6762.200000000002","6762.200000000002","0","0","0"
"35","50","0.3","1","79","6101.6","6101.6","0","0","0"
"34","50","0.3","1","79","5469.199999999998","5469.199999999998","0","0","0"
"38","50","0.35","1","36","2167.85","2167.85","0","0","0"
"37","50","0.35","1","52","4105.299999999997","4105.299999999997","0","0","0"
"36","50","0.35","1","75","5108","5108","0","0","0"
"33","50","0.3","1","95","6890.600000000003","6890.600000000003","0","0","0"
"35","50","0.3","1","80","6187.700000000001","6187.700000000001","0","0","0"
"34","50","0.3","1","80","5516.0999999999985","5516.0999999999985","0","0","0"
"38","50","0.35","1","37","2290.0499999999997","2290.0499999999997","0","0","0"
"37","50","0.35","1","53","4228.8499999999985","4228.8499999999985","0","0","0"
"36","50","0.35","1","76","5154.95","5154.95","0","0","0"
"35","50","0.3","1","81","6235.499999999999","6235.499999999999","0","0","0"
"34","50","0.3","1","81","5564.500000000001","5564.500000000001","0","0","0"
"33","50","0.3","1","96","6940.300000000002","6940.300000000002","0","0","0"
"38","50","0.35","1","38","2338.3000000000006","2338.3000000000006","0","0","0"
"36","50","0.35","1","77","5202.9","5202.9","0","0","0"
"34","50","0.3","1","82","5691.599999999997","5691.599999999997","0","0","0"
"35","50","0.3","1","82","6281.299999999999","6281.299999999999","0","0","0"
"33","50","0.3","1","97","7067.700000000002","7067.700000000002","0","0","0"
"38","50","0.35","1","39","2386.9499999999994","2386.9499999999994","0","0","0"
"39","50","0.35","1","6","327.79999999999995","327.79999999999995","0","0","0"
"36","50","0.35","1","78","5248.499999999998","5248.499999999998","0","0","0"
"35","50","0.3","1","83","6327.8","6327.8","0","0","0"
"34","50","0.3","1","83","5737.099999999999","5737.099999999999","0","0","0"
"33","50","0.3","1","98","7193.500000000004","7193.500000000004","0","0","0"
"38","50","0.35","1","40","2473.899999999999","2473.899999999999","0","0","0"
"28","50","0.25","1","98","6848.25","6848.25","0","0","0"
"36","50","0.35","1","79","5296.099999999998","5296.099999999998","0","0","0"
"35","50","0.3","1","84","6375.9","6375.9","0","0","0"
"34","50","0.3","1","84","5784.899999999998","5784.899999999998","0","0","0"
"33","50","0.3","1","99","7320.000000000002","7320.000000000002","0","0","0"
"37","50","0.35","1","54","4274.749999999997","4274.749999999997","0","0","0"
"36","50","0.35","1","80","5380.35","5380.35","0","0","0"
"34","50","0.3","1","85","5950.699999999999","5950.699999999999","0","0","0"
"35","50","0.3","1","85","6421.699999999999","6421.699999999999","0","0","0"
"38","50","0.35","1","41","2601.8499999999995","2601.8499999999995","0","0","0"
"28","50","0.25","1","99","6935.000000000001","6935.000000000001","0","0","0"
"33","50","0.3","1","100","7486.8","7486.8","0","0","0"
"37","50","0.35","1","55","4324.049999999998","4324.049999999998","0","0","0"
"36","50","0.35","1","81","5428.95","5428.95","0","0","0"
"38","50","0.35","1","42","2646.099999999999","2646.099999999999","0","0","0"
"34","50","0.3","1","86","5999.799999999999","5999.799999999999","0","0","0"
"35","50","0.3","1","86","6468.199999999998","6468.199999999998","0","0","0"
"40","50","0.35","1","0","0","0","0","0","0"
"37","50","0.35","1","56","4409.999999999998","4409.999999999998","0","0","0"
"28","50","0.25","1","100","7062","7062","0","0","0"
"36","50","0.35","1","82","5474.9","5474.9","0","0","0"
"40","50","0.35","1","1","87","87","0","0","0"
"34","50","0.3","1","87","6127.2","6127.2","0","0","0"
"35","50","0.3","1","87","6553.7","6553.7","0","0","0"
"38","50","0.35","1","43","2691.999999999999","2691.999999999999","0","0","0"
"40","50","0.35","1","2","134.60000000000002","134.60000000000002","0","0","0"
"39","50","0.35","1","7","375.75","375.75","0","0","0"
"36","50","0.35","1","83","5518.449999999999","5518.449999999999","0","0","0"
"40","50","0.35","1","3","221.55000000000004","221.55000000000004","0","0","0"
"37","50","0.35","1","57","4497.599999999999","4497.599999999999","0","0","0"
"34","50","0.3","1","88","6255.300000000001","6255.300000000001","0","0","0"
"35","50","0.3","1","88","6600.500000000002","6600.500000000002","0","0","0"
"38","50","0.35","1","44","2779.9499999999994","2779.9499999999994","0","0","0"
"40","50","0.35","1","4","266.80000000000007","266.80000000000007","0","0","0"
"39","50","0.35","1","8","461.34999999999997","461.34999999999997","0","0","0"
