"BehaviorSpace results (NetLogo 6.0.2)"
"basic.nlogo"
"vary tau, measure pool choices"
"05/14/2018 22:07:36:339 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","106","0","15"
"[run number]","N","tau","p","[step]","total-wealth","get-for-pool recent-agent-history 0","get-for-pool recent-agent-history 1","get-for-pool recent-agent-history 2"
"7","50","0","1","52","2304.0000000000005","8","35","7"
"4","50","0","1","50","1769.9999999999998","0","0","50"
"3","50","0","1","61","2242.9999999999995","1","0","49"
"1","50","0","1","31","1810.0000000000002","0","0","50"
"2","50","0","1","47","2665.9999999999995","7","10","33"
"7","50","0","1","53","2344.9999999999995","1","41","8"
"6","50","0","1","46","2445.9999999999995","5","39","6"
"8","50","0","1","54","1996","4","42","4"
"4","50","0","1","51","1769.9999999999995","0","41","9"
"3","50","0","1","62","2296.999999999999","14","32","4"
"1","50","0","1","32","1865","15","11","24"
"5","50","0","1","58","1950.0000000000005","15","25","10"
"7","50","0","1","54","2396.0000000000005","11","19","20"
"2","50","0","1","48","2804.9999999999986","19","22","9"
"8","50","0","1","55","2001.999999999999","6","5","39"
"6","50","0","1","47","2492","6","8","36"
"5","50","0","1","59","1955","5","1","44"
"2","50","0","1","49","2818.9999999999995","14","23","13"
"8","50","0","1","56","2063.999999999999","22","14","14"
"6","50","0","1","48","2631.0000000000005","19","25","6"
"5","50","0","1","60","1958","3","3","44"
"3","50","0","1","63","2298.9999999999995","2","17","31"
"8","50","0","1","57","2066.0000000000005","2","41","7"
"6","50","0","1","49","2678","7","25","18"
"5","50","0","1","61","1971.0000000000002","13","24","13"
"2","50","0","1","50","2818.9999999999986","0","2","48"
"8","50","0","1","58","2108.9999999999995","3","4","43"
"6","50","0","1","50","2766.9999999999995","9","4","37"
"7","50","0","1","55","2516","0","3","47"
"4","50","0","1","52","1818","8","27","15"
"1","50","0","1","33","1914.9999999999998","10","24","16"
"3","50","0","1","64","2439.9999999999995","21","8","21"
"8","50","0","1","59","2193.9999999999995","5","41","4"
"6","50","0","1","51","2886.9999999999995","0","45","5"
"7","50","0","1","56","2573.0000000000014","17","9","24"
"5","50","0","1","62","2090.9999999999995","0","47","3"
"2","50","0","1","51","2819","0","47","3"
"8","50","0","1","60","2242.999999999999","9","5","36"
"6","50","0","1","52","2930","3","9","38"
"5","50","0","1","63","2218","7","37","6"
"4","50","0","1","53","1915.0000000000007","17","15","18"
"3","50","0","1","65","2439.9999999999986","0","49","1"
"2","50","0","1","52","2865.9999999999995","7","10","33"
"6","50","0","1","53","2940","10","32","8"
"1","50","0","1","34","1915","0","49","1"
"8","50","0","1","61","2343","20","13","17"
"6","50","0","1","54","2995.9999999999995","16","10","24"
"7","50","0","1","57","2582.0000000000005","9","32","9"
"5","50","0","1","64","2225.9999999999995","8","6","36"
"4","50","0","1","54","2008.000000000001","13","22","15"
"3","50","0","1","66","2441","1","0","49"
"6","50","0","1","55","3005","9","14","27"
"2","50","0","1","53","2884.999999999999","19","22","9"
"7","50","0","1","58","2704.0000000000005","2","41","7"
"5","50","0","1","65","2266","0","3","47"
"6","50","0","1","56","3086.0000000000005","1","46","3"
"1","50","0","1","35","1965.0000000000005","10","23","17"
"3","50","0","1","67","2494.9999999999995","14","32","4"
"7","50","0","1","59","2793","9","23","18"
"6","50","0","1","57","3125.9999999999995","0","5","45"
"8","50","0","1","62","2464","1","42","7"
"2","50","0","1","54","2898.999999999999","14","23","13"
"4","50","0","1","55","2008.0000000000002","0","0","50"
"1","50","0","1","36","1965","0","1","49"
"3","50","0","1","68","2616.999999999999","2","17","31"
"5","50","0","1","66","2325.9999999999995","20","12","18"
"7","50","0","1","60","2833.0000000000005","0","3","47"
"6","50","0","1","58","3210.9999999999995","5","36","9"
"2","50","0","1","55","2938.999999999999","0","2","48"
"3","50","0","1","69","2678.0000000000005","21","8","21"
"1","50","0","1","37","2025.0000000000002","20","6","24"
"7","50","0","1","61","2892.000000000001","19","5","26"
"6","50","0","1","59","3310.0000000000005","19","4","27"
"2","50","0","1","56","2979","0","47","3"
"3","50","0","1","70","2677.9999999999995","0","49","1"
"1","50","0","1","38","2151","6","28","16"
"7","50","0","1","62","2897.9999999999995","6","33","11"
"5","50","0","1","67","2371","5","44","1"
"6","50","0","1","60","3361.9999999999995","12","22","16"
"2","50","0","1","57","2986","7","10","33"
"1","50","0","1","39","2152","1","48","1"
"4","50","0","1","56","2048","0","41","9"
"7","50","0","1","63","3020.0000000000005","2","41","7"
"2","50","0","1","58","3005","19","22","9"
"6","50","0","1","61","3406.999999999999","5","34","11"
"4","50","0","1","57","2137","9","28","13"
"7","50","0","1","64","3070.0000000000005","10","26","14"
"1","50","0","1","40","2165.0000000000005","13","20","17"
"2","50","0","1","59","3019","14","23","13"
"6","50","0","1","62","3406.999999999999","0","4","46"
"8","50","0","1","63","2545.999999999999","2","4","44"
"3","50","0","1","71","2679.0000000000005","1","0","49"
"5","50","0","1","68","2412.999999999999","2","43","5"
"1","50","0","1","41","2165","0","4","46"
"2","50","0","1","60","3019.0000000000005","0","2","48"
"6","50","0","1","63","3450.999999999998","4","40","6"
"8","50","0","1","64","2672","6","40","4"
"7","50","0","1","65","3110.000000000001","0","4","46"
"2","50","0","1","61","3019","0","47","3"
